date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
10-2018	18	10	Adjala-Tosorontio	20	15268000	763400	682500	24	51.6	51	4	96	40	-	20	15268000	763400	682500	24	51	96	40	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
10-2018	18	10	Ajax	124	76010779	612990	605250	225	53.6	250	1.9	99	22	-	75	50293290	670577	682000	174	198	99	21	10	5757501	575750	592750	13	11	99	18	12	5527200	460600	453750	9	8	98	25	4	1469900	367475	367450	7	10	99	21	22	12447888	565813	555750	20	20	99	28	26	13917788	535299.538461538
10-2018	18	10	Aurora	79	72423126	916748	810000	217	33.9	365	4.7	95	35	-	45	49772438	1106054	1030000	140	248	94	32	9	6135000	681667	667000	16	15	96	44	6	4335000	722500	550000	18	37	95	45	4	1533000	383250	394000	8	19	98	36	15	10647688	709846	727000	35	45	100	34	19	12180688	641088.842105263
10-2018	18	10	Bradford West Gwillimbury	65	42528800	654289	630000	122	38	219	4.4	96	47	-	47	32886800	699719	680000	102	187	96	46	4	2332000	583000	596000	3	7	98	24	0	-	-	-	0	1	-	-	3	1194000	398000	339000	1	6	98	111	4	2210000	552500	552500	11	11	98	22	7	3404000	486285.714285714
10-2018	18	10	Brampton	685	480276034	701133	662000	1285	50	1472	2.2	98	24	-	382	309313890	809722	760500	760	895	98	24	118	76252489	646208	639750	225	229	99	19	59	27497255	466055	452700	81	100	98	33	38	13902000	365842	364000	66	71	98	31	84	50510400	601314	601500	145	170	98	25	122	64412400	527970.491803279
10-2018	18	10	Brock	20	8868000	443400	421250	34	42.2	78	4.6	98	35	-	20	8868000	443400	421250	33	77	98	35	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	1	1	-	-	-	-	-
10-2018	18	10	Burlington	220	174195450	791798	667400	349	58.3	490	2.4	97	29	-	116	118566200	1022122	905000	195	318	97	29	11	7408000	673455	689500	17	20	98	23	29	15589500	537569	520000	51	56	99	23	42	19145300	455840	417500	56	70	98	37	19	11677450	614603	619000	27	23	98	20	61	30822750	505290.983606557
10-2018	18	10	Caledon	81	78772489	972500	885000	156	46.7	312	3.6	96	30	-	59	64597789	1094878	1020000	130	278	96	31	8	5364400	670550	685000	11	15	99	26	1	461000	461000	461000	0	0	97	31	0	-	-	-	0	1	-	-	13	8349300	642254	642300	14	17	98	29	-	-	-
10-2018	18	10	City of Toronto	3031	2636576288	869870	699000	5292	57.8	5665	1.9	100	20	-	882	1156535575	1311265	1050000	1857	2293	99	20	331	339880279	1026829	875000	439	323	106	15	172	111327157	647251	592295	328	376	99	25	1519	916189791	603153	535000	2448	2470	100	20	100	97220036	972200	917500	181	164	104	14	1619	1013409827	625948.009264978
10-2018	18	10	City of Toronto Total	3031	2636576288	869870	699000	5292	57.8	5665	1.9	100	20	-	882	1156535575	1311265	1050000	1857	2293	99	20	331	339880279	1026829	875000	439	323	106	15	172	111327157	647251	592295	328	376	99	25	1519	916189791	603153	535000	2448	2470	100	20	100	97220036	972200	917500	181	164	104	14	1619	1013409827	625948.009264978
10-2018	18	10	Clarington	146	78979037	540952	507500	274	51.2	337	2.2	98	22	-	97	58411038	602176	585000	202	275	98	21	9	3830400	425600	410000	16	8	100	12	3	1104000	368000	339000	4	4	97	51	11	3544400	322218	315000	14	10	99	23	10	4367900	436790	421500	13	16	99	27	21	7912300	376776.19047619
10-2018	18	10	Dufferin County	57	31993788	561295	527000	56	67.8	83	1.8	98	30	-	39	24036800	616328	570000	39	61	98	36	8	3188688	398586	388944	6	8	98	14	1	384900	384900	384900	0	1	100	18	0	-	-	-	1	3	-	-	7	3447500	492500	511000	8	10	99	17	-	-	-
10-2018	18	10	Durham Region	798	469996820	588968	555750	1644	48.8	2082	2.4	98	24	-	552	356010693	644947	630000	1214	1614	98	25	53	24640689	464919	425000	87	83	100	17	46	18644000	405304	408750	80	81	98	26	43	16234600	377549	360000	79	99	99	23	80	42355039	529438	528750	126	142	99	23	123	58589639	476338.528455285
10-2018	18	10	East Gwillimbury	49	39264976	801326	780000	109	28.9	248	6.7	97	39	-	36	30816776	856022	848500	92	224	96	42	4	2745000	686250	701000	5	9	100	37	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	9	5703200	633689	633800	12	15	100	28	-	-	-
10-2018	18	10	Essa	25	12200400	488016	443000	43	46	105	3.8	97	47	-	18	9300500	516694	467500	34	92	97	54	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	6	2387400	397900	403450	6	7	99	25	-	-	-
10-2018	18	10	Georgina	74	42747300	577666	533500	161	34.7	276	4.9	96	36	-	68	40020800	588541	547500	151	265	96	36	4	1884500	471125	467500	4	1	96	42	0	-	-	-	0	1	-	-	1	355000	355000	355000	0	1	99	14	1	487000	487000	487000	6	7	97	55	2	842000	421000
10-2018	18	10	Halton Hills	81	58681013	724457	630000	141	58.5	151	2	98	23	-	56	45783013	817554	718500	109	135	98	26	4	2244500	561125	567250	6	3	98	25	9	3835500	426167	420000	9	4	99	19	3	1326900	442300	445900	4	3	98	22	8	4822100	602763	611500	12	5	98	15	11	6149000	559000
10-2018	18	10	Halton Region	736	652044510	885930	731000	1355	51.6	1833	2.7	97	27	-	381	430399641	1129658	930000	833	1259	97	27	48	32407700	675160	662450	64	72	98	23	77	48040500	623903	495000	103	114	99	27	97	47952602	494357	440000	146	178	98	37	123	86547567	703639	642000	201	202	98	22	220	134500169	611364.404545455
