date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
02-2022	22	02	Adjala-Tosorontio	12	20927000	1743917	1566000	16	77	9	1	110	14	14	12	20927000	1743917	1566000	16	9	110	14	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
02-2022	22	02	Ajax	162	206282566	1273349	1270000	252	78.4	96	0.4	130	6	7	95	138064276	1453308	1420000	151	64	130	7	8	10206500	1275813	1302500	16	7	143	4	36	39824084	1106225	1090500	56	18	129	6	8	7341498	917687	912000	10	2	129	5	14	9746208	696158	693354	17	4	129	5	22	17087706	776713.909090909
02-2022	22	02	Aurora	128	209057171	1633259	1500000	218	72.2	108	0.8	115	8	10	77	151263374	1964459	1901388	143	78	114	10	7	9153000	1307571	1280000	10	5	120	7	17	21925999	1289765	1290000	31	13	125	4	20	19265298	963265	880000	26	9	117	6	4	2899000	724750	661500	7	3	104	6	24	22164298	923512.416666667
02-2022	22	02	Bradford West Gwillimbury	57	80072425	1404779	1310000	116	74	59	0.7	114	6	13	41	62923425	1534718	1450000	97	53	112	6	6	6878000	1146333	1155000	8	2	121	5	8	9161000	1145125	1150000	11	4	127	7	0	0	0	-	0	0	-	-	2	1110000	555000	555000	0	0	116	8	-	-	-
02-2022	22	02	Brampton	918	1235880113	1346275	1315000	1498	74.4	565	0.6	116	5	6	460	740091207	1608894	1575000	762	292	115	6	166	209534558	1262256	1275250	307	127	117	5	130	153469351	1180533	1180000	222	83	119	5	79	71904497	910184	901000	109	38	118	5	78	54128500	693955	693000	86	21	117	4	157	126032997	802757.942675159
02-2022	22	02	Brock	22	25706500	1168477	1042500	34	74.2	19	0.9	116	7	12	21	24781500	1180071	1045000	33	19	116	7	0	0	0	-	0	0	-	-	1	925000	925000	925000	1	0	116	6	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
02-2022	22	02	Burlington	247	359940442	1457249	1350000	371	80.9	150	0.6	117	7	9	142	257386511	1812581	1622500	211	83	115	7	6	7743800	1290633	1287900	12	8	131	7	17	21449434	1261731	1300000	31	10	124	5	37	34918948	943755	945000	56	21	123	5	43	35385599	822921	770000	58	27	111	12	80	70304547	878806.8375
02-2022	22	02	Caledon	102	186098500	1824495	1645000	182	68.2	99	1.1	110	9	11	75	154132000	2055093	1917000	139	84	108	10	8	10665500	1333188	1337500	16	8	115	6	15	17446000	1163067	1130000	24	7	117	3	1	890000	890000	890000	1	0	116	5	2	1865000	932500	932500	1	0	105	24	3	2755000	918333.333333333
02-2022	22	02	City of Toronto	3240	3923279653	1210889	932000	4889	67.8	2785	1.1	114	11	13	786	1630155549	2073989	1675000	1369	856	114	9	263	394365609	1499489	1388000	378	159	123	7	114	161429030	1416044	1308000	154	67	119	9	208	203013356	976026	929450	303	170	116	12	1842	1514289942	822090	745000	2649	1504	110	12	2050	1717303298	837708.925853659
02-2022	22	02	City of Toronto Total	3240	3923279653	1210889	932000	4889	67.8	2785	1.1	114	11	13	786	1630155549	2073989	1675000	1369	856	114	9	263	394365609	1499489	1388000	378	159	123	7	114	161429030	1416044	1308000	154	67	119	9	208	203013356	976026	929450	303	170	116	12	1842	1514289942	822090	745000	2649	1504	110	12	2050	1717303298	837708.925853659
02-2022	22	02	Clarington	203	234755413	1156431	1105000	302	83.4	114	0.4	132	7	7	147	184816403	1257254	1220000	223	91	132	7	4	3605000	901250	887500	3	0	141	6	28	27494102	981932	991100	42	14	136	5	3	2577500	859167	880000	5	1	120	6	14	9326490	666178	680000	20	7	135	7	17	11903990	700234.705882353
02-2022	22	02	Dufferin County	55	57731825	1049670	1092000	76	85.6	24	0.4	121	5	6	34	39563726	1163639	1160500	44	12	121	5	3	2605100	868367	875000	4	1	110	5	10	10189499	1018950	999500	15	4	125	4	4	2879000	719750	712500	8	5	123	7	4	2494500	623625	652750	5	2	105	7	8	5373500	671687.5
02-2022	22	02	Durham Region	1125	1382613319	1228990	1181000	1613	80.6	605	0.5	129	7	8	745	1027568837	1379287	1332000	1127	467	128	7	54	58044397	1074896	1050250	74	22	139	6	147	158587789	1078828	1050000	202	63	132	6	91	76927713	845359	870000	109	24	128	5	77	50677665	658151	680000	86	25	125	10	168	127605378	759555.821428571
02-2022	22	02	East Gwillimbury	67	109451953	1633611	1550000	121	73.1	77	0.9	119	9	12	57	97456953	1709771	1660000	104	68	119	9	4	5030000	1257500	1222500	4	2	120	7	6	6965000	1160833	1201500	13	6	115	7	0	0	0	-	0	1	-	-	0	0	0	-	0	0	-	-	-	-	-
02-2022	22	02	Essa	30	30821100	1027370	940500	63	80.2	33	0.6	111	7	8	22	23806212	1082101	1000500	49	28	108	8	1	850000	850000	850000	1	0	113	7	7	6164888	880698	888888	12	4	121	4	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
02-2022	22	02	Georgina	109	125535017	1151697	1133000	161	73.3	86	0.8	120	9	11	99	115818795	1169887	1158000	145	73	120	9	2	2264000	1132000	1132000	5	2	126	7	7	6902222	986032	999000	9	5	116	5	1	550000	550000	550000	1	0	100	8	0	0	0	-	1	6	-	-	-	-	-
02-2022	22	02	Halton Hills	92	128275536	1394299	1291000	115	81.6	46	0.6	119	8	10	67	102645885	1532028	1480000	86	37	117	8	6	6164499	1027417	1027500	6	3	120	10	12	13597162	1133097	1147500	13	2	128	5	5	4188000	837600	853000	7	2	125	5	2	1679990	839995	839995	3	2	102	39	7	5867990	838284.285714286
02-2022	22	02	Halton Region	886	1355778664	1530224	1400000	1342	78.6	578	0.6	116	7	8	460	891484990	1938011	1720000	713	329	114	7	43	56972253	1324936	1333000	69	31	125	6	167	212422796	1271993	1255000	264	94	123	5	84	81184832	966486	928500	122	46	119	6	122	98958643	811136	767500	164	75	110	10	206	180143475	874482.888349515
