date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
11-2020	20	11	Adjala-Tosorontio	12	10780000	898333	870050	12	73.9	21	2.4	99	14	21	12	10780000	898333	870050	12	21	99	14	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
11-2020	20	11	Ajax	157	127858119	814383	785000	155	80.3	68	0.7	105	11	13	112	99555919	888892	854000	110	49	106	9	10	7004500	700450	701000	11	2	106	6	17	11891300	699488	690000	15	2	104	13	8	4788500	598563	590500	10	7	106	15	9	3876900	430767	424900	7	7	98	30	17	8665400	509729.411764706
11-2020	20	11	Aurora	102	114252445	1120122	1000000	114	59.2	142	2	100	22	30	67	88326757	1318310	1160000	78	96	99	22	6	5275300	879217	838500	6	3	100	15	13	11102488	854038	821000	13	5	105	11	7	4688000	669714	660000	7	18	103	17	9	4859900	539989	510000	10	20	97	48	16	9547900	596743.75
11-2020	20	11	Bradford West Gwillimbury	67	62405699	931428	865000	60	71.2	60	1.2	100	21	26	58	56392580	972286	885000	47	52	100	22	2	1456119	728060	728060	4	3	109	2	3	2053000	684333	690000	5	2	99	9	0	0	0	-	0	0	-	-	1	395000	395000	395000	0	0	95	23	-	-	-
11-2020	20	11	Brampton	923	785117854	850615	810000	962	68	605	1	101	14	21	477	474898860	995595	930000	487	282	101	14	176	138423445	786497	787000	168	68	102	13	140	101576659	725548	730000	138	85	103	14	67	39151600	584352	590000	80	63	101	16	57	26360290	462461	435900	85	103	99	23	124	65511890	528321.693548387
11-2020	20	11	Brock	26	17182500	660865	595000	20	75.6	21	1.8	99	24	31	26	17182500	660865	595000	20	19	99	24	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	2	-	-	0	0	0	-	0	0	-	-	-	-	-
11-2020	20	11	Burlington	234	222048197	948924	840500	257	72.8	251	1.3	100	19	24	107	138903262	1298161	1140000	109	121	99	20	17	13704051	806121	825000	18	5	104	6	23	17607211	765531	745000	16	7	103	11	37	24192973	653864	625500	43	33	101	16	48	26615700	554494	478500	68	83	98	27	85	50808673	597749.094117647
11-2020	20	11	Caledon	127	139978605	1102194	1010100	127	63.8	127	1.8	100	21	28	97	117462605	1210955	1155000	93	114	100	22	6	4819500	803250	796000	9	4	100	16	23	17041500	740935	745000	23	6	101	15	1	655000	655000	655000	0	0	99	27	0	0	0	-	1	2	-	-	-	-	-
11-2020	20	11	City of Toronto	3032	2969008105	979224	793500	5106	51.3	7286	2	101	21	31	933	1378252093	1477226	1215000	1217	1408	101	19	336	390066133	1160911	1042500	395	273	105	14	114	120660438	1058425	989500	157	148	103	16	248	176089957	710040	655500	353	383	100	22	1375	880285646	640208	570000	2943	5018	98	23	1623	1056375603	650878.375231054
11-2020	20	11	City of Toronto Total	3032	2969008105	979224	793500	5106	51.3	7286	2	101	21	31	933	1378252093	1477226	1215000	1217	1408	101	19	336	390066133	1160911	1042500	395	273	105	14	114	120660438	1058425	989500	157	148	103	16	248	176089957	710040	655500	353	383	100	22	1375	880285646	640208	570000	2943	5018	98	23	1623	1056375603	650878.375231054
11-2020	20	11	Clarington	172	123044876	715377	688000	177	75.1	112	1.1	104	16	20	125	96782396	774259	740000	134	90	104	18	4	2425000	606250	590000	5	4	109	11	19	11801390	621126	611000	18	7	106	11	3	1325600	441867	395000	2	1	107	12	12	4997990	416499	405000	13	9	100	16	15	6323590	421572.666666667
11-2020	20	11	Dufferin County	40	25123200	628080	632000	30	85.1	18	0.8	101	13	17	21	14936800	711276	703000	19	16	101	12	9	5260400	584489	589900	7	0	104	9	5	3091000	618200	650000	3	0	100	8	2	910000	455000	455000	1	1	101	16	3	925000	308333	325000	0	1	98	32	5	1835000	367000
11-2020	20	11	Durham Region	1088	829860196	762739	707750	1042	75.9	599	1	104	14	19	774	647162678	836127	781000	744	432	103	14	63	39761325	631132	620000	54	22	108	11	106	70788478	667816	669500	100	39	106	11	79	40209400	508980	540000	73	37	107	12	50	21294790	425896	425000	59	67	100	23	129	61504190	476776.666666667
11-2020	20	11	East Gwillimbury	59	56823201	963105	939900	55	62.6	61	2	100	23	31	54	53198301	985154	950500	49	56	100	23	2	1539900	769950	769950	3	2	104	11	3	2085000	695000	700000	1	1	105	29	0	0	0	-	2	2	-	-	0	0	0	-	0	0	-	-	-	-	-
11-2020	20	11	Essa	51	35132700	688876	618500	47	78.8	30	1.4	101	16	16	34	25561700	751815	707500	32	28	101	20	3	1500100	500033	515100	3	0	108	3	9	4990400	554489	561000	7	1	101	8	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
11-2020	20	11	Georgina	101	72573786	718552	625000	92	67.5	98	1.7	99	20	26	95	68732886	723504	643000	86	94	99	21	2	1489800	744900	744900	0	1	100	20	4	2351100	587775	590550	5	2	101	8	0	0	0	-	1	1	-	-	0	0	0	-	0	0	-	-	-	-	-
11-2020	20	11	Halton Hills	90	90022964	1000255	950000	92	78.9	75	1	101	14	20	73	78654964	1077465	1100000	69	56	101	15	2	1315000	657500	657500	2	0	105	8	12	8688000	724000	730000	16	6	105	4	3	1365000	455000	452000	5	11	102	13	0	0	0	-	0	2	-	-	-	-	-
11-2020	20	11	Halton Region	841	898323488	1068161	923500	912	70	856	1.4	100	18	25	442	605236752	1369314	1207500	453	482	99	21	64	55271264	863614	853000	56	12	103	10	148	118897699	803363	790000	138	71	102	11	88	59562673	676849	611500	117	94	100	15	93	54550100	586560	523000	141	192	99	26	181	114112773	630457.309392265
11-2020	20	11	Innisfil	95	72229246	760308	716000	112	67.4	120	2.2	99	23	34	81	61887246	764040	725000	97	101	98	25	0	0	0	-	0	0	-	-	10	8427000	842700	627500	7	8	100	11	0	0	0	-	0	0	-	-	4	1915000	478750	480000	8	10	98	19	-	-	-
11-2020	20	11	King	53	81692387	1541366	1475000	54	52.3	157	4.4	96	47	67	42	71941387	1712890	1697500	46	148	95	51	0	0	0	-	0	0	-	-	3	3435000	1145000	1095000	4	4	111	3	0	0	0	-	0	0	-	-	6	3731000	621833	592000	3	4	95	45	-	-	-
11-2020	20	11	Markham	401	433396081	1080788	1000500	484	56.8	624	1.8	101	24	32	190	270290489	1422582	1320001	198	281	100	24	26	25422768	977799	941500	22	16	102	27	55	53581768	974214	919000	59	49	103	19	26	18461000	710038	695000	42	42	102	21	88	50773656	576973	551250	148	221	100	26	114	69234656	607321.543859649
11-2020	20	11	Milton	207	190676508	921143	870000	207	75.9	104	0.9	103	12	15	90	103062658	1145141	1107549	93	63	102	14	31	26762602	863310	856000	29	6	104	7	61	46625148	764347	760000	56	16	104	8	11	6799900	618173	580000	15	7	102	9	14	7426200	530443	533000	13	11	101	29	25	14226100	569044
11-2020	20	11	Mississauga	815	733452408	899942	810000	1036	59.9	1195	1.5	99	19	28	292	385083493	1318779	1175000	292	357	98	19	128	113257406	884823	858500	118	51	102	12	31	27210190	877748	830000	34	19	103	15	150	97301197	648675	660000	185	156	100	17	209	105938122	506881	500000	402	611	98	24	359	203239319	566126.236768802
11-2020	20	11	New Tecumseth	62	49445588	797509	728000	66	78.3	66	1.4	100	20	21	45	39292888	873175	765000	52	48	100	20	4	2417500	604375	602500	2	1	99	16	7	4506400	643771	656000	4	1	104	17	1	618900	618900	618900	2	1	100	8	4	1930000	482500	502500	1	6	97	22	5	2548900	509780
