date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
12-2011	11	12	Adjala-Tosorontio	14	5091450	363675	330000	7	47	75	7.3	94	96	-	14	5091450	363675	330000	7	75	94	96	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
12-2011	11	12	Ajax	92	30367413	330081	305257	98	60.4	197	2	98	25	-	53	19935100	376134	347500	59	116	98	24	8	2434500	304313	313500	10	14	96	32	10	2373400	237340	241500	2	17	98	26	5	942000	188400	187000	10	20	96	19	16	4682413	292651	295950	16	26	99	30	21	5624413	267829.19047619
12-2011	11	12	Aurora	40	20815088	520377	440400	35	69.1	94	1.9	96	30	-	20	13446888	672344	538500	21	62	94	36	2	780000	390000	390000	2	1	99	9	5	1860000	372000	315000	5	12	98	35	4	1262900	315725	268450	2	13	95	48	9	3465300	385033	372500	4	4	101	12	13	4728200	363707.692307692
12-2011	11	12	Bradford West Gwillimbury	28	9845998	351643	337000	24	69.1	84	2.5	96	33	-	15	5892498	392833	380000	13	66	97	32	6	1802500	300417	315000	3	5	92	46	-	-	-	-	1	1	-	-	-	-	-	-	1	1	-	-	1	345000	345000	345000	2	2	99	7	-	-	-
12-2011	11	12	Brampton	447	171731904	384188	371000	514	59.3	1079	2	98	30	-	259	115898215	447483	430000	289	648	98	31	84	28885849	343879	340000	106	152	98	27	35	8308000	237371	228000	35	85	98	30	30	5968750	198958	198125	38	132	97	38	35	11333090	323803	325500	44	57	98	29	65	17301840	266182.153846154
12-2011	11	12	Brock	9	3101500	344611	237500	11	38.4	111	9.2	95	120	-	9	3101500	344611	237500	9	102	95	120	-	-	-	-	1	-	-	-	-	-	-	-	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-
12-2011	11	12	Burlington	20	7392594	369630	392000	33	66.5	101	2.4	98	41	-	8	3611000	451375	433000	20	77	98	28	-	-	-	-	-	-	-	-	2	828500	414250	414250	6	9	98	26	6	1431500	238583	230000	3	11	98	62	2	806594	403297	403297	2	2	99	23	8	2238094	279761.75
12-2011	11	12	Caledon	54	29056013	538074	481500	37	57.3	194	3.6	96	55	-	44	25607013	581978	527400	32	184	96	63	4	1389000	347250	362000	3	4	99	17	2	601000	300500	300500	-	2	99	21	1	439000	439000	439000	-	1	98	53	2	662000	331000	331000	2	2	100	5	3	1101000	367000
12-2011	11	12	City of Toronto	1948	923877841	474270	385000	2019	60	5253	2.2	99	30	-	581	407772588	701846	566000	529	1287	99	26	202	104464788	517152	455000	155	271	101	21	149	50657695	339985	320000	145	355	98	30	943	331091542	351104	320000	1126	3157	98	34	50	23402878	468058	426000	48	132	100	27	993	354494420	356993.373615307
12-2011	11	12	City of Toronto Total	1948	923877841	474270	385000	2019	60	5253	2.2	99	30	-	581	407772588	701846	566000	529	1287	99	26	202	104464788	517152	455000	155	271	101	21	149	50657695	339985	320000	145	355	98	30	943	331091542	351104	320000	1126	3157	98	34	50	23402878	468058	426000	48	132	100	27	993	354494420	356993.373615307
12-2011	11	12	Clarington	80	25243650	315546	263500	93	53.9	275	2.9	98	43	-	53	17689750	333769	296000	68	205	98	46	3	454500	151500	175000	2	3	97	47	-	-	-	-	4	13	-	-	4	699900	174975	182950	5	25	98	40	9	3670500	407833	204000	7	15	97	54	13	4370400	336184.615384615
12-2011	11	12	Dufferin County	34	10449400	307335	293250	22	66.2	130	2.6	98	53	-	22	7595400	345245	322250	16	94	98	47	7	1567000	223857	223000	4	7	97	33	1	176500	176500	176500	-	4	99	41	2	549500	274750	274750	2	23	96	210	2	561000	280500	280500	-	2	98	39	4	1110500	277625
12-2011	11	12	Durham Region	517	163265162	315793	290000	548	58.3	1592	2.6	97	37	-	345	120095899	348104	327500	370	1178	97	39	36	9074600	252072	253500	34	71	98	27	36	7561300	210036	210000	40	115	98	32	23	4906050	213307	192750	40	105	97	42	53	15570313	293779	270000	51	90	98	37	76	20476363	269425.828947368
12-2011	11	12	East Gwillimbury	14	5305500	378964	331750	15	58.9	55	3.4	98	38	-	9	3886500	431833	387500	11	51	98	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	5	1419000	283800	287000	3	3	99	26	-	-	-
12-2011	11	12	Essa	9	3807375	423042	300000	24	49	73	5.6	96	95	-	8	3603500	450438	345000	17	61	96	103	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	203875	203875	203875	5	8	102	29	-	-	-
