date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
09-2014	14	09	Adjala-Tosorontio	16	8511499	531969	488750	33	49.3	84	5.8	97	59	-	16	8511499	531969	488750	33	84	97	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
09-2014	14	09	Ajax	165	72061250	436735	418000	213	75	157	1	100	14	-	102	50466200	494767	471500	135	106	99	15	12	4870900	405908	398000	16	8	100	14	8	2249500	281188	288000	8	8	99	21	8	1911250	238906	229000	10	10	98	15	31	11041900	356190	356000	39	22	101	11	39	12953150	332132.051282051
09-2014	14	09	Aurora	89	57465594	645681	524000	172	63.7	212	2.2	97	27	-	46	38091594	828078	710000	120	153	96	28	12	5505000	458750	480250	14	7	99	11	8	4232500	529063	430300	9	19	98	51	12	4436600	369717	350000	12	18	97	38	10	4679900	467990	469000	16	14	100	12	22	9116500	414386.363636364
09-2014	14	09	Bradford West Gwillimbury	67	31409490	468798	430000	106	56.9	159	2.8	97	30	-	49	24721400	504518	460000	87	142	96	33	7	2626500	375214	408000	6	3	99	16	2	560000	280000	280000	2	1	98	16	1	234990	234990	234990	-	4	100	119	2	791700	395850	395850	4	5	100	16	3	1026690	342230
09-2014	14	09	Brampton	665	299915859	451001	428000	1244	58.8	1405	2	98	24	-	361	191695252	531012	510000	714	860	98	25	124	49703191	400832	390000	234	215	98	19	67	19579358	292229	292000	85	98	98	31	31	7218900	232868	224500	65	91	97	32	70	26685240	381218	382000	136	127	99	19	101	33904140	335684.554455446
09-2014	14	09	Brock	12	3176300	264692	239000	33	53.5	105	5.4	96	83	-	11	2968300	269845	249000	30	101	96	78	-	-	-	-	-	-	-	-	1	208000	208000	208000	3	4	90	137	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
09-2014	14	09	Burlington	152	84502343	555936	498000	243	67.8	348	2.3	98	26	-	83	59609518	718187	620750	152	238	98	27	6	2681000	446833	435500	8	5	99	9	19	6654800	350253	340000	29	31	98	19	30	8991425	299714	268500	36	59	98	38	11	5216600	474236	435000	17	14	100	16	41	14208025	346537.195121951
09-2014	14	09	Caledon	70	42630900	609013	549500	156	55.6	292	3.6	97	33	-	55	36115000	656636	600000	131	273	97	38	5	2215000	443000	445000	9	6	102	20	-	-	-	-	2	2	-	-	-	-	-	-	1	2	-	-	9	3685900	409544	410000	13	9	99	10	-	-	-
09-2014	14	09	City of Toronto	3063	1913918373	624851	488900	6609	55.9	7804	2.4	100	25	-	1052	1001284855	951792	730000	2291	2091	100	20	313	215786666	689414	640000	595	419	105	14	208	86337956	415086	387000	403	478	99	24	1376	544214981	395505	343000	3082	4579	98	33	88	54678828	621350	612500	183	153	103	15	1464	598893809	409080.470628415
09-2014	14	09	City of Toronto Total	3063	1913918373	624851	488900	6609	55.9	7804	2.4	100	25	-	1052	1001284855	951792	730000	2291	2091	100	20	313	215786666	689414	640000	595	419	105	14	208	86337956	415086	387000	403	478	99	24	1376	544214981	395505	343000	3082	4579	98	33	88	54678828	621350	612500	183	153	103	15	1464	598893809	409080.470628415
09-2014	14	09	Clarington	154	53826362	349522	335000	259	67.3	287	1.6	99	22	-	117	44000662	376074	362000	199	236	99	25	4	938000	234500	238000	4	4	97	16	2	609900	304950	304950	8	14	98	15	10	2163500	216350	201750	14	15	96	20	14	3918800	279914	287450	21	9	101	6	24	6082300	253429.166666667
09-2014	14	09	Dufferin County	49	17690400	361029	320000	97	63	185	3	98	39	-	34	13728400	403776	359500	77	156	98	35	7	1951500	278786	292500	7	8	98	40	2	397000	198500	198500	3	3	98	89	2	466000	233000	233000	2	9	96	29	2	533000	266500	266500	8	8	99	31	4	999000	249750
09-2014	14	09	Durham Region	970	389661615	401713	380000	1471	69.3	1523	1.6	99	21	-	685	304160415	444030	415000	1094	1240	99	23	66	19752300	299277	259000	83	55	100	15	47	11930500	253840	260000	70	62	99	21	50	12590100	251802	242500	66	79	98	22	99	33809000	341505	343000	123	66	101	9	149	46399100	311403.355704698
09-2014	14	09	East Gwillimbury	29	16751500	577638	451000	55	64.6	90	2.7	98	36	-	23	14449100	628222	493500	49	85	98	40	2	911000	455500	455500	-	-	98	34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	1391400	347850	354500	6	5	99	11	-	-	-
09-2014	14	09	Essa	23	7582599	329678	300000	25	67	66	3.1	98	41	-	17	5977099	351594	347000	20	64	97	49	2	572500	286250	286250	2	2	100	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	744000	248000	248000	2	-	99	12	-	-	-
09-2014	14	09	Georgina	78	27995050	358911	342450	124	66.4	190	2.4	98	35	-	72	26240550	364452	345000	109	170	98	36	2	514000	257000	257000	5	6	97	33	1	255000	255000	255000	-	-	98	22	-	-	-	-	1	1	-	-	3	985500	328500	337500	9	12	99	11	-	-	-
