date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
04-2013	13	04	Adjala-Tosorontio	16	5723000	357688	330500	41	47.7	92	6.6	98	51	-	16	5723000	357688	330500	41	92	98	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
04-2013	13	04	Ajax	213	84022213	394470	374000	325	65	245	1.5	99	15	-	147	62612101	425933	415900	225	177	99	16	16	5768595	360537	365350	25	17	100	12	11	3033800	275800	279000	13	9	99	32	4	825000	206250	202500	9	12	98	12	31	10646217	343426	325000	50	29	100	11	35	11471217	327749.057142857
04-2013	13	04	Aurora	112	64905205	579511	510000	162	57.2	231	2.5	98	20	-	62	43960198	709035	609000	111	153	98	23	8	3429400	428675	427500	11	5	100	9	11	5273800	479436	375000	9	19	99	21	6	1955500	325917	317500	11	45	96	39	23	9367107	407266	409000	16	6	99	11	29	11322607	390434.724137931
04-2013	13	04	Bradford West Gwillimbury	68	28757477	422904	402550	117	56	163	2.8	98	34	-	51	22870350	448438	462000	91	135	98	36	9	3319500	368833	365000	8	8	99	32	1	238777	238777	238777	1	1	100	12	1	157000	157000	157000	2	2	105	19	2	735900	367950	367950	8	7	100	7	3	892900	297633.333333333
04-2013	13	04	Brampton	879	370450263	421445	398000	1753	49.4	1900	2.6	98	25	-	507	248889782	490907	468000	1078	1198	98	26	177	65807781	371795	368000	327	291	98	19	57	15873850	278489	282000	107	125	98	24	62	13312400	214716	207500	92	135	97	38	70	24330650	347581	345500	147	149	98	18	132	37643050	285174.621212121
04-2013	13	04	Brock	18	4770300	265017	217000	44	45.1	116	7.4	93	57	-	16	4375300	273456	230000	41	112	92	64	-	-	-	-	-	-	-	-	-	-	-	-	1	4	-	-	-	-	-	-	-	-	-	-	2	395000	197500	197500	2	-	98	6	-	-	-
04-2013	13	04	Burlington	130	67423890	518645	446250	196	58.8	257	2.8	98	22	-	75	48186790	642491	567000	111	159	98	21	5	2027000	405400	415000	5	7	99	26	15	5171400	344760	320000	27	28	98	20	17	5274200	310247	292500	26	33	98	33	18	6764500	375806	379000	25	27	99	18	35	12038700	343962.857142857
04-2013	13	04	Caledon	109	63915932	586385	545000	211	49.2	302	4.2	97	32	-	87	54694432	628672	565000	177	274	97	35	8	3431000	428875	422500	16	10	99	11	-	-	-	-	2	2	-	-	1	392000	392000	392000	1	3	98	24	12	5018500	418208	424500	14	12	98	25	13	5410500	416192.307692308
04-2013	13	04	City of Toronto	3591	2069546693	576315	453500	7004	49	8086	2.9	100	23	-	1264	1077042145	852090	690000	2445	2217	100	17	415	247090111	595398	531000	614	396	103	14	258	94267745	365379	336000	411	465	99	24	1479	560934066	379266	337000	3252	4755	98	32	140	78348926	559635	510500	216	171	101	16	1619	639282992	394862.873378629
04-2013	13	04	City of Toronto Total	3591	2069546693	576315	453500	7004	49	8086	2.9	100	23	-	1264	1077042145	852090	690000	2445	2217	100	17	415	247090111	595398	531000	614	396	103	14	258	94267745	365379	336000	411	465	99	24	1479	560934066	379266	337000	3252	4755	98	32	140	78348926	559635	510500	216	171	101	16	1619	639282992	394862.873378629
