date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
03-2015	15	03	Adjala-Tosorontio	23	10018800	435600	425000	36	52.9	63	5	98	52	-	23	10018800	435600	425000	36	63	98	52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
03-2015	15	03	Ajax	195	92928376	476556	445000	260	76.1	146	0.9	101	11	-	132	69502776	526536	522750	187	104	101	12	13	5608600	431431	401500	14	7	101	7	15	4844600	322973	328000	14	11	101	14	7	1517000	216714	219900	6	8	101	13	27	11040400	408904	425000	33	10	104	8	34	12557400	369335.294117647
03-2015	15	03	Aurora	100	69282570	692826	636500	158	65.1	143	1.9	101	18	-	64	52080170	813753	763500	108	93	100	17	10	5447000	544700	569500	15	6	105	9	7	3043900	434843	445000	9	20	99	28	7	2731500	390214	350000	9	16	98	44	9	4469000	496556	485000	14	6	106	6	16	7200500	450031.25
03-2015	15	03	Bradford West Gwillimbury	79	41441998	524582	535000	121	61.3	127	2.5	98	23	-	68	36976698	543775	553000	96	110	98	25	5	1974400	394880	406000	9	3	98	11	-	-	-	-	2	2	-	-	-	-	-	-	1	1	-	-	3	1218250	406083	410000	4	2	99	7	-	-	-
03-2015	15	03	Brampton	824	391869536	475570	457000	1310	62.8	988	1.7	99	16	-	469	260565534	555577	530000	773	595	99	15	150	63363007	422420	415051	231	136	99	13	52	15699414	301912	290250	83	83	99	24	52	11896900	228787	220000	89	106	97	27	94	37222681	395986	399500	125	63	100	11	146	49119581	336435.48630137
03-2015	15	03	Brock	15	5018000	334533	320000	39	54.8	77	4.9	97	43	-	13	4663100	358700	329900	38	75	97	41	-	-	-	-	-	-	-	-	2	354900	177450	177450	1	2	99	56	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
03-2015	15	03	Burlington	198	122921474	620816	555700	316	67.3	318	2.2	99	27	-	110	88479299	804357	727000	168	177	98	30	7	3432900	490414	517000	16	11	101	7	27	10848900	401811	365000	36	36	98	23	28	8226675	293810	259500	59	68	98	33	22	10349700	470441	463500	32	24	101	15	50	18576375	371527.5
03-2015	15	03	Caledon	69	42279840	612751	567000	173	56.5	228	3.2	98	23	-	52	34508350	663622	610750	144	204	98	27	3	1392500	464167	473500	10	9	100	6	-	-	-	-	-	1	-	-	1	535000	535000	535000	2	2	105	9	12	5193990	432833	432000	13	10	99	13	13	5728990	440691.538461538
03-2015	15	03	City of Toronto	3196	2093594011	655067	505000	6122	56.5	6593	2.3	101	22	-	1050	1094525677	1042405	815750	1733	1371	102	15	287	207548921	723167	658000	452	282	106	10	220	98628308	448310	411000	387	387	101	17	1506	599894842	398337	353000	3337	4384	98	29	108	80785295	748012	660000	164	114	103	16	1614	680680137	421734.905204461
03-2015	15	03	City of Toronto Total	3196	2093594011	655067	505000	6122	56.5	6593	2.3	101	22	-	1050	1094525677	1042405	815750	1733	1371	102	15	287	207548921	723167	658000	452	282	106	10	220	98628308	448310	411000	387	387	101	17	1506	599894842	398337	353000	3337	4384	98	29	108	80785295	748012	660000	164	114	103	16	1614	680680137	421734.905204461
03-2015	15	03	Clarington	192	72792435	379127	357500	242	70.3	200	1.5	99	17	-	137	56529824	412626	395000	177	157	99	19	3	934000	311333	285000	6	3	100	10	5	1219500	243900	235500	8	7	99	9	6	1246900	207817	205500	7	12	100	16	23	6869900	298691	286100	19	6	101	9	29	8116800	279889.655172414
03-2015	15	03	Dufferin County	65	23914600	367917	354500	89	68.9	97	2.6	99	25	-	53	20826100	392945	385000	73	84	99	27	4	1023500	255875	258750	6	5	99	9	-	-	-	-	2	2	-	-	4	808000	202000	196500	2	2	99	22	4	1257000	314250	317000	6	4	99	19	8	2065000	258125
03-2015	15	03	Durham Region	1086	467295999	430291	405000	1527	71.5	1142	1.4	101	15	-	744	358453158	481792	460000	1094	901	100	16	67	21930150	327316	302000	83	31	103	7	65	16472300	253420	273000	104	69	101	17	51	12194650	239111	219900	60	63	100	21	117	43207030	369291	368000	128	49	103	9	168	55401680	329771.904761905
03-2015	15	03	East Gwillimbury	32	21418084	669315	591192	44	64.7	56	2.4	97	38	-	26	18996184	730622	610000	37	52	97	43	1	445000	445000	445000	2	2	99	32	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	1976900	395380	369000	5	2	100	14	-	-	-
03-2015	15	03	Essa	27	8618900	319219	292500	73	62.9	89	3.1	99	31	-	13	4728900	363762	370000	57	80	99	51	4	1130000	282500	282750	3	-	99	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	710500	236833	237500	4	3	99	18	-	-	-
03-2015	15	03	Georgina	95	37011530	389595	379900	151	65.4	156	2.2	98	24	-	85	33756530	397136	400200	140	143	98	25	5	1738000	347600	360000	3	1	100	11	-	-	-	-	-	-	-	-	1	160000	160000	160000	1	5	97	17	4	1357000	339250	334750	6	6	98	17	5	1517000	303400
03-2015	15	03	Halton Hills	99	55375970	559353	505000	143	65.6	172	2.2	98	23	-	75	46714970	622866	595000	128	162	98	23	7	2651500	378786	4e+05	3	-	99	19	4	1028500	257125	256750	6	4	100	6	3	791000	263667	256000	2	3	96	52	9	3830000	425556	428000	4	3	102	20	12	4621000	385083.333333333
03-2015	15	03	Halton Region	813	538446458	662296	581000	1328	64.6	1363	2.1	99	21	-	490	396386725	808953	718000	827	892	98	23	48	23777700	495369	490250	76	48	99	13	57	22302804	391277	362000	93	95	99	20	69	22801041	330450	3e+05	132	195	98	35	136	67005688	492689	455500	189	126	100	14	205	89806729	438081.604878049
03-2015	15	03	Innisfil	49	19260600	393073	360000	107	55.1	159	3.8	100	31	-	42	17150800	408352	391500	98	152	100	32	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	1792300	298717	305750	6	6	98	31	-	-	-
03-2015	15	03	King	32	28459090	889347	747000	80	41.6	166	6.1	97	36	-	27	25247090	935077	755000	65	125	97	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	32	-	-	4	2702000	675500	666500	5	8	98	22	-	-	-
03-2015	15	03	Markham	462	368552898	797734	745500	841	61.3	689	1.8	104	15	-	248	251400734	1013713	931000	405	255	104	14	35	22933476	655242	650000	47	22	107	9	31	15090976	486806	478000	49	38	100	14	64	23801604	371900	340000	195	302	98	30	49	30396540	620338	605000	91	53	106	13	113	54198144	479629.592920354
03-2015	15	03	Milton	211	111100139	526541	493500	348	68.4	266	1.5	99	17	-	109	68644159	629763	6e+05	200	178	99	18	23	11045900	480257	475000	41	25	99	15	6	1841000	306833	315750	11	9	100	17	14	4632480	330891	345495	20	22	99	26	57	24061100	422125	424000	76	32	100	10	71	28693580	404134.929577465
03-2015	15	03	Mississauga	850	466493833	548816	506000	1598	58.3	1608	2.2	99	21	-	313	259076500	827720	750000	565	535	99	18	122	63079568	517046	516000	231	121	101	12	141	52959135	375597	382000	249	209	100	20	224	65387750	291910	265500	484	712	97	32	41	20947380	510912	515000	55	24	101	8	265	86335130	325792.943396226
03-2015	15	03	New Tecumseth	65	24500790	376935	363000	98	69.7	121	2.8	98	28	-	52	20560690	395398	381500	75	90	97	23	1	275100	275100	275100	5	4	102	8	1	150000	150000	150000	3	2	100	13	2	480000	240000	240000	6	9	97	158	5	1478000	295600	296000	4	3	99	10	7	1958000	279714.285714286
03-2015	15	03	Newmarket	184	112694346	612469	589900	229	73.3	140	1.2	100	14	-	128	89213746	696982	638500	157	100	100	13	18	8223000	456833	470000	21	9	99	10	13	4858400	373723	368000	12	6	100	27	10	3243200	324320	310000	17	12	100	15	15	7156000	477067	465000	22	13	101	11	25	10399200	415968
03-2015	15	03	Oakville	305	249048875	816554	727000	521	60.4	607	2.4	98	21	-	196	192548297	982389	862500	331	375	98	21	11	6647400	604309	6e+05	16	12	99	11	20	8584404	429220	422000	40	46	100	20	24	9150886	381287	325500	51	102	98	40	48	28764888	599269	573500	77	67	99	16	72	37915774	526607.972222222
03-2015	15	03	Orangeville	65	23914600	367917	354500	89	68.9	97	2.6	99	25	-	53	20826100	392945	385000	73	84	99	27	4	1023500	255875	258750	6	5	99	9	-	-	-	-	2	2	-	--	-	-	-	-	-	-	-	4	808000	202000	196500	2	2	99	22	4	1257000	314250	317000	6	4	99	19	8	2065000	258125
03-2015	15	03	Oshawa	275	94817434	344791	329900	377	72.8	230	1.2	101	13	-	187	73723204	394242	372000	264	182	101	13	34	8642150	254181	250000	42	13	103	8	21	3808900	181376	195500	34	17	102	13	14	2689450	192104	179000	14	11	101	33	11	3321330	301939	297000	13	6	101	10	25	6010780	240431.2
03-2015	15	03	Peel Region	1743	900643209	516720	477000	3081	60	2824	2	99	18	-	834	554150384	664449	615000	1482	1334	99	17	275	127835075	464855	455000	472	266	100	12	193	68658549	355744	350000	332	293	100	21	277	77819650	280937	260000	575	820	97	31	147	63364051	431048	427000	193	97	100	11	424	141183701	332980.426886792
03-2015	15	03	Pickering	134	68687938	512597	483550	194	70.2	140	1.3	101	14	-	81	50393038	622136	565000	120	95	101	13	7	2986400	426629	437400	8	2	104	5	11	3141100	285555	275000	26	18	100	19	18	5010400	278356	273500	20	14	100	20	16	6758000	422375	392000	18	10	102	17	34	11768400	346129.411764706
03-2015	15	03	Richmond Hill	352	297902087	846313	766000	560	56.7	507	2.2	102	18	-	193	215557781	1116880	969000	306	251	102	18	17	10439010	614059	600000	26	17	106	7	22	10062100	457368	454100	22	14	99	16	53	17426300	328798	318000	112	180	98	32	65	42999896	661537	675000	89	42	102	11	118	60426196	512086.406779661
