date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
01-2020	20	01	Adjala-Tosorontio	7	4991000	713000	695000	11	61.8	32	3.4	94	76	84	7	4991000	713000	695000	11	32	94	76	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
01-2020	20	01	Ajax	81	57716566	712550	685088	117	62.8	77	1.4	99	24	32	52	40742978	783519	747500	77	53	98	29	7	4689500	669929	680000	9	5	100	15	14	8734088	623863	645250	22	11	102	12	4	1979000	494750	488500	4	5	100	19	4	1571000	392750	390500	4	2	99	28	8	3550000	443750
01-2020	20	01	Aurora	46	42168700	916711	835000	91	47	129	3.2	97	45	58	27	29395300	1088715	1070000	55	95	97	53	2	1365000	682500	682500	6	5	99	25	5	3997400	799480	822500	11	7	100	38	7	4932000	704571	540000	12	11	96	26	5	2479000	495800	435000	6	10	98	44	12	7411000	617583.333333333
01-2020	20	01	Bradford West Gwillimbury	44	32147500	730625	753950	71	53	56	2.7	99	26	43	35	26848000	767086	795000	63	52	99	25	2	1290000	645000	645000	1	1	98	66	4	2527000	631750	631000	4	1	101	10	0	0	0	-	0	0	-	-	1	342500	342500	342500	0	0	97	13	-	-	-
01-2020	20	01	Brampton	513	392355586	764826	735000	712	63.6	445	1.4	100	21	26	278	242129712	870970	834000	410	295	99	23	98	69631650	710527	720000	123	52	102	17	59	40003708	678029	685000	94	53	103	8	53	29008616	547332	545500	54	24	101	24	24	10908400	454517	445750	27	16	99	34	77	39917016	518402.805194805
01-2020	20	01	Brock	15	8804100	586940	540000	17	49.4	39	4.5	97	57	75	15	8804100	586940	540000	17	38	97	57	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	1	-	-	0	0	0	-	0	0	-	-	-	-	-
01-2020	20	01	Burlington	123	103859578	844387	803000	237	65.5	237	1.9	99	29	37	73	75802201	1038386	925000	143	163	98	31	6	4613000	768833	786500	11	6	104	4	11	7726777	702434	684000	12	7	100	30	7	3784000	540571	503000	27	23	104	17	26	11933600	458985	426000	42	36	100	32	33	15717600	476290.909090909
01-2020	20	01	Caledon	53	52425650	989163	849000	121	52.2	142	3	97	29	38	35	39682250	1133779	1e+06	96	133	96	37	5	3721000	744200	758000	12	5	100	24	13	9022400	694031	711000	13	2	99	8	0	0	0	-	0	0	-	-	0	0	0	-	0	1	-	-	-	-	-
01-2020	20	01	City of Toronto	1603	1417668705	884385	725000	2633	62.1	2464	1.7	101	24	33	407	557528198	1369848	1099000	833	929	100	28	91	91382886	1004208	865000	140	92	103	22	52	51308689	986706	835500	70	52	102	22	125	87153757	697230	630000	166	133	101	24	918	623489175	679182	591500	1407	1246	101	22	1043	710642932	681345.093000959
01-2020	20	01	City of Toronto Total	1603	1417668705	884385	725000	2633	62.1	2464	1.7	101	24	33	407	557528198	1369848	1099000	833	929	100	28	91	91382886	1004208	865000	140	92	103	22	52	51308689	986706	835500	70	52	102	22	125	87153757	697230	630000	166	133	101	24	918	623489175	679182	591500	1407	1246	101	22	1043	710642932	681345.093000959
01-2020	20	01	Clarington	89	54877930	616606	569900	180	56.4	198	2	99	35	43	63	42562440	675594	605000	137	154	99	36	3	1431500	477167	469000	3	2	102	24	13	6565690	505053	508000	23	16	100	22	1	466000	466000	466000	4	4	104	9	8	3304800	413100	403000	7	16	100	59	9	3770800	418977.777777778
01-2020	20	01	Dufferin County	26	15589199	599585	611750	40	72.7	35	1.4	99	24	34	19	12316699	648247	639900	27	24	99	27	5	2505500	501100	505000	4	3	102	15	0	0	0	-	3	3	-	-	0	0	0	-	3	3	-	-	2	767000	383500	383500	3	2	97	23	-	-	-
01-2020	20	01	Durham Region	586	384287563	655781	614350	944	58.1	905	1.9	99	31	42	407	294188427	722822	690000	683	689	99	33	33	17168650	520262	492000	38	24	101	28	76	43995037	578882	586000	107	68	101	25	29	12409000	427897	437000	54	48	100	30	39	15368950	394076	400000	53	65	99	32	68	27777950	408499.264705882
01-2020	20	01	East Gwillimbury	30	24993858	833129	819950	75	45.7	83	3.7	98	38	48	24	21424568	892690	854950	63	76	98	43	0	0	0	-	0	0	-	-	6	3569290	594882	597945	12	7	100	20	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
01-2020	20	01	Essa	15	9278700	618580	600000	38	57.3	57	3	98	46	53	14	8829700	630693	6e+05	33	51	98	49	0	0	0	-	0	0	-	-	1	449000	449000	449000	5	3	100	3	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
01-2020	20	01	Georgina	56	32477960	579964	561500	91	44.6	128	3.7	98	42	51	51	29880060	585884	615000	88	124	97	41	3	1592900	530967	529900	1	1	100	76	2	1005000	502500	502500	2	2	100	16	0	0	0	-	0	1	-	-	0	0	0	-	0	0	-	-	-	-	-
01-2020	20	01	Halton Hills	58	47180570	813458	746500	90	60.4	81	2	99	29	42	44	39535770	898540	868995	74	76	98	35	0	0	0	-	1	1	-	-	6	3782000	630333	615000	8	2	101	7	7	3479800	497114	535000	7	0	103	11	1	383000	383000	383000	0	2	96	65	8	3862800	482850
01-2020	20	01	Halton Region	455	423960917	931782	840000	809	60.5	804	2.1	98	29	41	263	299374392	1138306	999999	518	596	98	34	17	12992588	764270	765000	41	29	102	12	80	60071127	750889	741000	92	51	100	22	36	21207400	589094	567500	65	40	101	22	55	27057910	491962	460000	84	81	100	24	91	48265310	530388.021978022
01-2020	20	01	Innisfil	47	30544599	649885	590000	123	39.4	217	5.2	98	43	68	36	23820200	661672	607000	94	172	98	39	0	0	0	-	0	0	-	-	8	5358499	669812	548250	13	20	98	50	0	0	0	-	1	1	-	-	3	1365900	455300	472000	15	24	96	72	-	-	-
01-2020	20	01	King	17	21206300	1247429	1325000	76	28.2	169	9.3	96	46	95	11	16326000	1484182	1430000	68	161	96	40	0	0	0	-	2	2	-	-	4	3695300	923825	977650	3	2	96	53	0	0	0	-	0	0	-	-	2	1185000	592500	592500	2	2	98	69	-	-	-
01-2020	20	01	Markham	188	173053387	920497	881450	386	52.9	404	2.6	101	26	35	78	93528811	1199087	1169050	199	248	101	28	12	10931000	910917	881500	22	14	103	13	20	17456700	872835	854950	50	44	102	16	17	11477000	675118	640000	20	21	100	30	52	31450076	604809	537444	82	67	100	30	69	42927076	622131.536231884
01-2020	20	01	Milton	95	75162338	791183	755000	132	68.9	98	1.3	100	19	27	39	37589350	963829	895000	58	58	99	26	9	6788888	754321	761000	20	14	100	19	33	22875600	693200	694000	38	13	101	14	2	1291000	645500	645500	2	1	99	34	10	5027500	502750	492500	12	11	103	10	12	6318500	526541.666666667
01-2020	20	01	Mississauga	439	343480052	782415	679000	709	64.1	609	1.6	99	23	32	127	150840170	1187718	1070000	284	357	97	32	47	38419299	817432	800000	65	34	102	18	22	17486900	794859	786500	23	8	100	19	75	45008435	600112	599000	100	63	100	22	164	88525248	539788	509500	231	145	101	18	239	133533683	558718.338912134
01-2020	20	01	New Tecumseth	46	29639990	644348	605000	86	58.8	113	2.9	98	48	61	32	22480000	702500	645000	53	77	97	54	3	1533800	511267	485000	4	4	98	39	7	3505190	500741	500690	11	6	100	19	0	0	0	-	1	2	-	-	2	781000	390500	390500	6	6	98	40	-	-	-
01-2020	20	01	Newmarket	70	52927898	756113	735000	112	54	95	2.5	99	23	32	41	36345000	886463	839000	73	76	99	28	11	7036500	639682	700000	19	9	101	6	7	4931900	704557	705000	9	6	100	21	2	927000	463500	463500	2	2	101	27	9	3687498	409722	415000	9	2	99	18	11	4614498	419499.818181818
01-2020	20	01	Oakville	179	197758431	1104796	999999	350	52.9	388	2.8	98	33	50	107	146447071	1368664	1300000	243	299	97	39	2	1590700	795350	795350	9	8	107	4	30	25686750	856225	844000	34	29	99	32	20	12652600	632630	605000	29	16	100	27	18	9713810	539656	468450	30	32	100	18	38	22366410	588589.736842105
01-2020	20	01	Orangeville	26	15589199	599585	611750	40	72.7	35	1.4	99	24	34	19	12316699	648247	639900	27	24	99	27	5	2505500	501100	505000	4	3	102	15	0	0	0	-	3	3	-	-	0	0	0	-	3	3	-	-	2	767000	383500	383500	3	2	97	23	-	-	-
01-2020	20	01	Oshawa	182	99302011	545615	535750	269	58.9	216	1.8	100	26	41	126	76831361	609773	578750	197	151	100	26	17	7250650	426509	435000	19	12	102	22	16	8276900	517306	517500	20	12	100	32	13	4263700	327977	320000	17	15	101	25	10	2679400	267940	236500	16	26	98	24	23	6943100	301873.913043478
01-2020	20	01	Peel Region	1005	788261288	784340	730000	1542	63.1	1196	1.6	100	22	29	440	432652132	983300	908000	790	785	98	27	150	111771949	745146	747000	200	91	102	18	94	66513008	707585	702500	130	63	102	11	128	74017051	578258	579950	154	87	100	23	188	99433648	528902	500500	258	162	101	20	316	173450699	548894.617088608
01-2020	20	01	Pickering	68	51343931	755058	730000	110	59	111	1.9	100	27	37	39	34163931	875998	766500	56	64	99	25	5	3222500	644500	617500	3	2	99	71	12	8078500	673208	687000	19	16	101	25	3	1634000	544667	558000	21	20	99	26	9	4245000	471667	434000	11	9	100	17	12	5879000	489916.666666667
01-2020	20	01	Richmond Hill	137	149890506	1094091	978500	292	44.3	366	3.6	98	35	49	72	103041206	1431128	1315000	166	267	97	45	9	7804300	867144	916500	15	10	105	15	18	16069000	892722	901000	46	39	102	19	8	5911000	738875	735000	15	12	103	46	27	14489000	536630	545000	45	33	100	21	35	20400000	582857.142857143
01-2020	20	01	Scugog	16	10846900	677931	585000	38	48.2	58	4.2	96	57	71	16	10846900	677931	585000	38	58	96	57	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
01-2020	20	01	Simcoe County	159	106601789	670452	640000	329	50.2	475	3.6	98	41	58	124	86968900	701362	672500	254	384	98	42	5	2823800	564760	625000	5	5	98	50	20	11839689	591984	548250	33	30	99	29	0	0	0	-	2	3	-	-	6	2489400	414900	393700	21	30	97	51	-	-	-
01-2020	20	01	Toronto C01	235	200868172	854758	717500	421	62.8	389	1.5	100	22	31	3	7759000	2586333	3050000	7	9	102	30	8	13090000	1636250	1632500	11	8	97	24	3	4063000	1354333	1349000	7	7	103	28	10	10212023	1021202	972500	14	8	102	17	210	164934149	785401	7e+05	381	357	100	22	220	175146172	796118.963636364
01-2020	20	01	Toronto C02	41	50530288	1232446	885000	72	54.8	106	2.2	100	27	39	2	4865000	2432500	2432500	10	14	98	47	2	2721000	1360500	1360500	9	12	119	2	2	4909000	2454500	2454500	3	3	98	58	0	0	0	-	4	6	-	-	33	36769288	1114221	820000	45	71	99	27	33	36769288	1114220.84848485
01-2020	20	01	Toronto C03	27	40573118	1502708	1164500	45	58.3	42	1.8	97	29	37	12	27078118	2256510	1538444	23	24	97	11	5	5587000	1117400	945000	4	2	103	45	0	0	0	-	1	1	-	-	1	1260000	1260000	1260000	0	1	98	55	9	6648000	738667	670000	17	14	97	40	10	7908000	790800
