date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
04-2018	18	04	Adjala-Tosorontio	12	9397632	783136	750000	21	50	41	4.2	97	55	-	12	9397632	783136	750000	21	41	97	55	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
04-2018	18	04	Ajax	150	99466880	663113	628500	295	45.9	249	2	100	16	-	95	69457630	731133	725000	181	158	100	18	14	8471500	605107	597500	22	18	101	14	13	6143250	472558	468000	26	17	99	17	2	729000	364500	364500	9	10	99	37	23	13292500	577935	565000	54	44	99	11	25	14021500	560860
04-2018	18	04	Aurora	77	74587568	968670	890000	266	29.7	363	4.6	97	21	-	51	56611380	1110027	1060000	174	244	96	21	4	2849000	712250	723000	12	20	96	43	8	5262300	657788	488400	26	30	98	13	0	-	-	-	11	16	-	-	14	9864888	704635	695000	41	50	99	19	-	-	-
04-2018	18	04	Bradford West Gwillimbury	64	43641800	681903	645000	148	30.4	234	4.8	97	27	-	39	29574800	758328	765000	118	202	97	29	8	4749000	593625	622500	7	5	98	27	0	-	-	-	1	1	-	-	0	-	-	-	3	12	-	-	9	4932000	548000	540000	10	6	97	21	-	-	-
04-2018	18	04	Brampton	807	567490508	703210	670000	1519	43.9	1400	2.4	99	18	-	427	351832205	823963	780525	881	847	98	19	139	87953912	632762	625000	241	182	99	14	46	20623200	448330	442500	100	101	98	17	51	18694901	366567	358000	68	73	97	24	140	85901886	613585	616500	219	187	99	18	191	104596787	547627.157068063
04-2018	18	04	Brock	16	10102800	631425	463000	37	45.5	70	4	94	36	-	16	10102800	631425	463000	37	69	94	36	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	1	-	-	-	-	-
04-2018	18	04	Burlington	229	173105019	755917	693500	454	53.5	531	2.4	97	23	-	125	120553466	964428	845000	271	359	97	23	8	4693000	586625	575500	20	21	99	14	38	18714083	492476	475200	58	47	98	25	36	15245470	423485	390500	59	68	98	31	19	12167500	640395	630000	41	31	98	12	55	27412970	498417.636363636
04-2018	18	04	Caledon	91	87607575	962721	835000	192	42	264	3.6	97	31	-	71	74497475	1049260	875000	140	224	96	37	6	4118800	686467	678400	21	14	100	5	2	1007400	503700	503700	1	0	98	14	1	686000	686000	686000	0	0	98	25	11	7297900	663445	685000	29	22	100	7	12	7983900	665325
04-2018	18	04	City of Toronto	2946	2550698152	865817	685000	5299	55.6	4785	1.9	102	16	-	819	1109515236	1354719	1080000	1811	1909	101	17	265	270826272	1021986	905000	423	288	106	13	168	114729839	682916	612500	329	295	103	15	1574	946305789	601211	530000	2535	2130	101	16	109	104704016	960587	878000	180	130	104	15	1683	1051009805	624485.92097445
04-2018	18	04	City of Toronto Total	2946	2550698152	865817	685000	5299	55.6	4785	1.9	102	16	-	819	1109515236	1354719	1080000	1811	1909	101	17	265	270826272	1021986	905000	423	288	106	13	168	114729839	682916	612500	329	295	103	15	1574	946305789	601211	530000	2535	2130	101	16	109	104704016	960587	878000	180	130	104	15	1683	1051009805	624485.92097445
04-2018	18	04	Clarington	186	100270489	539089	511250	337	49.4	323	2	99	21	-	121	72105399	595912	555000	248	257	99	23	4	1565088	391272	394500	7	4	103	4	8	3381900	422738	426500	11	9	99	23	14	4863600	347400	366825	16	16	100	36	20	8875800	443790	443500	27	20	101	8	34	13739400	404100
04-2018	18	04	Dufferin County	53	29675688	559919	537600	83	65.3	85	1.6	99	17	-	35	21978300	627951	579000	59	65	99	19	6	2603900	433983	428250	8	4	99	11	2	621488	310744	310744	3	2	97	23	2	570000	285000	285000	4	4	96	20	7	3342000	477429	480000	8	10	100	10	9	3912000	434666.666666667
