date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
06-2018	18	06	Adjala-Tosorontio	16	11379385	711212	676688	36	45.1	58	4.9	97	38	-	16	11379385	711212	676688	36	58	97	38	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
06-2018	18	06	Ajax	156	99421788	637319	600000	249	50.9	253	2	99	20	-	99	69514288	702165	677000	175	176	99	20	15	8791300	586087	580000	14	13	98	20	14	6410500	457893	461000	10	9	98	21	5	1736000	347200	351000	9	8	97	12	21	12023700	572557	554800	37	45	100	19	26	13759700	529219.230769231
06-2018	18	06	Aurora	94	84599141	899991	748000	229	30.9	395	4.9	97	32	-	52	57802591	1111588	1039250	125	253	96	34	11	7850000	713636	670000	19	24	98	24	11	5602000	509273	537500	16	40	99	43	3	1422000	474000	482000	20	23	97	23	16	11082550	692659	672250	49	54	97	22	19	12504550	658134.210526316
06-2018	18	06	Bradford West Gwillimbury	55	36610199	665640	638000	143	32.4	268	4.9	98	23	-	35	25721799	734909	730000	113	219	98	23	8	4647500	580938	595000	8	9	97	23	0	-	-	-	2	3	-	-	2	547000	273500	273500	5	12	97	15	7	4078500	582643	598000	10	15	99	22	9	4625500	513944.444444444
06-2018	18	06	Brampton	771	536542314	695904	663000	1504	47.3	1579	2.4	98	20	-	407	331587324	814711	772000	880	966	98	19	140	89266249	637616	635000	264	218	99	18	59	28698001	486407	469000	73	87	99	26	54	19423750	359699	357500	79	77	98	23	105	63902990	608600	607500	200	221	99	17	159	83326740	524067.547169811
06-2018	18	06	Brock	11	6407000	582455	430000	36	41.6	91	4.6	96	30	-	11	6407000	582455	430000	35	90	96	30	0	-	-	-	0	0	-	-	0	-	-	-	1	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
06-2018	18	06	Burlington	236	182677875	774059	671000	371	55.2	588	2.5	97	26	-	119	119615599	1005173	870000	212	402	97	27	15	9563100	637540	663000	11	18	98	20	33	16756576	507775	510000	47	49	99	23	43	21065200	489888	435000	58	82	98	28	23	14205400	617626	618000	33	30	99	24	66	35270600	534403.03030303
06-2018	18	06	Caledon	89	77847394	874690	825000	200	44.3	302	3.7	97	24	-	71	65700199	925355	870000	163	265	97	23	8	5400500	675063	677250	8	8	98	22	0	-	-	-	0	1	-	-	0	-	-	-	2	2	-	-	9	5646695	627411	645000	25	23	98	17	-	-	-
06-2018	18	06	City of Toronto	3096	2695251277	870559	686500	5243	57.5	5748	1.9	101	17	-	885	1198669894	1354429	1035000	1793	2260	99	18	297	296927082	999754	901000	429	344	107	14	228	151612892	664969	594000	357	362	100	18	1593	964608964	605530	535000	2498	2584	101	17	80	75371834	942148	902450	135	154	103	14	1673	1039980798	621626.298864316
06-2018	18	06	City of Toronto Total	3096	2695251277	870559	686500	5243	57.5	5748	1.9	101	17	-	885	1198669894	1354429	1035000	1793	2260	99	18	297	296927082	999754	901000	429	344	107	14	228	151612892	664969	594000	357	362	100	18	1593	964608964	605530	535000	2498	2584	101	17	80	75371834	942148	902450	135	154	103	14	1673	1039980798	621626.298864316
06-2018	18	06	Clarington	164	87396984	532908	509500	332	51.5	360	2.1	98	21	-	100	59923809	599238	575000	244	295	98	20	8	3473500	434188	436250	8	3	101	9	7	2455800	350829	330000	6	8	98	29	13	4236075	325852	315000	10	6	98	35	20	9028300	451415	455000	21	17	99	18	33	13264375	401950.757575758
06-2018	18	06	Dufferin County	46	25793800	560735	578450	91	65.1	104	1.8	99	30	-	33	20168300	611161	595000	65	76	99	26	5	2256000	451200	458000	7	8	98	28	1	416500	416500	416500	4	3	98	16	2	443000	221500	221500	1	0	96	44	5	2510000	502000	505000	14	16	99	50	7	2953000	421857.142857143
06-2018	18	06	Durham Region	918	560648156	610728	575000	1895	48	2303	2.4	98	21	-	619	419075228	677020	649000	1372	1748	98	21	66	32514800	492648	466500	105	87	99	17	57	23131100	405809	410000	83	97	99	24	44	16901278	384120	360000	72	90	98	26	105	54799250	521898	510000	180	203	99	21	149	71700528	481211.597315436
06-2018	18	06	East Gwillimbury	55	43941000	798927	725000	148	25.4	286	7.3	97	36	-	35	32171300	919180	838800	117	247	96	40	3	2131500	710500	720000	7	13	97	26	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	17	9638200	566953	625000	24	26	97	28	-	-	-
06-2018	18	06	Essa	28	14655700	523418	455750	82	44.5	143	3.9	97	43	-	19	10793800	568095	490000	67	116	96	51	0	-	-	-	1	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	5	1944900	388980	400000	7	16	100	25	-	-	-
06-2018	18	06	Georgina	71	42312200	595946	540000	191	32.7	336	5.1	94	35	-	66	39820900	603347	547000	173	313	94	36	1	542000	542000	542000	1	1	99	63	0	-	-	-	1	2	-	-	0	-	-	-	0	2	-	-	2	1004300	502150	502150	15	18	98	18	-	-	-
06-2018	18	06	Halton Hills	97	68630640	707532	645000	157	58	198	2	98	22	-	70	54619740	780282	739250	131	174	98	23	1	470000	470000	470000	4	7	98	13	6	2375000	395833	385000	9	7	98	17	2	751000	375500	375500	1	1	99	12	17	9909900	582935	595000	12	9	99	19	19	10660900	561100
06-2018	18	06	Halton Region	837	715957686	855386	720000	1534	49.3	2267	2.8	97	25	-	442	479652258	1085186	916500	937	1529	97	27	52	35016488	673394	680000	76	95	98	21	76	39728582	522745	490000	107	127	99	25	111	57363577	516789	430000	164	227	98	27	150	100649781	670999	625000	227	266	99	20	261	158013358	605415.164750958
06-2018	18	06	Innisfil	72	43486405	603978	529000	247	26.4	472	7	97	33	-	63	37789300	599830	540000	216	407	97	35	0	-	-	-	0	1	-	-	0	-	-	-	1	2	-	-	0	-	-	-	7	26	-	-	9	5697105	633012	460000	22	34	97	18	-	-	-
06-2018	18	06	King	34	47707500	1403162	1050000	119	24.9	263	8.6	95	32	-	27	41610500	1541130	1295000	104	246	94	35	1	1050000	1050000	1050000	3	4	124	53	0	-	-	-	0	0	-	-	1	690000	690000	690000	2	5	97	37	5	4357000	871400	927000	7	6	97	12	6	5047000	841166.666666667
06-2018	18	06	Markham	330	321626720	974626	867940	753	37.5	1201	3.8	97	27	-	139	190178546	1368191	1188000	370	644	96	29	27	22654018	839038	830000	54	66	98	23	22	15244500	692932	664000	61	101	98	25	71	33726080	475015	447000	130	195	99	27	38	32389176	852347	816500	86	134	98	29	109	66115256	606561.981651376
06-2018	18	06	Milton	206	144528631	701595	660000	360	52.9	421	2.2	98	22	-	86	75520550	878146	830000	192	266	98	27	23	15217000	661609	680000	42	40	98	21	9	4220000	468889	469000	9	6	98	25	22	9497400	431700	418750	23	22	99	23	66	40073681	607177	610000	89	83	99	15	88	49571081	563307.738636364
06-2018	18	06	Mississauga	833	604933647	726211	660000	1552	51.7	1757	2.2	98	20	-	283	306037496	1081405	950000	658	856	97	21	123	87896099	714602	715000	202	184	99	16	150	84301112	562007	550000	247	250	99	20	241	101876654	422725	405000	382	401	98	20	34	23392286	688008	685000	54	58	98	21	275	125268940	455523.418181818
06-2018	18	06	New Tecumseth	61	36731620	602158	572000	142	44	275	4	97	35	-	44	28407720	645630	637000	113	218	97	35	2	1005000	502500	502500	6	8	98	17	1	355500	355500	355500	3	8	99	34	2	652000	326000	326000	6	6	97	30	5	2603000	520600	510000	5	16	99	17	7	3255000	465000
06-2018	18	06	Newmarket	132	102578868	777113	713500	270	32.6	474	4.6	97	30	-	81	72889280	899868	808000	183	346	97	32	23	13855200	602400	632000	25	32	99	16	5	2656000	531200	515000	17	19	96	44	6	2572500	428750	412000	10	20	97	45	17	10605888	623876	625000	33	55	98	28	23	13178388	572973.391304348
06-2018	18	06	Oakville	298	320120540	1074230	887000	646	42	1060	3.6	97	28	-	167	229896369	1376625	1180000	402	687	96	28	13	9766388	751261	715000	19	30	98	24	28	16377006	584893	536750	42	65	98	28	44	26049977	592045	447500	82	122	98	29	44	36460800	828655	768750	93	144	98	25	88	62510777	710349.738636364
06-2018	18	06	Orangeville	46	25793800	560735	578450	91	65.1	104	1.8	99	30	-	33	20168300	611161	595000	65	76	99	26	5	2256000	451200	458000	7	8	98	28	1	416500	416500	416500	4	3	98	16	2	443000	221500	221500	1	0	96	44	5	2510000	502000	505000	14	16	99	50	7	2953000	421857.142857143
06-2018	18	06	Oshawa	236	121601600	515261	496250	578	46	670	2.4	99	21	-	171	94294600	551430	530000	429	495	99	20	30	12905500	430183	420000	56	47	99	19	14	4712500	336607	345250	34	41	100	22	6	2703000	450500	368000	8	24	98	32	14	6606000	471857	484500	43	53	99	24	20	9309000	465450
06-2018	18	06	Peel Region	1693	1219323355	720215	670000	3256	49.2	3638	2.4	98	20	-	761	703325019	924212	845000	1701	2087	97	20	271	182562848	673664	670000	474	410	99	17	209	112999113	540666	535000	320	338	99	21	295	121300404	411188	397500	463	480	98	21	148	92941971	627986	629200	279	302	99	18	443	214242375	483617.099322799
06-2018	18	06	Pickering	123	88356290	718344	670000	209	46.8	272	2.5	99	20	-	71	62074790	874293	790000	123	175	99	19	7	4275500	610786	585000	17	17	97	16	11	4675500	425045	420000	15	18	98	31	13	5182500	398654	367000	23	27	98	20	20	11590500	579525	585000	28	29	99	19	33	16773000	508272.727272727
