date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
12-2015	15	12	Adjala-Tosorontio	13	7065707	543516	527000	12	66.1	40	3.5	99	57	-	13	7065707	543516	527000	12	40	99	57	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
12-2015	15	12	Ajax	115	58309062	507035	485000	95	76.5	73	0.8	100	15	-	69	39881812	577997	565000	58	46	99	15	12	5631300	469275	484500	7	4	102	16	4	1346500	336625	332250	7	8	100	25	7	1663500	237643	245000	5	9	99	20	19	8259950	434734	435000	13	5	101	13	26	9923450	381671.153846154
12-2015	15	12	Aurora	44	35295626	802173	697500	34	72.2	68	1.4	98	30	-	28	27149788	969635	804000	20	51	97	32	6	3274838	545806	556444	3	0	105	14	3	1203000	401000	480000	1	4	98	71	1	318000	318000	318000	5	7	97	33	6	3350000	558333	542500	5	5	101	17	7	3668000	524000
12-2015	15	12	Bradford West Gwillimbury	36	19255700	534881	509250	28	74.1	40	1.5	98	24	-	30	16784300	559477	550000	23	36	98	25	1	457000	457000	457000	1	0	99	6	0	-	-	-	0	0	-	-	0	-	-	-	1	1	-	-	2	899500	449750	449750	3	3	98	24	-	-	-
12-2015	15	12	Brampton	455	217940049	478989	462500	480	66.5	562	1.3	99	23	-	228	129966669	570029	558500	275	339	98	23	100	45426192	454262	446500	97	95	99	21	43	14266400	331777	334500	28	37	99	24	37	9030188	244059	225000	39	63	98	34	46	18811600	408948	424900	41	27	99	15	83	27841788	335443.228915663
12-2015	15	12	Brock	7	2771400	395914	274900	23	54.7	59	4.6	95	61	-	7	2771400	395914	274900	23	58	95	61	0	-	-	-	0	0	-	-	0	-	-	-	0	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
12-2015	15	12	Burlington	96	53319500	555411	530500	71	74.5	159	1.7	98	30	-	49	33700900	687773	635000	36	107	97	32	6	3020900	503483	525950	4	6	99	15	15	6122400	408160	367000	11	12	98	25	16	5594900	349681	329500	12	26	97	43	8	3980400	497550	459500	5	6	100	20	24	9575300	398970.833333333
12-2015	15	12	Caledon	60	45050400	750840	640000	37	61.3	117	2.7	96	39	-	45	37896900	842153	690000	29	113	96	44	6	2922000	487000	503500	3	2	100	12	1	390000	390000	390000	1	1	98	96	1	472500	472500	472500	1	0	95	21	7	3369000	481286	490000	3	1	98	28	8	3841500	480187.5
12-2015	15	12	City of Toronto	1999	1253258040	626942	480000	2029	57.7	4325	2.2	99	31	-	571	593633494	1039638	765000	514	843	99	26	158	117510665	743738	692500	130	146	103	20	156	74509938	477628	413500	148	254	99	27	1038	415291143	400088	348500	1168	2976	98	36	59	40576000	687729	655000	50	68	100	22	1097	455867143	415558.01549681
12-2015	15	12	City of Toronto Total	1999	1253258040	626942	480000	2029	57.7	4325	2.2	99	31	-	571	593633494	1039638	765000	514	843	99	26	158	117510665	743738	692500	130	146	103	20	156	74509938	477628	413500	148	254	99	27	1038	415291143	400088	348500	1168	2976	98	36	59	40576000	687729	655000	50	68	100	22	1097	455867143	415558.01549681
12-2015	15	12	Clarington	80	34713880	433924	397500	71	76.3	89	1.1	100	22	-	55	27309980	496545	443000	49	75	99	27	4	1294900	323725	307500	1	0	103	18	5	1125500	225100	223000	3	3	98	17	5	1114500	222900	221000	5	6	100	12	4	1234000	308500	322500	5	3	102	6	9	2348500	260944.444444444
