date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
11-2017	17	11	Adjala-Tosorontio	10	7977000	797700	687000	10	56.6	51	3.3	96	51	-	10	7977000	797700	687000	10	51	96	51	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
11-2017	17	11	Ajax	122	78948535	647119	640250	265	52.9	268	1.4	99	21	-	81	57545635	710440	705000	182	180	98	21	11	6223000	565727	575000	25	26	100	19	4	1784000	446000	435000	12	14	101	23	5	1801500	360300	365000	4	9	99	20	20	10959400	547970	541000	41	37	100	22	25	12760900	510436
11-2017	17	11	Aurora	56	51656088	922430	807000	205	38.8	333	2.7	97	34	-	27	33739550	1249613	1150000	123	220	97	27	5	3758500	751700	750000	18	23	96	11	7	3202000	457429	400000	12	26	96	47	4	1707500	426875	379250	7	12	98	76	13	9248538	711426	703000	44	51	100	35	17	10956038	644472.823529412
11-2017	17	11	Bradford West Gwillimbury	49	33170300	676945	650000	141	42.1	236	2.6	97	29	-	38	27014500	710908	685000	118	193	96	30	5	2791800	558360	579900	8	18	98	40	0	-	-	-	4	3	-	-	0	-	-	-	0	3	-	-	2	1138000	569000	569000	6	6	97	12	-	-	-
11-2017	17	11	Brampton	718	471019935	656017	630000	1527	49	1651	1.7	98	22	-	352	273250537	776280	737750	893	1027	97	22	158	96490423	610699	611500	264	242	98	19	49	21748000	443837	420000	90	105	98	28	51	17565400	344420	340000	71	83	98	23	100	57228575	572286	575000	197	181	99	21	151	74793975	495324.337748344
11-2017	17	11	Brock	15	6639400	442627	470000	25	54.1	50	3	98	19	-	14	6241600	445829	471000	25	50	99	18	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	1	397800	397800	397800	0	0	95	23	-	-	-
11-2017	17	11	Burlington	201	144735850	720079	655000	308	60.7	454	1.7	97	33	-	110	95906730	871879	767500	187	302	97	34	10	5551000	555100	549950	16	24	98	36	28	16114700	575525	503250	35	41	98	30	31	14122500	455565	412000	39	48	97	36	17	10430920	613584	610000	30	38	99	28	48	24553420	511529.583333333
11-2017	17	11	Caledon	82	72131800	879656	790000	154	47	258	2.8	96	33	-	55	55096400	1001753	845000	115	221	95	35	10	6422300	642230	646900	17	11	99	19	0	-	-	-	1	0	-	-	0	-	-	-	0	0	-	-	16	9998100	624881	632500	19	22	97	32	-	-	-
11-2017	17	11	City of Toronto	2978	2389010519	802220	630000	4881	59.8	5430	1.5	99	21	-	812	1036261266	1276184	949500	1692	2143	98	22	267	241557821	904711	810000	419	393	103	20	184	116419148	632713	533250	294	342	99	25	1606	891965415	555396	485000	2277	2355	99	21	97	97281719	1002904	854200	162	151	102	16	1703	989247134	580884.98766882
11-2017	17	11	City of Toronto Total	2978	2389010519	802220	630000	4881	59.8	5430	1.5	99	21	-	812	1036261266	1276184	949500	1692	2143	98	22	267	241557821	904711	810000	419	393	103	20	184	116419148	632713	533250	294	342	99	25	1606	891965415	555396	485000	2277	2355	99	21	97	97281719	1002904	854200	162	151	102	16	1703	989247134	580884.98766882
11-2017	17	11	Clarington	154	80028872	519668	510000	244	56.1	277	1.4	98	23	-	113	63495882	561910	547900	192	237	98	25	3	1170000	390000	370000	4	6	97	16	3	1071000	357000	348000	4	2	98	20	9	2865800	318422	305000	9	11	99	33	15	6390290	426019	425000	20	12	100	14	24	9256090	385670.416666667
11-2017	17	11	Dufferin County	52	25471619	489839	495950	68	69.3	90	1.2	98	26	-	27	15534419	575349	573500	48	65	98	30	8	3382400	422800	422750	7	6	98	20	3	929000	309667	307000	2	3	99	33	4	923900	230975	239000	3	7	97	21	10	4701900	470190	467500	8	9	99	23	14	5625800	401842.857142857
11-2017	17	11	Durham Region	879	505337569	574901	550000	1632	53.3	1780	1.5	98	23	-	602	379272479	630021	603000	1163	1361	98	25	57	26223000	460053	435000	98	79	100	13	62	22840000	368387	390000	82	79	99	25	34	12223700	359521	353750	71	86	98	23	94	48637990	517425	517750	186	150	99	18	128	60861690	475481.953125
11-2017	17	11	East Gwillimbury	27	19603000	726037	715000	120	34.2	233	3.9	97	30	-	21	16024500	763071	790000	106	210	96	28	2	1322000	661000	661000	3	8	98	34	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	4	2256500	564125	543750	11	15	98	39	-	-	-
11-2017	17	11	Essa	19	10054400	529179	499900	43	53.8	89	2.5	96	45	-	18	9744400	541356	509950	37	74	96	46	1	310000	310000	310000	0	1	95	33	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	5	8	-	-	-	-	-
11-2017	17	11	Georgina	74	39125090	528717	512500	175	42.4	282	2.8	97	33	-	63	34195890	542792	535000	158	259	97	35	2	961000	480500	480500	2	2	96	12	0	-	-	-	1	1	-	-	2	573000	286500	286500	2	3	96	28	7	3395200	485029	489000	10	15	98	19	9	3968200	440911.111111111
11-2017	17	11	Halton Hills	73	52758600	722721	699000	102	68.3	126	1.3	98	26	-	54	42696900	790683	756250	73	98	98	28	2	1256900	628450	628450	1	1	100	38	7	3085400	440771	442500	9	8	99	20	1	375000	375000	375000	2	5	97	12	8	4686400	585800	588500	16	14	100	15	9	5061400	562377.777777778
11-2017	17	11	Halton Region	716	596897769	833656	717250	1285	54.9	1796	1.8	97	28	-	398	417969984	1050176	860000	740	1128	97	29	39	24483098	627772	639900	98	109	98	24	67	35213877	525580	485000	97	120	98	30	87	38600790	443687	408500	116	177	97	29	114	73687020	646377	625000	229	257	98	22	201	112287810	558645.820895522
11-2017	17	11	Innisfil	44	25809200	586573	495000	130	35.3	308	3.9	96	38	-	37	22179400	599443	515000	118	276	96	37	1	475000	475000	475000	1	1	95	49	0	-	-	-	0	1	-	-	0	-	-	-	0	9	-	-	6	3154800	525800	404900	10	20	95	40	-	-	-
11-2017	17	11	King	26	43416000	1669846	1447500	76	38.3	183	4.1	93	33	-	21	39495500	1880738	1600000	68	172	93	36	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	1	725000	725000	725000	3	4	100	32	3	2438000	812667	839000	4	6	93	14	4	3163000	790750
11-2017	17	11	Markham	263	246757423	938241	856000	746	44.8	1057	2.2	98	26	-	102	136935866	1342508	1183500	388	562	97	25	19	15786300	830858	820000	59	68	98	22	22	15228388	692199	647500	37	40	99	26	60	27846691	464112	436500	112	199	98	31	37	30564990	826081	795000	94	117	98	22	97	58411681	602182.278350515
11-2017	17	11	Milton	190	131818037	693779	659950	351	53.7	369	1.4	98	21	-	96	80831850	841998	773500	171	214	97	23	19	11922900	627521	639900	52	50	98	20	10	4580387	458039	452750	14	12	99	25	23	9385900	408083	413000	24	25	98	22	42	25097000	597548	602550	90	67	99	16	65	34482900	530506.153846154
11-2017	17	11	Mississauga	754	508825099	674834	605750	1299	54	1526	1.6	98	25	-	227	240667902	1060211	926000	480	683	97	27	109	74070161	679543	680000	174	170	99	24	142	76729026	540345	540000	222	236	98	23	247	97516974	394806	375000	372	382	98	26	26	17913750	688990	676500	43	44	98	21	273	115430724	422823.164835165
11-2017	17	11	New Tecumseth	46	24955190	542504	502000	109	53.6	226	2.3	98	35	-	31	17665190	569845	541000	85	176	97	37	0	-	-	-	5	10	-	-	1	360500	360500	360500	2	5	98	25	3	1008000	336000	332000	2	2	99	30	8	3845500	480688	476500	10	14	99	32	11	4853500	441227.272727273
11-2017	17	11	Newmarket	102	84107693	824585	759000	290	40.5	418	2.4	97	28	-	60	56787893	946465	859500	203	311	97	29	24	15568300	648679	678000	49	52	97	28	2	1155000	577500	577500	9	15	97	40	2	1086000	543000	543000	2	4	98	38	12	8375000	697917	665000	25	36	97	25	14	9461000	675785.714285714
11-2017	17	11	Oakville	252	267585282	1061846	847500	524	49.2	847	2.2	97	29	-	138	198534504	1438656	1182500	309	514	96	30	8	5752298	719037	708749	29	34	99	16	22	11433390	519700	485000	39	59	98	36	32	14717390	459918	408250	51	99	97	28	47	33472700	712185	730000	93	138	97	26	79	48190090	610001.139240506
11-2017	17	11	Orangeville	52	25471619	489839	495950	68	69.3	90	1.2	98	26	-	27	15534419	575349	573500	48	65	98	30	8	3382400	422800	422750	7	6	98	20	3	929000	309667	307000	2	3	99	33	4	923900	230975	239000	3	7	97	21	10	4701900	470190	467500	8	9	99	23	14	5625800	401842.857142857
11-2017	17	11	Oshawa	258	122792101	475938	457000	485	51.3	488	1.5	99	21	-	176	92298201	524422	510000	343	369	99	23	32	12896300	403009	399000	52	32	100	9	30	9400100	313337	310000	24	13	99	26	6	1544500	257417	260750	29	40	97	20	12	5637000	469750	452500	31	29	99	14	18	7181500	398972.222222222
11-2017	17	11	Peel Region	1554	1051976834	676948	630000	2980	51.2	3435	1.7	97	24	-	634	569014839	897500	815000	1488	1931	97	25	277	176982884	638927	640000	455	423	98	21	191	98477026	515587	517000	313	341	98	24	298	115082374	386182	370000	443	465	98	25	142	85140425	599580	599500	259	247	98	23	440	200222799	455051.815909091
11-2017	17	11	Pickering	105	72054060	686229	624000	229	51.2	253	1.6	97	21	-	56	47073160	840592	730000	142	165	97	21	6	3595000	599167	611500	11	10	99	16	16	6851000	428188	426500	21	30	98	25	7	2917900	416843	401000	19	16	98	14	16	9220500	576281	572000	34	30	98	20	23	12138400	527756.52173913
11-2017	17	11	Richmond Hill	188	183950548	978460	846000	584	39.9	928	2.6	96	26	-	77	117566339	1526836	1226000	347	609	95	29	6	4960000	826667	754000	27	34	99	27	9	5205400	578378	576500	17	17	100	19	62	26637500	429637	408000	95	130	99	25	32	27917309	872416	822500	87	117	97	26	94	54554809	580370.308510638
11-2017	17	11	Scugog	29	21080029	726898	610000	34	57.7	66	2.2	97	42	-	29	21080029	726898	610000	34	66	97	42	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
11-2017	17	11	Simcoe County	168	101966090	606941	573500	433	44.6	910	2.9	97	36	-	134	84580490	631198	600000	368	770	96	37	7	3576800	510971	489000	14	30	97	40	1	360500	360500	360500	6	9	98	25	3	1008000	336000	332000	2	14	99	30	16	8138300	508644	471500	31	48	97	33	19	9146300	481384.210526316
11-2017	17	11	Toronto C01	494	333155536	674404	557500	718	67.1	635	1.2	101	18	-	4	6391000	1597750	1550000	9	10	107	19	14	18437520	1316966	1290000	28	20	104	9	19	19184022	1009685	725000	27	18	99	20	440	270677974	615177	542500	630	574	100	18	17	18465020	1086178	1075000	24	13	109	8	457	289142994	632698.01750547
11-2017	17	11	Toronto C02	69	95796089	1388349	1201000	104	57.3	130	2.1	99	24	-	9	18981089	2109010	1950000	13	13	97	23	13	18600500	1430808	1250000	17	14	102	14	1	1300000	1300000	1300000	2	4	93	44	40	46360000	1159000	866500	66	95	99	28	5	10292000	2058400	1855000	4	3	100	17	45	56652000	1258933.33333333
