date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
03-2022	22	03	Adjala-Tosorontio	11	13913600	1264873	1200000	24	71.1	17	1.1	108	7	8	11	13913600	1264873	1200000	24	17	108	7	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
03-2022	22	03	Ajax	212	259222125	1222746	1167500	395	77.2	158	0.5	123	7	9	129	177181030	1373496	1339000	240	104	123	8	26	28090296	1080396	1057500	42	11	124	6	32	33612887	1050403	1062500	77	32	125	6	9	7529412	836601	845000	11	3	130	6	10	6584500	658450	677500	16	5	125	6	19	14113912	742837.473684211
03-2022	22	03	Aurora	133	214705971	1614331	1516000	284	70.4	145	0.9	111	8	10	77	152584483	1981617	1927777	170	98	109	8	10	11750488	1175049	1134944	16	5	116	9	23	30188000	1312522	1300000	57	24	117	8	12	11980000	998333	965000	26	15	116	8	11	8203000	745727	695000	15	3	112	4	23	20183000	877521.739130435
03-2022	22	03	Bradford West Gwillimbury	78	107476889	1377909	1281750	197	69.3	101	0.8	112	12	15	62	90397899	1458031	1345000	152	82	111	13	3	3495000	1165000	1210000	14	8	125	7	11	11595990	1054181	1060000	24	8	119	8	0	0	0	-	2	1	-	-	0	0	0	-	0	0	-	-	-	-	-
03-2022	22	03	Brampton	928	1216414414	1310791	1250000	2080	71.9	953	0.6	112	7	10	460	723808429	1573497	1486500	1069	510	111	7	190	224546604	1181824	1185000	401	175	113	7	134	148394249	1107420	1092000	320	140	112	8	78	69661299	893094	876500	175	82	113	7	58	39948833	688773	675000	106	43	111	6	136	109610132	805956.852941177
03-2022	22	03	Brock	33	34894700	1057415	925000	50	74.5	23	0.9	113	8	9	33	34894700	1057415	925000	49	22	113	8	0	0	0	-	1	1	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
03-2022	22	03	Burlington	364	474224937	1302816	1200000	602	79.3	247	0.6	113	7	8	183	299761369	1638040	1505000	300	117	112	6	17	20055400	1179729	1176000	34	16	116	8	39	46892340	1202368	1155000	58	16	120	6	58	55747340	961161	910500	97	35	114	7	65	49453488	760823	720000	106	58	110	9	123	105200828	855291.284552846
03-2022	22	03	Caledon	120	205690986	1714092	1512500	228	66.6	151	1.1	108	9	13	87	165563200	1903025	1800000	163	120	107	10	15	18964000	1264267	1325000	22	9	111	8	17	20163786	1186105	1230000	40	20	113	7	1	1000000	1000000	1000000	3	2	111	7	0	0	0	-	0	0	-	-	-	-	-
03-2022	22	03	City of Toronto	3981	4851031962	1218546	979000	6537	66.7	3726	1.1	113	10	12	1098	2108180137	1920018	1600000	1908	1110	113	9	331	511543019	1545447	1411000	526	244	121	8	119	175354654	1473569	1368000	215	106	115	7	269	258223355	959938	905000	458	249	115	9	2141	1779921508	831351	750000	3393	1982	110	10	2410	2038144863	845703.262655602
03-2022	22	03	City of Toronto Total	3981	4851031962	1218546	979000	6537	66.7	3726	1.1	113	10	12	1098	2108180137	1920018	1600000	1908	1110	113	9	331	511543019	1545447	1411000	526	244	121	8	119	175354654	1473569	1368000	215	106	115	7	269	258223355	959938	905000	458	249	115	9	2141	1779921508	831351	750000	3393	1982	110	10	2410	2038144863	845703.262655602
