date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
04-2015	15	04	Adjala-Tosorontio	19	9618600	506242	499000	29	54.8	67	4.9	96	60	-	19	9618600	506242	499000	29	67	96	60	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
04-2015	15	04	Ajax	265	130225863	491418	468800	340	77.9	168	0.9	102	11	-	174	95511509	548917	541000	231	118	101	12	28	11828317	422440	427500	33	9	105	5	16	5409400	338088	331000	19	12	102	23	4	824490	206123	209500	9	11	99	22	36	14138147	392726	401750	44	16	104	7	40	14962637	374065.925
04-2015	15	04	Aurora	116	92104519	794004	702750	181	64.7	161	1.9	100	15	-	80	73114765	913935	785500	116	100	100	12	7	3810854	544408	543800	11	8	99	16	7	3908500	558357	442500	14	18	98	31	3	985000	328333	315000	16	25	98	68	15	7829900	521993	513000	19	8	105	10	18	8814900	489716.666666667
04-2015	15	04	Bradford West Gwillimbury	87	47151200	541968	528000	115	64.9	121	2.3	98	24	-	69	40231400	583064	560000	90	103	98	27	6	2415000	402500	415750	10	4	99	12	1	295000	295000	295000	1	1	97	43	1	232500	232500	232500	2	2	93	4	4	1564300	391075	421250	4	2	99	10	5	1796800	359360
04-2015	15	04	Brampton	1030	497786694	483288	461500	1568	63.6	1141	1.6	99	16	-	568	321757544	566475	545150	927	693	99	16	220	96156361	437074	434500	305	174	100	12	83	25290545	304705	290000	110	87	99	21	58	13667717	235650	225000	89	109	98	28	99	40134027	405394	405000	129	70	100	12	157	53801744	342686.267515924
04-2015	15	04	Brock	25	8019185	320767	290000	59	54.1	98	4.7	97	23	-	24	7786685	324445	306000	55	93	97	24	-	-	-	-	-	-	-	-	-	-	-	-	2	4	-	-	-	-	-	-	-	-	-	-	1	232500	232500	232500	2	1	99	6	-	-	-
04-2015	15	04	Burlington	222	139586987	628770	565000	298	68.9	329	2.1	98	23	-	123	99758688	811046	680000	170	188	98	26	9	4694400	521600	523000	17	17	99	12	32	13021900	406934	351500	44	38	99	21	32	9937299	310541	287500	35	59	98	18	25	11714700	468588	450000	27	23	100	22	57	21651999	379859.631578947
04-2015	15	04	Caledon	117	76601836	654717	590000	212	56.8	265	3.2	97	25	-	90	64082836	712032	640000	174	237	97	28	14	6510000	465000	457000	15	8	99	10	-	-	-	-	1	2	-	-	2	819000	409500	409500	1	-	99	17	9	4023000	447000	464000	19	16	98	25	11	4842000	440181.818181818
04-2015	15	04	City of Toronto	4071	2810051927	690261	550000	7175	56.9	7466	2.3	102	19	-	1468	1550374790	1056114	830000	2324	1649	103	13	415	302068129	727875	678000	574	313	107	10	295	137286913	465379	430000	459	428	102	19	1706	695386284	407612	356000	3524	4866	98	28	156	111318211	713578	652500	241	147	104	11	1862	806704495	433246.237916219
04-2015	15	04	City of Toronto Total	4071	2810051927	690261	550000	7175	56.9	7466	2.3	102	19	-	1468	1550374790	1056114	830000	2324	1649	103	13	415	302068129	727875	678000	574	313	107	10	295	137286913	465379	430000	459	428	102	19	1706	695386284	407612	356000	3524	4866	98	28	156	111318211	713578	652500	241	147	104	11	1862	806704495	433246.237916219
04-2015	15	04	Clarington	215	84860982	394702	360000	273	70.8	204	1.5	100	17	-	146	63171982	432685	390000	195	162	99	19	3	900000	300000	310000	5	3	101	15	2	815000	407500	407500	7	11	97	26	10	2349000	234900	218000	12	11	99	26	19	5630800	296358	290100	25	10	102	11	29	7979800	275165.517241379
