date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
08-2017	17	08	Adjala-Tosorontio	10	6483400	648340	625500	23	61.3	61	2.6	98	40	-	10	6483400	648340	625500	23	60	98	40	0	-	-	-	0	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
08-2017	17	08	Ajax	133	86229588	648343	620000	224	58.6	265	1.1	99	23	-	94	66569388	708185	676500	155	182	99	22	11	6005800	545982	549900	19	23	98	21	7	2980400	425771	421500	9	14	97	36	4	1378000	344500	348500	8	8	99	38	16	8796000	549750	545000	31	34	100	19	20	10174000	508700
08-2017	17	08	Aurora	51	46542340	912595	865000	151	50	240	1.7	97	29	-	27	30890540	1144094	1100000	87	156	96	28	5	3652000	730400	760000	12	15	98	22	5	2814800	562960	630800	17	28	99	32	6	3160000	526667	522500	8	7	97	34	8	6025000	753125	726000	26	32	99	31	14	9185000	656071.428571429
08-2017	17	08	Bradford West Gwillimbury	47	33446150	711620	680000	109	51.6	172	1.7	96	29	-	34	26706150	785475	750000	88	145	96	30	1	340000	340000	340000	8	11	79	27	1	447000	447000	447000	3	2	97	50	1	340000	340000	340000	0	1	100	35	3	1750000	583333	565000	6	9	97	32	4	2090000	522500
08-2017	17	08	Brampton	625	403025643	644841	625000	1315	54.6	1676	1.3	98	23	-	286	219313693	766831	734100	752	988	98	24	136	84131300	618613	620000	273	306	98	21	60	26917500	448625	425000	68	100	99	27	42	14668150	349242	341500	69	81	98	24	98	56107000	572520	578000	142	186	99	22	140	70775150	505536.785714286
08-2017	17	08	Brock	15	7437000	495800	445000	35	60.2	64	2.5	96	27	-	13	6612000	508615	445000	33	64	96	30	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	2	825000	412500	412500	2	0	97	10	-	-	-
08-2017	17	08	Burlington	155	116796789	753528	687000	283	66	441	1.4	97	32	-	88	83121589	944564	850750	172	281	96	35	5	2955000	591000	580000	18	20	97	29	23	11491800	499643	477500	30	54	98	32	24	10441900	435079	365000	33	43	99	26	13	7985500	614269	600000	25	38	98	27	37	18427400	498037.837837838
08-2017	17	08	Caledon	49	43409800	885914	755000	150	52.1	264	2.3	97	29	-	32	32914900	1028591	897500	119	234	96	33	5	3342900	668580	675000	14	16	100	17	0	-	-	-	0	0	-	-	1	535000	535000	535000	1	0	97	9	11	6617000	601545	595000	16	14	100	23	12	7152000	596000
08-2017	17	08	City of Toronto	2480	1802246113	726712	584000	3603	64.4	4743	1.3	99	23	-	561	668180316	1191052	905000	989	1584	98	25	180	161164917	895361	839500	242	320	101	20	159	94969103	597290	550000	262	329	99	25	1476	797289077	540169	470000	1992	2353	99	23	79	67388990	853025	802000	88	122	99	25	1555	864678067	556063.065594855
08-2017	17	08	City of Toronto Total	2480	1802246113	726712	584000	3603	64.4	4743	1.3	99	23	-	561	668180316	1191052	905000	989	1584	98	25	180	161164917	895361	839500	242	320	101	20	159	94969103	597290	550000	262	329	99	25	1476	797289077	540169	470000	1992	2353	99	23	79	67388990	853025	802000	88	122	99	25	1555	864678067	556063.065594855
