date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
02-2021	21	02	Adjala-Tosorontio	17	20139288	1184664	1020000	27	76.6	18	1.9	108	14	16	17	20139288	1184664	1020000	27	18	108	14	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
02-2021	21	02	Ajax	195	184393786	945609	920000	258	79.4	86	0.6	115	5	6	118	123203817	1044100	1015050	159	52	115	5	23	20136220	875488	880000	30	8	117	4	36	29482749	818965	820000	47	17	114	5	12	7899000	658250	643000	16	7	111	7	3	1292000	430667	415000	4	2	106	6	15	9191000	612733.333333333
02-2021	21	02	Aurora	118	146189537	1238894	1109056	196	61.6	124	1.8	107	14	18	71	108341687	1525939	1400000	136	97	107	16	11	10489750	953614	990000	13	3	110	4	10	10045500	1004550	1048000	14	5	117	4	13	9450500	726962	745000	19	9	106	7	13	7862100	604777	540000	14	10	99	27	26	17312600	665869.230769231
02-2021	21	02	Bradford West Gwillimbury	106	104201020	983028	945000	169	72.2	72	1	109	7	7	77	80895999	1050597	1030000	132	64	108	7	14	12269986	876428	895000	15	3	110	6	8	6641500	830188	841750	13	4	116	6	2	1226000	613000	613000	3	1	117	8	2	784000	392000	392000	2	0	107	13	4	2010000	502500
02-2021	21	02	Brampton	1135	1151153509	1014232	950000	1768	68.3	702	0.9	106	7	9	626	742023190	1185341	1135000	972	371	106	6	215	192542324	895546	890000	352	125	108	5	161	135936067	844323	850000	243	100	107	7	70	46876895	669670	660000	113	58	107	9	56	27135033	484554	469000	76	45	100	17	126	74011928	587396.253968254
02-2021	21	02	Brock	15	9706290	647086	715500	21	80.4	11	1.4	107	10	14	14	9226290	659021	726750	19	10	107	10	0	0	0	-	0	0	-	-	0	0	0	-	1	1	-	-	1	480000	480000	480000	1	0	120	8	0	0	0	-	0	0	-	-	-	-	-
02-2021	21	02	Burlington	311	329212292	1058560	975000	396	75.2	189	1.1	108	13	15	155	214239600	1382191	1275000	195	86	108	12	19	17249900	907889	850000	29	9	109	7	37	32943881	890375	865000	51	20	112	10	35	27092951	774084	750000	49	23	114	8	63	36485960	579142	515000	66	47	102	22	98	63578911	648764.397959184
02-2021	21	02	Caledon	114	159469795	1398858	1303079	180	67.5	104	1.5	106	12	17	87	134759295	1548957	1425000	142	88	106	14	10	9444000	944400	955000	16	4	108	7	14	12261500	875821	877500	20	8	110	6	0	0	0	-	0	0	-	-	1	805000	805000	805000	0	3	103	21	-	-	-
02-2021	21	02	City of Toronto	3741	3723045133	995201	765000	4706	54.1	3371	1.9	105	20	27	915	1540926850	1684073	1367500	1391	938	106	13	295	390651920	1324244	1200000	394	181	114	11	97	111801732	1152595	1115000	162	101	112	12	244	199543925	817803	753500	337	206	108	12	2167	1466706818	676837	615780	2394	1911	100	24	2411	1666250743	691103.584819577
02-2021	21	02	City of Toronto Total	3741	3723045133	995201	765000	4706	54.1	3371	1.9	105	20	27	915	1540926850	1684073	1367500	1391	938	106	13	295	390651920	1324244	1200000	394	181	114	11	97	111801732	1152595	1115000	162	101	112	12	244	199543925	817803	753500	337	206	108	12	2167	1466706818	676837	615780	2394	1911	100	24	2411	1666250743	691103.584819577
