date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
09-2022	22	09	Adjala-Tosorontio	11	15940000	1449091	1400000	22	0.458	51	2.7	0.91	41	50	11	15940000	1449091	1400000	22	51	0.91	41	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
09-2022	22	09	Ajax	90	80547785	894975	843500	145	0.597	124	0.9	1.01	18	29	55	54140211	984367	970000	95	73	1.01	16	3	2458000	819333	812000	4	3	1.01	32	17	14094100	829065	795000	20	19	1.01	18	6	4393474	732246	702987	6	7	0.98	16	7	3988000	569714	565000	17	19	0.98	28	13	8381474	644728.769230769
09-2022	22	09	Aurora	68	83659125	1230281	1104000	124	0.548	135	1.5	0.99	20	30	36	55524000	1542333	1332500	87	99	0.99	16	7	6213500	887643	867500	4	3	0.99	24	12	12733000	1061083	1060000	12	5	0.99	22	5	3557500	711500	678000	11	19	0.99	47	8	5631125	703891	654063	9	8	0.97	16	13	9188625	706817.307692308
09-2022	22	09	Bradford West Gwillimbury	38	40196799	1057811	964000	87	0.472	109	1.7	0.97	24	38	23	26766499	1163761	990000	60	86	0.97	27	5	4723800	944760	975000	11	9	0.99	18	9	7827500	869722	860000	11	10	0.96	20	0	NA	NA	NA	2	2	NA	NA	0	NA	NA	NA	2	2	NA	NA	-	-	-
09-2022	22	09	Brampton	405	407966163	1007324	945000	809	0.535	949	1.2	0.97	22	36	201	236926034	1178736	1135000	440	538	0.96	21	80	75159710	939496	936500	110	111	0.98	26	57	50595308	887637	886000	104	92	0.99	16	39	27508111	705336	682500	63	85	0.99	21	24	13614500	567271	550000	89	119	0.98	26	63	41122611	652739.857142857
09-2022	22	09	Brock	18	16613569	922976	837500	34	0.507	48	2.1	0.96	35	48	18	16613569	922976	837500	34	48	0.96	35	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
09-2022	22	09	Burlington	182	192872034	1059736	958750	423	0.587	501	1.2	0.96	24	35	83	113581955	1368457	1247000	226	257	0.95	22	8	7154768	894346	870500	7	4	0.96	15	19	17492800	920674	937000	38	35	0.98	18	35	30652211	875777	780000	66	61	0.98	18	34	21510300	632656	562500	84	141	0.97	36	69	52162511	755978.420289855
09-2022	22	09	Caledon	65	88252137	1357725	1175000	156	0.46	252	2.2	0.94	29	44	51	75278637	1476052	1290000	143	236	0.94	30	4	3752000	938000	938500	6	5	0.98	23	10	9221500	922150	918000	7	10	0.97	30	0	NA	NA	NA	0	1	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
09-2022	22	09	City of Toronto	1744	1851911787	1061876	859000	4493	0.567	5485	1.6	0.99	22	34	497	788037552	1585589	1290000	1301	1504	0.98	19	180	217928656	1210715	1049500	380	333	1.01	14	53	63258547	1193557	999999	118	126	1.01	19	118	98152176	831798	780000	313	368	1	26	875	672925489	769058	666000	2346	3098	0.98	26	993	771077665	776513.257804632
09-2022	22	09	City of Toronto Total	1744	1851911787	1061876	859000	4493	0.567	5485	1.6	0.99	22	34	497	788037552	1585589	1290000	1301	1504	0.98	19	180	217928656	1210715	1049500	380	333	1.01	14	53	63258547	1193557	999999	118	126	1.01	19	118	98152176	831798	780000	313	368	1	26	875	672925489	769058	666000	2346	3098	0.98	26	993	771077665	776513.257804632
09-2022	22	09	Clarington	131	109883402	838805	810000	214	0.62	182	0.9	0.99	18	29	94	87067941	926255	875000	148	128	0.99	17	5	3790000	758000	740000	9	4	0.98	11	10	7058901	705890	717500	27	24	0.99	13	3	1688900	562967	549900	6	4	0.99	17	18	9657660	536537	519000	21	20	0.98	30	21	11346560	540312.380952381
09-2022	22	09	Dufferin County	44	35453898	805770	785000	58	0.613	75	1.2	0.97	34	45	28	24629898	879639	847500	33	40	0.97	35	5	3374000	674800	679000	6	7	0.97	33	7	5315000	759286	760000	9	12	0.98	36	2	1175000	587500	587500	2	2	0.99	38	2	960000	480000	480000	8	14	0.98	23	4	2135000	533750
09-2022	22	09	Durham Region	662	605747544	915027	849950	1194	0.605	1090	1	0.99	18	29	457	457964672	1002111	950000	814	733	0.99	18	53	40366137	761625	722000	62	38	1.02	15	65	52330301	805082	794000	133	118	1.01	15	40	26301874	657547	667500	87	97	0.99	19	38	21793560	573515	557500	83	94	0.97	27	78	48095434	616608.128205128
09-2022	22	09	East Gwillimbury	40	54516388	1362910	1230000	89	0.501	115	1.7	0.95	22	36	34	48748388	1433776	1350000	72	95	0.95	22	2	2185000	1092500	1092500	3	6	0.97	15	4	3583000	895750	898000	13	13	0.97	23	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	1	1	NA	NA	-	-	-
09-2022	22	09	Essa	23	18438399	801670	820000	63	0.505	78	1.6	0.96	28	56	20	16458400	822920	830000	58	67	0.96	28	1	635000	635000	635000	0	0	0.93	47	1	599999	599999	599999	4	7	1	9	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
09-2022	22	09	Georgina	59	48819110	827443	750000	113	0.513	139	1.7	0.97	26	43	52	43663110	839675	807500	103	124	0.97	26	2	1554000	777000	777000	2	1	1	27	5	3602000	720400	720000	6	5	0.97	24	0	NA	NA	NA	0	2	NA	NA	0	NA	NA	NA	2	7	NA	NA	-	-	-
09-2022	22	09	Halton Hills	62	70665400	1139765	1012500	141	0.539	155	1.4	0.96	27	49	47	59067500	1256755	1100000	112	124	0.96	27	3	2880000	960000	955000	5	3	0.98	11	6	5064500	844083	877250	15	14	0.99	26	5	3008400	601680	573500	5	8	0.97	38	1	645000	645000	645000	4	6	0.99	23	6	3653400	608900
09-2022	22	09	Halton Region	557	686114160	1231803	1060000	1204	0.564	1401	1.3	0.96	24	37	291	457214776	1571185	1350000	694	820	0.95	24	27	28661768	1061547	1020000	39	24	0.97	14	87	86700906	996562	945000	163	141	0.98	18	63	52418611	832041	755000	116	126	0.98	25	85	56778099	667978	605000	186	284	0.97	33	148	109196710	737815.608108108
09-2022	22	09	Innisfil	51	47828474	937813	855000	154	0.432	247	2.2	0.96	28	44	46	43160974	938282	858000	124	185	0.95	27	0	NA	NA	NA	0	0	NA	NA	4	4067500	1016875	710000	16	24	0.97	42	0	NA	NA	NA	1	5	NA	NA	1	600000	600000	600000	13	32	0.97	17	-	-	-
09-2022	22	09	King	19	41471300	2182700	1760000	78	0.424	132	3.2	0.92	34	48	18	39991300	2221739	1830000	62	112	0.92	32	0	NA	NA	NA	0	1	NA	NA	0	NA	NA	NA	3	5	NA	NA	0	NA	NA	NA	2	1	NA	NA	0	NA	NA	NA	10	12	NA	NA	-	-	-
09-2022	22	09	Markham	217	262836952	1211230	1150000	388	0.577	434	1.3	1.01	23	33	83	141417076	1703820	1630000	171	207	1.01	19	17	19871400	1168906	1150000	19	16	1.03	28	26	29716988	1142961	1087944	53	46	1	17	26	23996100	922927	887500	36	40	1.01	30	59	40756388	690786	680000	98	118	0.99	26	85	64752488	761793.976470588
09-2022	22	09	Milton	122	129428078	1060886	952000	206	0.561	213	1.1	0.96	22	35	52	71555972	1376076	1300393	106	125	0.95	21	8	8473000	1059125	1059000	17	13	0.99	18	36	32757106	909920	920003	44	30	0.97	18	8	5453000	681625	685000	10	17	0.99	31	18	11189000	621611	612500	29	28	0.98	33	26	16642000	640076.923076923
09-2022	22	09	Mississauga	466	481326279	1032889	950000	1027	0.562	1303	1.4	0.97	25	38	169	243442863	1440490	1325000	359	477	0.96	26	80	79850696	998134	990000	114	94	0.98	20	14	13490000	963571	943000	31	33	0.97	20	75	61298801	817317	800000	178	221	0.98	24	124	79159419	638382	592500	340	474	0.98	27	199	140458220	705820.201005025
09-2022	22	09	New Tecumseth	45	40435800	898573	813800	122	0.484	185	1.9	0.95	39	59	28	27629800	986779	847500	90	139	0.95	40	2	1617000	808500	808500	9	9	0.93	23	6	4470000	745000	727500	10	17	0.98	32	4	2659000	664750	677000	2	2	0.97	45	1	515000	515000	515000	3	4	0.99	99	5	3174000	634800
09-2022	22	09	Newmarket	75	85252901	1136705	1089000	139	0.607	147	1.1	0.98	19	23	49	63105501	1287867	1290000	92	95	0.98	21	12	10027500	835625	815000	12	7	0.98	20	9	8620000	957778	920000	14	17	0.99	13	1	800000	800000	800000	9	13	0.99	18	4	2699900	674975	657450	12	15	0.98	20	5	3499900	699980
09-2022	22	09	Oakville	191	293148648	1534810	1285000	434	0.554	532	1.5	0.96	24	38	109	213009349	1954214	1600000	250	314	0.96	25	8	10154000	1269250	1097500	10	4	0.96	11	26	31386500	1207173	1156000	66	62	0.98	17	15	13305000	887000	899000	35	40	0.97	32	32	23433799	732306	649950	69	109	0.97	28	47	36738799	781676.574468085
09-2022	22	09	Orangeville	44	35453898	805770	785000	58	0.613	75	1.2	0.97	34	45	28	24629898	879639	847500	33	40	0.97	35	5	3374000	674800	679000	6	7	0.97	33	7	5315000	759286	760000	9	12	0.98	36	2	1175000	587500	587500	2	2	0.99	38	2	960000	480000	480000	8	14	0.98	23	4	2135000	533750
