date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
03-2023	23	03	Adjala-Tosorontio	11	11224788	1020435	995900	19	0.342	34	5	0.96	38	38	11	11224788	1020435	995900	19	34	0.96	38	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
03-2023	23	03	Ajax	134	133464171	996001	937750	186	0.541	92	1.3	1.05	10	15	72	82922483	1151701	1100000	109	55	1.03	12	18	15662049	870114	875000	25	6	1.09	7	24	21775073	907295	897778	30	18	1.09	8	9	6597000	733000	730000	9	6	1.06	15	9	5032566	559174	535000	11	6	1.02	8	18	11629566	646087
03-2023	23	03	Aurora	91	132158876	1452295	1425000	128	0.513	92	2.1	1.01	12	19	66	108704476	1647038	1613750	87	61	1	13	4	3685000	921250	927500	6	5	1.01	5	13	13908500	1069885	1062500	16	7	1.11	5	3	2582000	860667	855000	11	10	1.05	7	5	3278900	655780	640000	8	9	0.97	35	8	5860900	732612.5
03-2023	23	03	Bradford West Gwillimbury	52	57524068	1106232	1125000	75	0.424	71	2.5	1.01	16	27	38	44167068	1162291	1179750	61	64	1	17	10	9695000	969500	970000	10	4	1	18	4	3662000	915500	894500	3	1	1.05	11	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	1	2	NA	NA	-	-	-
03-2023	23	03	Brampton	604	622504928	1030637	974750	817	0.451	594	2.1	1	18	28	291	361478279	1242193	1195000	447	357	0.99	19	105	100457904	956742	951000	125	63	1.01	15	94	85328945	907755	916500	105	36	1.01	14	57	41542800	728821	716000	68	59	1.01	22	54	30507000	564944	565000	64	74	1	25	111	72049800	649097.297297297
03-2023	23	03	Brock	19	14026150	738218	680000	30	0.398	33	3.5	0.95	27	47	17	13038150	766950	692500	28	33	0.95	28	1	445000	445000	445000	1	0	0.97	10	0	NA	NA	NA	0	0	NA	NA	1	543000	543000	543000	1	0	0.97	14	0	NA	NA	NA	0	0	NA	NA	-	-	-
03-2023	23	03	Burlington	239	248640284	1040336	945000	338	0.516	332	2.1	0.99	24	33	106	151724001	1431359	1300000	160	156	0.99	18	7	6945000	992143	970000	17	13	1.01	12	13	12326429	948187	930000	25	19	1.02	16	46	38035715	826863	782500	55	36	0.99	21	65	37824139	581910	540000	77	104	0.98	38	111	75859854	683422.108108108
03-2023	23	03	Caledon	89	117840461	1324050	1280000	157	0.363	169	3.7	0.97	28	43	67	96417661	1439070	1375000	128	153	0.96	32	7	7299000	1042714	1042000	10	4	1.02	26	13	12405800	954292	940000	16	9	1.02	12	0	NA	NA	NA	1	1	NA	NA	2	1718000	859000	859000	2	2	0.98	3	-	-	-
03-2023	23	03	City of Toronto	2521	2658553448	1054563	850000	4318	0.46	4292	2.5	1.01	20	29	666	1137776325	1708373	1375500	1126	1001	1.02	16	202	255050976	1262629	1166111	302	215	1.06	16	76	94343700	1241364	1137500	111	82	1.05	18	154	129648230	841872	790000	285	283	1.03	17	1410	1033451717	732944	655000	2469	2675	1	22	1564	1163099947	743670.042838875
03-2023	23	03	City of Toronto Total	2521	2658553448	1054563	850000	4318	0.46	4292	2.5	1.01	20	29	666	1137776325	1708373	1375500	1126	1001	1.02	16	202	255050976	1262629	1166111	302	215	1.06	16	76	94343700	1241364	1137500	111	82	1.05	18	154	129648230	841872	790000	285	283	1.03	17	1410	1033451717	732944	655000	2469	2675	1	22	1564	1163099947	743670.042838875
03-2023	23	03	Clarington	137	114857053	838373	810000	225	0.552	155	1.4	1.04	16	21	90	81265277	902948	900000	148	94	1.03	16	3	2223200	741067	790000	5	3	1.04	12	26	20217576	777599	760750	26	12	1.08	10	5	3360000	672000	710000	6	5	0.99	16	11	6333000	575727	595000	39	41	0.98	39	16	9693000	605812.5
03-2023	23	03	Dufferin County	30	23292500	776417	752500	65	0.512	63	2.2	0.98	17	32	16	14104500	881531	863750	35	39	0.99	17	2	1385000	692500	692500	6	4	0.98	8	7	5195000	742143	740000	15	9	0.98	16	3	1630000	543333	560000	4	1	0.97	13	2	978000	489000	489000	5	9	0.96	38	5	2608000	521600
03-2023	23	03	Durham Region	864	800186267	926142	875000	1299	0.53	852	1.5	1.03	14	20	534	553656201	1036809	992500	844	542	1.03	14	68	55956710	822893	814500	77	31	1.07	10	114	97905349	858819	850000	151	85	1.07	11	66	45291052	686228	700000	100	66	1.04	12	76	42568955	560118	546750	121	124	0.99	25	142	87860007	618732.443661972
03-2023	23	03	East Gwillimbury	49	67896100	1385635	1410000	93	0.421	90	2.9	1.02	26	33	42	60439100	1439026	1493000	75	74	1.01	29	0	NA	NA	NA	5	7	NA	NA	7	7457000	1065286	1090000	13	9	1.16	9	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
03-2023	23	03	Essa	23	18021077	783525	740000	59	0.429	65	2.7	0.98	25	34	17	14146077	832122	800000	51	56	0.97	26	0	NA	NA	NA	0	2	NA	NA	6	3875000	645833	650000	6	5	1	19	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
03-2023	23	03	Georgina	62	65075400	1049603	877500	116	0.427	114	2.7	0.99	23	30	54	59020900	1092980	935000	106	105	0.99	23	2	1422000	711000	711000	1	0	0.96	15	5	4087500	817500	800000	4	2	0.97	18	0	NA	NA	NA	2	2	NA	NA	1	545000	545000	545000	3	5	0.99	64	-	-	-
03-2023	23	03	Halton Hills	68	75744299	1113887	1000000	112	0.446	111	2.4	0.98	20	34	52	62937299	1210333	1100000	86	92	0.98	22	0	NA	NA	NA	2	2	NA	NA	11	9799100	890827	865000	13	7	1	13	3	1972900	657633	633000	6	4	1	20	2	1035000	517500	517500	4	5	1.01	17	5	3007900	601580
03-2023	23	03	Halton Region	731	926641693	1267636	1101000	1089	0.487	997	2.2	0.99	19	29	383	631973968	1650063	1460000	579	541	0.99	18	29	29803189	1027696	999990	50	29	1.01	12	104	106696114	1025924	990000	157	88	1.04	12	78	63596983	815346	776000	101	74	1	18	132	89286439	676412	585000	194	259	0.98	33	210	152883422	728016.295238095
03-2023	23	03	Innisfil	67	63719200	951033	875000	161	0.317	218	4.3	0.98	30	44	53	48182700	909108	882500	136	175	0.99	29	0	NA	NA	NA	0	0	NA	NA	9	11227000	1247444	795000	11	12	0.95	35	2	1834500	917250	917250	1	4	0.95	54	2	1633000	816500	816500	12	27	0.93	49	4	3467500	866875
03-2023	23	03	King	21	40433388	1925399	1625000	69	0.316	103	5.3	0.96	30	42	14	33935000	2423929	2437500	62	96	0.96	30	0	NA	NA	NA	0	0	NA	NA	1	1170000	1170000	1170000	2	1	0.98	12	1	991000	991000	991000	0	1	0.9	13	4	2551500	637875	577250	5	5	0.97	44	5	3542500	708500
03-2023	23	03	Markham	311	410380632	1319552	1280000	462	0.532	341	1.9	1.08	16	20	126	227549848	1805951	1683450	203	156	1.08	14	16	20830389	1301899	1296500	19	10	1.17	7	52	63949083	1229790	1246000	69	44	1.13	14	31	30558483	985758	913000	43	23	1.05	15	75	53401865	712025	698000	112	101	1.01	23	106	83960348	792078.754716981
