date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
01-2017	17	01	Adjala-Tosorontio	9	6086000	676222	525000	11	83.6	21	2	96	46	-	9	6086000	676222	525000	11	21	96	46	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
01-2017	17	01	Ajax	109	71573485	656637	645000	119	80.4	38	0.5	106	14	-	75	53977056	719694	705000	87	22	106	12	10	6145550	614555	610000	10	7	107	16	2	745000	372500	372500	5	3	100	13	5	1414500	282900	280000	3	3	99	38	17	9291379	546552	545000	14	3	106	14	22	10705879	486630.863636364
01-2017	17	01	Aurora	53	53760594	1014351	881800	97	74.2	63	0.8	105	13	-	23	32995568	1434590	1361000	46	31	104	14	7	5593300	799043	815400	10	4	114	7	13	7696500	592038	355000	15	8	101	17	1	294000	294000	294000	13	10	109	17	9	7181226	797914	796800	11	8	108	7	10	7475226	747522.6
01-2017	17	01	Bradford West Gwillimbury	53	37524863	708016	650000	69	78.9	40	0.9	101	19	-	35	27667918	790512	750000	51	36	101	19	6	3849455	641576	641500	7	1	104	3	1	430000	430000	430000	2	0	102	3	2	548990	274495	274495	0	1	100	66	3	1735500	578500	597500	4	2	99	31	5	2284490	456898
01-2017	17	01	Brampton	531	355811193	670078	635000	642	76	309	0.7	102	16	-	281	220794527	785746	745000	338	186	101	18	105	64362538	612977	615000	110	31	103	13	28	12122186	432935	415500	43	26	104	12	34	10270001	302059	289500	50	36	100	18	76	44079941	579999	585000	98	30	103	13	110	54349942	494090.381818182
01-2017	17	01	Brock	5	2426500	485300	425000	6	76.5	12	2.4	99	64	-	5	2426500	485300	425000	6	12	99	64	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
01-2017	17	01	Burlington	123	93820630	762769	700000	140	81.1	119	1.1	100	24	-	60	61336700	1022278	890000	79	83	99	27	7	4768900	681271	685000	8	2	107	8	10	5621633	562163	489667	13	9	105	18	29	11432900	394238	325000	23	22	98	31	14	8865397	633243	594250	14	2	105	13	43	20298297	472053.418604651
01-2017	17	01	Caledon	41	34029100	829978	711000	67	70.9	81	1.6	99	33	-	25	24632500	985300	900000	53	73	99	40	7	4438000	634000	627000	6	4	100	22	0	-	-	-	0	0	-	-	2	877000	438500	438500	2	1	99	42	7	4081600	583086	580000	6	3	102	14	9	4958600	550955.555555556
01-2017	17	01	City of Toronto	1904	1385975556	727928	539900	2886	71.5	2230	1.3	104	20	-	466	622874101	1336640	1007000	719	543	105	19	118	106517220	902688	832125	190	102	111	13	135	80352797	595206	540000	192	142	106	18	1125	530335493	471409	420000	1698	1387	101	22	48	40125145	835941	733750	67	34	107	14	1173	570460638	486326.204603581
01-2017	17	01	City of Toronto Total	1904	1385975556	727928	539900	2886	71.5	2230	1.3	104	20	-	466	622874101	1336640	1007000	719	543	105	19	118	106517220	902688	832125	190	102	111	13	135	80352797	595206	540000	192	142	106	18	1125	530335493	471409	420000	1698	1387	101	22	48	40125145	835941	733750	67	34	107	14	1173	570460638	486326.204603581
01-2017	17	01	Clarington	103	55749131	541254	505500	132	83.2	67	0.7	105	16	-	64	39874662	623042	590000	90	53	102	20	6	2732500	455417	477500	8	2	114	7	3	1089100	363033	364100	2	0	105	24	10	2971400	297140	295000	8	7	103	13	16	6945469	434092	435750	20	4	114	6	26	9916869	381418.038461538
