date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
12-2014	14	12	Adjala-Tosorontio	6	3215500	535917	572500	7	52.7	49	5.5	95	72	-	6	3215500	535917	572500	7	49	95	72	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
12-2014	14	12	Ajax	80	35849650	448121	423000	86	75	78	1	99	18	-	50	25320750	506415	500250	62	52	99	19	3	1275000	425000	423000	5	5	104	6	2	517000	258500	258500	3	5	100	16	2	419000	209500	209500	5	7	96	38	19	6855900	360837	360000	11	8	99	12	21	7274900	346423.80952381
12-2014	14	12	Aurora	44	34775527	790353	584500	35	64.6	90	2	96	40	-	27	26670777	987807	648000	21	60	95	51	5	2355200	471040	488000	5	3	99	11	3	1545000	515000	453000	4	8	98	66	1	327500	327500	327500	3	17	97	33	8	3877050	484631	482750	2	1	99	12	9	4204550	467172.222222222
12-2014	14	12	Bradford West Gwillimbury	40	17878580	446965	430000	31	59.7	82	2.7	98	37	-	29	13970080	481727	464500	24	77	97	41	2	830000	415000	415000	2	1	99	11	1	284000	284000	284000	2	1	103	11	1	218000	218000	218000	-	-	97	34	3	1092500	364167	363500	2	2	99	42	4	1310500	327625
12-2014	14	12	Brampton	419	187621842	447785	420000	421	60.8	681	1.9	98	31	-	232	122109340	526333	519450	229	404	98	31	84	32827701	390806	382000	94	104	98	24	24	7116500	296521	304500	21	43	97	49	36	8452400	234789	224450	33	70	97	37	37	14350700	387857	385000	36	52	99	28	73	22803100	312371.232876712
12-2014	14	12	Brock	13	3402443	261726	260500	10	57.4	53	4.9	96	57	-	12	3246443	270537	261250	9	52	96	59	-	-	-	-	-	-	-	-	1	156000	156000	156000	1	1	98	37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
12-2014	14	12	Burlington	73	38266889	524204	479000	71	66.9	202	2.3	95	35	-	39	26700134	684619	620000	36	123	96	43	5	2220400	444080	433000	5	2	100	9	12	3557555	296463	271500	6	18	99	25	9	2795500	310611	295000	20	51	97	38	8	2993300	374163	416000	4	8	85	20	17	5788800	340517.647058824
12-2014	14	12	Caledon	36	22309900	619719	592500	36	57.2	150	3.4	97	54	-	33	21052400	637952	620000	31	143	96	55	3	1257500	419167	425000	1	2	98	38	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	3	4	-	-	-	-	-
12-2014	14	12	City of Toronto	1762	1012336979	574539	441500	1899	56.4	4431	2.4	99	31	-	521	486634511	934039	695000	470	871	99	27	128	78821638	615794	580950	108	137	103	21	119	46803051	393303	380000	103	244	99	29	924	358153146	387612	338000	1152	3072	98	36	55	35824983	651363	600000	45	65	100	23	979	393978129	402429.140960163
12-2014	14	12	City of Toronto Total	1762	1012336979	574539	441500	1899	56.4	4431	2.4	99	31	-	521	486634511	934039	695000	470	871	99	27	128	78821638	615794	580950	108	137	103	21	119	46803051	393303	380000	103	244	99	29	924	358153146	387612	338000	1152	3072	98	36	55	35824983	651363	600000	45	65	100	23	979	393978129	402429.140960163
