date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
05-2020	20	05	Adjala-Tosorontio	3	1980000	660000	700000	9	64	36	3.7	97	25	39	3	1980000	660000	7e+05	9	36	97	25	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
05-2020	20	05	Ajax	96	68103299	709409	692500	139	66.9	111	1.3	100	21	29	55	43218099	785784	778000	93	75	100	21	8	5463900	682988	702500	8	7	101	24	21	12698000	604667	600000	19	12	99	24	9	4953300	550367	547000	12	11	102	14	0	0	0	-	5	6	-	-	-	-	-
05-2020	20	05	Aurora	41	38973488	950573	880000	109	52.6	183	2.9	97	23	29	22	26050188	1184099	1177500	77	138	96	25	6	4445800	740967	732000	7	7	100	12	7	5581000	797286	770000	12	13	97	29	5	2409500	481900	392000	7	15	99	16	1	487000	487000	487000	6	10	98	31	6	2896500	482750
05-2020	20	05	Bradford West Gwillimbury	37	28742400	776822	737000	64	59.3	75	2.3	98	28	38	31	25037400	807658	780000	60	72	98	29	5	3065000	613000	575000	2	0	99	18	1	640000	640000	640000	1	1	100	34	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
05-2020	20	05	Brampton	460	364762198	792961	747300	838	64.3	817	1.3	99	22	33	254	229206905	902389	866000	483	482	98	22	82	59082070	720513	720000	151	121	99	20	70	48426323	691805	691250	100	95	100	22	32	17523000	547594	542750	60	67	100	22	20	9075900	453795	445450	42	46	99	22	52	26598900	511517.307692308
05-2020	20	05	Brock	16	8297900	518619	473000	31	53.9	42	4.2	98	40	43	14	7522900	537350	510500	30	41	98	41	1	470000	470000	470000	1	0	98	14	0	0	0	-	0	0	-	-	1	305000	305000	305000	0	1	94	49	0	0	0	-	0	0	-	-	-	-	-
05-2020	20	05	Burlington	153	134423644	878586	814000	240	68.1	317	1.8	98	30	36	84	93146000	1108881	982500	129	202	97	37	2	1641000	820500	820500	4	9	100	19	18	12619000	701056	696250	20	9	100	18	25	14678800	587152	560000	35	33	100	22	22	10738344	488107	462500	48	59	99	21	47	25417144	540790.29787234
05-2020	20	05	Caledon	59	58994069	999899	875000	120	53.9	208	3	96	36	53	42	46562069	1108621	1010000	95	183	95	38	6	4708500	784750	786250	7	8	98	27	11	7723500	702136	715000	15	14	99	30	0	0	0	-	2	2	-	-	0	0	0	-	0	0	-	-	-	-	-
05-2020	20	05	City of Toronto	1491	1424311443	955273	785000	3312	62.7	4009	1.7	100	21	27	432	614421810	1422273	1154500	927	1266	99	22	164	187504825	1143322	1020500	243	188	103	14	43	43734416	1017079	953000	91	104	102	15	121	86584253	715572	655000	206	218	99	20	727	490018339	674028	600000	1830	2201	99	22	848	576602592	679955.886792453
05-2020	20	05	City of Toronto Total	1491	1424311443	955273	785000	3312	62.7	4009	1.7	100	21	27	432	614421810	1422273	1154500	927	1266	99	22	164	187504825	1143322	1020500	243	188	103	14	43	43734416	1017079	953000	91	104	102	15	121	86584253	715572	655000	206	218	99	20	727	490018339	674028	6e+05	1830	2201	99	22	848	576602592	679955.886792453
