date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
08-2012	12	08	Adjala-Tosorontio	12	3980500	331708	297500	20	50.2	85	6.5	97	59	-	12	3980500	331708	297500	20	85	97	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
08-2012	12	08	Ajax	156	55116217	353309	338000	237	66.9	247	1.6	99	24	-	81	32944100	406717	405000	157	179	99	21	13	4068000	312923	325000	14	13	100	13	15	3697519	246501	262000	21	18	99	25	11	2785800	253255	209000	11	10	98	55	32	10490798	327837	316500	27	24	99	22	43	13276598	308758.093023256
08-2012	12	08	Aurora	64	34243763	535059	454000	106	67.4	154	1.8	98	28	-	35	22097175	631348	570000	55	102	97	30	9	3796800	421867	429000	12	9	99	16	5	2273000	454600	348000	9	16	98	35	4	1401900	350475	384500	13	13	98	11	9	3657000	406333	408000	16	13	98	40	13	5058900	389146.153846154
08-2012	12	08	Bradford West Gwillimbury	35	14266300	407609	390000	71	72.1	116	2	98	29	-	25	11086300	443452	415000	57	108	98	36	2	669500	334750	334750	4	4	98	16	1	224000	224000	224000	-	-	98	18	-	-	-	-	-	-	-	-	4	1305500	326375	355500	3	-	99	10	-	-	-
08-2012	12	08	Brampton	661	269532380	407765	390000	1354	55.8	1727	2	98	23	-	364	173284210	476056	455500	816	1069	98	23	141	51929805	368296	366000	271	300	98	21	47	12239400	260413	239000	74	89	98	21	37	7390100	199732	213500	84	142	97	33	68	23100365	339711	339000	104	119	98	22	105	30490465	290385.380952381
08-2012	12	08	Brock	19	6251300	329016	237000	29	41.7	133	8.5	95	75	-	18	6020300	334461	247000	28	125	95	76	-	-	-	-	-	1	-	-	1	231000	231000	231000	-	6	96	63	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-
08-2012	12	08	Burlington	76	38095031	501250	435000	121	59.5	217	2.6	97	29	-	37	24478681	661586	586500	69	152	97	30	10	4069500	406950	401000	13	9	98	20	11	3626000	329636	285000	10	19	97	33	10	3024500	302450	303000	11	17	98	36	8	2896350	362044	361450	14	15	98	25	18	5920850	328936.111111111
08-2012	12	08	Caledon	59	32627550	553009	488000	132	56.3	290	3.5	96	42	-	48	28578260	595380	507500	111	270	96	47	3	1150900	383633	395000	4	3	97	4	3	906500	302167	288500	-	1	98	61	-	-	-	-	2	4	-	-	5	1991890	398378	383000	13	10	99	7	-	-	-
08-2012	12	08	City of Toronto	2282	1135909249	497769	399050	4273	55	7492	2.4	98	29	-	706	526887580	746300	577250	1194	1764	98	23	219	118304681	540204	473000	326	372	100	21	185	69290611	374544	338800	290	427	98	29	1072	374651763	349489	322500	2280	4657	97	34	73	38694838	530066	510000	124	191	99	24	1145	413346601	361001.398253275
08-2012	12	08	City of Toronto Total	2282	1135909249	497769	399050	4273	55	7492	2.4	98	29	-	706	526887580	746300	577250	1194	1764	98	23	219	118304681	540204	473000	326	372	100	21	185	69290611	374544	338800	290	427	98	29	1072	374651763	349489	322500	2280	4657	97	34	73	38694838	530066	510000	124	191	99	24	1145	413346601	361001.398253275
