date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
03-2018	18	03	Adjala-Tosorontio	12	10011900	834325	802500	28	51	41	3.8	95	51	-	12	10011900	834325	802500	28	41	95	51	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
03-2018	18	03	Ajax	125	80621006	644968	630000	242	47.7	212	1.8	100	15	-	83	58093500	699922	675000	163	142	100	15	9	5546500	616278	632000	16	15	99	17	5	2254000	450800	455000	14	13	101	12	7	2776000	396571	356000	6	5	99	26	19	10821006	569527	570000	36	33	99	15	26	13597006	522961.769230769
03-2018	18	03	Aurora	81	70171955	866320	800000	224	31.4	306	4	97	26	-	42	46978500	1118536	1038500	145	212	96	24	6	3946000	657667	652500	12	17	98	16	14	6500500	464321	456000	19	25	101	29	3	1432000	477333	445000	5	10	99	77	15	10453955	696930	660000	38	40	98	23	18	11885955	660330.833333333
03-2018	18	03	Bradford West Gwillimbury	48	32975350	686986	672500	170	30.8	226	4.4	97	30	-	35	25244850	721281	711750	136	189	97	33	5	3204500	640900	649500	8	9	96	23	0	-	-	-	0	0	-	-	0	-	-	-	5	9	-	-	6	3491000	581833	567000	13	10	97	21	-	-	-
03-2018	18	03	Brampton	702	485003613	690888	665000	1412	43.6	1282	2.3	98	18	-	381	303525812	796656	762000	829	773	98	19	141	88601575	628380	628000	234	169	99	14	42	20449839	486901	483519	84	84	99	18	45	16191187	359804	347000	78	76	98	21	90	54150200	601669	608000	179	173	99	17	135	70341387	521047.311111111
03-2018	18	03	Brock	17	9703400	570788	510000	42	46.5	59	3.6	96	25	-	17	9703400	570788	510000	41	58	96	25	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	1	1	-	-	-	-	-
03-2018	18	03	Burlington	189	148211895	784190	732000	383	54.9	435	2.2	98	24	-	107	100532415	939555	847000	249	302	97	28	9	6646300	738478	652000	16	17	99	8	29	15829700	545852	493000	45	38	99	19	29	15087980	520275	457900	51	60	98	25	13	8823000	678692	628000	16	13	99	14	42	23910980	569309.047619048
03-2018	18	03	Caledon	75	69496033	926614	865000	164	42.6	237	3.4	97	31	-	58	58136238	1002349	913250	141	217	97	34	6	4128500	688083	702500	4	4	99	14	0	-	-	-	2	2	-	-	0	-	-	-	1	1	-	-	10	6546295	654630	671750	15	10	98	23	-	-	-
03-2018	18	03	City of Toronto	2797	2286943442	817642	660000	4438	56.1	4104	1.8	101	17	-	706	913495629	1293903	1010955	1473	1642	100	17	236	243636457	1032358	915000	308	236	107	13	177	115243289	651092	590000	261	226	100	18	1573	928359416	590184	518000	2225	1854	101	17	83	76025601	915971	812000	140	117	102	18	1656	1004385017	606512.691425121
03-2018	18	03	City of Toronto Total	2797	2286943442	817642	660000	4438	56.1	4104	1.8	101	17	-	706	913495629	1293903	1010955	1473	1642	100	17	236	243636457	1032358	915000	308	236	107	13	177	115243289	651092	590000	261	226	100	18	1573	928359416	590184	518000	2225	1854	101	17	83	76025601	915971	812000	140	117	102	18	1656	1004385017	606512.691425121
03-2018	18	03	Clarington	143	74864302	523527	496000	322	50.9	281	1.8	100	15	-	86	49822690	579334	542000	237	222	99	18	4	1655900	413975	411000	8	5	101	10	4	1524600	381150	373100	8	8	100	10	9	2980270	331141	316500	16	18	99	25	23	10635400	462409	455000	31	17	101	9	32	13615670	425489.6875
03-2018	18	03	Dufferin County	54	27479035	508871	507500	83	66	71	1.5	99	19	-	32	18736400	585513	554550	58	53	98	22	5	2135000	427000	422500	8	5	98	12	5	1754000	350800	355000	2	1	100	18	5	1578900	315780	217000	6	3	110	8	6	2874735	479123	492868	9	9	99	16	11	4453635	404875.909090909
03-2018	18	03	Durham Region	846	506256311	598412	565000	1755	47.7	1660	2	99	18	-	558	368400444	660216	620000	1276	1270	98	19	62	31174899	502821	442500	84	56	100	11	40	16337400	408435	420000	90	74	100	16	54	22025020	407871	355495	69	72	99	22	102	53041706	520017	519950	189	153	100	14	156	75066726	481196.961538462
03-2018	18	03	East Gwillimbury	32	24734240	772945	693000	165	25.8	273	6.3	98	21	-	20	17300900	865045	839950	130	235	97	20	3	1980000	660000	650000	9	11	101	22	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	9	5453340	605927	620000	26	27	97	24	-	-	-
03-2018	18	03	Essa	25	12693900	507756	475000	103	46.6	122	3.3	98	25	-	18	9757000	542056	515000	73	92	98	29	3	1316000	438667	435000	5	2	98	11	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	2	742000	371000	371000	7	8	98	15	-	-	-
03-2018	18	03	Georgina	63	32781900	520348	490000	215	33	294	4.3	97	26	-	54	28441900	526702	502500	203	283	97	27	1	550000	550000	550000	2	1	101	3	0	-	-	-	0	0	-	-	1	368000	368000	368000	2	1	99	9	6	2944000	490667	488750	7	7	99	22	7	3312000	473142.857142857
03-2018	18	03	Halton Hills	67	51441440	767783	725000	120	63.6	121	1.6	98	19	-	48	40919040	852480	830000	104	109	98	19	6	3636500	606083	621250	3	1	98	14	2	925000	462500	462500	3	3	99	10	3	1459000	486333	482500	1	1	97	59	7	4006900	572414	604000	8	6	101	10	10	5465900	546590
03-2018	18	03	Halton Region	727	621203725	854476	768000	1540	48.9	1804	2.4	98	22	-	396	421241955	1063742	935000	984	1211	97	24	45	30909210	686871	657500	80	82	99	14	55	29384800	534269	505000	109	103	99	19	93	43273050	465302	430000	144	190	98	26	131	91246710	696540	640000	210	204	99	16	224	134519760	600534.642857143
03-2018	18	03	Innisfil	51	31803400	623596	525500	211	27.8	336	5.7	96	34	-	45	29010000	644667	530000	189	305	96	36	1	567000	567000	567000	1	2	99	16	0	-	-	-	0	0	-	-	0	-	-	-	6	9	-	-	4	1656400	414100	415950	14	20	99	21	-	-	-
03-2018	18	03	King	27	45868000	1698815	1580000	113	28.3	194	6.5	94	36	-	26	44918000	1727615	1608750	101	179	94	37	0	-	-	-	2	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	3	5	-	-	1	950000	950000	950000	6	8	90	32	-	-	-
03-2018	18	03	Markham	266	253361143	952486	882500	777	36.8	960	3.3	98	23	-	122	155276800	1272761	1204000	386	496	97	21	14	11792500	842321	802500	46	52	97	25	11	6917300	628845	598000	40	61	100	15	59	30073055	509713	498000	131	159	98	21	34	26951988	792706	773400	95	117	98	25	93	57025043	613172.505376344
03-2018	18	03	Milton	190	132307323	696354	656500	372	48.6	362	1.9	98	21	-	77	66855801	868257	806000	214	238	98	28	24	16173400	673892	661500	39	34	98	18	5	2351000	470200	458000	8	6	99	12	24	10368600	432025	431250	25	21	98	22	59	35805522	606873	622500	83	60	99	12	83	46174122	556314.722891566
03-2018	18	03	Mississauga	769	551134577	716690	642000	1395	49.5	1278	2.1	98	19	-	246	264740956	1076183	950500	550	614	97	21	104	73902019	710596	705000	157	116	99	19	133	77221674	580614	567000	246	194	99	19	251	109194128	435036	405000	380	306	99	18	28	20044800	715886	712500	51	39	99	19	279	129238928	463221.964157706
03-2018	18	03	New Tecumseth	56	34104587	609010	590000	160	45.9	222	3.3	98	35	-	34	22476800	661082	632500	111	164	97	37	5	2896000	579200	590000	8	10	98	22	2	855000	427500	427500	2	2	100	45	0	-	-	-	6	6	-	-	11	5136787	466981	462500	19	18	100	24	-	-	-
03-2018	18	03	Newmarket	92	68933878	749281	705000	330	31.6	441	3.9	97	28	-	53	45296450	854650	816000	226	310	97	30	18	11261400	625633	636250	32	35	99	25	5	2616000	523200	520000	19	21	98	35	6	3218528	536421	507500	14	17	98	36	10	6541500	654150	657750	38	57	99	15	16	9760028	610001.75
03-2018	18	03	Oakville	281	289243067	1029335	935000	665	42.4	886	3.1	97	22	-	164	212934699	1298382	1155000	417	562	97	22	6	4453010	742168	701105	22	30	99	6	19	10279100	541005	540000	53	56	99	21	37	16357470	442094	395000	67	108	98	27	52	42611288	819448	792000	103	125	98	22	89	58968758	662570.314606742
03-2018	18	03	Orangeville	54	27479035	508871	507500	83	66	71	1.5	99	19	-	32	18736400	585513	554550	58	53	98	22	5	2135000	427000	422500	8	5	98	12	5	1754000	350800	355000	2	1	100	18	5	1578900	315780	217000	6	3	110	8	6	2874735	479123	492868	9	9	99	16	11	4453635	404875.909090909
