date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
11-2021	21	11	Adjala-Tosorontio	19	21938300	1154647	1000000	19	75.6	13	1.1	102	14	24	19	21938300	1154647	1e+06	19	13	102	14	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
11-2021	21	11	Ajax	142	152501661	1073955	1072750	147	79.7	46	0.4	119	6	7	94	109487671	1164762	1150000	98	29	119	6	11	11253500	1023045	1050000	12	2	125	4	21	19646980	935570	950000	22	10	115	6	8	6212500	776563	780000	5	1	122	12	5	3084900	616980	560000	8	4	106	10	13	9297400	715184.615384615
11-2021	21	11	Aurora	86	123591555	1437111	1336500	104	73.3	66	0.9	107	15	18	52	92152568	1772165	1605000	67	49	105	17	5	6543000	1308600	1336000	8	4	129	7	7	7677000	1096714	1125000	9	3	114	6	13	10586999	814385	788000	9	5	107	21	9	6631988	736888	738000	11	5	103	9	22	17218987	782681.227272727
11-2021	21	11	Bradford West Gwillimbury	62	71330947	1150499	1125000	68	75.7	32	0.7	112	10	11	45	55634949	1236332	1270000	52	28	112	10	8	7282998	910375	922500	8	2	107	9	7	6816000	973714	999000	6	1	116	10	1	707000	707000	707000	1	0	118	2	0	0	0	-	0	1	-	-	-	-	-
11-2021	21	11	Brampton	821	936055201	1140140	1092000	862	75.4	235	0.6	110	7	10	426	584973415	1373177	1308900	467	141	110	7	142	148497854	1045760	1047500	156	32	113	5	112	106496910	950865	951056	119	25	113	5	70	54474422	778206	781500	60	11	112	11	66	36302500	550038	535000	51	22	103	14	136	90776922	667477.367647059
11-2021	21	11	Brock	14	10843000	774500	712500	17	77.9	17	0.8	110	6	15	14	10843000	774500	712500	17	17	110	6	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
11-2021	21	11	Burlington	224	257723024	1150549	1074000	238	81.6	94	0.6	109	10	12	113	167382019	1481257	1350000	121	52	109	10	7	7156245	1022321	999995	6	1	118	6	18	19368230	1076013	1024500	14	3	118	5	37	29647409	801281	730000	34	6	109	7	44	29530122	671139	597278	60	32	103	14	81	59177531	730586.802469136
11-2021	21	11	Caledon	84	132846500	1581506	1421000	101	70.3	92	1	103	14	23	65	114122500	1755731	1625000	78	84	102	17	2	1968000	984000	984000	3	1	107	3	14	14174999	1012500	1031000	14	3	113	4	1	852001	852001	852001	1	1	105	5	1	779000	779000	779000	4	3	100	4	2	1631001	815500.5
11-2021	21	11	City of Toronto	3587	3933993086	1096736	840000	4249	69.2	3342	1.2	106	17	23	918	1659728228	1807983	1422556	1136	756	108	13	283	405252470	1431988	1215000	307	146	110	11	116	148422512	1279504	1191444	131	81	112	13	265	225627635	851425	812000	285	188	108	16	1981	1477728423	745951	648000	2356	2136	102	20	2246	1703356058	758395.395369546
11-2021	21	11	City of Toronto Total	3587	3933993086	1096736	840000	4249	69.2	3342	1.2	106	17	23	918	1659728228	1807983	1422556	1136	756	108	13	283	405252470	1431988	1215000	307	146	110	11	116	148422512	1279504	1191444	131	81	112	13	265	225627635	851425	812000	285	188	108	16	1981	1477728423	745951	648000	2356	2136	102	20	2246	1703356058	758395.395369546
