date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
01-2023	23	01	Adjala-Tosorontio	7	8380000	1197143	1240000	14	0.359	31	4.4	0.94	56	73	7	8380000	1197143	1240000	14	31	0.94	56	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
01-2023	23	01	Ajax	56	52155401	931346	872250	118	0.532	83	1.2	1.01	17	28	36	37814901	1050414	1027000	73	48	1.01	16	1	805000	805000	805000	7	6	1.04	9	9	7569500	841056	840000	20	17	1.04	15	3	1976000	658667	721000	6	4	1.07	9	6	3215000	535833	527500	10	7	0.96	37	9	5191000	576777.777777778
01-2023	23	01	Aurora	32	47944500	1498266	1304500	72	0.495	83	1.9	0.96	22	29	24	40118500	1671604	1412000	54	55	0.96	18	2	1860000	930000	930000	2	0	0.99	16	3	3291000	1097000	1108000	5	4	1.01	8	2	1915000	957500	957500	2	11	0.96	80	1	760000	760000	760000	9	13	0.95	49	3	2675000	891666.666666667
01-2023	23	01	Bradford West Gwillimbury	22	23489700	1067714	992000	61	0.407	62	2.3	0.94	26	48	19	21114700	1111300	1027000	48	44	0.94	24	2	1910000	955000	955000	9	12	0.98	48	0	NA	NA	NA	3	4	NA	NA	0	NA	NA	NA	0	1	NA	NA	1	465000	465000	465000	1	1	0.95	23	-	-	-
01-2023	23	01	Brampton	286	286577107	1002018	930000	590	0.442	658	1.9	0.97	24	39	143	170526285	1192492	1100000	324	376	0.97	25	45	41217499	915944	881000	69	66	0.98	20	55	47554202	864622	855000	91	68	0.99	20	21	14075500	670262	650000	52	60	1	22	21	12053621	573982	570000	52	85	0.97	39	42	26129121	622121.928571429
01-2023	23	01	Brock	6	3472000	578667	535000	26	0.419	38	2.9	0.95	42	42	6	3472000	578667	535000	25	37	0.95	42	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	1	1	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
01-2023	23	01	Burlington	127	118941424	936547	822000	271	0.517	332	1.8	0.96	32	43	46	61009199	1326287	1200000	118	147	0.95	28	6	5271000	878500	892750	10	6	0.98	21	14	12767325	911952	865000	24	21	0.98	22	25	18854500	754180	715000	32	34	0.97	32	36	21039400	584428	560000	87	122	0.97	42	61	39893900	653998.360655738
01-2023	23	01	Caledon	28	44284000	1581571	1168750	135	0.369	201	3.3	0.96	31	50	22	38751500	1761432	1243000	110	183	0.96	36	3	2956500	985500	1005000	8	5	0.99	4	3	2576000	858667	860000	14	10	0.94	26	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	1	1	NA	NA	-	-	-
01-2023	23	01	City of Toronto	1108	1094529050	987842	797500	3010	0.481	3880	2.2	0.98	31	44	318	472587533	1486124	1270000	714	865	0.97	29	84	96642498	1150506	1080444	199	200	1.02	21	28	37278887	1331389	1095000	74	83	1.01	24	64	52990317	827974	743750	179	211	0.98	34	604	429547315	711171	626250	1825	2494	0.98	33	668	482537632	722361.724550898
01-2023	23	01	City of Toronto Total	1108	1094529050	987842	797500	3010	0.481	3880	2.2	0.98	31	44	318	472587533	1486124	1270000	714	865	0.97	29	84	96642498	1150506	1080444	199	200	1.02	21	28	37278887	1331389	1095000	74	83	1.01	24	64	52990317	827974	743750	179	211	0.98	34	604	429547315	711171	626250	1825	2494	0.98	33	668	482537632	722361.724550898
