date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
12-2018	18	12	Adjala-Tosorontio	8	5635000	704375	581500	12	48.1	35	4.2	95	53	-	8	5635000	704375	581500	12	35	95	53	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
12-2018	18	12	Ajax	85	56451280	664133	620000	78	55	142	1.9	98	31	-	59	42917480	727415	682500	51	103	97	36	6	3663500	610583	601250	9	7	100	16	3	1450000	483333	440000	4	6	96	28	4	1461800	365450	354900	6	8	99	13	13	6958500	535269	535500	7	15	99	22	17	8420300	495311.764705882
12-2018	18	12	Aurora	44	41216600	936741	806500	56	35.9	194	4.5	96	46	-	23	27757700	1206857	1105000	30	131	94	54	3	1915000	638333	620000	1	7	97	51	5	2716000	543200	505000	9	23	97	30	2	897900	448950	448950	2	13	96	57	11	7930000	720909	711000	13	18	103	31	13	8827900	679069.230769231
12-2018	18	12	Bradford West Gwillimbury	35	24376500	696471	720000	31	40.6	143	4.2	97	48	-	24	18564500	773521	755000	27	120	97	47	4	2137000	534250	528500	1	4	98	67	0	-	-	-	1	1	-	-	1	323000	323000	323000	0	7	96	23	2	1140000	570000	570000	2	7	98	15	3	1463000	487666.666666667
12-2018	18	12	Brampton	379	263774648	695975	659000	483	51.2	906	2.2	98	27	-	209	168479298	806121	770800	269	558	98	27	65	40932250	629727	627000	92	116	98	24	25	11981700	479268	460500	27	59	98	31	25	9897800	395912	369000	19	42	99	29	54	31924600	591196	591500	76	126	98	25	79	41822400	529397.46835443
12-2018	18	12	Brock	10	3981000	398100	380000	18	42.1	64	4.8	97	77	-	10	3981000	398100	380000	18	63	97	77	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	1	-	-	-	-	-
12-2018	18	12	Burlington	103	76877173	746380	680000	95	58.1	283	2.4	97	40	-	50	48964293	979286	927500	42	173	96	51	5	3325200	665040	658000	5	10	99	28	21	11708780	557561	493000	15	31	98	32	17	7092500	417206	405000	22	55	97	36	7	4217900	602557	592000	7	12	99	19	24	11310400	471266.666666667
12-2018	18	12	Caledon	43	42119190	979516	845000	59	46.5	198	3.7	95	35	-	30	33464500	1115483	952500	37	174	94	41	6	4136900	689483	686250	11	9	101	16	1	567000	567000	567000	0	0	100	19	0	-	-	-	0	0	-	-	6	3950790	658465	663895	11	15	100	25	-	-	-
12-2018	18	12	City of Toronto	1473	1123349728	762627	640000	1426	57.9	3270	1.9	98	27	-	340	389603355	1145892	876000	377	1292	96	30	116	109023668	939859	837500	94	154	102	18	114	74417675	652787	609000	99	208	98	29	848	504035380	594381	525000	803	1502	99	26	48	41324150	860920	735000	43	91	99	29	896	545359530	608660.189732143
12-2018	18	12	City of Toronto Total	1473	1123349728	762627	640000	1426	57.9	3270	1.9	98	27	-	340	389603355	1145892	876000	377	1292	96	30	116	109023668	939859	837500	94	154	102	18	114	74417675	652787	609000	99	208	98	29	848	504035380	594381	525000	803	1502	99	26	48	41324150	860920	735000	43	91	99	29	896	545359530	608660.189732143
12-2018	18	12	Clarington	69	38591800	559301	545000	79	50.2	233	2.3	97	38	-	53	31654400	597253	575000	65	193	97	39	2	692500	346250	346250	0	4	99	19	1	545000	545000	545000	1	1	89	96	5	1712900	342580	320000	5	7	98	22	3	1382000	460667	425000	4	19	99	32	8	3094900	386862.5
12-2018	18	12	Dufferin County	37	19408165	524545	515000	34	66.4	50	1.9	98	32	-	19	11546777	607725	587000	19	34	98	39	4	1760000	440000	442500	5	4	99	14	2	712500	356250	356250	2	0	99	9	3	842000	280667	242000	2	3	99	11	9	4546888	505210	495000	6	9	99	36	12	5388888	449074
12-2018	18	12	Durham Region	446	261891345	587200	555000	543	49	1289	2.5	98	34	-	309	198022267	640849	617000	389	997	97	35	26	12875500	495212	490000	24	40	99	26	32	12925578	403924	426000	40	61	98	28	27	10735700	397619	370000	30	71	98	42	39	20769800	532559	527000	47	96	99	22	66	31505500	477356.060606061
12-2018	18	12	East Gwillimbury	20	16794300	839715	834000	41	29.9	168	6.6	95	48	-	18	15385500	854750	849000	35	145	95	47	0	-	-	-	3	8	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	2	1408800	704400	704400	3	15	97	63	-	-	-
12-2018	18	12	Essa	6	2698500	449750	506750	25	43.2	85	4	96	50	-	6	2698500	449750	506750	21	65	96	50	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	2	14	-	-	-	-	-
12-2018	18	12	Georgina	33	18125700	549264	500000	64	33.9	178	5.1	96	42	-	29	16311700	562472	540000	59	170	96	44	0	-	-	-	1	1	-	-	0	-	-	-	1	1	-	-	1	368000	368000	368000	0	1	97	35	3	1446000	482000	500000	3	4	99	26	4	1814000	453500
12-2018	18	12	Halton Hills	36	24840200	690006	632500	33	56.6	105	2.2	98	33	-	26	19612500	754327	717500	23	90	97	35	1	635000	635000	635000	3	3	99	10	2	797700	398850	398850	4	3	102	12	0	-	-	-	0	3	-	-	7	3795000	542143	575000	3	4	98	39	-	-	-
12-2018	18	12	Halton Region	351	293584988	836424	738000	376	51.5	1139	2.8	96	38	-	185	192568932	1040913	920000	187	740	96	45	24	16706927	696122	668389	23	37	99	29	32	16968479	530265	492515	32	67	98	30	50	27981900	559638	427500	57	142	96	39	56	36832250	657719	628500	73	144	98	23	106	64814150	611454.245283019
12-2018	18	12	Innisfil	25	15488000	619520	522500	80	27.9	283	7.1	97	40	-	20	12538500	626925	536250	69	241	97	40	0	-	-	-	0	1	-	-	0	-	-	-	0	2	-	-	1	522500	522500	522500	3	15	97	84	4	2427000	606750	478500	8	23	96	29	5	2949500	589900
12-2018	18	12	King	7	12750000	1821429	1350000	30	25	177	9.2	96	46	-	6	12145000	2024167	1477500	28	166	96	50	0	-	-	-	0	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	3	-	-	1	605000	605000	605000	2	6	95	20	-	-	-
12-2018	18	12	Markham	142	120958031	851817	778000	217	40.1	659	3.9	95	35	-	52	64742063	1245040	1109000	84	348	93	38	10	8441900	844190	813950	16	40	100	29	12	6410688	534224	546000	15	38	98	37	42	20212380	481247	453400	61	139	98	34	14	10807000	771929	747500	29	63	99	33	56	31019380	553917.5
12-2018	18	12	Milton	91	65775401	722807	673777	99	54.2	198	2.2	98	28	-	41	37108875	905095	820000	52	123	97	35	11	7340277	667298	660000	9	14	99	24	4	1875999	469000	483000	1	1	99	23	12	5092900	424408	436000	7	13	98	27	23	14357350	624233	619900	30	47	99	17	35	19450250	555721.428571429
12-2018	18	12	Mississauga	360	242621848	673950	610000	336	55.3	792	2.1	97	29	-	98	101254500	1033209	923000	120	400	96	34	55	39217709	713049	713500	39	67	98	27	64	36441398	569397	556250	54	96	99	25	127	54300181	427560	416000	109	199	98	27	14	9938057	709861	699000	10	26	98	47	141	64238238	455590.340425532
12-2018	18	12	New Tecumseth	28	15064250	538009	535000	42	48.8	149	3.7	97	46	-	21	11514000	548286	550000	31	119	97	46	0	-	-	-	2	6	-	-	2	725000	362500	362500	0	1	96	52	1	301000	301000	301000	3	4	99	76	3	1574250	524750	524250	2	5	100	9	4	1875250	468812.5
12-2018	18	12	Newmarket	64	44275000	691797	707500	60	36.6	238	4.4	97	32	-	43	33479000	778581	785000	43	163	97	31	6	3208000	534667	519500	3	16	96	33	5	2209000	441800	430000	3	8	97	37	4	1731500	432875	422750	3	12	95	48	6	3647500	607917	605250	8	39	98	22	10	5379000	537900
12-2018	18	12	Oakville	121	126092214	1042084	910000	149	44.9	553	3.5	95	44	-	68	86883264	1277695	1180000	70	354	95	50	7	5406450	772350	742500	6	10	99	38	5	2586000	517200	515000	12	32	97	33	21	15796500	752214	425000	28	71	94	48	19	14462000	761158	710000	33	81	97	26	40	30258500	756462.5
12-2018	18	12	Orangeville	37	19408165	524545	515000	34	66.4	50	1.9	98	32	-	19	11546777	607725	587000	19	34	98	39	4	1760000	440000	442500	5	4	99	14	2	712500	356250	356250	2	0	99	9	3	842000	280667	242000	2	3	99	11	9	4546888	505210	495000	6	9	99	36	12	5388888	449074
12-2018	18	12	Oshawa	128	66160578	516880	475000	186	46	357	2.5	98	29	-	97	54500500	561861	520000	133	257	98	25	11	4650000	422727	406000	10	19	99	29	8	2361078	295135	287500	18	27	99	19	4	1010000	252500	265000	6	27	96	147	5	2400000	480000	470000	15	23	100	17	9	3410000	378888.888888889
12-2018	18	12	Peel Region	782	548515686	701427	650000	878	52.8	1896	2.2	97	28	-	337	303198298	899698	837500	426	1132	97	30	126	84286859	668943	665000	142	192	98	25	90	48990098	544334	540000	81	155	99	27	152	64197981	422355	410500	128	241	98	27	74	45813447	619101	599000	97	167	98	29	226	110011428	486776.230088496
12-2018	18	12	Pickering	57	37573888	659191	620000	77	51.9	160	2.4	98	32	-	25	21718388	868736	725888	49	106	96	36	3	1855000	618333	599000	3	7	99	18	13	5804500	446500	449900	13	19	99	31	8	3585000	448125	394500	5	17	98	32	6	3545500	590917	629500	6	9	100	26	14	7130500	509321.428571429
12-2018	18	12	Richmond Hill	100	100635300	1006353	892500	149	31.9	615	5.4	95	39	-	52	70951500	1364452	1114000	92	429	94	43	4	3321500	830375	798750	3	17	95	26	6	3977000	662833	687000	6	24	100	59	24	10426100	434421	422250	30	84	97	33	12	10203500	850292	845000	15	56	99	31	36	20629600	573044.444444444
12-2018	18	12	Scugog	12	7167000	597250	587500	21	45.6	65	4.1	95	56	-	12	7167000	597250	587500	21	65	95	56	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
12-2018	18	12	Simcoe County	102	63262250	620218	558750	190	38.6	695	4.8	97	46	-	79	50950500	644943	595000	160	580	97	46	4	2137000	534250	528500	3	11	98	67	2	725000	362500	362500	1	4	96	52	3	1146500	382167	323000	6	26	97	61	9	5141250	571250	524250	14	49	98	19	12	6287750	523979.166666667
12-2018	18	12	Toronto C01	233	183614681	788046	655000	195	66.3	345	1.4	99	22	-	3	5925888	1975296	1970000	2	7	97	45	5	6703000	1340600	1315000	5	11	106	13	10	9696628	969663	945000	8	15	100	24	207	151226665	730564	638000	176	300	99	21	8	10062500	1257813	1161250	3	11	97	27	215	161289165	750182.162790698
12-2018	18	12	Toronto C02	28	35920976	1282892	905000	36	58.3	80	2	98	32	-	1	1400000	1400000	1400000	3	8	85	46	5	5725000	1145000	1140000	4	6	107	15	1	1097000	1097000	1097000	1	2	91	42	21	27698976	1318999	780000	25	59	97	35	0	-	-	-	1	3	-	-	-	-	-
12-2018	18	12	Toronto C03	21	28541218	1359106	1007000	16	55.3	40	2	100	18	-	9	15342300	1704700	1425000	8	24	99	20	6	6626000	1104333	988500	1	2	101	13	0	-	-	-	0	1	-	-	5	6182918	1236584	750000	6	12	99	21	0	-	-	-	0	0	-	-	-	-	-
12-2018	18	12	Toronto C04	24	30023299	1250971	1040000	26	45.9	98	2.6	95	29	-	12	22024000	1835333	1712000	13	80	94	34	0	-	-	-	1	1	-	-	1	679000	679000	679000	0	0	97	18	11	7320299	665482	590000	12	16	99	25	0	-	-	-	0	0	-	-	-	-	-
12-2018	18	12	Toronto C06	20	15904500	795225	631500	14	53.2	43	2.5	97	34	-	8	9436000	1179500	1026500	7	31	96	38	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	12	6468500	539042	517500	7	12	98	31	0	-	-	-	0	0	-	-	-	-	-
12-2018	18	12	Toronto C07	50	39538600	790772	617250	46	44.9	177	3.4	96	35	-	10	15161700	1516170	1395000	12	87	92	28	1	751000	751000	751000	0	2	100	16	4	2290000	572500	567500	2	8	99	19	35	21335900	609597	587500	32	75	98	39	0	-	-	-	0	5	-	-	-	-	-
12-2018	18	12	Toronto C08	72	47189461	655409	595000	82	62.6	145	1.4	99	20	-	0	0	-	0	1	0	-	-	3	4678000	1559333	1665000	0	2	99	8	1	815000	815000	815000	0	4	102	25	66	40046461	606765	589750	79	134	99	20	1	1330000	1330000	1330000	1	5	89	43	67	41376461	617559.119402985
12-2018	18	12	Toronto C09	12	18244000	1520333	1198750	9	63.5	14	1.9	101	28	-	4	10201500	2550375	2338250	4	5	100	45	1	805000	805000	805000	2	2	101	11	0	-	-	-	0	1	-	-	4	4135000	1033750	724000	1	6	95	22	0	-	-	-	0	0	-	-	-	-	-
12-2018	18	12	Toronto C10	23	23122500	1005326	682000	20	63.9	30	1.4	96	23	-	5	7809000	1561800	1370000	3	7	93	28	1	2400000	2400000	1700000	2	1	96	58	2	1325000	662500	662500	0	1	99	36	14	10363500	740250	602500	14	20	98	17	1	1225000	1225000	1225000	1	1	98	18	15	11588500	772566.666666667
