date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
06-2016	16	06	Adjala-Tosorontio	30	20997500	699917	642500	34	80.1	34	2.6	100	23	-	30	20997500	699917	642500	34	34	100	23	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
06-2016	16	06	Ajax	274	157881793	576211	550000	316	79.1	114	0.7	106	9	-	176	112259119	637836	632250	203	69	105	8	18	9840186	546677	547500	24	10	112	7	18	7212188	400677	401950	20	9	108	12	12	3878000	323167	300000	11	9	103	19	43	21203500	493105	500000	50	15	107	8	55	25081500	456027.272727273
06-2016	16	06	Aurora	169	163039618	964731	855000	203	75.7	113	1.1	104	16	-	121	133883618	1106476	966000	133	70	104	17	7	4280000	611429	630000	19	10	106	7	15	8301500	553433	475000	16	12	101	18	6	3044000	507333	456500	12	11	101	15	18	11869500	659417	657500	21	10	104	11	24	14913500	621395.833333333
06-2016	16	06	Bradford West Gwillimbury	95	60512129	636970	620000	119	78.9	72	1.1	101	13	-	71	49626952	698971	662000	95	60	101	13	8	3565277	445660	426389	7	4	99	15	1	348000	348000	348000	3	2	100	19	1	240000	240000	240000	0	0	98	23	5	2562000	512400	515000	5	2	104	9	6	2802000	467000
06-2016	16	06	Brampton	1230	728967499	592657	565550	1517	72.8	682	1	103	11	-	675	467386111	692424	661000	855	383	102	10	250	134601270	538405	536250	304	94	104	8	89	33308077	374248	360000	96	56	104	15	65	17443500	268362	250000	64	65	99	25	140	70276441	501975	510000	179	73	104	8	205	87719941	427902.151219512
06-2016	16	06	Brock	32	12239128	382473	317750	43	66.4	65	3.4	98	36	-	30	11679128	389304	317750	41	61	98	33	0	-	-	-	1	1	-	-	2	560000	280000	280000	1	3	97	70	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
06-2016	16	06	Burlington	280	199466427	712380	635500	346	77.6	236	1.4	101	16	-	162	144764262	893607	800000	220	153	100	15	16	9348900	584306	580250	11	2	105	5	34	15315500	450456	420000	41	22	102	16	34	11481200	337682	319450	40	49	98	31	29	15766565	543675	529000	31	9	104	8	63	27247765	432504.206349206
06-2016	16	06	Caledon	157	128160648	816310	745000	195	68.2	168	2.1	100	20	-	129	113064248	876467	795000	163	157	100	22	11	6312400	573855	568000	15	5	106	4	1	373000	373000	373000	3	2	107	5	2	937600	468800	468800	0	1	99	35	13	6888400	529877	531000	13	3	103	8	15	7826000	521733.333333333
06-2016	16	06	City of Toronto	4578	3549779426	775400	597500	6280	63.3	5552	1.9	105	17	-	1491	1877893390	1259486	950000	1994	1149	107	11	436	397947475	912724	802500	518	226	111	8	299	159806296	534469	499000	409	343	104	16	2182	977540085	448002	390000	3129	3698	99	23	145	122206365	842803	770000	183	81	108	12	2327	1099746450	472602.685861624
06-2016	16	06	City of Toronto Total	4578	3549779426	775400	597500	6280	63.3	5552	1.9	105	17	-	1491	1877893390	1259486	950000	1994	1149	107	11	436	397947475	912724	802500	518	226	111	8	299	159806296	534469	499000	409	343	104	16	2182	977540085	448002	390000	3129	3698	99	23	145	122206365	842803	770000	183	81	108	12	2327	1099746450	472602.685861624
06-2016	16	06	Clarington	205	101458798	494921	465500	269	81.3	156	0.9	103	12	-	153	80943798	529044	486500	216	134	102	13	5	1865900	373180	375000	2	0	102	13	3	1442000	480667	470000	4	3	102	25	8	2479000	309875	280000	7	10	102	22	11	4008500	364409	361000	16	7	110	6	19	6487500	341447.368421053
06-2016	16	06	Dufferin County	84	38654500	460173	429000	82	88.3	52	0.9	100	15	-	59	29777700	504707	480000	59	42	100	18	13	4566100	351238	340000	8	4	101	11	3	790000	263333	280000	3	0	103	12	0	-	-	-	1	1	-	-	9	3520700	391189	399000	11	5	103	7	-	-	-
06-2016	16	06	Durham Region	1471	797743433	542314	509000	1755	78.7	853	0.9	104	11	-	1055	626974808	594289	562999	1284	683	104	12	93	40332223	433680	420000	114	35	110	8	82	27085938	330316	337000	102	50	106	13	56	18405200	328664	303500	49	33	103	19	132	61365938	464893	470000	152	44	107	7	188	79771138	424314.563829787
06-2016	16	06	East Gwillimbury	54	48938238	906264	832500	69	67	72	2.1	100	18	-	49	46650338	952048	881000	64	68	100	18	0	-	-	-	1	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	1	1	-	-	5	2287900	457580	450000	3	2	99	16	-	-	-
06-2016	16	06	Essa	39	17384100	445746	375000	56	76.4	47	1.7	98	28	-	26	12753400	490515	413700	37	38	98	34	1	339900	339900	339900	1	0	100	15	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	10	3542900	354290	349700	17	8	100	14	-	-	-
06-2016	16	06	Georgina	131	69384900	529656	495000	186	74	158	1.5	100	16	-	119	64344300	540708	500000	170	141	100	14	2	895000	447500	447500	2	0	110	4	0	-	-	-	0	0	-	-	1	192000	192000	192000	1	3	96	45	9	3953600	439289	429000	13	13	104	37	10	4145600	414560
06-2016	16	06	Halton Hills	126	83120081	659683	598000	144	79.2	118	1.5	100	15	-	103	73239981	711068	630000	118	102	100	16	3	1414000	471333	462000	3	1	106	6	10	3156900	315690	322950	9	6	100	12	0	-	-	-	0	2	-	-	10	5309200	530920	515000	14	7	102	9	-	-	-
06-2016	16	06	Halton Region	1147	938789549	818474	690500	1430	75.6	969	1.4	101	14	-	681	686384383	1007907	849900	935	658	102	13	75	44362400	591499	585000	72	21	105	7	96	42398890	441655	395000	96	68	101	17	95	46282297	487182	362000	107	147	94	34	188	111780779	594579	560000	211	73	103	9	283	158063076	558526.770318021
06-2016	16	06	Innisfil	104	49596723	476892	456861	122	74.6	102	1.9	100	21	-	96	46727223	486742	478500	113	97	100	22	0	-	-	-	1	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	1	2	-	-	8	2869500	358688	351250	7	1	104	9	-	-	-
06-2016	16	06	King	59	72663672	1231588	1195000	90	61.8	115	3.2	99	28	-	45	65000292	1444451	1348000	75	100	99	24	0	-	-	-	0	0	-	-	0	-	-	-	1	1	-	-	7	2747000	392429	370000	9	13	97	49	5	3758480	751696	739990	3	1	102	43	12	6505480	542123.333333333
06-2016	16	06	Markham	676	653670040	966968	886500	1061	64	728	1.4	106	14	-	326	445479653	1366502	1263000	511	267	107	11	42	33600188	800004	786500	61	26	109	8	47	27119000	577000	565000	64	43	104	15	141	52172331	370017	340000	250	313	99	27	70	52977268	756818	730000	93	44	107	9	211	105149599	498339.331753555
06-2016	16	06	Milton	269	172957088	642963	610000	328	79.2	168	1	103	10	-	124	96688589	779747	745000	176	123	102	11	44	25953500	589852	585000	42	9	104	8	8	3203500	400438	398500	8	3	103	14	15	5424100	361607	359900	15	12	100	21	77	41052399	533148	536000	85	20	104	7	92	46476499	505179.336956522
06-2016	16	06	Mississauga	1355	864028871	637660	583000	1776	69	1238	1.5	102	15	-	468	461078261	985210	876500	627	395	103	11	223	136870715	613770	611000	273	94	104	8	227	104115239	458657	450000	282	151	103	15	367	117561468	320331	299000	505	560	98	25	53	32777488	618443	625000	73	32	104	8	420	150338956	357949.895238095
06-2016	16	06	New Tecumseth	94	45392624	482900	450000	90	83.5	86	1.6	99	29	-	60	32381000	539683	492250	62	57	99	26	3	963324	321108	319900	4	4	98	8	1	323000	323000	323000	2	2	97	22	5	1105500	221100	203500	4	7	101	44	11	3852800	350255	339900	10	6	101	23	16	4958300	309893.75
06-2016	16	06	Newmarket	218	175328132	804257	765000	306	79.4	152	0.8	103	10	-	159	142367644	895394	820000	222	113	103	9	27	15770988	584111	583000	39	18	104	9	6	3282000	547000	488000	11	4	104	8	7	2530500	361500	350000	7	1	102	9	16	9719000	607438	602500	26	16	102	21	23	12249500	532586.956521739
06-2016	16	06	Oakville	472	483245953	1023826	882750	612	71.5	447	1.6	101	15	-	292	371691551	1272916	1126500	421	280	102	12	12	7646000	637167	667500	16	9	105	8	44	20722990	470977	417450	38	37	100	19	46	29376997	638630	490950	52	84	92	41	72	49652615	689620	644900	81	37	101	11	118	79029612	669742.474576271
06-2016	16	06	Orangeville	84	38654500	460173	429000	82	88.3	52	0.9	100	15	-	59	29777700	504707	480000	59	42	100	18	13	4566100	351238	340000	8	4	101	11	3	790000	263333	280000	3	0	103	12	0	-	-	-	1	1	-	-	9	3520700	391189	399000	11	5	103	7	-	-	-
06-2016	16	06	Oshawa	408	178636778	437835	420050	472	81.2	169	0.7	106	9	-	300	143116815	477056	451750	346	131	105	9	47	16713937	355616	343000	55	17	110	9	25	5886800	235472	249900	32	12	105	11	11	3004900	273173	210000	12	4	108	14	15	6239000	415933	443000	17	4	109	5	26	9243900	355534.615384615
06-2016	16	06	Peel Region	2742	1721157018	627701	580000	3488	70.6	2088	1.3	102	13	-	1272	1041528620	818812	747250	1645	935	102	12	484	277784385	573935	570000	592	193	104	8	317	137796316	434689	431000	381	209	103	15	434	135942568	313232	293000	569	626	98	25	206	109942329	533701	526501	265	108	104	8	640	245884897	384195.1515625
06-2016	16	06	Pickering	197	127272250	646052	599000	228	73.5	110	1	104	11	-	122	93572200	766985	710400	143	76	104	11	15	8199000	546600	535000	21	3	110	5	17	6066800	356871	346000	24	15	104	10	12	4259500	354958	328250	7	4	100	23	27	12884750	477213	477500	27	9	104	9	39	17144250	439596.153846154
06-2016	16	06	Richmond Hill	467	529335024	1133480	1000000	690	65	500	1.4	105	15	-	270	409946510	1518320	1350000	433	261	105	13	22	18267888	830359	816500	23	6	110	6	15	8718288	581219	553000	18	17	100	15	85	32266588	379607	361800	112	161	99	27	67	53350250	796272	788000	100	52	106	9	152	85616838	563268.671052632
06-2016	16	06	Scugog	36	19387700	538547	515650	49	77.8	57	2	100	20	-	33	18097700	548415	543000	47	57	99	21	1	400000	400000	400000	1	0	111	5	0	-	-	-	0	0	-	-	2	890000	445000	445000	1	0	98	17	0	-	-	-	0	0	-	-	-	-	-
06-2016	16	06	Simcoe County	362	193883076	535589	500000	421	78.5	341	1.6	100	22	-	283	162486075	574156	530000	341	286	100	22	12	4868501	405708	362000	13	9	99	14	2	671000	335500	335500	5	4	98	21	6	1345500	224250	221750	5	9	100	41	34	12827200	377271	350750	39	17	102	15	40	14172700	354317.5
06-2016	16	06	Toronto C01	768	411076617	535256	438500	1077	56.8	1233	2.5	102	22	-	11	15705413	1427765	1336500	19	10	127	7	24	27464561	1144357	1114000	26	17	110	9	37	21846400	590443	550000	42	33	103	12	681	331012125	486068	422500	974	1163	100	23	14	14258118	1018437	902500	15	7	114	9	695	345270243	496791.716546763
06-2016	16	06	Toronto C02	106	151587810	1430074	1204500	155	48.5	208	3.3	103	19	-	23	53938610	2345157	2050000	26	20	105	11	25	40011500	1600460	1300000	38	18	106	8	2	2330000	1165000	1165000	7	7	97	20	48	44383700	924660	680000	75	155	98	29	7	10086000	1440857	1525000	7	3	104	7	55	54469700	990358.181818182
06-2016	16	06	Toronto C03	61	91716245	1503545	999999	89	59.7	74	2.1	103	10	-	40	73772245	1844306	1355000	63	35	102	9	10	9636300	963630	783000	9	4	109	10	0	-	-	-	0	3	-	-	10	7957700	795770	644450	14	28	104	14	0	-	-	-	2	2	-	-	-	-	-
06-2016	16	06	Toronto C04	104	181810349	1748176	1637500	163	63.2	121	1.6	106	14	-	75	158674300	2115657	1888000	117	78	105	14	8	10366049	1295756	1325000	8	1	118	8	2	2150000	1075000	1075000	2	3	109	66	17	9609500	565265	610000	30	31	103	13	1	869000	869000	869000	2	1	109	7	18	10478500	582138.888888889
06-2016	16	06	Toronto C06	47	48417317	1030156	1180000	86	62.1	63	2	117	17	-	30	42088017	1402934	1335000	52	27	120	7	0	-	-	-	0	0	-	-	0	-	-	-	2	2	-	-	17	6329300	372312	370000	32	34	100	34	0	-	-	-	0	0	-	-	-	-	-
06-2016	16	06	Toronto C07	173	139411704	805848	555000	237	63.7	229	2	104	19	-	44	72578000	1649500	1597500	69	35	107	12	10	7961000	796100	795000	9	3	110	5	14	7347499	524821	514500	15	18	98	34	96	42763330	445451	402500	131	170	99	22	6	6406500	1067750	1021000	9	2	109	8	102	49169830	482057.156862745
06-2016	16	06	Toronto C08	242	131573917	543694	453000	320	61.6	325	2.1	100	20	-	5	10145000	2029000	1650000	6	6	99	13	3	2755000	918333	925000	7	7	107	7	9	7286900	809656	775000	8	9	99	14	218	103970317	476928	440000	292	298	99	20	7	7416700	1059529	905000	7	5	107	60	225	111387017	495053.408888889
06-2016	16	06	Toronto C09	39	75301700	1930813	1500000	58	60.4	74	2.1	101	17	-	13	38805400	2985031	2855000	20	36	103	18	5	13881000	2776200	2650000	6	4	97	17	2	1923700	961850	961850	3	1	115	6	14	16032600	1145186	889500	25	27	98	18	1	1456000	1456000	1456000	2	1	117	6	15	17488600	1165906.66666667
06-2016	16	06	Toronto C10	89	86388656	970659	900000	104	63	73	1.6	110	14	-	17	30554500	1797324	1588000	21	9	111	12	22	26447418	1202155	1140000	22	4	121	6	2	1980500	990250	990250	6	5	101	19	46	26042238	566136	489444	53	53	101	19	1	1025000	1025000	1025000	2	1	114	0	47	27067238	575898.680851064
06-2016	16	06	Toronto C11	53	48498388	915064	439000	64	67.4	45	1.5	107	18	-	17	31979488	1881146	1725000	22	8	108	10	6	7167000	1194500	1265000	7	1	115	7	3	1462000	487333	512000	5	4	109	15	27	7889900	292219	283000	30	32	99	26	0	-	-	-	0	0	-	-	-	-	-
06-2016	16	06	Toronto C12	60	166349182	2772486	2537944	81	56.4	95	3	100	27	-	38	141230782	3716600	3516000	53	61	100	26	0	-	-	-	0	0	-	-	7	6177400	882486	889900	12	16	103	14	15	18941000	1262733	8e+05	16	18	95	35	0	-	-	-	0	0	-	-	-	-	-
06-2016	16	06	Toronto C13	99	105150542	1062127	702800	145	68.7	113	1.5	113	14	-	40	78487462	1962187	1662500	48	19	116	7	7	5526180	789454	740500	13	5	111	8	3	1680000	560000	450000	3	2	108	14	48	18294600	381138	350050	75	79	100	22	1	1162300	1162300	1162300	3	4	123	7	49	19456900	397079.591836735
06-2016	16	06	Toronto C14	214	168815383	788857	464500	371	58.3	362	2.3	102	20	-	41	85417678	2083358	1989000	84	49	104	9	1	1020000	1020000	1020000	2	0	129	5	10	7193688	719369	680000	18	10	102	11	153	65670217	429217	410000	255	298	98	24	8	9269000	1158625	1092500	11	2	109	9	161	74939217	465460.97515528
06-2016	16	06	Toronto C15	231	193773404	838846	528000	320	60.6	304	2	107	21	-	61	109828288	1800464	1486000	78	38	110	11	28	24543987	876571	888250	33	11	114	7	36	18411553	511432	524000	60	36	105	12	106	40989576	386694	351000	148	218	98	33	0	-	-	-	0	0	-	-	-	-	-
06-2016	16	06	Toronto Central	2286	1999871214	874834	528000	3270	59.4	3319	2.2	104	20	-	455	943205183	2072978	1725000	678	431	107	12	149	176779995	1186443	995000	180	75	111	8	127	79789640	628265	550000	183	149	103	16	1496	739886103	494576	420000	2150	2604	99	23	46	51948618	1129318	1042500	60	28	110	16	1542	791834721	513511.492217899
06-2016	16	06	Toronto E01	108	93484888	865601	825000	112	70.9	49	0.9	112	8	-	19	21705221	1142380	1064000	25	10	112	8	44	41074650	933515	892000	41	14	116	8	9	5103300	567033	561000	16	12	105	7	19	11135829	586096	483000	18	9	101	11	17	14465888	850935	805000	12	4	110	9	36	25601717	711158.805555556
06-2016	16	06	Toronto E02	89	86008480	966387	850000	122	67.9	63	1.1	108	10	-	33	38161488	1156409	900000	42	20	106	9	35	33403802	954394	875000	36	10	111	7	3	1899990	633330	652000	5	6	110	10	8	4598200	574775	457500	29	26	102	28	10	7945000	794500	713500	10	1	104	11	18	12543200	696844.444444444
06-2016	16	06	Toronto E03	98	82388727	840701	812500	138	71.7	56	0.8	112	9	-	60	56399327	939989	884444	88	34	112	9	28	22694100	810504	790500	28	6	115	6	0	-	-	-	1	1	-	-	8	1764300	220538	218250	19	15	97	16	2	1531000	765500	765500	2	0	125	6	10	3295300	329530
06-2016	16	06	Toronto E04	135	69380781	513932	580000	165	70.1	97	1.2	107	13	-	63	42782481	679087	661116	76	39	108	10	10	5841000	584100	587000	14	5	108	7	11	5219000	474455	505000	14	9	107	10	42	10178300	242340	250000	43	37	100	20	9	5360000	595556	638000	18	7	106	10	51	15538300	304672.549019608
06-2016	16	06	Toronto E05	137	92572921	675715	630000	186	68.6	118	1.2	110	14	-	57	57085833	1001506	955000	74	34	113	10	7	4840000	691429	685000	14	9	111	15	27	13587688	503248	482000	30	22	107	14	42	14268000	339714	319000	62	47	101	17	2	1385000	692500	692500	3	4	110	4	44	15653000	355750
06-2016	16	06	Toronto E06	54	39942415	739674	675000	63	64.7	26	1.2	104	10	-	46	36033215	783331	714044	54	18	104	10	1	530000	530000	530000	2	2	100	7	1	619900	619900	619900	0	0	107	3	5	1879300	375860	414900	5	5	104	12	1	880000	880000	880000	2	1	98	19	6	2759300	459883.333333333
06-2016	16	06	Toronto E07	125	73621528	588972	601028	217	63.2	159	1.7	107	16	-	42	39034928	929403	882500	82	50	108	11	13	8930600	686969	705000	11	7	113	10	8	4229800	528725	514000	17	12	112	11	53	15401900	290602	295000	87	80	99	23	6	3872300	645383	650150	7	3	107	11	59	19274200	326681.355932203
06-2016	16	06	Toronto E08	76	46197061	607856	648000	99	71.3	59	1.2	109	13	-	39	33570450	860781	780000	49	29	110	10	3	1778000	592667	578000	3	0	108	24	9	3563400	395933	380000	9	3	108	14	21	4831100	230052	210000	31	23	100	17	4	2454111	613528	583500	6	3	105	13	25	7285211	291408.44
06-2016	16	06	Toronto E09	169	85725450	507251	517000	212	70.4	152	1.3	104	15	-	79	56078896	709859	697500	90	34	107	9	5	2713100	542620	555000	5	1	107	5	10	3469100	346910	365000	19	17	101	15	74	22879354	309180	290000	96	100	99	22	1	585000	585000	585000	2	0	109	9	75	23464354	312858.053333333
06-2016	16	06	Toronto E10	103	74454264	722857	720000	117	65.8	66	1.4	105	12	-	74	61365888	829269	797500	88	47	105	11	4	2142886	535722	507500	3	2	109	9	11	4412990	401181	401000	8	4	103	30	5	1066000	213200	220000	7	10	99	13	8	4911500	613938	602500	10	2	107	7	13	5977500	459807.692307692
06-2016	16	06	Toronto E11	96	54901352	571889	555250	142	70.3	84	1.1	106	13	-	46	34114064	741610	742500	52	22	106	11	16	8579888	536243	536500	28	12	108	9	13	5658000	435231	414000	18	16	104	21	13	2664400	204954	185000	29	25	101	19	8	3885000	485625	493250	11	7	105	11	21	6549400	311876.19047619
06-2016	16	06	Toronto East	1190	798677867	671158	662000	1573	68.8	929	1.2	108	12	-	558	476331791	853641	779250	720	337	108	10	166	132528026	798362	740000	185	68	113	8	102	47763168	468266	469000	137	102	106	15	290	90666683	312644	285000	426	377	100	20	68	47274799	695218	667500	83	32	107	10	358	137941482	385311.402234637
06-2016	16	06	Toronto W01	71	59687631	840671	750000	97	66.8	82	1.8	107	14	-	21	28664916	1364996	1400000	24	13	109	7	9	10072800	1119200	1045000	14	6	114	6	5	2794500	558900	515000	7	4	110	6	31	13937415	449594	370000	48	56	99	23	5	4218000	843600	855000	3	2	100	10	36	18155415	504317.083333333
06-2016	16	06	Toronto W02	109	91901143	843130	810000	118	73.7	82	1.1	110	13	-	36	43307169	1202977	1152500	36	24	109	8	31	27900304	900010	875000	41	20	117	8	7	3984000	569143	572000	13	11	106	23	30	12248670	408289	374250	21	23	101	19	5	4461000	892200	797000	7	4	117	18	35	16709670	477419.142857143
06-2016	16	06	Toronto W03	80	51796148	647452	629500	96	72.7	57	1.2	106	12	-	43	31098415	723219	675000	51	32	105	14	23	14263650	620159	611150	29	16	110	9	1	518000	518000	518000	1	1	104	14	10	4216000	421600	439000	12	7	100	15	3	1700083	566694	506000	3	1	110	9	13	5916083	455083.307692308
06-2016	16	06	Toronto W04	93	58565938	629741	645000	122	66.6	118	1.7	106	12	-	62	47849638	771768	751000	76	55	107	9	2	1295000	647500	647500	4	2	109	8	3	1335000	445000	406000	11	9	108	13	25	7475300	299012	289000	30	52	98	20	1	611000	611000	611000	1	0	111	8	26	8086300	311011.538461538
06-2016	16	06	Toronto W05	141	77976500	553025	575000	212	64.8	223	2	104	16	-	44	33861000	769568	764000	58	38	106	12	41	25371700	618822	595000	48	31	104	9	18	6327000	351500	366000	30	36	101	25	33	9979800	302418	310000	66	111	99	24	4	2332000	583000	587500	9	5	101	17	37	12311800	332751.351351351
