date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
06-2020	20	06	Adjala-Tosorontio	15	10710000	714000	667000	20	65.7	31	3.6	99	50	67	15	10710000	714000	667000	20	31	99	50	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
06-2020	20	06	Ajax	175	130478102	745589	731000	249	68.7	134	1.2	101	10	17	124	98803859	796805	783000	165	87	101	10	13	8660500	666192	670000	19	8	102	14	25	16025743	641030	630000	48	25	101	8	7	3440000	491429	452000	7	7	99	22	5	2958000	591600	437000	7	5	101	13	12	6398000	533166.666666667
06-2020	20	06	Aurora	87	92938150	1068255	910000	175	53.4	207	2.8	97	24	28	52	66291600	1274838	1084750	116	154	96	27	4	3198750	799688	782500	8	8	101	14	19	14980800	788463	777000	30	18	100	14	10	7093000	709300	665000	9	10	99	34	1	779000	779000	779000	10	16	100	6	11	7872000	715636.363636364
06-2020	20	06	Bradford West Gwillimbury	87	73261989	842092	815000	128	61.5	86	2	100	19	25	77	66700489	866240	837000	107	75	100	20	6	4045500	674250	706500	9	4	100	17	3	1956000	652000	690000	9	5	101	7	0	0	0	-	0	0	-	-	0	0	0	-	1	1	-	-	-	-	-
06-2020	20	06	Brampton	913	748397248	819712	778000	1404	64.6	912	1.3	100	14	25	478	450213291	941869	886000	757	533	99	15	199	149201290	749755	750000	251	118	101	11	130	92545287	711887	715500	215	126	100	14	69	37859400	548687	547000	84	53	100	18	31	14476480	466983	463000	89	78	99	17	100	52335880	523358.8
06-2020	20	06	Brock	23	14123100	614048	580000	41	55.1	48	3.9	97	21	26	22	13763100	625595	586000	40	47	97	21	1	360000	360000	360000	1	0	97	10	0	0	0	-	0	0	-	-	0	0	0	-	0	1	-	-	0	0	0	-	0	0	-	-	-	-	-
06-2020	20	06	Burlington	292	263003607	900697	836000	436	68	355	1.7	100	19	25	173	189911720	1097756	1010000	248	213	99	21	15	11764650	784310	793750	26	13	101	6	24	17658400	735767	735000	30	13	102	7	40	24861037	621526	591000	59	37	101	15	38	18207800	479153	443750	71	74	99	26	78	43068837	552164.576923077
06-2020	20	06	Caledon	123	131694816	1070690	955000	216	54.5	220	2.9	98	30	42	94	109838416	1168494	1050000	174	193	97	33	9	6956900	772989	749900	10	6	98	16	20	14899500	744975	738500	29	17	99	19	0	0	0	-	1	2	-	-	0	0	0	-	0	0	-	-	-	-	-
06-2020	20	06	City of Toronto	2830	2892650632	1022138	815000	6144	60.9	5331	1.7	101	15	22	894	1362250594	1523770	1225000	1798	1563	100	15	263	338699890	1287832	1225000	451	265	106	9	121	132473996	1094826	1075000	203	127	105	11	243	178869298	736088	660000	386	269	102	15	1287	865462455	672465	610000	3269	3070	100	16	1530	1044331753	682569.773202614
06-2020	20	06	City of Toronto Total	2830	2892650632	1022138	815000	6144	60.9	5331	1.7	101	15	22	894	1362250594	1523770	1225000	1798	1563	100	15	263	338699890	1287832	1225000	451	265	106	9	121	132473996	1094826	1075000	203	127	105	11	243	178869298	736088	660000	386	269	102	15	1287	865462455	672465	610000	3269	3070	100	16	1530	1044331753	682569.773202614
