date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
07-2013	13	07	Adjala-Tosorontio	17	6756600	397447	375000	26	49.3	76	6.2	97	58	-	17	6756600	397447	375000	26	76	97	58	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
07-2013	13	07	Ajax	193	77205719	400030	373500	250	63.3	239	1.6	99	20	-	129	57173789	443208	427500	173	175	99	18	14	4899900	349993	346000	18	13	99	18	10	2643000	264300	264500	20	17	100	29	4	918000	229500	224000	3	7	98	66	33	10578030	320546	320000	34	25	100	18	37	11496030	310703.513513513
07-2013	13	07	Aurora	93	53896149	579528	515000	128	54.8	211	2.9	97	31	-	54	36646450	678638	621000	77	127	97	33	8	3206000	400750	401000	12	7	98	14	8	3844000	480500	354000	12	23	98	33	2	585000	292500	292500	5	35	96	63	17	7618999	448176	448000	20	17	98	28	19	8203999	431789.421052632
07-2013	13	07	Bradford West Gwillimbury	62	26708087	430776	432500	75	54.7	136	3	98	41	-	45	21356087	474580	490000	60	118	98	42	6	2022000	337000	336500	3	6	97	43	2	460000	230000	230000	2	2	99	29	2	460000	230000	230000	-	-	98	25	-	-	-	-	3	4	-	-	-	-	-
07-2013	13	07	Brampton	808	343885451	425601	403500	1487	48.2	1987	2.8	97	28	-	462	230944045	499879	475050	876	1213	97	29	158	59234644	374903	371000	272	309	98	24	55	14273149	259512	240000	108	138	97	34	52	10614601	204127	199500	98	158	97	39	75	26469612	352928	346000	127	162	98	25	127	37084213	292001.677165354
07-2013	13	07	Brock	11	3449200	313564	325000	34	45.4	126	7.3	94	74	-	11	3449200	313564	325000	33	120	94	74	-	-	-	-	-	-	-	-	-	-	-	-	1	5	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
07-2013	13	07	Burlington	120	65750650	547922	466000	165	61.1	288	2.7	97	27	-	72	48911950	679333	586000	96	183	96	30	12	5084400	423700	441000	5	2	99	17	14	4347700	310550	311500	14	25	98	32	13	4015400	308877	272000	34	55	99	21	8	3226300	403288	408500	13	18	98	17	21	7241700	344842.857142857
07-2013	13	07	Caledon	68	37835499	556404	496000	140	46.5	311	4.3	98	31	-	50	30788100	615762	581000	115	281	98	34	8	3345499	418187	409750	6	9	98	25	1	340000	340000	340000	-	-	97	22	1	445000	445000	445000	1	2	97	32	8	2916900	364613	358250	17	16	98	18	9	3361900	373544.444444444
07-2013	13	07	City of Toronto	3062	1641786517	536181	439000	5350	50.1	7849	2.9	98	27	-	986	782728657	793842	620000	1599	2031	98	22	340	198729564	584499	560250	403	320	101	17	249	99795420	400785	360000	336	436	98	27	1353	489744232	361969	330000	2816	4830	97	33	102	58915144	577599	522000	150	167	99	26	1455	548659376	377085.481786942
07-2013	13	07	City of Toronto Total	3062	1641786517	536181	439000	5350	50.1	7849	2.9	98	27	-	986	782728657	793842	620000	1599	2031	98	22	340	198729564	584499	560250	403	320	101	17	249	99795420	400785	360000	336	436	98	27	1353	489744232	361969	330000	2816	4830	97	33	102	58915144	577599	522000	150	167	99	26	1455	548659376	377085.481786942
07-2013	13	07	Clarington	142	47347682	333434	318500	216	67.2	273	1.9	99	21	-	100	37072922	370729	341000	165	225	99	23	1	233000	233000	233000	3	4	97	13	6	1076500	179417	171500	9	9	99	21	4	831000	207750	192500	8	18	97	41	16	3901060	243816	247490	13	10	99	19	20	4732060	236603
07-2013	13	07	Dufferin County	62	22852940	368596	338500	67	63.9	154	2.7	98	44	-	44	17604040	400092	381500	49	117	98	43	7	2006000	286571	263000	4	7	98	27	4	948000	237000	230500	6	12	97	63	2	840000	420000	420000	2	9	94	114	5	1454900	290980	304900	3	5	97	31	7	2294900	327842.857142857
07-2013	13	07	Durham Region	988	358927956	363287	339250	1418	64.2	1699	1.9	98	24	-	680	274096248	403083	379500	1050	1372	98	25	62	16788150	270777	246250	75	52	99	16	64	14420492	225320	233450	88	86	99	27	42	10551676	251230	229000	55	84	97	43	102	31669290	310483	298250	109	82	99	18	144	42220966	293201.152777778
07-2013	13	07	East Gwillimbury	28	13946125	498076	452000	48	52.8	118	3.8	97	27	-	26	13311475	511980	459500	45	113	97	29	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	2	634650	317325	317325	3	2	97	9	-	-	-
07-2013	13	07	Essa	27	8560500	317056	271000	39	59.6	95	3.9	97	51	-	21	7048500	335643	303000	34	86	97	56	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	1008000	252000	251000	5	8	98	20	-	-	-
07-2013	13	07	Georgina	83	26351011	317482	307000	137	64.7	203	2.8	98	32	-	76	24343611	320311	308500	126	190	98	31	4	1264900	316225	314500	4	4	98	30	-	-	-	-	1	2	-	-	1	207500	207500	207500	-	1	97	79	2	535000	267500	267500	6	6	98	26	3	742500	247500
07-2013	13	07	Halton Hills	112	54849353	489726	464950	126	58.2	227	2.8	97	30	-	90	47719653	530218	488000	103	201	97	30	4	1524000	381000	384500	2	1	99	21	8	1936900	242113	239000	6	8	98	39	1	232500	232500	232500	2	2	99	44	6	2354300	392383	361200	10	14	97	27	7	2586800	369542.857142857
07-2013	13	07	Halton Region	693	395046949	570053	486000	995	57.1	1503	2.6	98	28	-	411	280195018	681740	585000	635	1053	97	30	61	26412781	432996	430000	56	42	99	17	56	18331650	327351	307000	57	83	98	29	42	15015300	357507	306250	91	169	98	35	111	50450550	454509	410000	141	141	98	23	153	65465850	427881.37254902
07-2013	13	07	Innisfil	71	26002050	366226	318000	96	55.7	205	4.3	97	49	-	65	24454150	376218	320000	88	199	97	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	998000	249500	247500	7	4	98	17	-	-	-
07-2013	13	07	King	28	19422138	693648	664000	72	35.2	188	7.9	96	43	-	21	15945638	759316	678000	67	164	96	40	2	1025000	512500	512500	-	1	92	58	-	-	-	-	-	-	-	-	1	325000	325000	325000	4	19	96	64	4	2126500	531625	535750	-	3	98	47	5	2451500	490300
07-2013	13	07	Markham	490	321351874	655820	609995	764	50.9	981	2.7	98	25	-	256	214348188	837298	753500	367	452	98	25	34	17833838	524525	501750	40	32	99	22	36	14128700	392464	368000	75	100	98	32	61	20320888	333129	298000	139	259	97	37	56	28664596	511868	490750	83	92	99	21	117	48985484	418679.35042735
07-2013	13	07	Milton	222	104546790	470931	445750	323	57.5	350	2	98	23	-	107	60878959	568962	534500	187	239	98	27	34	14433581	424517	428200	35	23	99	16	12	3814050	317838	284275	11	9	98	18	9	2583900	287100	291500	16	19	98	35	56	21270550	379831	383675	71	56	98	20	65	23854450	366991.538461538
07-2013	13	07	Mississauga	988	476541844	482330	433750	1707	51.1	2361	2.7	97	27	-	332	245157248	738425	635000	609	863	97	25	175	79651133	455149	450000	224	201	98	19	199	69667835	350090	335000	275	321	98	29	233	59692928	256193	250000	527	904	97	34	40	17909750	447744	438750	61	61	99	20	273	77602678	284258.893772894
07-2013	13	07	New Tecumseth	69	22505600	326168	305000	80	62.9	162	3.4	97	42	-	49	17627300	359741	346500	58	103	97	45	1	236000	236000	236000	2	2	98	6	4	915500	228875	232500	2	5	98	52	2	409000	204500	204500	3	12	97	57	9	2283900	253767	250000	8	6	98	16	11	2692900	244809.090909091
07-2013	13	07	Newmarket	134	65944721	492125	455150	173	67.6	185	1.7	98	24	-	81	45538821	562208	530000	125	148	98	24	24	9428400	392850	399750	24	21	98	32	7	2310100	330014	335100	6	7	98	24	2	419500	209750	209750	3	3	95	86	19	7837900	412521	409900	14	6	99	11	21	8257400	393209.523809524
07-2013	13	07	Oakville	239	169900156	710879	611500	381	54.8	638	3	97	31	-	142	122684456	863975	742750	249	430	97	32	11	5370800	488255	474000	14	16	98	22	22	8233000	374227	338500	26	41	97	28	19	8183500	430711	385000	39	93	98	44	41	23599400	575595	514900	47	53	98	28	60	31782900	529715
07-2013	13	07	Orangeville	62	22852940	368596	338500	67	63.9	154	2.7	98	44	-	44	17604040	400092	381500	49	117	98	43	7	2006000	286571	263000	4	7	98	27	4	948000	237000	230500	6	12	97	63	2	840000	420000	420000	2	9	94	114	5	1454900	290980	304900	3	5	97	31	7	2294900	327842.857142857
07-2013	13	07	Oshawa	239	67283280	281520	265000	357	67.8	321	1.6	98	21	-	165	51602038	312740	295000	261	245	98	21	32	6713350	209792	211050	43	26	99	16	20	3538892	176945	170500	23	19	98	25	7	1685000	240714	212000	15	19	97	54	8	1958100	244763	276000	8	6	99	12	15	3643100	242873.333333333
07-2013	13	07	Peel Region	1864	858262794	460441	421000	3334	49.6	4659	2.8	97	28	-	844	506889393	600580	544500	1600	2357	97	28	341	142231276	417101	424000	502	519	98	22	255	84280984	330514	319000	383	459	98	30	286	70752529	247386	235000	626	1064	97	35	123	47296262	384522	373000	205	239	98	23	409	118048791	288627.850855746
