date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
07-2020	20	07	Adjala-Tosorontio	12	12778655	1064888	990000	26	64.4	34	3.6	98	23	34	12	12778655	1064888	990000	25	33	98	23	0	0	0	-	1	1	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
07-2020	20	07	Ajax	223	168251547	754491	725000	273	71.4	139	1.1	103	12	15	142	116312027	819099	807750	164	81	103	10	18	12051050	669503	688750	19	7	103	11	44	29949570	680672	673500	51	24	103	12	13	7081000	544692	565000	19	11	101	27	4	1734900	433725	425000	15	12	101	7	17	8815900	518582.352941176
07-2020	20	07	Aurora	122	136951272	1122551	989000	194	53.4	212	2.6	99	23	32	86	110797922	1288348	1195500	130	150	99	27	6	4535950	755992	760000	9	9	100	12	18	14235400	790856	778050	30	24	102	13	3	2285000	761667	660000	12	15	102	12	9	5097000	566333	493000	12	13	100	18	12	7382000	615166.666666667
07-2020	20	07	Bradford West Gwillimbury	104	83122388	799254	758000	130	64.7	90	1.8	100	15	22	78	65547550	840353	819000	101	78	100	16	8	5845838	730730	701500	9	4	100	10	14	9429500	673536	686950	14	4	102	12	0	0	0	-	0	0	-	-	1	345000	345000	345000	0	0	99	14	-	-	-
07-2020	20	07	Brampton	1167	1005677719	861763	805000	1706	65.6	1014	1.2	100	14	21	670	662301085	988509	920000	909	520	100	15	213	163026299	765382	765000	307	143	102	10	152	108085686	711090	707000	238	157	101	13	73	42129749	577120	565000	125	83	101	15	49	22599900	461222	460000	113	104	99	20	122	64729649	530570.893442623
07-2020	20	07	Brock	49	31112112	634941	559500	40	64	29	3.1	100	29	37	48	30562212	636713	559750	37	27	100	29	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	1	549900	549900	549900	3	2	100	21	0	0	0	-	0	0	-	-	-	-	-
07-2020	20	07	Burlington	365	331077325	907061	805000	452	69.2	332	1.6	100	17	22	192	221334380	1152783	1009500	241	191	100	19	21	16269190	774723	795000	20	10	101	11	30	22554900	751830	729000	33	13	101	13	55	35820500	651282	626900	64	38	101	11	61	31118078	510132	465000	88	76	100	18	116	66938578	577056.706896552
07-2020	20	07	Caledon	183	209064742	1142430	1001000	210	57.9	191	2.6	98	22	36	145	181065842	1248730	1155000	165	163	98	24	11	8205500	745955	750500	11	4	100	12	25	18498400	739936	735000	30	18	100	13	1	620000	620000	620000	3	4	103	13	0	0	0	-	0	0	-	-	-	-	-
07-2020	20	07	City of Toronto	3577	3638954125	1017320	810000	6930	59.2	6129	1.7	102	16	23	1102	1698185157	1541003	1231500	1806	1584	101	16	372	439337215	1181014	1100000	467	243	108	10	141	152334684	1080388	1012000	204	131	104	14	252	182612972	724655	668750	436	321	103	14	1689	1153585997	682999	617000	3976	3814	100	17	1941	1336198969	688407.505924781
07-2020	20	07	City of Toronto Total	3577	3638954125	1017320	810000	6930	59.2	6129	1.7	102	16	23	1102	1698185157	1541003	1231500	1806	1584	101	16	372	439337215	1181014	1100000	467	243	108	10	141	152334684	1080388	1012000	204	131	104	14	252	182612972	724655	668750	436	321	103	14	1689	1153585997	682999	617000	3976	3814	100	17	1941	1336198969	688407.505924781
07-2020	20	07	Clarington	297	192505531	648167	615000	322	67	207	1.5	102	15	20	213	151006961	708953	660000	231	146	101	15	14	6805900	486136	497500	8	3	107	14	31	16902970	545257	550000	37	19	105	6	7	3149000	449857	410000	12	7	104	13	25	10449700	417988	409900	24	26	100	24	32	13598700	424959.375
07-2020	20	07	Dufferin County	73	48718399	667375	677500	87	81	46	1.1	101	16	22	53	38030899	717564	728000	60	35	101	19	6	3347500	557917	567250	7	3	104	18	8	4715500	589438	601750	12	5	102	3	3	1430000	476667	475000	6	3	101	7	3	1194500	398167	262500	2	0	101	4	6	2624500	437416.666666667
07-2020	20	07	Durham Region	1583	1123360603	709640	670100	1905	67.6	1185	1.4	102	16	20	1091	850357714	779430	737000	1305	857	101	17	102	59378228	582139	550500	110	46	106	10	191	119780316	627122	630000	232	100	104	10	103	50950905	494669	499500	136	73	103	17	83	34950440	421090	418000	97	94	100	21	186	85901345	461835.188172043
07-2020	20	07	East Gwillimbury	69	66682180	966408	900000	137	54.2	142	2.9	99	23	37	51	54709790	1072741	1018500	111	124	98	27	4	2908090	727023	701545	4	4	100	11	14	9064300	647450	627500	22	14	101	12	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
07-2020	20	07	Essa	61	37726400	618466	598000	59	74.1	42	2.1	99	20	26	45	29809900	662442	645000	44	37	99	19	0	0	0	-	0	0	-	-	12	5741400	478450	478750	12	4	102	14	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
