date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
07-2018	18	07	Adjala-Tosorontio	14	8526000	609000	692000	28	46.3	61	4.7	98	31	-	14	8526000	609000	692000	28	61	98	31	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
07-2018	18	07	Ajax	124	79870199	644115	630000	257	52.7	260	1.9	99	22	-	76	54955200	723095	696400	174	183	99	21	9	5185600	576178	591000	14	11	99	31	7	3173999	453428	435000	19	14	98	28	7	2567500	366786	380000	12	10	100	16	25	13987900	559516	564900	36	39	99	23	32	16555400	517356.25
07-2018	18	07	Aurora	77	65155518	846176	800000	197	31.5	374	4.9	96	31	-	41	43664318	1064983	995000	125	243	95	35	5	3171000	634200	650000	9	20	98	32	8	3703000	462875	443750	25	45	98	22	6	2971000	495167	462500	13	23	98	34	17	11646200	685071	675000	25	43	98	25	23	14617200	635530.434782609
07-2018	18	07	Bradford West Gwillimbury	62	41630225	671455	641500	130	34.5	249	4.7	98	39	-	47	33505225	712877	706000	99	200	97	42	4	2371000	592750	602500	8	9	99	18	2	855000	427500	427500	0	1	97	40	1	240000	240000	240000	5	12	112	16	6	3523500	587250	585000	11	15	98	29	7	3763500	537642.857142857
07-2018	18	07	Brampton	668	472287539	707017	671000	1393	48.8	1588	2.3	98	22	-	377	308428818	818114	792000	831	979	98	22	119	77227420	648970	645000	218	216	99	18	32	15233400	476044	480000	76	93	98	25	51	18920300	370986	380000	66	72	98	27	86	50620101	588606	600000	196	220	99	18	137	69540401	507594.167883212
07-2018	18	07	Brock	19	10156500	534553	462000	33	42.2	88	4.6	97	30	-	19	10156500	534553	462000	32	86	97	30	0	-	-	-	0	0	-	-	0	-	-	-	1	2	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
07-2018	18	07	Burlington	189	149633526	791712	699900	313	55.6	532	2.5	98	30	-	107	105250476	983649	828000	172	346	97	33	5	3335500	667100	678000	16	15	98	31	25	12993250	519730	480000	48	61	99	20	28	13244400	473014	388500	45	81	97	27	20	12199300	609965	618750	28	24	100	26	48	25443700	530077.083333333
07-2018	18	07	Caledon	69	62391405	904223	790000	133	44.6	281	3.7	96	36	-	56	54032400	964864	864000	106	242	96	38	2	1348000	674000	674000	12	14	98	35	0	-	-	-	0	0	-	-	0	-	-	-	0	1	-	-	10	6416005	641601	670000	14	21	98	28	-	-	-
07-2018	18	07	City of Toronto	2574	2121839764	824336	650000	4511	58	5479	1.9	99	21	-	672	907670102	1350700	950000	1365	2049	98	24	194	181448189	935300	820000	329	329	103	16	199	130485610	655707	593000	313	351	101	22	1415	824304462	582547	524500	2360	2583	100	20	77	67875001	881494	800000	118	128	102	22	1492	892179463	597975.511394102
07-2018	18	07	City of Toronto Total	2574	2121839764	824336	650000	4511	58	5479	1.9	99	21	-	672	907670102	1350700	950000	1365	2049	98	24	194	181448189	935300	820000	329	329	103	16	199	130485610	655707	593000	313	351	101	22	1415	824304462	582547	524500	2360	2583	100	20	77	67875001	881494	800000	118	128	102	22	1492	892179463	597975.511394102
