date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
08-2022	22	08	Adjala-Tosorontio	10	12930900	1293090	1117500	26	0.461	54	2.5	0.95	44	57	10	12930900	1293090	1117500	26	54	0.95	44	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
08-2022	22	08	Ajax	104	101907457	979879	930000	170	0.613	134	0.8	1.02	16	24	71	74683957	1051887	1045000	94	65	1.01	16	9	8052500	894722	910000	7	5	1.03	16	17	14486000	852118	845000	38	28	1.05	17	5	3625000	725000	715000	13	12	1.02	17	2	1060000	530000	530000	16	21	0.95	6	7	4685000	669285.714285714
08-2022	22	08	Aurora	82	97677880	1191194	1071000	106	0.552	125	1.4	0.97	23	35	44	65282900	1483702	1398500	61	76	0.96	26	7	6576100	939443	897300	9	6	1.01	11	11	10708880	973535	950000	10	11	0.98	18	8	6155000	769375	782500	14	20	0.99	30	12	8955000	746250	767500	12	12	0.98	22	20	15110000	755500
08-2022	22	08	Bradford West Gwillimbury	34	37043300	1089509	1037500	92	0.483	104	1.5	0.95	24	38	28	32246300	1151654	1155000	73	81	0.95	26	3	2305000	768333	760000	7	8	1	13	1	965000	965000	965000	10	12	0.99	20	1	680000	680000	680000	0	0	0.97	5	0	NA	NA	NA	1	2	NA	NA	-	-	-
08-2022	22	08	Brampton	508	517468365	1018639	959000	896	0.558	1037	1.1	0.97	21	35	264	313647803	1188060	1145000	487	587	0.96	22	97	90513587	933130	935000	136	138	0.98	19	75	66268436	883579	880000	123	103	1	17	37	26361775	712480	691500	88	97	0.98	19	32	17896774	559274	547500	59	106	0.98	27	69	44258549	641428.246376812
08-2022	22	08	Brock	14	10473000	748071	705000	36	0.516	55	1.9	0.96	28	31	13	9878000	759846	710000	36	55	0.96	30	0	NA	NA	NA	0	0	NA	NA	1	595000	595000	595000	0	0	0.96	13	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
08-2022	22	08	Burlington	211	225771014	1070005	965000	384	0.622	442	1.1	0.96	24	36	104	137999872	1326922	1215000	199	223	0.96	24	11	10551888	959263	912000	12	7	0.98	19	22	21310430	968656	919000	23	24	0.97	26	32	26049800	814056	752750	58	59	0.99	22	33	21884224	663158	590000	88	125	0.96	30	65	47934024	737446.523076923
08-2022	22	08	Caledon	63	82624999	1311508	1040000	174	0.484	260	1.9	0.95	26	40	42	64255799	1529900	1300000	145	230	0.95	27	7	6288500	898357	875000	8	9	0.97	34	11	9975700	906882	905700	18	18	0.97	16	0	NA	NA	NA	0	1	NA	NA	3	2105000	701667	665000	2	1	0.98	30	-	-	-
08-2022	22	08	City of Toronto	1892	1952505116	1031979	820000	3785	0.582	5135	1.5	0.98	23	34	511	842280409	1648298	1265000	1002	1357	0.97	21	159	179261152	1127429	1002222	282	283	1	15	61	67149470	1100811	1080000	112	112	1	19	121	99091123	818935	765000	274	350	0.99	22	1028	757574434	736940	661000	2090	2981	0.98	25	1149	856665557	745574.897302002
08-2022	22	08	City of Toronto Total	1892	1952505116	1031979	820000	3785	0.582	5135	1.5	0.98	23	34	511	842280409	1648298	1265000	1002	1357	0.97	21	159	179261152	1127429	1002222	282	283	1	15	61	67149470	1100811	1080000	112	112	1	19	121	99091123	818935	765000	274	350	0.99	22	1028	757574434	736940	661000	2090	2981	0.98	25	1149	856665557	745574.897302002
