date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
01-2013	13	1	Adjala-Tosorontio	8	4296888	537111	474000	18	50.5	50	6.3	96	59	-	8	4296888	537111	474000	18	50	96	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01-2013	13	1	Ajax	96	34174772	355987	339700	168	66.6	164	1.5	99	25	-	52	20895072	401828	391000	112	113	99	24	9	3128700	347633	345200	13	8	100	14	3	858000	286000	265000	10	18	99	41	8	1792900	224113	208450	9	10	97	36	20	6382100	319105	316500	23	15	99	25	28	8175000	291964.2857
01-2013	13	1	Aurora	42	22574050	537477	465000	126	60.1	155	2.2	98	38	-	25	15637000	625480	584000	73	96	97	36	4	1758900	439725	445000	6	4	100	27	4	1686400	421600	417450	11	12	96	33	1	165000	165000	165000	31	36	98	58	7	2881750	411679	410000	4	5	98	59	8	3046750	380843.75
01-2013	13	1	Bradford West Gwillimbury	40	15799138	394978	367500	74	60.2	99	2.5	98	42	-	27	11644938	431294	440000	47	78	97	46	4	1199200	299800	302600	7	5	99	10	1	275000	275000	275000	4	2	98	13	-	-	-	-	-	-	-	-	2	651000	325500	325500	4	4	97	41	-	-	-
01-2013	13	1	Brampton	431	176057665	408486	379000	1002	51.6	1246	2.3	97	34	-	228	110050845	482679	461000	599	783	97	36	101	36129523	357718	362501	175	174	98	29	25	6444400	257776	250000	54	64	98	34	25	4983490	199340	200000	87	134	96	43	50	17766807	355336	355500	83	85	98	32	75	22750297	303337.2933
01-2013	13	1	Brock	9	2384900	264989	218000	33	44.8	91	7.4	95	65	-	9	2384900	264989	218000	32	89	95	65	-	-	-	-	-	-	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01-2013	13	1	Burlington	55	27282749	496050	455000	106	58.7	164	2.7	98	34	-	28	17185049	613752	537500	62	118	99	35	5	2241900	448380	465000	5	3	99	31	7	2669000	381286	355000	15	14	97	33	4	1009400	252350	248700	12	21	98	54	8	3075600	384450	383600	9	7	98	35	12	4085000	340416.6667
01-2013	13	1	Caledon	34	18236992	536382	486250	114	51.4	222	4	97	52	-	28	15668002	559572	520000	99	204	97	56	3	1211000	403667	415000	6	5	99	20	-	-	-	-	2	2	-	-	-	-	-	-	-	4	-	-	2	758000	379000	379000	6	6	98	49	-	-	-
01-2013	13	1	City of Toronto	1559	791751646	507859	413500	4207	50.6	5736	2.7	98	37	-	502	384054373	765049	610000	1251	1469	98	31	147	86153767	586080	515000	252	234	100	22	110	39338712	357625	328000	229	341	98	42	730	248415556	340295	319000	2327	3501	97	44	56	30092738	537370	515500	110	127	100	28	786	278508294	354336.2519
01-2013	13	1	City of Toronto Total	1559	791751646	507859	413500	4207	50.6	5736	2.7	98	37	-	502	384054373	765049	610000	1251	1469	98	31	147	86153767	586080	515000	252	234	100	22	110	39338712	357625	328000	229	341	98	42	730	248415556	340295	319000	2327	3501	97	44	56	30092738	537370	515500	110	127	100	28	786	278508294	354336.2519
01-2013	13	1	Clarington	89	25164079	282742	273000	172	68	203	2	98	31	-	64	19576729	305886	298500	122	157	98	35	1	208000	208000	208000	6	6	99	13	1	152000	152000	152000	4	5	101	7	5	825500	165100	163000	15	18	98	34	12	2896750	241396	245750	16	9	99	14	17	3722250	218955.8824
01-2013	13	1	Dufferin County	27	8266200	306156	290000	74	72.5	107	2.3	98	41	-	18	6126800	340378	319000	55	83	98	35	2	488400	244200	244200	4	5	100	43	2	368500	184250	184250	3	5	97	72	2	462000	231000	231000	8	9	97	66	3	820500	273500	302500	4	5	97	40	5	1282500	256500
01-2013	13	1	Durham Region	508	169495248	333652	315000	1056	64.3	1280	2	98	29	-	345	127671798	370063	347000	778	991	98	29	34	8766600	257841	226000	50	41	99	25	30	6668900	222297	223500	50	71	97	43	26	5734400	220554	212250	66	85	97	37	54	15439150	285910	291750	83	67	99	23	80	21173550	264669.375
01-2013	13	1	East Gwillimbury	21	9493300	452062	405000	41	58	76	3.2	97	32	-	18	8409400	467189	417500	38	73	97	31	1	425000	425000	425000	1	2	97	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	658900	329450	329450	2	1	99	43	-	-	-
01-2013	13	1	Essa	9	2596500	288500	286500	23	57.5	50	4.6	96	112	-	9	2596500	288500	286500	19	45	96	112	-	-	-	-	2	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-
01-2013	13	1	Georgina	44	13241259	300938	282500	83	65.5	141	3	98	47	-	40	12336000	308400	3.00E+05	78	136	98	48	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-	-	1	140000	140000	140000	1	2	97	90	3	765259	255086	258000	3	1	98	15	4	905259	226314.75
01-2013	13	1	Halton Hills	57	24370911	427560	420000	124	63.7	177	2.4	98	38	-	44	20008411	454737	429500	101	154	98	41	4	1443200	360800	374150	7	6	99	33	3	864000	288000	256000	4	4	97	35	2	415500	207750	207750	5	4	98	22	4	1639800	409950	397900	7	9	99	18	6	2055300	342550
01-2013	13	1	Halton Region	340	187032388	550095	472000	729	56.7	983	2.5	98	36	-	216	140504038	650482	545500	457	690	97	39	25	10414550	416582	409000	42	37	99	26	20	6687400	334370	312500	53	59	98	37	14	3604300	257450	253750	62	96	98	35	60	23805300	396755	389500	103	92	98	29	74	27409600	370400
01-2013	13	1	Innisfil	22	7336990	333500	322500	67	56	140	4.4	96	86	-	22	7336990	333500	322500	64	137	96	86	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	-	-	-	-	-
01-2013	13	1	King	10	5219900	521990	488950	58	42.9	136	6.3	96	74	-	7	3986900	569557	503000	57	123	96	71	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	12	-	-	-	-	-	-	-	1	-	-	-	-	-
01-2013	13	1	Markham	204	122314812	599582	554000	458	51.9	621	2.4	97	42	-	99	77748086	785334	710000	207	268	97	42	16	7685888	480368	488950	31	24	99	17	16	6628688	414293	391000	35	42	98	44	33	10469650	317262	296000	103	198	97	68	24	11166100	465254	464000	59	70	98	25	57	21635750	379574.5614
