date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
03-2014	14	03	Adjala-Tosorontio	6	3268000	544667	447500	19	54.6	57	5.5	96	71	-	6	3268000	544667	447500	19	57	96	71	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
03-2014	14	03	Ajax	175	73711965	421211	395088	260	68.7	184	1.3	100	16	-	113	53343888	472070	460000	189	129	100	13	16	5941777	371361	372500	18	11	101	9	8	2476500	309563	303250	12	10	100	13	9	2068000	229778	218000	7	7	98	33	27	9426800	349141	349000	31	24	99	22	36	11494800	319300
03-2014	14	03	Aurora	93	57025157	613174	565000	132	62.6	149	2.5	98	17	-	56	40433371	722024	650500	86	100	98	16	7	3336200	476600	481500	9	5	99	9	5	2161286	432257	350000	12	15	101	26	10	4258500	425850	395000	9	20	97	26	13	5735800	441215	436000	14	8	100	10	23	9994300	434534.782608696
03-2014	14	03	Bradford West Gwillimbury	53	24573900	463658	450000	101	60.8	132	2.7	98	30	-	42	20834000	496048	479250	79	109	98	34	3	1134000	378000	385000	4	5	99	23	-	-	-	-	1	1	-	-	1	235000	235000	235000	2	3	96	15	3	965000	321667	325000	8	9	99	19	4	1200000	3e+05
03-2014	14	03	Brampton	735	316757592	430963	416000	1395	53	1379	2.5	98	20	-	407	203397974	499749	479000	837	884	98	21	155	59310710	382650	377000	252	185	99	17	48	13697200	285358	281500	71	82	98	23	42	8598700	204731	193250	91	118	97	37	76	28445908	374288	372000	132	98	99	14	118	37044608	313937.355932203
03-2014	14	03	Brock	15	4012355	267490	285000	27	53.1	68	5.9	95	77	-	14	3851355	275097	290000	26	66	95	80	-	-	-	-	-	-	-	-	1	161000	161000	161000	1	2	96	28	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
03-2014	14	03	Burlington	125	69564809	556518	498000	211	64.9	268	2.5	98	30	-	70	50482710	721182	637450	138	169	98	26	6	2632500	438750	451500	7	7	100	44	16	5709900	356869	320000	19	26	98	19	20	5520499	276025	259500	28	49	98	48	12	5046300	420525	428450	17	15	98	18	32	10566799	330212.46875
03-2014	14	03	Caledon	65	37158340	571667	525000	133	50	244	4	97	40	-	47	29397840	625486	560000	112	222	97	47	10	4235400	423540	426000	8	5	98	27	-	-	-	-	-	-	-	-	-	-	-	-	1	6	-	-	6	2368100	394683	395000	10	10	100	17	-	-	-
03-2014	14	03	City of Toronto	2978	1779060317	597401	480000	5625	54.4	6656	2.6	101	22	-	1011	908213777	898332	708000	1705	1560	101	16	303	199504136	658429	616000	466	265	106	11	191	78660604	411836	371000	325	359	100	20	1331	512255828	384865	340000	2941	4325	98	29	113	68365566	605005	570000	149	105	103	14	1444	580621394	402092.378116343
03-2014	14	03	City of Toronto Total	2978	1779060317	597401	480000	5625	54.4	6656	2.6	101	22	-	1011	908213777	898332	708000	1705	1560	101	16	303	199504136	658429	616000	466	265	106	11	191	78660604	411836	371000	325	359	100	20	1331	512255828	384865	340000	2941	4325	98	29	113	68365566	605005	570000	149	105	103	14	1444	580621394	402092.378116343
