date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
10-2019	19	10	Adjala-Tosorontio	16	10444000	652750	586000	21	58.6	50	3.5	96	67	-	16	10444000	652750	586000	21	50	96	67	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
10-2019	19	10	Ajax	148	99206367	670313	634500	262	58.7	245	1.6	100	18	-	102	73516929	720754	720000	198	190	99	18	13	8053100	619469	599900	11	9	101	23	9	4538150	504239	515000	14	9	99	25	5	2031000	406200	355000	7	8	99	18	19	11067188	582484	585000	30	27	101	12	24	13098188	545757.833333333
10-2019	19	10	Aurora	84	81999988	976190	848500	132	45.1	242	3.4	97	33	-	50	59313600	1186272	985000	90	190	96	37	8	5665000	708125	665250	3	9	99	33	10	5654888	565489	558500	12	13	98	25	3	1302500	434167	430000	8	12	96	27	13	10064000	774154	778000	19	17	102	22	16	11366500	710406.25
10-2019	19	10	Bradford West Gwillimbury	62	47162900	760692	692000	93	48.9	148	3.1	98	31	-	51	41229900	808429	730000	79	131	98	30	4	2220000	555000	514500	3	2	102	41	0	-	-	-	0	0	-	-	2	735000	367500	367500	0	1	97	81	3	1850000	616667	630000	6	9	98	22	5	2585000	517000
10-2019	19	10	Brampton	766	566754633	739889	706250	1105	60.5	1002	1.6	99	20	-	384	332698179	866402	816000	652	648	99	20	159	109302330	687436	680000	186	130	100	18	60	30418500	506975	499900	71	60	100	20	45	18933824	420752	418000	63	57	99	24	115	73106800	635711	635000	127	101	99	21	160	92040624	575253.9
10-2019	19	10	Brock	22	13009900	591359	498000	34	45.8	84	4.8	94	47	-	22	13009900	591359	498000	32	81	94	47	0	-	-	-	2	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	1	-	-	0	-	-	-	0	1	-	-	-	-	-
10-2019	19	10	Burlington	204	167768779	822396	744950	299	63.6	380	2.1	98	24	-	111	112809100	1016298	920000	185	264	97	28	7	4737000	676714	687000	7	5	101	12	27	16057000	594704	550000	30	32	98	22	33	17234774	522266	415000	46	57	98	20	19	12711500	669026	659000	25	19	100	13	52	29946274	575889.884615385
10-2019	19	10	Caledon	91	88984750	977854	840000	156	49.8	259	3.3	97	29	-	66	71129250	1077716	1027000	126	238	97	33	10	7353500	735350	732500	12	5	98	17	1	542000	542000	542000	0	0	100	28	0	-	-	-	1	2	-	-	14	9960000	711429	713250	16	13	99	17	-	-	-
10-2019	19	10	City of Toronto	3295	3049517260	925498	751000	4980	59.7	4980	1.8	101	19	-	1034	1367997857	1323015	1025000	1773	2074	100	19	322	354136099	1099802	1000557	442	296	107	14	239	171108625	715936	640000	346	344	100	23	1575	1043643775	662631	590000	2213	2098	100	20	101	99230416	982479	867136	170	140	103	21	1676	1142874191	681905.841885442
10-2019	19	10	City of Toronto Total	3295	3049517260	925498	751000	4980	59.7	4980	1.8	101	19	-	1034	1367997857	1323015	1025000	1773	2074	100	19	322	354136099	1099802	1000557	442	296	107	14	239	171108625	715936	640000	346	344	100	23	1575	1043643775	662631	590000	2213	2098	100	20	101	99230416	982479	867136	170	140	103	21	1676	1142874191	681905.841885442
10-2019	19	10	Clarington	160	89623000	560144	533000	297	53.4	331	2.2	98	22	-	123	73358900	596414	562000	230	273	98	24	3	1370100	456700	458900	6	2	102	3	2	799000	399500	399500	10	9	101	9	11	3989200	362655	357500	13	12	100	18	13	5953900	457992	459900	25	22	100	12	24	9943100	414295.833333333
