date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
09-2012	12	09	Adjala-Tosorontio	8	3129600	391200	372550	25	51.5	92	6.5	98	27	-	8	3129600	391200	372550	24	91	98	27	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
09-2012	12	09	Ajax	116	43297428	373254	346000	257	65.9	297	1.6	98	21	-	83	33921528	408693	386000	185	213	98	21	11	3606000	327818	335000	13	11	99	14	6	1521900	253650	262950	12	17	99	23	4	771500	192875	196750	12	15	97	34	9	2716500	301833	300000	30	37	99	20	13	3488000	268307.692307692
09-2012	12	09	Aurora	55	33916677	616667	471000	123	65.5	178	1.9	98	21	-	25	21577477	863099	638000	72	122	97	23	6	2508900	418150	432450	8	8	98	24	4	1880000	470000	357500	7	14	99	27	7	2577300	368186	334900	10	16	100	20	12	4902000	408500	405000	22	16	99	14	19	7479300	393647.368421053
09-2012	12	09	Bradford West Gwillimbury	29	12973399	447359	410000	100	67.1	155	2.1	98	26	-	21	10296699	490319	470000	79	138	98	29	2	786500	393250	393250	8	8	100	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	292000	292000	292000	5	3	98	9	-	-	-
09-2012	12	09	Brampton	501	203524556	406237	385000	1404	54.5	1880	2.1	98	25	-	270	130523643	483421	465000	869	1187	98	24	101	36947612	365818	364900	267	323	98	22	43	11109600	258363	246000	70	90	98	31	39	8167401	209421	211500	69	129	97	38	44	15276300	347189	344750	117	139	98	22	83	23443701	282454.228915663
09-2012	12	09	Brock	14	3496400	249743	217450	45	40.8	135	8.6	95	93	-	11	2836400	257855	220000	43	131	95	90	1	180000	180000	180000	-	-	94	164	2	480000	240000	240000	2	3	93	77	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
09-2012	12	09	Burlington	78	37128738	476009	386000	154	59.2	248	2.6	98	31	-	37	24055688	650154	575000	89	172	98	32	5	1782500	356500	342500	6	9	98	17	12	3593900	299492	288450	18	19	98	26	9	2599400	288822	289900	13	19	98	51	8	2952000	369000	369000	21	24	98	23	17	5551400	326552.941176471
09-2012	12	09	Caledon	69	39050220	565945	512000	160	55.8	324	3.6	96	36	-	58	34894920	601637	549500	141	302	96	37	3	1140500	380167	371000	7	7	99	47	-	-	-	-	-	-	-	-	-	-	-	-	3	6	-	-	6	2201800	366967	366000	8	9	99	23	-	-	-
09-2012	12	09	City of Toronto	2255	1235516776	547901	430000	6342	53.5	8740	2.5	99	28	-	767	599660325	781826	610000	2153	2371	99	20	273	165154821	604963	530200	593	508	101	18	165	57391151	347825	324000	333	464	98	30	934	352512310	377422	334000	3024	5089	97	36	93	51931719	558406	5e+05	189	222	100	22	1027	404444029	393811.128529698
09-2012	12	09	City of Toronto Total	2255	1235516776	547901	430000	6342	53.5	8740	2.5	99	28	-	767	599660325	781826	610000	2153	2371	99	20	273	165154821	604963	530200	593	508	101	18	165	57391151	347825	324000	333	464	98	30	934	352512310	377422	334000	3024	5089	97	36	93	51931719	558406	500000	189	222	100	22	1027	404444029	393811.128529698
