date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
12-2020	20	12	Adjala-Tosorontio	8	8655000	1081875	735000	8	73.2	15	2.3	98	21	21	8	8655000	1081875	735000	8	15	98	21	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
12-2020	20	12	Ajax	123	102872841	836365	780000	100	79.7	26	0.6	107	10	13	79	73033610	924476	877000	63	18	107	11	7	5442500	777500	780000	7	2	108	3	19	14372430	756444	762800	20	1	109	5	9	5522300	613589	622000	5	2	111	12	6	2622001	437000	443501	2	3	105	25	15	8144301	542953.4
12-2020	20	12	Aurora	74	81747628	1104698	990500	66	59.9	92	1.9	100	31	46	42	58302990	1388166	1320000	34	59	100	25	4	3375000	843750	845000	1	0	101	17	10	8517888	851789	864444	8	1	102	9	12	8107750	675646	664375	13	16	99	78	6	3444000	574000	509000	10	16	98	36	18	11551750	641763.888888889
12-2020	20	12	Bradford West Gwillimbury	68	61764359	908299	879950	44	72.6	22	1.1	101	23	26	54	51914359	961377	924280	35	19	101	23	5	3742500	748500	735000	1	0	102	44	4	2887500	721875	725000	5	3	107	14	1	575000	575000	575000	1	0	105	7	0	0	0	-	0	0	-	-	-	-	-
12-2020	20	12	Brampton	735	638793348	869107	825000	603	68.6	273	0.9	102	14	21	362	374309317	1034004	965000	289	117	101	14	150	121521054	810140	815500	120	21	104	11	112	83475627	745318	741100	91	29	104	13	64	36680350	573130	561000	52	39	100	19	43	19655500	457105	455000	50	67	99	21	107	56335850	526503.271028037
12-2020	20	12	Brock	21	12793400	609210	695000	18	77.1	13	1.6	103	17	24	17	11315400	665612	7e+05	16	13	103	14	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	4	1478000	369500	359000	2	0	103	29	0	0	0	-	0	0	-	-	-	-	-
12-2020	20	12	Burlington	161	156818178	974026	855000	144	73	149	1.2	102	21	26	81	106856668	1319218	1160000	65	61	101	19	4	3255100	813775	828500	3	3	108	12	5	4061980	812396	805000	9	4	106	12	39	24715730	633737	595000	34	14	103	19	29	15053700	519093	466900	29	64	98	35	68	39769430	584844.558823529
12-2020	20	12	Caledon	78	103115150	1321989	1125000	52	65.2	64	1.7	97	20	31	55	84499500	1536355	1400000	37	60	96	26	9	7566000	840667	832000	7	1	104	4	14	11049650	789261	778875	8	0	102	6	0	0	0	-	0	0	-	-	0	0	0	-	0	2	-	-	-	-	-
12-2020	20	12	City of Toronto	2713	2426985034	894576	700000	2281	52.2	4309	2	100	29	43	657	969573130	1475758	1216000	554	761	101	26	197	228541228	1160108	1055000	146	133	106	16	84	94581646	1125972	996032	72	76	102	21	212	154917327	730742	665500	151	183	101	21	1551	970659303	625828	565000	1343	3120	98	33	1763	1125576630	638443.919455474
12-2020	20	12	City of Toronto Total	2713	2426985034	894576	700000	2281	52.2	4309	2	100	29	43	657	969573130	1475758	1216000	554	761	101	26	197	228541228	1160108	1055000	146	133	106	16	84	94581646	1125972	996032	72	76	102	21	212	154917327	730742	665500	151	183	101	21	1551	970659303	625828	565000	1343	3120	98	33	1763	1125576630	638443.919455474
12-2020	20	12	Clarington	127	93371293	735207	705000	96	76	51	1	107	14	19	90	70879303	787548	767495	69	41	106	17	5	2903000	580600	601000	1	0	113	14	17	11072200	651306	648500	17	5	111	6	2	1026000	513000	513000	1	0	109	16	6	2661490	443582	447995	2	5	101	12	8	3687490	460936.25
12-2020	20	12	Dufferin County	21	16184840	770707	760000	17	84.7	10	0.8	101	24	24	18	14570340	809463	787500	14	8	100	24	1	565000	565000	565000	1	0	113	3	1	524500	524500	524500	1	0	108	4	1	525000	525000	525000	1	1	99	62	0	0	0	-	0	1	-	-	-	-	-
12-2020	20	12	Durham Region	773	601422654	778037	741000	624	76.5	286	0.9	107	13	16	498	432719969	868916	825000	389	198	106	14	48	32061012	667938	652500	38	6	111	8	101	71321311	706152	715000	93	19	110	7	67	35687372	532647	550000	54	14	108	10	44	19444790	441927	430000	36	49	101	21	111	55132162	496686.144144144
12-2020	20	12	East Gwillimbury	39	39103888	1002664	1017000	31	62	38	2	100	26	41	31	33089300	1067397	1055000	24	35	100	30	3	2283800	761267	758900	1	0	100	13	5	3730788	746158	733900	6	1	102	8	0	0	0	-	0	2	-	-	0	0	0	-	0	0	-	-	-	-	-
12-2020	20	12	Essa	37	27499725	743236	685000	27	81.1	15	1.3	99	20	26	31	23869625	769988	735000	22	15	99	22	0	0	0	-	0	0	-	-	4	2245100	561275	557500	3	0	105	3	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
12-2020	20	12	Georgina	79	56695268	717662	675000	62	68.9	48	1.6	99	24	32	74	53524280	723301	682500	55	44	99	25	0	0	0	-	0	0	-	-	4	2685988	671497	660050	3	0	101	17	1	485000	485000	485000	1	1	97	15	0	0	0	-	3	3	-	-	-	-	-
12-2020	20	12	Halton Hills	66	61685996	934636	853500	59	78.9	48	1	99	14	20	46	48070490	1045011	992495	44	34	98	16	0	0	0	-	1	1	-	-	13	9888006	760616	750000	8	1	103	7	6	3252500	542083	530000	4	9	99	12	1	475000	475000	475000	2	3	97	26	7	3727500	532500
12-2020	20	12	Halton Region	584	639625939	1095250	925000	475	70.5	488	1.3	100	21	28	305	436038707	1429635	1260000	237	261	99	24	19	16729763	880514	892000	14	5	106	10	91	76242040	837825	821000	73	27	104	9	83	52158780	628419	610000	58	45	101	18	79	50431649	638375	517500	87	146	98	33	162	102590429	633274.25308642
12-2020	20	12	Innisfil	82	64553399	787237	708500	67	68	71	2.1	99	28	35	72	56360799	782789	712250	58	56	99	27	0	0	0	-	0	0	-	-	6	6080000	1013333	1022500	3	4	100	31	0	0	0	-	0	0	-	-	4	2112600	528150	503800	6	10	98	32	-	-	-
12-2020	20	12	King	37	61838500	1671311	1500000	30	53.8	103	4.1	96	37	47	31	55453500	1788823	1650000	27	98	96	39	0	0	0	-	0	0	-	-	5	5327000	1065400	1217000	2	1	101	25	0	0	0	-	0	0	-	-	0	0	0	-	1	4	-	-	-	-	-
12-2020	20	12	Markham	314	334335708	1064763	1002500	260	58.1	374	1.7	102	30	43	133	193328834	1453600	1402000	117	174	102	32	13	12222000	940154	905000	10	6	100	19	41	41016218	1000396	938000	32	27	106	26	33	24699228	748461	739800	17	13	102	22	73	41721228	571524	540000	74	151	99	36	106	66420456	626608.075471698
12-2020	20	12	Milton	132	127197638	963618	879645	102	76.6	51	0.8	102	12	17	56	69914249	1248469	1130393	46	39	101	15	15	13474663	898311	892000	10	1	106	9	40	31526176	788154	791500	32	2	106	5	9	5756150	639572	630000	3	1	101	20	11	5451400	495582	477900	11	8	100	17	20	11207550	560377.5
12-2020	20	12	Mississauga	673	587438308	872865	735000	575	60.8	676	1.5	100	23	35	197	278387726	1413136	1200000	152	186	98	26	87	76967598	884685	872500	73	21	104	9	24	21124888	880204	871000	20	8	102	12	140	94105274	672181	671250	96	63	102	19	225	116852822	519346	500000	233	398	98	30	365	210958096	577967.38630137
12-2020	20	12	New Tecumseth	42	35283902	840093	767500	27	79	36	1.4	98	31	32	34	30376902	893438	827000	21	25	98	33	1	585000	585000	585000	0	0	99	18	4	2587000	646750	646000	3	0	102	7	1	350000	350000	350000	0	0	105	13	0	0	0	-	2	5	-	-	-	-	-
12-2020	20	12	Newmarket	116	110213906	950120	875000	87	68.7	39	1.2	103	16	22	82	85207388	1039114	1005000	62	34	103	16	12	8960000	746667	722500	7	1	102	15	14	11590518	827894	799250	13	2	104	9	2	1363000	681500	681500	2	1	102	39	6	3093000	515500	490000	3	1	100	21	8	4456000	557000
12-2020	20	12	Oakville	225	293924127	1306329	1165000	170	62.9	240	1.8	98	29	38	122	211197300	1731125	1562500	82	127	97	34	0	0	0	-	0	0	-	-	33	30765878	932299	880000	24	20	102	14	29	18434400	635669	635000	17	21	100	17	38	29451549	775041	540000	45	71	97	36	67	47885949	714715.656716418
12-2020	20	12	Orangeville	21	16184840	770707	760000	17	84.7	10	0.8	101	24	24	18	14570340	809463	787500	14	8	100	24	1	565000	565000	565000	1	0	113	3	1	524500	524500	524500	1	0	108	4	1	525000	525000	525000	1	1	99	62	0	0	0	-	0	1	-	-	-	-	-
12-2020	20	12	Oshawa	213	138248296	649053	650000	184	78.7	72	0.7	110	10	11	133	96251451	723695	726000	110	28	110	9	21	12462712	593462	582339	18	2	117	7	19	12070800	635305	650000	17	7	111	7	27	12651034	468557	485000	21	5	106	8	10	2854399	285440	322500	15	30	106	25	37	15505433	419065.756756757
