date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
04-2022	22	04	Adjala-Tosorontio	14	16056500	1146893	1125000	27	70.4	22	1.2	103	9	11	14	16056500	1146893	1125000	27	22	103	9	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
04-2022	22	04	Ajax	152	179258839	1179334	1145000	394	72.3	207	0.5	114	9	11	109	138724530	1272702	1249900	261	128	112	9	7	7382038	1054577	1000000	22	15	125	5	24	23784499	991021	965500	69	40	118	8	3	2682500	894167	900000	21	12	118	8	7	4791172	684453	700000	15	9	133	8	10	7473672	747367.2
04-2022	22	04	Aurora	76	114944576	1512429	1327500	223	66	196	1	106	11	15	41	77536776	1891141	1720000	131	133	105	11	5	5335000	1067000	1070000	15	9	101	8	13	14982000	1152462	1100000	48	34	115	9	9	9654800	1072756	947000	18	16	102	16	8	7436000	929500	836000	11	4	116	8	17	17090800	1005341.17647059
04-2022	22	04	Bradford West Gwillimbury	43	51695899	1202230	1130000	171	62.4	128	0.9	102	10	15	28	37354900	1334104	1375000	134	111	102	10	7	7171999	1024571	1085000	11	3	106	9	6	5836000	972667	973000	19	10	100	12	0	0	0	-	0	0	-	-	1	490000	490000	490000	3	1	98	17	-	-	-
04-2022	22	04	Brampton	716	889027068	1241658	1155250	1997	68.5	1285	0.7	106	10	15	368	542787923	1474967	1400000	1080	691	104	10	155	173976314	1122428	1125000	376	220	109	10	98	98932495	1009515	992000	258	180	107	11	58	48337836	833411	808500	167	107	107	11	35	23047500	658500	655000	109	82	104	11	93	71385336	767584.258064516
04-2022	22	04	Brock	13	11143910	857224	875000	51	69.2	45	1	106	13	15	12	10268910	855743	862500	48	44	106	13	1	875000	875000	875000	0	0	105	7	0	0	0	-	0	0	-	-	0	0	0	-	3	1	-	-	0	0	0	-	0	0	-	-	-	-	-
04-2022	22	04	Burlington	291	358021492	1230314	1083000	584	75.3	358	0.6	106	9	11	131	218759944	1669923	1550000	302	195	105	8	19	19525309	1027648	975309	34	17	108	9	26	27904499	1073250	1032500	46	19	108	7	46	41350508	898924	880000	81	44	108	9	66	47058232	713004	665000	117	77	105	11	112	88408740	789363.75
04-2022	22	04	Caledon	99	175417100	1771890	1522000	237	63.9	178	1.2	103	14	22	83	157729100	1900351	1700000	168	137	103	15	4	4781000	1195250	1178000	26	17	104	7	10	11152500	1115250	1100000	39	23	106	10	1	844500	844500	844500	3	1	99	8	1	910000	910000	910000	1	0	107	7	2	1754500	877250
04-2022	22	04	City of Toronto	3024	3759044412	1243070	980000	6164	65.4	4732	1.2	108	12	15	868	1690842132	1947975	1560935	1725	1303	107	11	311	464832970	1494640	1350000	553	326	112	9	115	154725929	1345443	1300000	190	119	110	12	220	209414355	951883	885000	445	329	110	11	1488	1221403026	820835	728500	3203	2609	106	13	1708	1430817381	837715.094262295
04-2022	22	04	City of Toronto Total	3024	3759044412	1243070	980000	6164	65.4	4732	1.2	108	12	15	868	1690842132	1947975	1560935	1725	1303	107	11	311	464832970	1494640	1350000	553	326	112	9	115	154725929	1345443	1300000	190	119	110	12	220	209414355	951883	885000	445	329	110	11	1488	1221403026	820835	728500	3203	2609	106	13	1708	1430817381	837715.094262295
04-2022	22	04	Clarington	224	230183125	1027603	950000	406	75.3	200	0.5	116	7	10	162	180600689	1114819	1010000	316	158	115	7	8	6439000	804875	820000	11	5	122	4	31	25972436	837821	839938	43	18	120	9	4	3508000	877000	741500	8	3	107	13	14	9183000	655929	625000	20	13	119	6	18	12691000	705055.555555556
04-2022	22	04	Dufferin County	64	60077500	938711	842000	118	76.6	66	0.5	104	9	13	36	39862500	1107292	990000	67	39	105	8	10	7535000	753500	796500	8	3	102	11	11	9130000	830000	825000	34	17	105	9	3	2080000	693333	700000	6	5	106	11	4	1470000	367500	392500	3	2	99	7	7	3550000	507142.857142857
04-2022	22	04	Durham Region	1089	1171036798	1075332	999999	2338	74.5	1278	0.6	114	8	11	735	876167954	1192065	1150000	1592	862	114	8	65	56594761	870689	825000	137	70	118	7	132	122627824	928999	918000	307	182	117	9	79	61138821	773909	787500	173	94	116	9	66	43542450	659734	651500	107	61	117	9	145	104681271	721939.8
04-2022	22	04	East Gwillimbury	50	75169500	1503390	1291000	139	66.4	114	1	104	15	19	44	68911500	1566170	1420000	115	99	105	15	2	2500000	1250000	1250000	8	6	104	12	4	3758000	939500	919500	16	9	101	12	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
