date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
02-2018	18	02	Adjala-Tosorontio	8	7721000	965125	690000	22	53.4	32	3.6	95	83	-	8	7721000	965125	690000	22	32	95	83	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
02-2018	18	02	Ajax	102	65729885	644411	630000	185	49.5	187	1.7	99	25	-	61	43148397	707351	681000	128	134	98	20	13	7585600	583508	578500	11	12	100	39	4	1850388	462597	470194	5	7	97	37	2	963000	481500	481500	10	8	99	14	19	10324000	543368	558000	28	23	98	31	21	11287000	537476.190476191
02-2018	18	02	Aurora	57	53480800	938260	775000	184	33.7	265	3.5	94	28	-	29	35452000	1222483	977000	127	180	92	23	5	3471000	694200	650000	12	17	95	20	2	1312500	656250	656250	16	25	97	50	6	2794000	465667	437500	6	11	97	66	15	10451300	696753	709500	23	31	99	25	21	13245300	630728.571428571
02-2018	18	02	Bradford West Gwillimbury	48	31980699	666265	639400	141	35.1	188	3.6	97	31	-	36	25419899	706108	677500	111	156	97	35	2	1080000	540000	540000	9	10	100	7	0	-	-	-	0	0	-	-	0	-	-	-	4	6	-	-	7	3729000	532714	555000	11	11	98	20	-	-	-
02-2018	18	02	Brampton	485	328806000	677951	650000	948	45.3	1081	2.1	98	24	-	255	200728893	787172	758000	541	656	98	26	93	57915900	622752	622500	173	160	99	20	31	14801000	477452	479000	54	64	99	26	34	12627900	371409	369950	64	64	98	26	71	42092307	592849	592000	113	133	99	25	105	54720207	521144.828571429
02-2018	18	02	Brock	12	4673500	389458	387250	24	48.5	45	3.4	98	36	-	11	4366900	396991	387500	24	45	98	38	1	306600	306600	306600	0	0	99	13	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
02-2018	18	02	Burlington	136	95381668	701336	687700	257	57.9	324	2	98	27	-	67	59450955	887328	808000	157	215	98	27	11	7276700	661518	609000	14	12	99	13	17	8212200	483071	485000	28	32	99	28	29	12560813	433131	415000	40	50	97	34	10	6484000	648400	629000	15	13	99	27	39	19044813	488328.538461538
02-2018	18	02	Caledon	58	58851705	1014685	742500	123	44.3	209	3.1	96	29	-	38	45530700	1198176	890500	96	187	96	36	4	2942000	735500	730000	8	6	101	11	1	500000	500000	500000	1	1	100	9	1	640000	640000	640000	0	0	95	14	12	7931005	660917	662500	14	12	98	16	13	8571005	659308.076923077
02-2018	18	02	City of Toronto	2013	1623473269	806494	650000	3386	57.3	3812	1.7	100	22	-	524	671893817	1282240	1000500	1134	1453	99	23	146	143941664	985902	845000	244	247	103	19	128	90344403	705816	616750	201	215	100	25	1142	651253933	570275	505000	1687	1767	100	22	55	51781052	941474	902500	98	100	101	28	1197	703034985	587330.814536341
02-2018	18	02	City of Toronto Total	2013	1623473269	806494	650000	3386	57.3	3812	1.7	100	22	-	524	671893817	1282240	1000500	1134	1453	99	23	146	143941664	985902	845000	244	247	103	19	128	90344403	705816	616750	201	215	100	25	1142	651253933	570275	505000	1687	1767	100	22	55	51781052	941474	902500	98	100	101	28	1197	703034985	587330.814536341
