date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
07-2017	17	07	Adjala-Tosorontio	9	6661000	740111	599000	25	64.7	64	2.4	96	20	-	9	6661000	740111	599000	24	63	96	20	0	-	-	-	1	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
07-2017	17	07	Ajax	108	66974486	620134	590000	323	60.1	333	1	99	18	-	66	44825886	679180	661500	235	234	99	19	9	5047500	560833	560000	26	27	100	16	9	4384600	487178	505000	17	18	100	19	3	1075000	358333	375000	4	7	96	27	19	10551500	555342	570000	38	42	99	17	22	11626500	528477.272727273
07-2017	17	07	Aurora	50	47558364	951167	849000	157	53.1	261	1.4	98	23	-	26	31247576	1201830	1062500	92	173	97	26	5	3653500	730700	765000	12	15	99	23	2	1038000	519000	519000	20	25	98	14	2	871000	435500	435500	5	13	100	30	15	10748288	716553	735800	27	31	99	17	17	11619288	683487.529411765
07-2017	17	07	Bradford West Gwillimbury	23	14571900	633561	630000	121	55.3	195	1.5	98	27	-	17	11679000	687000	690000	99	159	98	27	2	942900	471450	471450	6	9	99	21	1	425000	425000	425000	3	4	96	15	0	-	-	-	0	2	-	-	1	575000	575000	575000	7	13	96	29	-	-	-
07-2017	17	07	Brampton	578	370466503	640946	616250	1674	56.6	1885	1.2	98	20	-	274	205734603	750856	730000	913	1089	98	21	128	78406553	612551	613500	333	336	98	18	44	20209143	459299	447500	121	136	100	23	41	14179427	345840	320000	68	77	98	21	89	50783027	570596	570000	232	232	99	19	130	64962454	499711.184615385
07-2017	17	07	Brock	15	6267650	417843	375000	29	67.1	64	2.3	95	31	-	14	5988150	427725	377500	27	64	95	33	0	-	-	-	0	0	-	-	1	279500	279500	279500	2	0	97	7	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
07-2017	17	07	Burlington	168	125742162	748465	678750	301	68.6	455	1.2	98	23	-	90	82929063	921434	834500	172	303	98	24	14	8969500	640679	673500	20	16	98	26	28	15401500	550054	490000	47	55	98	22	15	5450799	363387	350000	28	40	100	18	16	9481300	592581	592500	30	39	99	20	31	14932099	481680.612903226
07-2017	17	07	Caledon	65	62665300	964082	799900	136	54.9	272	2.1	97	25	-	48	51990600	1083138	882500	109	237	96	26	6	3894000	649000	640500	9	14	100	28	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	11	6780700	616427	606000	18	21	98	20	-	-	-
07-2017	17	07	City of Toronto	2303	1748992472	759441	589500	4499	65.1	5700	1.2	98	20	-	556	725184322	1304288	979000	1282	1963	97	22	169	146899317	869227	805000	349	431	100	19	143	87281112	610357	555000	313	370	101	18	1345	716214976	532502	465000	2378	2710	100	20	69	62659858	908114	820000	148	180	99	20	1414	778874834	550830.858557284
07-2017	17	07	City of Toronto Total	2303	1748992472	759441	589500	4499	65.1	5700	1.2	98	20	-	556	725184322	1304288	979000	1282	1963	97	22	169	146899317	869227	805000	349	431	100	19	143	87281112	610357	555000	313	370	101	18	1345	716214976	532502	465000	2378	2710	100	20	69	62659858	908114	820000	148	180	99	20	1414	778874834	550830.858557284
07-2017	17	07	Clarington	153	76664599	501076	475000	319	64	358	1	99	18	-	104	56892899	547047	524500	241	296	99	20	6	2300000	383333	367500	7	5	96	30	3	1069900	356633	349900	8	9	99	14	9	2763800	307089	310000	13	15	98	18	15	6303100	420207	408000	26	15	102	10	24	9066900	377787.5
07-2017	17	07	Dufferin County	48	23184737	483015	462000	87	74.4	106	0.9	98	18	-	24	13594500	566438	562500	54	69	99	15	8	3221837	402730	405000	12	13	97	24	2	665500	332750	332750	3	3	99	11	3	989500	329833	187000	3	5	100	34	10	4363900	436390	426250	14	16	98	20	13	5353400	411800
07-2017	17	07	Durham Region	749	426741461	569748	525000	1906	61.6	2172	1	99	20	-	513	320304544	624375	575000	1412	1708	98	21	64	29640300	463130	431500	123	98	99	17	47	18080600	384694	390000	99	95	100	18	35	12784816	365280	347000	55	63	100	18	67	34945301	521572	530000	169	165	100	16	102	47730117	467942.323529412
07-2017	17	07	East Gwillimbury	16	12851500	803219	706000	91	48.5	193	2.2	99	32	-	12	10414000	867833	865000	78	177	100	32	1	600000	600000	600000	1	2	100	33	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	3	1837500	612500	657500	12	14	94	30	-	-	-
07-2017	17	07	Essa	17	8174500	480853	435000	44	70	102	1.5	97	28	-	10	5413000	541300	487500	31	80	97	35	2	890000	445000	445000	2	0	99	7	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	5	1871500	374300	350000	8	7	97	24	-	-	-
