date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
03-2017	17	03	Adjala-Tosorontio	17	13793800	811400	615000	25	79.9	28	2	98	36	-	17	13793800	811400	615000	24	27	98	36	0	-	-	-	1	1	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
03-2017	17	03	Ajax	216	161689558	748563	730200	300	79.1	120	0.5	116	6	-	141	118748362	842187	821000	201	80	116	6	12	7985900	665492	667600	17	8	119	5	11	5487500	498864	500000	12	6	118	7	13	4932603	379431	377000	14	8	110	13	36	22714193	630950	649000	51	16	115	5	49	27646796	564220.326530612
03-2017	17	03	Aurora	152	177625412	1168588	1057500	259	72.4	129	0.8	112	11	-	98	135403422	1381668	1233000	165	87	113	10	12	11387600	948967	958500	27	8	116	7	12	6573700	547808	456000	25	13	112	7	8	5478990	684874	690000	9	7	102	38	20	16701700	835085	823500	29	12	110	10	28	22180690	792167.5
03-2017	17	03	Bradford West Gwillimbury	122	118928949	974827	900000	167	78.1	68	0.8	109	8	-	106	109235449	1030523	930000	141	53	108	8	5	3267000	653400	665000	6	1	112	3	0	-	-	-	3	2	-	-	2	563000	281500	281500	2	2	100	22	4	2601000	650250	650000	8	5	110	3	6	3164000	527333.333333333
03-2017	17	03	Brampton	1108	847792426	765156	725000	1606	75.8	607	0.7	109	7	-	619	552000327	891761	855000	912	355	108	7	214	147286453	688254	680000	316	104	110	5	67	32713050	488254	480000	90	42	113	8	65	22776091	350401	341000	83	34	108	9	132	85795005	649962	654000	186	67	110	6	197	108571096	551122.314720812
03-2017	17	03	Brock	17	9075100	533829	480000	26	78	23	2.1	102	16	-	15	8406300	560420	512500	25	23	101	17	0	-	-	-	0	0	-	-	1	240000	240000	240000	0	0	100	9	0	-	-	-	0	0	-	-	1	428800	428800	428800	1	0	128	5	-	-	-
03-2017	17	03	Burlington	320	278504215	870326	800750	393	83.4	172	0.9	105	13	-	195	206560289	1059284	945000	237	103	103	16	10	7679100	767910	772250	17	8	112	5	46	25589326	556290	549000	57	20	108	7	34	15197000	446971	367500	31	19	104	14	33	22593000	684636	663000	47	20	109	7	67	37790000	564029.850746269
03-2017	17	03	Caledon	119	112122450	942205	885000	186	71.4	126	1.5	106	14	-	87	89222417	1025545	940000	139	104	104	17	15	10948433	729896	725000	21	7	112	5	0	-	-	-	0	0	-	-	1	680000	680000	680000	4	3	99	3	14	9300600	664329	675050	21	12	110	5	15	9980600	665373.333333333
03-2017	17	03	City of Toronto	4258	3829866009	899452	680000	5740	73.6	2809	1.2	112	11	-	1215	1897562752	1561780	1263275	1924	987	113	9	334	363927907	1089605	950000	436	173	119	7	255	168675569	661473	601000	331	163	113	11	2324	1278895759	550299	482000	2860	1383	108	12	107	106852867	998625	925000	146	68	114	9	2431	1385748626	570032.343068696
03-2017	17	03	City of Toronto Total	4258	3829866009	899452	680000	5740	73.6	2809	1.2	112	11	-	1215	1897562752	1561780	1263275	1924	987	113	9	334	363927907	1089605	950000	436	173	119	7	255	168675569	661473	601000	331	163	113	11	2324	1278895759	550299	482000	2860	1383	108	12	107	106852867	998625	925000	146	68	114	9	2431	1385748626	570032.343068696
03-2017	17	03	Clarington	227	142511823	627805	610000	309	82.9	121	0.7	115	7	-	166	112287356	676430	650000	243	102	113	7	6	2679614	446602	450000	7	0	120	6	2	681000	340500	340500	3	1	106	10	8	2630063	328758	323604	4	5	110	19	17	8887240	522779	525000	19	4	127	4	25	11517303	460692.12
03-2017	17	03	Dufferin County	76	45325442	596387	560000	89	89.6	35	0.6	106	11	-	53	35459692	669051	610000	60	22	105	14	7	3158000	451143	440000	9	3	110	6	3	1143750	381250	350000	3	0	113	3	3	765000	255000	180000	6	7	103	12	10	4799000	479900	501500	11	3	110	5	13	5564000	428000
03-2017	17	03	Durham Region	1349	941461957	697896	660000	1800	81.6	679	0.6	115	7	-	952	731097094	767959	745400	1321	523	114	8	82	43710597	533056	497500	111	33	122	5	69	30486079	441827	465000	72	23	119	9	47	17683765	376250	362000	50	30	111	11	142	84713272	596572	605000	184	53	117	5	189	102397037	541783.264550265
03-2017	17	03	East Gwillimbury	88	99551200	1131264	1050000	136	75.9	73	1.3	115	9	-	82	95660700	1166594	1075000	124	68	115	9	0	-	-	-	3	2	-	-	0	-	-	-	0	0	-	-	1	287500	287500	287500	0	0	91	25	5	3603000	720600	740000	9	3	126	4	6	3890500	648416.666666667
03-2017	17	03	Essa	54	32558301	602932	542500	69	82.3	41	1.2	101	23	-	43	27549501	640686	574000	49	34	100	28	2	780000	390000	390000	6	3	107	9	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	2	2	-	-	-	-	-
03-2017	17	03	Georgina	208	150266975	722437	662500	329	74.8	137	1	111	9	-	189	138941775	735142	688000	301	130	111	9	5	3257000	651400	642000	7	2	108	9	0	-	-	-	1	1	-	-	0	-	-	-	0	0	-	-	14	8068200	576300	572500	20	4	110	6	-	-	-
03-2017	17	03	Halton Hills	129	94148541	729834	673000	139	82.3	83	1.1	105	15	-	100	78580987	785810	720000	109	72	104	17	7	4148900	592700	640500	6	3	108	5	10	4708243	470824	467500	8	1	114	8	2	723000	361500	361500	4	3	105	22	9	5312411	590268	575000	11	4	105	6	11	6035411	548673.727272727
03-2017	17	03	Halton Region	1209	1226844253	1014760	860000	1663	80.8	798	0.9	107	12	-	727	905888128	1246063	1100000	1049	532	107	14	54	42816088	792891	779000	78	31	115	5	102	59818357	586454	543000	122	44	110	8	108	51432000	476222	414000	129	95	103	22	210	161662180	769820	699318	272	91	110	6	318	213094180	670107.48427673
03-2017	17	03	Innisfil	97	70482233	726621	640000	164	77.4	89	1.2	105	14	-	93	68173433	733048	649900	151	78	105	14	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	1	2	-	-	1	490000	490000	490000	9	8	109	2	-	-	-
03-2017	17	03	King	56	96750615	1727690	1552500	94	62.1	75	2.3	105	28	-	50	92732615	1854652	1622500	81	66	104	30	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	3	1373000	457667	380000	8	6	97	14	3	2645000	881667	950000	4	2	113	8	6	4018000	669666.666666667
03-2017	17	03	Markham	632	753424108	1192127	1133400	959	71	433	1	115	9	-	296	497526588	1680833	1566400	513	245	115	9	35	35676488	1019328	1010000	61	29	121	6	43	31179299	725100	720000	53	21	114	11	139	69980286	503455	461800	161	63	109	11	68	65812476	967831	945500	99	47	118	6	207	135792762	656003.68115942
03-2017	17	03	Milton	272	218322450	802656	768500	376	84.2	142	0.7	112	9	-	126	123170727	977545	932500	197	95	110	13	22	17119000	778136	779000	36	15	117	4	8	3973188	496649	502594	10	3	118	5	17	7269100	427594	437000	21	9	110	8	98	65935435	672811	673000	111	20	113	5	115	73204535	636561.173913043
03-2017	17	03	Mississauga	1155	922463399	798670	715000	1566	77.6	683	0.9	111	8	-	409	512783030	1253748	1126000	620	318	112	8	146	113495197	777364	775000	198	70	112	6	192	115569195	601923	608500	248	83	114	6	367	147660177	402344	379000	438	185	108	11	33	25802300	781888	769000	52	24	111	7	400	173462477	433656.1925
03-2017	17	03	New Tecumseth	111	67604400	609049	561000	129	86.4	55	1	103	11	-	76	50401800	663182	592000	88	38	102	11	8	3702000	462750	437250	6	1	100	5	1	380000	380000	380000	1	0	127	1	2	454000	227000	227000	2	1	97	36	13	6344300	488023	511100	16	5	110	4	15	6798300	453220
03-2017	17	03	Newmarket	248	260563086	1050658	1031500	411	77.9	188	0.6	116	7	-	191	218360986	1143251	1105000	309	134	116	7	28	22976800	820600	837500	55	28	119	6	12	7843600	653633	619500	20	12	110	9	5	2001700	400340	396000	4	1	108	17	12	9380000	781667	779000	23	13	116	4	17	11381700	669511.764705882
03-2017	17	03	Oakville	488	635869047	1303010	1237500	755	77.3	401	1	108	12	-	306	497576125	1626066	1475000	506	262	108	11	15	13869088	924606	900000	19	5	115	4	38	25547600	672305	626500	47	20	111	9	55	28242900	513507	450000	73	64	100	30	70	67821334	968876	861500	103	47	107	8	125	96064234	768513.872
