date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
06-2012	12	06	Adjala-Tosorontio	18	7947500	441528	421000	34	50.8	89	6.6	97	66	-	18	7947500	441528	421000	34	89	97	66	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
06-2012	12	06	Ajax	219	81852899	373758	358500	284	66	261	1.6	99	18	-	146	61563699	421669	410500	177	166	99	17	15	4937350	329157	334000	23	16	100	16	13	3224900	248069	247900	22	26	99	18	13	2310800	177754	173800	14	16	97	39	26	8060600	310023	312250	41	33	99	15	39	10371400	265933.333333333
06-2012	12	06	Aurora	108	60338262	558688	495000	158	68.5	168	1.7	99	17	-	66	42667762	646481	586550	91	119	100	16	12	5076800	423067	414950	17	7	100	11	11	5107000	464273	330000	10	12	93	31	4	1383800	345950	353900	7	8	100	44	15	6102900	406860	390000	29	19	100	8	19	7486700	394036.842105263
06-2012	12	06	Bradford West Gwillimbury	49	19856400	405233	397000	69	74.5	102	2	99	26	-	30	13551000	451700	435500	49	86	99	29	5	1605400	321080	300000	5	5	98	19	-	-	-	-	1	1	-	-	-	-	-	-	1	1	-	-	2	721000	360500	360500	6	4	98	16	-	-	-
06-2012	12	06	Brampton	908	371177615	408786	388250	1682	57	1720	2	98	21	-	492	235918937	479510	455000	1032	1077	98	20	199	73286387	368273	360000	321	277	99	18	64	15693714	245214	230500	81	90	98	27	54	11568140	214225	210000	83	133	97	33	93	32441651	348835	342000	155	135	98	19	147	44009791	299386.333333333
06-2012	12	06	Brock	26	6546650	251794	221000	47	42.5	139	8.3	96	51	-	24	6205900	258579	229750	45	132	97	51	-	-	-	-	-	1	-	-	1	156250	156250	156250	2	6	96	23	-	-	-	-	-	-	-	-	1	184500	184500	184500	-	-	94	68	-	-	-
06-2012	12	06	Burlington	110	51172400	465204	405750	158	60.2	215	2.5	98	23	-	53	32458400	612423	562500	91	162	98	23	7	2824900	403557	418000	8	3	99	14	17	5308500	312265	297000	21	17	99	28	17	4586200	269776	259900	20	17	98	33	12	4646400	387200	374750	16	15	99	9	29	9232600	318365.517241379
06-2012	12	06	Caledon	99	55587450	561489	523500	145	55.9	279	3.5	97	37	-	89	51689050	580776	533000	124	261	97	39	4	1549900	387475	390450	11	9	101	10	-	-	-	-	3	4	-	-	-	-	-	-	1	1	-	-	4	1559500	389875	390000	4	2	99	34	-	-	-
06-2012	12	06	City of Toronto	3520	1950350664	554077	434405	6742	56.4	8537	2.3	99	21	-	1257	1010214296	803671	615000	2084	2112	100	18	403	226508886	562057	510000	621	461	102	13	265	100713681	380052	352000	424	526	99	21	1415	515905013	364597	334900	3338	5140	98	28	142	82026288	577650	528975	210	213	101	16	1557	597931301	384027.810533076
06-2012	12	06	City of Toronto Total	3520	1950350664	554077	434405	6742	56.4	8537	2.3	99	21	-	1257	1010214296	803671	615000	2084	2112	100	18	403	226508886	562057	510000	621	461	102	13	265	100713681	380052	352000	424	526	99	21	1415	515905013	364597	334900	3338	5140	98	28	142	82026288	577650	528975	210	213	101	16	1557	597931301	384027.810533076
06-2012	12	06	Clarington	172	51421690	298963	279500	226	62.9	325	2.4	98	27	-	116	38771300	334235	313250	159	248	98	26	2	409800	204900	204900	5	4	99	16	5	1023000	204600	162000	8	12	97	49	12	2210650	184221	168375	11	31	96	56	20	4552740	227637	222250	25	14	99	18	32	6763390	211355.9375
06-2012	12	06	Dufferin County	76	28347650	372995	342000	96	67.1	120	2.6	98	42	-	58	23854200	411279	363750	72	86	98	45	6	1431900	238650	250500	9	6	99	16	6	1232250	205375	205500	8	6	98	22	1	359900	359900	359900	-	14	100	154	4	1019500	254875	255000	6	6	99	31	5	1379400	275880
06-2012	12	06	Durham Region	1122	386985425	344907	321059	1623	62.6	2012	2.3	98	23	-	789	303818139	385067	362000	1172	1539	98	23	62	16412927	264725	250000	89	80	99	16	77	16613670	215762	219500	116	147	98	26	53	11225800	211808	197000	68	117	98	38	102	28323489	277681	276500	132	95	99	18	155	39549289	255156.703225806
06-2012	12	06	East Gwillimbury	30	17851900	595063	462500	52	62.7	88	3	96	42	-	26	16694900	642112	500500	48	84	96	47	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	1157000	289250	298500	4	4	98	11	-	-	-
06-2012	12	06	Essa	44	11899390	270441	262000	44	55	113	4.9	98	63	-	28	8187900	292425	283500	39	104	98	69	1	242500	242500	242500	-	-	100	79	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	1283490	213915	218245	3	5	98	38	-	-	-
06-2012	12	06	Georgina	88	27103750	307997	281500	119	66.2	245	3.1	97	40	-	78	24450350	313466	296500	109	236	97	42	2	610000	305000	305000	1	1	95	17	1	182000	182000	182000	-	2	98	45	-	-	-	-	1	1	-	-	7	1861400	265914	280000	8	5	98	17	-	-	-
06-2012	12	06	Halton Hills	83	37918600	456851	445000	134	70.3	180	2.3	99	19	-	63	31756200	504067	479000	107	157	99	20	5	1906500	381300	383000	8	3	100	13	7	1660900	237271	219000	9	7	99	12	2	465500	232750	232750	2	7	97	37	5	1781500	356300	382500	8	6	101	16	7	2247000	321000
06-2012	12	06	Halton Region	607	341854833	563188	478000	995	61.1	1311	2.3	98	23	-	360	249772382	693812	573250	647	947	98	25	49	20683150	422105	418000	69	55	99	16	44	13400000	304545	292000	65	61	99	22	50	14938077	298762	262400	66	97	98	30	95	39739800	418314	394900	138	145	99	15	145	54677877	377088.806896552
06-2012	12	06	Innisfil	61	20694200	339249	314000	71	52.5	209	4.9	97	39	-	55	19201800	349124	320000	68	201	97	41	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	1219900	243980	247000	2	6	98	17	-	-	-
06-2012	12	06	King	26	20285500	780212	672500	61	49.7	140	5.8	96	38	-	25	19930500	797220	680000	57	128	96	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	11	-	-	1	355000	355000	355000	1	-	99	7	-	-	-
06-2012	12	06	Markham	503	322229832	640616	584000	940	59.1	976	1.8	99	18	-	274	222039031	810361	730000	481	463	99	17	35	16474663	470705	462000	69	44	99	13	40	15736323	393408	388000	63	63	100	19	59	19488407	330312	299000	151	264	98	31	53	25736118	485587	452000	86	68	100	15	112	45224525	403790.401785714
06-2012	12	06	Milton	188	87966364	467906	441500	296	62.3	322	1.6	99	19	-	99	55275189	558335	539900	186	223	99	22	28	11580450	413588	415500	39	37	99	17	5	1238900	247780	252000	3	1	100	15	10	2667700	266770	271500	7	5	98	17	44	16478600	374514	381000	58	54	99	14	54	19146300	354561.111111111
06-2012	12	06	Mississauga	1089	514232008	472206	429000	2005	59.3	2283	2	98	20	-	426	285727837	670723	605625	753	830	98	17	173	74570176	431041	436800	261	191	100	14	203	67749100	333739	329000	336	337	99	19	238	65075968	273428	256000	565	856	98	30	45	19145427	425454	426000	73	49	99	15	283	84221395	297602.102473498
06-2012	12	06	New Tecumseth	66	21536700	326314	315500	71	69.5	134	3.1	97	40	-	48	16671300	347319	329700	53	97	97	42	2	459500	229750	229750	-	1	96	29	2	359000	179500	179500	3	4	96	47	1	198000	198000	198000	1	8	99	18	5	1202500	240500	245000	2	1	99	21	6	1400500	233416.666666667
06-2012	12	06	Newmarket	181	82012160	453106	422000	229	76.1	203	1.2	99	16	-	105	54828710	522178	495100	144	147	99	15	23	8388600	364722	374000	30	21	100	16	7	2369200	338457	308000	13	14	98	21	11	3049800	277255	255000	11	8	99	26	32	12251850	382870	379950	27	11	100	15	43	15301650	355852.325581395
06-2012	12	06	Oakville	226	164797469	729192	612500	407	57.3	594	2.6	97	28	-	145	130282593	898501	715000	263	405	97	31	9	4371300	485700	466000	14	12	99	14	15	5191700	346113	340000	32	36	100	22	21	7218677	343747	264900	37	68	99	34	34	16833300	495097	441000	56	70	99	17	55	24051977	437308.672727273
06-2012	12	06	Orangeville	76	28347650	372995	342000	96	67.1	120	2.6	98	42	-	58	23854200	411279	363750	72	86	98	45	6	1431900	238650	250500	9	6	99	16	6	1232250	205375	205500	8	6	98	22	1	359900	359900	359900	-	14	100	154	4	1019500	254875	255000	6	6	99	31	5	1379400	275880
