date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
05-2019	19	05	Adjala-Tosorontio	15	10206900	680460	682000	37	54	53	3.7	97	41	-	15	10206900	680460	682000	37	53	97	41	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
05-2019	19	05	Ajax	213	147417101	692099	660000	360	57.3	295	1.7	99	16	-	148	110207574	744646	705000	244	197	99	16	16	9694900	605931	620500	24	18	100	19	12	6069300	505775	507450	22	22	100	15	5	2147000	429400	377000	10	9	99	15	29	17547300	605079	600000	49	41	99	15	34	19694300	579244.117647059
05-2019	19	05	Aurora	118	101392813	859261	839357	287	38.7	367	4.1	99	23	-	63	65196301	1034862	970000	199	264	98	26	8	5550000	693750	718500	11	10	98	18	12	6579800	548317	522500	27	33	99	22	8	3940212	492527	443500	14	23	98	27	26	19556500	752173	740000	34	36	102	19	34	23496712	691079.764705882
05-2019	19	05	Bradford West Gwillimbury	66	45777650	693601	662500	163	44.5	209	3.7	97	23	-	50	37264150	745283	722500	130	181	97	25	4	2121000	530250	561500	11	10	98	23	0	-	-	-	2	1	-	-	2	735000	367500	367500	3	4	98	29	7	4026500	575214	579000	13	11	99	16	9	4761500	529055.555555556
05-2019	19	05	Brampton	1014	733549057	723421	700000	1752	54.1	1366	1.9	99	16	-	523	441979319	845085	807000	1024	849	99	17	204	136025979	666794	667250	300	194	100	12	65	32404786	498535	485000	109	88	99	21	73	29329649	401776	399900	87	63	99	19	141	88028324	624314	620000	225	165	100	17	214	117357973	548401.742990654
05-2019	19	05	Brock	25	12033900	481356	440000	55	44.3	105	4.8	95	32	-	24	11703900	487663	457500	55	101	95	28	0	-	-	-	0	0	-	-	1	330000	330000	330000	0	2	97	118	0	-	-	-	0	0	-	-	0	-	-	-	0	2	-	-	-	-	-
05-2019	19	05	Burlington	279	214872150	770151	715500	473	60.7	529	2.3	98	25	-	146	141724787	970718	870500	280	363	98	26	11	7442000	676545	725000	25	19	99	20	45	26095494	579900	565000	63	50	99	21	48	20770107	432711	395000	65	72	99	35	24	15379862	640828	645000	29	19	99	14	72	36149969	502082.902777778
05-2019	19	05	Caledon	106	108697300	1025446	924000	228	45.5	318	3.8	97	37	-	88	96335800	1094725	969000	190	291	96	41	10	6970500	697050	694500	15	12	98	17	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	7	4656000	665143	683500	23	15	100	9	-	-	-
05-2019	19	05	City of Toronto	3715	3483943680	937804	753000	6648	57.3	6039	2	101	16	-	1180	1634291923	1384993	1064500	2489	2468	100	17	408	428617028	1050532	950000	552	347	107	13	258	178923093	693500	630500	495	442	101	16	1739	1117987187	642891	571500	2861	2568	100	17	108	112445649	1041163	910000	216	179	104	16	1847	1230432836	666179.120736329
05-2019	19	05	City of Toronto Total	3715	3483943680	937804	753000	6648	57.3	6039	2	101	16	-	1180	1634291923	1384993	1064500	2489	2468	100	17	408	428617028	1050532	950000	552	347	107	13	258	178923093	693500	630500	495	442	101	16	1739	1117987187	642891	571500	2861	2568	100	17	108	112445649	1041163	910000	216	179	104	16	1847	1230432836	666179.120736329
