date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
02-2015	15	02	Adjala-Tosorontio	10	3883000	388300	370000	25	50.6	61	5.5	95	78	-	10	3883000	388300	370000	25	61	95	78	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
02-2015	15	02	Ajax	141	67677116	479980	430000	198	75.5	126	0.9	99	15	-	90	50053138	556146	520000	133	86	98	16	10	4153000	415300	423500	15	7	103	10	13	3782578	290968	283900	19	14	100	16	6	1371000	228500	215000	8	9	95	35	20	7571600	378580	385000	22	9	102	8	26	8942600	343946.153846154
02-2015	15	02	Aurora	74	50149290	677693	595000	102	65.8	112	2	99	20	-	46	37734790	820322	722250	60	67	98	18	3	1533500	511167	471500	6	4	105	9	8	3202500	400313	412500	17	18	101	31	8	2814500	351813	319500	10	19	96	28	8	4079000	509875	511500	7	2	102	7	16	6893500	430843.75
02-2015	15	02	Bradford West Gwillimbury	58	29380380	506558	491000	94	60.1	116	2.6	98	29	-	44	23965580	544672	528950	79	108	98	35	5	2096000	419200	445000	6	1	100	6	1	295000	295000	295000	1	-	97	14	1	232000	232000	232000	-	1	97	28	5	1981900	396380	414700	4	1	100	8	6	2213900	368983.333333333
02-2015	15	02	Brampton	566	258982578	457566	435000	881	61.8	805	1.8	99	21	-	300	161622578	538742	511250	525	484	99	22	119	48995600	411728	410000	147	102	99	17	33	9760900	295785	287000	60	73	98	28	38	8952400	235589	228000	64	95	97	32	68	26477700	389378	393500	78	47	99	13	106	35430100	334246.226415094
02-2015	15	02	Brock	14	4708500	336321	225000	24	56.6	64	4.9	93	66	-	13	4479500	344577	221000	23	61	93	70	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	1	229000	229000	229000	1	-	105	2	-	-	-
02-2015	15	02	Burlington	122	66299838	543441	497500	184	67.2	251	2.2	98	37	-	58	40679580	701372	697500	96	144	98	45	8	3883777	485472	484500	9	2	101	9	19	7938080	417794	370000	30	34	99	23	24	7568401	315350	281250	29	51	99	50	10	4874000	487400	479000	17	17	99	9	34	12442401	365952.970588235
02-2015	15	02	Caledon	62	40867185	659148	599450	116	57.8	182	3.3	97	32	-	46	33832385	735487	645500	89	162	97	36	6	2733900	455650	459500	9	4	100	10	1	357000	357000	357000	1	2	99	16	1	449000	449000	449000	-	1	99	101	8	3494900	436863	438250	17	13	99	13	9	3943900	438211.111111111
02-2015	15	02	City of Toronto	2370	1495132818	630858	480000	4211	56.6	5506	2.3	101	24	-	774	804973656	1040018	818000	1215	1131	102	16	198	139003021	702035	652000	275	179	107	13	162	69360565	428152	399444	288	315	100	24	1153	426212483	369655	330000	2301	3744	98	33	66	46427593	703448	694537	109	94	103	13	1219	472640076	387727.707957342
02-2015	15	02	City of Toronto Total	2370	1495132818	630858	480000	4211	56.6	5506	2.3	101	24	-	774	804973656	1040018	818000	1215	1131	102	16	198	139003021	702035	652000	275	179	107	13	162	69360565	428152	399444	288	315	100	24	1153	426212483	369655	330000	2301	3744	98	33	66	46427593	703448	694537	109	94	103	13	1219	472640076	387727.707957342
