date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
02-2023	23	02	Adjala-Tosorontio	8	7938000	992250	835000	25	0.337	37	4.8	0.97	44	44	8	7938000	992250	835000	25	37	0.97	44	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
02-2023	23	02	Ajax	77	77533106	1006923	949500	116	0.527	84	1.3	1.03	14	22	46	52267585	1136252	1074500	73	48	1.02	12	4	3480555	870139	893000	5	4	1.06	11	13	12623300	971023	945000	19	18	1.03	24	6	4267275	711213	707638	11	7	1.06	8	7	3976614	568088	520000	6	5	1.02	13	13	8243889	634145.307692308
02-2023	23	02	Aurora	55	67292456	1223499	1135000	89	0.488	86	2	1.01	20	26	30	46970288	1565676	1505500	56	64	1.01	20	2	1843888	921944	921944	5	3	1.01	8	6	6378000	1063000	1029500	10	4	1.08	8	10	7766280	776628	776990	10	6	1	27	7	4334000	619143	600000	8	9	0.95	21	17	12100280	711781.176470588
02-2023	23	02	Bradford West Gwillimbury	33	34515100	1045912	962500	75	0.402	72	2.4	0.97	23	32	23	25752700	1119683	1115000	62	59	0.97	21	5	4661500	932300	935000	6	9	1.01	26	4	3420900	855225	864000	4	2	0.98	26	1	680000	680000	680000	0	0	0.97	41	0	NA	NA	NA	3	2	NA	NA	-	-	-
02-2023	23	02	Brampton	382	392769158	1028192	955000	610	0.432	635	2.1	0.98	23	32	198	243981454	1232230	1202953	328	369	0.97	26	72	65932597	915731	908500	108	78	1.01	13	51	45466400	891498	905000	65	55	1	15	29	19953901	688066	705000	47	57	0.99	23	31	16654806	537252	536500	59	73	0.99	39	60	36608707	610145.116666667
02-2023	23	02	Brock	14	10381500	741536	667500	23	0.411	36	3.1	0.96	29	35	12	8981500	748458	667500	20	35	0.96	32	0	NA	NA	NA	0	0	NA	NA	1	775000	775000	775000	1	0	0.97	13	1	625000	625000	625000	2	1	1.04	11	0	NA	NA	NA	0	0	NA	NA	-	-	-
02-2023	23	02	Burlington	176	184417830	1047829	930000	271	0.513	340	2	0.98	25	35	79	109231174	1382673	1251000	128	151	0.97	25	7	6817500	973929	972500	10	7	1.04	10	15	13479999	898667	898000	17	15	0.98	14	31	22806317	735688	699000	46	38	0.99	25	41	29718840	724850	604600	63	125	0.98	33	72	52525157	729516.069444444
02-2023	23	02	Caledon	67	79337799	1184146	1093000	113	0.364	186	3.5	0.96	31	44	44	58212500	1323011	1255000	84	167	0.94	38	5	5185200	1037040	1025000	8	5	1.06	14	15	13570199	904680	925000	18	11	0.99	16	0	NA	NA	NA	1	1	NA	NA	1	679900	679900	679900	2	2	0.97	33	-	-	-
02-2023	23	02	City of Toronto	1745	1868970354	1071043	850000	3314	0.468	4110	2.3	1	24	35	482	825359413	1712364	1346500	867	920	1	19	144	184374714	1280380	1133000	222	198	1.02	19	57	75811063	1330019	1150000	94	85	1.03	17	104	86049058	827395	777500	200	236	1.03	24	952	693313593	728271	648000	1912	2640	0.98	27	1056	779362651	738032.81344697
02-2023	23	02	City of Toronto Total	1745	1868970354	1071043	850000	3314	0.468	4110	2.3	1	24	35	482	825359413	1712364	1346500	867	920	1	19	144	184374714	1280380	1133000	222	198	1.02	19	57	75811063	1330019	1150000	94	85	1.03	17	104	86049058	827395	777500	200	236	1.03	24	952	693313593	728271	648000	1912	2640	0.98	27	1056	779362651	738032.81344697
