date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
12-2016	16	12	Adjala-Tosorontio	12	7368999	614083	537500	8	79.2	24	2.2	97	27	-	12	7368999	614083	537500	8	24	97	27	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
12-2016	16	12	Ajax	104	60549287	582205	571000	72	79.3	47	0.6	102	14	-	56	38396488	685652	660000	38	25	102	14	7	4044000	577714	600000	4	7	106	5	9	3537899	393100	379900	3	0	107	11	12	3767400	313950	293000	11	7	99	18	19	10268500	540447	544000	15	8	102	14	31	14035900	452770.967741935
12-2016	16	12	Aurora	60	58236213	970604	843800	49	74.8	56	0.8	103	19	-	28	36917156	1318470	1243400	18	28	104	15	4	3104799	776200	717400	3	5	101	6	7	3333500	476214	447500	15	10	103	14	5	2799490	559898	550000	2	2	98	47	15	11229268	748618	712000	11	11	100	24	20	14028758	701437.9
12-2016	16	12	Bradford West Gwillimbury	56	39194429	699901	644000	36	77.4	37	0.9	101	16	-	40	30543029	763576	707500	27	31	100	17	4	1858400	464600	465000	2	1	103	9	0	-	-	-	0	0	-	-	0	-	-	-	0	3	-	-	7	4188000	598286	591000	5	1	103	6	-	-	-
12-2016	16	12	Brampton	546	335299654	614102	585250	461	75	362	0.8	100	17	-	292	211453357	724155	695000	252	237	100	18	104	59703751	574075	569500	85	45	102	13	35	13548250	387093	370000	20	15	101	24	42	12219515	290941	284500	31	31	99	21	66	34749281	526504	530250	62	28	101	12	108	46968796	434896.259259259
12-2016	16	12	Brock	7	3569100	509871	440000	5	75.1	17	2.5	98	44	-	6	3268100	544683	477550	5	17	98	51	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	1	301000	301000	301000	0	0	99	7	-	-	-
12-2016	16	12	Burlington	94	69834995	742925	670250	75	79.6	116	1.1	98	26	-	56	50319150	898556	815000	43	74	97	27	5	3159400	631880	659900	0	1	98	41	16	8353500	522094	495000	9	6	100	23	12	5039000	419917	326000	23	32	98	18	4	2375445	593861	594223	0	1	96	24	16	7414445	463402.8125
12-2016	16	12	Caledon	55	50063890	910253	805000	39	70	93	1.7	96	32	-	44	43376490	985829	897500	36	80	96	37	3	1855000	618333	600000	0	6	99	18	0	-	-	-	0	0	-	-	0	-	-	-	0	2	-	-	6	3547400	591233	610500	2	5	100	10	-	-	-
12-2016	16	12	City of Toronto	2105	1495195673	710307	534900	1667	70.1	2012	1.4	102	21	-	526	676754364	1286605	997000	416	488	103	19	138	111630980	808920	730000	107	77	104	15	119	67813828	569864	515000	121	120	102	19	1238	577640499	466592	414250	971	1277	100	24	53	46215077	871983	777777	38	34	105	17	1291	623855576	483234.373353989
12-2016	16	12	City of Toronto Total	2105	1495195673	710307	534900	1667	70.1	2012	1.4	102	21	-	526	676754364	1286605	997000	416	488	103	19	138	111630980	808920	730000	107	77	104	15	119	67813828	569864	515000	121	120	102	19	1238	577640499	466592	414250	971	1277	100	24	53	46215077	871983	777777	38	34	105	17	1291	623855576	483234.373353989
12-2016	16	12	Clarington	73	37563005	514562	480000	46	82.8	51	0.7	102	13	-	48	27462250	572130	521750	32	40	101	15	3	1269500	423167	440000	1	0	103	8	2	610000	305000	305000	1	1	100	20	3	867755	289252	280000	4	9	99	14	13	5386000	414308	400000	5	0	104	9	16	6253755	390859.6875
12-2016	16	12	Dufferin County	27	12538300	464381	470000	17	87.8	14	0.7	100	22	-	17	9795500	576206	567500	10	10	100	13	1	432000	432000	432000	1	0	102	5	1	310000	310000	310000	1	1	101	2	6	1208300	201383	180450	4	3	97	58	2	792500	396250	396250	1	0	103	8	8	2000800	250100
12-2016	16	12	Durham Region	528	301465534	570957	520000	411	81	337	0.7	102	14	-	341	218466080	640663	600000	264	253	102	16	37	16981400	458957	463000	28	15	105	10	36	13467199	374089	370450	32	16	106	11	24	7569555	315398	295450	22	29	99	18	76	37772312	497004	499450	54	20	103	11	100	45341867	453418.67
12-2016	16	12	East Gwillimbury	26	19164500	737096	670000	17	75.4	33	1.5	102	16	-	22	17130000	778636	697500	14	32	102	16	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	4	2034500	508625	482250	3	1	101	15	-	-	-
12-2016	16	12	Essa	11	4664800	424073	410000	14	81.3	22	1.3	98	33	-	9	3889800	432200	465000	11	20	97	37	1	365000	365000	365000	1	0	103	5	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
12-2016	16	12	Georgina	66	36560213	553943	513400	60	74.7	76	1.2	99	21	-	63	35106213	557241	513900	54	69	99	20	1	545000	545000	545000	0	0	101	6	0	-	-	-	1	1	-	-	0	-	-	-	1	1	-	-	2	909000	454500	454500	4	5	103	56	-	-	-
12-2016	16	12	Halton Hills	35	23413290	668951	575000	24	80.8	59	1.2	98	31	-	29	20831290	718320	680000	20	56	98	35	1	549000	549000	549000	1	0	110	7	3	980000	326667	310000	1	0	95	15	0	-	-	-	0	0	-	-	2	1053000	526500	526500	2	3	101	13	-	-	-
12-2016	16	12	Halton Region	404	328376002	812812	714500	309	78.7	439	1.1	100	23	-	228	232697011	1020601	899450	163	281	99	27	24	15672135	653006	642500	12	7	101	19	38	18730000	492895	475750	34	31	101	17	43	17404625	404759	357000	46	81	99	20	64	38765231	605707	602500	49	34	101	15	107	56169856	524951.925233645
12-2016	16	12	Innisfil	29	17346900	598169	530000	23	76	48	1.4	97	34	-	28	16811900	600425	520000	22	43	97	35	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	3	-	-	1	535000	535000	535000	1	2	100	12	-	-	-
12-2016	16	12	King	15	21092400	1406160	1345000	21	60.1	84	2.7	100	24	-	13	19988000	1537538	1345000	20	77	100	24	0	-	-	-	1	1	-	-	0	-	-	-	0	0	-	-	2	1104400	552200	552200	0	6	98	27	0	-	-	-	0	0	-	-	-	-	-
12-2016	16	12	Markham	284	263264626	926988	839500	208	70	195	1.1	102	20	-	115	163098933	1418252	1335000	80	78	101	19	15	12535300	835687	808000	10	1	107	15	21	12955700	616938	600000	18	15	102	14	86	35091043	408035	374500	60	76	99	27	31	25371570	818438	785000	26	17	105	11	117	60462613	516774.47008547
12-2016	16	12	Milton	106	72460729	683592	643500	71	82.7	65	0.8	101	24	-	45	38977495	866167	778000	34	47	101	40	10	6252000	625200	613000	5	1	99	12	1	365000	365000	365000	2	2	106	9	12	5136248	428021	384000	5	3	101	13	35	19832486	566642	576786	24	11	103	11	47	24968734	531249.659574468
12-2016	16	12	Mississauga	493	319309322	647686	568000	424	74.9	449	1.1	101	19	-	137	152642225	1114177	935000	112	195	101	21	67	44923700	670503	667000	63	28	104	11	94	47532929	505669	521500	76	41	103	15	176	61144068	347409	325000	157	177	99	23	14	9850900	703636	632500	12	6	103	18	190	70994968	373657.726315789
