date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
06-2021	21	06	Adjala-Tosorontio	19	28527000	1501421	1270000	29	79.3	25	1.2	99	20	21	19	28527000	1501421	1270000	28	24	99	20	0	0	0	-	1	1	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
06-2021	21	06	Ajax	207	191840795	926767	875000	243	79.2	89	0.5	110	9	12	118	122729795	1040083	982500	150	55	112	9	17	14106500	829794	825000	16	3	110	7	44	35926300	816507	805000	46	16	108	9	15	10358200	690547	690000	20	10	108	10	9	5802000	644667	555000	8	4	106	9	24	16160200	673341.666666667
06-2021	21	06	Aurora	127	161168163	1269041	1170000	162	67.4	119	1.2	104	14	21	77	118121563	1534046	1400000	105	81	104	14	8	7169900	896238	822500	6	4	101	11	20	19068200	953410	942500	24	10	107	11	10	7842000	784200	712500	12	11	102	11	9	5726500	636278	605000	12	13	97	27	19	13568500	714131.578947368
06-2021	21	06	Bradford West Gwillimbury	90	98496365	1094404	998000	109	74.6	64	0.8	103	16	20	69	81255365	1177614	1067000	85	55	103	18	7	5538000	791143	785000	4	1	109	10	12	10067000	838917	829500	17	5	105	12	0	0	0	-	0	0	-	-	0	0	0	-	0	1	-	-	-	-	-
06-2021	21	06	Brampton	1104	1117291276	1012039	933000	1453	70.3	736	0.7	103	11	16	594	710725066	1196507	1128500	782	380	103	10	187	167604947	896283	880000	232	98	104	9	175	144857214	827756	827000	211	93	104	12	83	55824387	672583	675000	128	85	103	15	54	27827362	515322	514500	88	71	100	16	137	83651749	610596.708029197
06-2021	21	06	Brock	31	25468722	821572	765000	55	82.2	36	0.8	103	12	14	31	25468722	821572	765000	54	35	103	12	0	0	0	-	1	1	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
06-2021	21	06	Burlington	325	373746520	1149989	997900	431	79	218	0.8	105	12	17	168	250403449	1490497	1340000	223	108	104	11	22	20742905	942859	949000	27	15	105	7	18	15458000	858778	848000	25	11	105	7	49	38796428	791764	765000	73	30	108	8	61	42628988	698836	550000	76	53	113	21	110	81425416	740231.054545455
06-2021	21	06	Caledon	133	194057387	1459078	1309000	194	71.2	156	1.1	101	13	19	106	170841387	1611711	1426750	150	126	101	13	6	5072500	845417	842500	10	7	103	11	18	15727500	873750	887500	25	14	103	9	2	1570000	785000	785000	2	1	101	34	0	0	0	-	3	5	-	-	-	-	-
06-2021	21	06	City of Toronto	3850	4157034650	1079749	867000	6386	58.7	5128	1.5	104	14	18	1085	1844371338	1699881	1340000	1749	1338	104	12	422	534692696	1267044	1180000	590	305	111	11	126	157006874	1246086	1160000	216	150	105	10	299	243119464	813109	758888	489	377	105	15	1901	1363903278	717466	639000	3305	2922	102	15	2200	1607022742	730464.882727273
06-2021	21	06	City of Toronto Total	3850	4157034650	1079749	867000	6386	58.7	5128	1.5	104	14	18	1085	1844371338	1699881	1340000	1749	1338	104	12	422	534692696	1267044	1180000	590	305	111	11	126	157006874	1246086	1160000	216	150	105	10	299	243119464	813109	758888	489	377	105	15	1901	1363903278	717466	639000	3305	2922	102	15	2200	1607022742	730464.882727273
