date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
07-2015	15	07	Adjala-Tosorontio	21	11862600	564886	522000	20	62	61	4.2	97	92	-	21	11862600	564886	522000	20	61	97	92	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
07-2015	15	07	Ajax	220	111606903	507304	480000	262	77.3	130	0.8	101	12	-	145	81643303	563057	550000	176	93	101	12	19	8610600	453189	450000	22	5	105	8	10	3330900	333090	316000	9	7	98	21	7	2062400	294629	261000	11	12	99	15	32	13008200	406506	390500	37	11	102	15	39	15070600	386425.641025641
07-2015	15	07	Aurora	106	82758170	780737	679000	125	70.4	117	1.6	100	19	-	70	64990920	928442	810500	86	80	100	18	11	6149250	559023	571000	11	5	102	18	11	5187600	471600	439800	7	9	99	19	5	1840900	368180	345000	9	10	96	49	9	4589500	509944	499500	9	9	102	13	14	6430400	459314.285714286
07-2015	15	07	Bradford West Gwillimbury	77	39625801	514621	478900	100	71.2	86	1.9	98	23	-	58	32062301	552798	526500	79	76	97	24	6	2497000	416167	408500	7	4	101	15	1	301500	301500	301500	3	1	108	5	1	222000	222000	222000	0	0	97	43	9	3775000	419444	432000	8	2	99	13	10	3997000	399700
07-2015	15	07	Brampton	988	499146630	505209	482000	1468	66.3	1146	1.4	99	17	-	577	339214653	587894	556000	874	685	99	17	178	80077719	449875	453000	279	176	100	12	72	22389411	310964	286500	72	88	99	23	56	13355049	238483	234500	87	102	98	30	95	39155598	412164	420000	139	85	100	14	151	52510647	347752.629139073
07-2015	15	07	Brock	34	10523200	309506	268950	44	56.3	98	4.6	96	45	-	33	10191700	308839	268000	43	94	96	44	1	331500	331500	331500	0	0	100	55	0	-	-	-	1	4	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
07-2015	15	07	Burlington	197	112342465	570266	522000	256	71.6	306	1.9	98	22	-	110	77016113	700146	634750	176	223	98	22	10	5258400	525840	518500	15	11	100	16	28	10728600	383164	379250	19	21	99	17	23	7552350	328363	294500	27	40	98	34	23	10261002	446131	449900	14	8	99	18	46	17813352	387246.782608696
07-2015	15	07	Caledon	94	61579401	655100	610000	163	59.6	263	2.9	98	26	-	73	51781200	709332	665000	137	240	98	29	7	3444201	492029	489200	7	6	98	16	1	400000	400000	400000	3	5	98	144	0	-	-	-	0	0	-	-	13	5954000	458000	452000	16	12	100	10	-	-	-
07-2015	15	07	City of Toronto	3480	2151342405	618202	495000	5681	57.9	7335	2.2	100	24	-	1031	1027669386	996770	750000	1548	1554	100	18	324	232035895	716160	652500	411	273	103	19	267	129610058	485431	440000	379	398	100	21	1730	682491290	394504	355875	3157	4924	98	30	102	68251989	669137	616000	143	124	102	14	1832	750743279	409794.366266376
07-2015	15	07	City of Toronto Total	3480	2151342405	618202	495000	5681	57.9	7335	2.2	100	24	-	1031	1027669386	996770	750000	1548	1554	100	18	324	232035895	716160	652500	411	273	103	19	267	129610058	485431	440000	379	398	100	21	1730	682491290	394504	355875	3157	4924	98	30	102	68251989	669137	616000	143	124	102	14	1832	750743279	409794.366266376
