date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
08-2019	19	08	Adjala-Tosorontio	14	9878500	705607	665000	16	59.4	49	3.4	95	54	-	14	9878500	705607	665000	16	49	95	54	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
08-2019	19	08	Ajax	160	105240266	657752	640000	237	58.4	243	1.7	99	21	-	108	76941866	712425	681250	161	180	99	22	16	9356500	584781	583500	12	6	101	23	8	3704000	463000	482500	14	14	99	15	5	2069000	413800	384000	4	4	98	17	21	12058900	574233	579000	40	36	100	21	26	14127900	543380.769230769
08-2019	19	08	Aurora	69	63139158	915060	854900	174	40.3	275	3.9	97	35	-	47	49775558	1059054	1020000	130	210	97	33	5	3740000	748000	739000	9	9	98	27	7	3049700	435671	385000	10	17	99	34	2	1040000	520000	520000	8	19	97	86	6	4063900	677317	650000	15	17	98	33	8	5103900	637987.5
08-2019	19	08	Bradford West Gwillimbury	63	45270000	718571	690000	98	48.2	165	3.2	98	24	-	52	39267400	755142	723250	91	142	98	21	4	2265500	566375	553500	3	7	99	9	0	-	-	-	1	1	-	-	2	870000	435000	435000	1	3	98	130	2	1194600	597300	597300	0	8	100	21	4	2064600	516150
08-2019	19	08	Brampton	824	605114415	734362	700550	1310	57.6	1229	1.7	99	19	-	432	370327973	857241	810500	721	743	98	20	146	98752162	676385	679000	248	185	100	17	58	28136300	485109	479450	80	73	99	24	51	20917380	410145	400000	66	69	99	21	132	83404600	631853	642250	189	151	99	18	183	104321980	570065.464480874
08-2019	19	08	Brock	18	9188499	510472	462500	32	45.1	89	4.8	96	68	-	18	9188499	510472	462500	30	84	96	68	0	-	-	-	1	1	-	-	0	-	-	-	0	1	-	-	0	-	-	-	1	1	-	-	0	-	-	-	0	2	-	-	-	-	-
08-2019	19	08	Burlington	213	169981115	798033	718000	257	62.9	378	2.1	98	31	-	106	108193737	1020696	874250	147	275	97	37	8	5090900	636363	658000	8	6	99	23	35	20887136	596775	535000	33	26	99	25	39	19792351	507496	422000	42	44	98	29	22	14344991	652045	626646	23	22	100	19	61	34137342	559628.557377049
08-2019	19	08	Caledon	106	98974500	933722	833000	150	49.3	248	3.4	98	29	-	83	84065000	1012831	910000	124	223	97	32	5	3330000	666000	645000	4	6	98	18	1	575000	575000	575000	2	2	98	16	0	-	-	-	0	0	-	-	17	11004500	647324	648000	19	15	100	16	-	-	-
08-2019	19	08	City of Toronto	2553	2090180662	818715	685000	3727	58.2	4616	1.9	99	23	-	669	833836549	1246392	967000	1138	1788	98	27	188	179805275	956411	841650	257	228	104	17	196	123370936	629444	601500	281	331	101	22	1410	873222229	619307	565000	1913	2117	100	22	66	63417673	960874	934000	116	131	99	19	1476	936639902	634579.879403794
08-2019	19	08	City of Toronto Total	2553	2090180662	818715	685000	3727	58.2	4616	1.9	99	23	-	669	833836549	1246392	967000	1138	1788	98	27	188	179805275	956411	841650	257	228	104	17	196	123370936	629444	601500	281	331	101	22	1410	873222229	619307	565000	1913	2117	100	22	66	63417673	960874	934000	116	131	99	19	1476	936639902	634579.879403794
08-2019	19	08	Clarington	195	112545539	577157	541000	297	51.7	346	2.3	98	27	-	152	94144939	619375	604950	245	286	98	27	4	1688500	422125	415750	4	6	98	32	4	1727250	431813	424000	4	6	100	30	9	3193770	354863	335000	10	13	99	29	19	8566880	450888	445000	25	23	99	19	28	11760650	420023.214285714
08-2019	19	08	Dufferin County	61	33979386	557039	557000	70	69.5	85	1.7	98	29	-	42	26125486	622035	605500	50	67	98	31	9	4243000	471444	465000	5	3	99	33	0	-	-	-	0	1	-	-	5	1099000	219800	213000	5	5	98	13	5	2511900	502380	510000	9	7	98	17	10	3610900	361090
08-2019	19	08	Durham Region	1046	642622829	614362	585000	1542	53.2	1917	2.3	98	26	-	736	491518217	667824	648900	1148	1519	98	27	61	31336700	513716	500000	68	55	100	19	62	26551850	428256	444000	80	77	100	19	49	18906582	385849	385000	59	78	98	32	121	65170880	538602	540000	157	159	99	23	170	84077462	494573.305882353
08-2019	19	08	East Gwillimbury	45	37252400	827831	788300	88	37.4	186	5	97	39	-	39	33306900	854023	817500	76	168	97	42	0	-	-	-	2	3	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	6	3945500	657583	666250	10	15	99	22	-	-	-
08-2019	19	08	Essa	45	25161675	559148	505000	50	50.6	116	3.6	97	39	-	34	20377025	599324	558000	40	101	97	41	1	440000	440000	440000	1	1	98	86	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	8	3307150	413394	418250	7	9	99	27	-	-	-
08-2019	19	08	Georgina	78	43066288	552132	561000	164	40.8	279	4.1	97	38	-	70	39083288	558333	569500	161	269	96	39	3	1544500	514833	522500	0	2	98	13	0	-	-	-	0	0	-	-	0	-	-	-	0	1	-	-	5	2438500	487700	475500	3	6	99	42	-	-	-
08-2019	19	08	Halton Hills	83	64842477	781235	720000	128	55.4	171	2.2	97	31	-	64	54262577	847853	796000	106	156	97	34	3	1774500	591500	693000	2	2	98	23	3	1554500	518167	512000	6	5	98	11	4	1806400	451600	473500	4	3	98	29	8	4954500	619313	616500	9	4	98	20	12	6760900	563408.333333333
08-2019	19	08	Halton Region	754	646492709	857417	755000	1013	55.9	1499	2.4	98	28	-	401	431178091	1075257	920000	600	1104	97	33	30	20231800	674393	705000	46	38	99	21	79	45179736	571895	527000	66	67	99	26	97	49680651	512172	450000	122	138	98	27	141	96451431	684053	666000	173	145	99	18	238	146132082	614000.344537815
08-2019	19	08	Innisfil	71	42270800	595363	545000	180	32.3	457	6.4	97	46	-	59	35281300	597988	548000	147	368	96	47	0	-	-	-	0	1	-	-	0	-	-	-	0	0	-	-	2	808500	404250	404250	11	46	96	60	10	6181000	618100	537500	22	42	103	39	12	6989500	582458.333333333
08-2019	19	08	King	39	54755000	1403974	1322000	84	26.1	261	9.3	93	53	-	34	51486000	1514294	1433500	77	251	93	58	0	-	-	-	1	1	-	-	0	-	-	-	0	0	-	-	3	1434000	478000	460000	1	3	97	26	1	925000	925000	925000	4	4	99	3	4	2359000	589750
08-2019	19	08	Markham	347	332388690	957892	899000	585	46.4	836	3.2	99	27	-	178	218663276	1228445	1137400	314	502	98	28	19	16150300	850016	866800	26	21	104	14	26	17333188	666661	637500	42	51	98	29	70	36116738	515953	497000	93	129	99	32	41	33272688	811529	772000	80	98	100	18	111	69389426	625129.963963964
08-2019	19	08	Milton	210	155178139	738944	712500	229	62	219	1.6	99	21	-	97	85348189	879878	852000	108	144	98	24	18	12682400	704578	715000	28	18	100	20	10	5243900	524390	509950	3	1	98	25	14	6544000	467429	468000	20	18	99	20	71	45359650	638868	645000	70	38	99	16	85	51903650	610631.176470588
08-2019	19	08	Mississauga	779	570655417	732549	689900	1161	59.5	1242	1.8	98	21	-	241	256310490	1063529	955221	465	658	98	26	113	86576135	766160	750000	159	118	99	20	141	83984931	595638	604000	180	154	99	19	257	123029561	478714	462000	307	267	99	20	20	15101300	755065	749000	41	40	100	21	277	138130861	498667.368231047
08-2019	19	08	New Tecumseth	76	45865100	603488	582500	131	53.8	219	3.2	98	32	-	58	36940200	636900	606000	108	175	98	31	4	1737000	434250	408500	3	4	96	58	0	-	-	-	2	3	-	-	0	-	-	-	3	10	-	-	8	3869900	483738	485000	9	7	99	25	-	-	-
08-2019	19	08	Newmarket	120	95926300	799386	736500	182	45.4	292	3.3	98	33	-	88	76038800	864077	798500	134	215	97	34	9	5674500	630500	645000	14	18	98	21	3	1425000	475000	495000	6	8	102	27	2	1025000	512500	512500	5	8	96	56	17	11134000	654941	652500	22	43	98	34	19	12159000	639947.368421053
08-2019	19	08	Oakville	248	256490978	1034238	871500	399	48.2	731	3.2	97	31	-	134	183373588	1368460	1189500	239	529	96	35	1	684000	684000	684000	8	12	98	19	31	17494200	564329	526000	24	35	98	28	40	21537900	538448	450000	56	73	98	28	40	31792290	794807	770000	71	81	99	22	80	53330190	666627.375
08-2019	19	08	Orangeville	61	33979386	557039	557000	70	69.5	85	1.7	98	29	-	42	26125486	622035	605500	50	67	98	31	9	4243000	471444	465000	5	3	99	33	0	-	-	-	0	1	-	-	5	1099000	219800	213000	5	5	98	13	5	2511900	502380	510000	9	7	98	17	10	3610900	361090
08-2019	19	08	Oshawa	290	149853633	516737	510000	409	53.3	453	2.1	99	23	-	215	119301543	554891	538000	314	344	99	23	26	11377900	437612	420000	33	27	100	14	19	6383900	335995	328500	23	23	101	16	10	3112490	311249	272000	11	24	97	59	19	9177900	483047	480000	25	32	98	27	29	12290390	423806.551724138
08-2019	19	08	Peel Region	1709	1274744332	745901	704500	2621	57.9	2719	1.9	99	21	-	756	710703463	940084	868500	1310	1624	98	23	264	188658297	714615	720000	411	309	100	18	200	112696231	563481	550000	262	229	99	20	308	143946941	467360	455500	373	336	99	20	169	109510400	647991	646000	249	206	100	18	477	253457341	531357.109014675
08-2019	19	08	Pickering	148	101572478	686301	671000	204	53.8	241	2.2	99	24	-	71	60039678	845629	810000	115	168	98	26	9	5767500	640833	640000	11	9	101	15	22	10497800	477173	477500	24	20	100	21	16	6649600	415600	419500	20	20	98	27	28	17241400	615764	626000	30	21	99	22	44	23891000	542977.272727273
08-2019	19	08	Richmond Hill	252	262431295	1041394	950000	445	37.7	839	4.5	96	32	-	132	182664775	1383824	1240000	286	611	96	35	14	11665200	833229	869600	17	29	97	30	7	4583000	654714	668000	11	15	99	42	58	28531620	491924	480000	63	78	98	26	39	33096700	848633	819500	59	93	99	32	97	61628320	635343.505154639
08-2019	19	08	Scugog	30	17464100	582137	557000	62	47.4	132	4.2	96	50	-	29	17029100	587210	570000	60	130	96	48	1	435000	435000	435000	0	0	95	113	0	-	-	-	1	1	-	-	0	-	-	-	1	1	-	-	0	-	-	-	0	0	-	-	-	-	-
08-2019	19	08	Simcoe County	269	168446075	626194	595000	475	44.4	1006	4.2	98	36	-	217	141744425	653200	620000	402	835	97	36	9	4442500	493611	523000	7	13	98	39	0	-	-	-	3	4	-	-	4	1678500	419625	435000	15	59	97	95	28	14552650	519738	472500	38	66	101	30	32	16231150	507223.4375
08-2019	19	08	Toronto C01	373	286925087	769236	670000	549	61.7	602	1.5	100	21	-	3	6730000	2243333	1580000	10	13	96	42	6	10672800	1778800	1807500	9	19	105	24	14	12312800	879486	880500	16	13	104	14	339	242697187	715921	650000	502	548	100	21	10	13930300	1393030	1300000	11	9	99	22	349	256627487	735322.312320917
08-2019	19	08	Toronto C02	53	69406390	1309555	938000	83	55.4	123	2	100	24	-	8	22674000	2834250	2330000	10	19	98	22	9	12823000	1424778	1350000	16	11	108	10	0	-	-	-	3	8	-	-	34	32170390	946188	715000	52	81	99	29	1	1290000	1290000	1290000	1	3	99	7	35	33460390	956011.142857143
08-2019	19	08	Toronto C03	24	34829468	1451228	1026500	38	55.9	67	1.9	101	20	-	12	23846218	1987185	1464000	17	40	99	13	2	2683000	1341500	1341500	9	10	110	9	0	-	-	-	0	2	-	-	9	7812750	868083	870000	12	15	102	31	0	-	-	-	0	0	-	-	-	-	-
08-2019	19	08	Toronto C04	31	54873459	1770112	1754000	75	47	146	2.6	98	25	-	20	45070959	2253548	2198730	51	106	98	29	0	-	-	-	2	8	-	-	1	522500	522500	522500	1	2	95	28	8	7373000	921625	779000	17	27	99	18	2	1907000	953500	953500	4	2	102	9	10	9280000	928000
08-2019	19	08	Toronto C06	28	29987018	1070965	1010000	36	53.7	54	2.5	96	35	-	17	24215018	1424413	1225018	18	30	95	45	0	-	-	-	1	2	-	-	0	-	-	-	1	1	-	-	11	5772000	524727	491000	16	21	100	20	0	-	-	-	0	0	-	-	-	-	-
08-2019	19	08	Toronto C07	90	81172208	901913	685000	168	46.7	265	3.2	97	32	-	25	39173888	1566956	1245000	62	144	95	40	3	2738000	912667	965000	2	1	97	31	8	5153000	644125	672000	13	16	99	30	51	31270320	613144	542900	88	99	100	27	3	2837000	945667	1039000	3	4	98	45	54	34107320	631617.037037037
08-2019	19	08	Toronto C08	147	107442247	730900	660000	190	60.1	215	1.6	100	22	-	0	0	-	0	0	1	-	-	1	1050000	1050000	1050000	4	4	105	6	4	3450000	862500	867500	5	5	106	11	139	99202247	713685	630000	177	200	100	23	3	3740000	1246667	1260000	4	5	100	11	142	102942247	724945.401408451
