date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
08-2021	21	08	Adjala-Tosorontio	14	18083000	1291643	1027500	13	80.5	17	1.1	98	25	28	14	18083000	1291643	1027500	13	17	98	25	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
08-2021	21	08	Ajax	165	160690088	973879	925000	160	80.3	52	0.4	114	7	9	96	105660052	1100626	1081000	90	32	116	7	13	11571525	890117	900000	13	5	114	4	31	26616511	858597	865000	28	8	110	8	8	5871000	733875	725000	11	3	116	4	10	5134000	513400	525000	12	4	103	15	18	11005000	611388.888888889
08-2021	21	08	Aurora	107	125920816	1176830	1085000	111	72.7	67	1.1	105	17	24	56	81661936	1458249	1386000	66	45	104	17	10	9510000	951000	948000	8	1	106	23	15	15107500	1007167	975000	12	1	113	14	14	10987880	784849	773000	13	9	102	13	11	7363500	669409	650000	12	11	98	21	25	18351380	734055.2
08-2021	21	08	Bradford West Gwillimbury	53	59017745	1113542	1050000	59	75.6	38	0.8	103	16	20	45	52491745	1166483	1100000	55	36	103	16	2	1645000	822500	822500	2	2	106	13	5	4271000	854200	850000	1	0	101	24	1	610000	610000	610000	1	0	100	8	0	0	0	-	0	0	-	-	-	-	-
08-2021	21	08	Brampton	883	936224764	1060277	975000	950	73	433	0.7	104	11	15	462	589105199	1275119	1220500	512	207	104	10	190	177290016	933105	925000	176	52	106	9	108	92010750	851951	851500	109	50	104	11	74	50741399	685695	662500	78	44	103	15	44	22731900	516634	516000	67	75	100	20	118	73473299	622655.076271186
08-2021	21	08	Brock	29	28633263	987354	780000	29	79.4	20	0.9	101	15	17	29	28633263	987354	780000	29	20	101	15	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
08-2021	21	08	Burlington	245	257140986	1049555	945000	280	80	158	0.8	103	14	16	110	154432204	1403929	1252500	139	84	104	13	16	14764200	922763	926000	19	6	105	18	25	23374999	935000	927000	22	5	107	8	46	35528983	772369	720000	42	17	103	13	47	28700700	610653	579000	57	45	99	21	93	64229683	690641.752688172
08-2021	21	08	Caledon	104	152601499	1467322	1385000	133	72	118	1.1	102	16	24	77	128855999	1673455	1575000	109	108	102	17	11	10018000	910727	880000	9	2	107	10	15	12987500	865833	870000	14	7	103	14	0	0	0	-	0	0	-	-	1	740000	740000	740000	1	1	99	37	-	-	-
08-2021	21	08	City of Toronto	3003	3003023643	1000008	785000	4207	62	4103	1.5	103	19	27	694	1162201076	1674641	1350000	939	905	103	18	228	276934252	1214624	1077500	265	162	107	15	101	117139244	1159794	997000	146	114	106	16	227	179871329	792385	745000	304	274	105	17	1738	1252805742	720832	636000	2523	2609	102	21	1965	1432677071	729097.74605598
08-2021	21	08	City of Toronto Total	3003	3003023643	1000008	785000	4207	62	4103	1.5	103	19	27	694	1162201076	1674641	1350000	939	905	103	18	228	276934252	1214624	1077500	265	162	107	15	101	117139244	1159794	997000	146	114	106	16	227	179871329	792385	745000	304	274	105	17	1738	1252805742	720832	636000	2523	2609	102	21	1965	1432677071	729097.74605598
