date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
08-2018	18	08	Adjala-Tosorontio	14	10752500	768036	721250	30	46.5	66	4.6	95	42	-	14	10752500	768036	721250	30	66	95	42	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
08-2018	18	08	Ajax	123	77166986	627374	590000	200	52.8	244	1.9	98	24	-	72	51117198	709961	687000	134	174	98	24	11	6340000	576364	570000	19	11	99	16	9	4043900	449322	429000	10	14	98	38	6	2189388	364898	367194	13	13	98	23	22	11896000	540727	549000	22	31	99	23	28	14085388	503049.571428571
08-2018	18	08	Aurora	82	76953351	938456	828750	173	32.4	317	4.8	96	31	-	50	56083050	1121661	1000000	104	198	95	33	6	4282300	713717	725000	10	15	98	31	6	3568001	594667	515001	9	34	98	32	4	1541000	385250	381500	13	27	97	44	16	11479000	717438	695250	35	42	98	22	20	13020000	651000
08-2018	18	08	Bradford West Gwillimbury	48	30943900	644665	623500	119	34.3	242	4.8	97	37	-	32	22798750	712461	725000	99	199	97	35	1	593000	593000	593000	1	7	99	41	0	-	-	-	0	1	-	-	2	657000	328500	328500	2	11	97	39	7	3859500	551357	578000	8	14	99	52	9	4516500	501833.333333333
08-2018	18	08	Brampton	671	476287696	709818	670500	1361	48.9	1599	2.3	98	23	-	377	311719113	826841	769000	776	957	98	25	110	70206699	638243	630000	240	246	99	17	34	16099072	473502	468250	105	115	99	21	51	18204513	356951	352500	69	67	98	23	96	58125799	605477	617750	162	204	99	19	147	76330312	519253.823129252
08-2018	18	08	Brock	20	10279900	513995	437500	44	42.6	85	4.6	96	46	-	17	9089900	534700	440000	43	85	96	47	0	-	-	-	0	0	-	-	3	1190000	396667	415000	1	0	98	35	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
08-2018	18	08	Burlington	208	159598847	767302	676500	294	56.7	470	2.5	97	33	-	111	107629208	969633	850000	165	294	96	38	5	3345000	669000	650000	18	25	99	10	36	19115325	530981	481250	27	41	98	33	31	13902500	448468	376000	53	83	99	29	22	13201814	600082	592450	24	20	98	22	53	27104314	511402.150943396
08-2018	18	08	Caledon	65	55232951	849738	785000	152	45.3	293	3.6	97	34	-	44	41142950	935067	885000	111	250	97	36	7	4498500	642643	647000	17	18	99	20	0	-	-	-	1	1	-	-	0	-	-	-	0	1	-	-	12	7814501	651208	654500	23	23	99	27	-	-	-
08-2018	18	08	City of Toronto	2441	1916728902	785223	637500	3752	57.8	4808	1.9	99	24	-	619	770205927	1244275	928000	1071	1735	98	25	191	170220792	891208	810000	254	269	103	19	176	108607750	617089	555000	285	341	100	26	1388	812473358	585355	518944	2013	2307	99	23	49	45103175	920473	757000	95	115	99	22	1437	857576533	596782.556019485
08-2018	18	08	City of Toronto Total	2441	1916728902	785223	637500	3752	57.8	4808	1.9	99	24	-	619	770205927	1244275	928000	1071	1735	98	25	191	170220792	891208	810000	254	269	103	19	176	108607750	617089	555000	285	341	100	26	1388	812473358	585355	518944	2013	2307	99	23	49	45103175	920473	757000	95	115	99	22	1437	857576533	596782.556019485
08-2018	18	08	Clarington	163	92829260	569505	520000	262	52.3	333	2.1	98	28	-	104	66624360	640619	579950	176	252	98	32	4	1904000	476000	490500	9	5	99	31	1	475000	475000	475000	5	6	93	45	12	3810900	317575	318450	8	6	99	23	22	10073500	457886	441750	23	18	99	18	34	13884400	408364.705882353
08-2018	18	08	Dufferin County	45	24030965	534021	510000	84	65.2	115	1.8	98	26	-	26	16109200	619585	557400	53	85	98	28	4	1739000	434750	437500	9	8	99	18	3	1110000	370000	370000	4	4	99	18	3	866265	288755	298765	3	4	97	24	9	4206500	467389	505000	15	14	99	25	12	5072765	422730.416666667
08-2018	18	08	Durham Region	843	497965430	590706	560000	1466	49	2014	2.4	98	28	-	548	357379493	652152	628000	1052	1559	98	29	50	24939500	498790	509000	81	69	99	17	58	23100499	398284	409000	66	82	98	32	42	15987938	380665	360000	56	73	98	29	99	51900900	524252	530000	137	152	99	23	141	67888838	481481.120567376
08-2018	18	08	East Gwillimbury	40	31510900	787773	742500	105	26.9	261	7	97	49	-	32	26563900	830122	770000	90	233	97	48	1	688000	688000	688000	7	13	94	90	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	7	4259000	608429	657000	8	15	99	50	-	-	-
08-2018	18	08	Essa	33	20050400	607588	525000	66	44.9	129	3.8	97	41	-	30	18927000	630900	545000	51	104	97	42	1	269900	269900	269900	1	0	100	12	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	2	853500	426750	426750	7	12	98	51	-	-	-
08-2018	18	08	Georgina	54	29124300	539339	526500	161	33	332	5.1	96	44	-	48	26579300	553735	539950	152	312	96	45	0	-	-	-	2	4	-	-	0	-	-	-	0	1	-	-	1	230000	230000	230000	0	1	96	77	4	1810000	452500	447500	7	13	97	28	5	2040000	408000
08-2018	18	08	Halton Hills	88	66574567	756529	670000	87	61	130	2	97	32	-	67	55374167	826480	750000	62	112	97	35	5	2710000	542000	620000	5	3	98	25	6	2560000	426667	444500	10	6	99	13	1	420000	420000	420000	2	2	95	62	9	5510400	612267	620000	7	5	99	28	10	5930400	593040
08-2018	18	08	Halton Region	727	619115980	851604	737500	1096	50.8	1742	2.7	97	32	-	395	419682474	1062487	920000	643	1155	96	34	30	19688477	656283	645500	69	85	98	26	71	41244941	580915	482500	69	100	98	30	96	47242600	492110	428000	122	187	98	33	127	85232588	671123	635000	180	200	98	23	223	132475188	594059.139013453
08-2018	18	08	Innisfil	64	34472563	538634	500250	192	27.2	419	7	97	43	-	54	28016988	518833	492500	165	362	97	45	0	-	-	-	0	2	-	-	1	1235000	1235000	1235000	0	1	95	31	3	1266575	422192	430000	10	20	98	36	5	3461000	692200	510000	15	30	96	31	8	4727575	590946.875
08-2018	18	08	King	27	44840600	1660763	1455800	79	25.9	231	8.5	92	59	-	24	42556100	1773171	1577500	75	217	92	64	1	847000	847000	847000	1	4	94	15	0	-	-	-	0	0	-	-	1	485000	485000	485000	2	5	99	25	1	952500	952500	952500	1	5	96	16	2	1437500	718750
08-2018	18	08	Markham	295	258178664	875182	830000	627	38.5	994	3.8	97	30	-	109	135829376	1246141	1151000	281	517	96	32	24	20077451	836560	821875	37	42	98	31	24	17757500	739896	682500	47	77	98	39	86	41589400	483598	439500	147	196	98	27	37	29591800	799778	774000	81	113	99	27	123	71181200	578708.943089431
08-2018	18	08	Milton	172	126047750	732836	694000	287	53.2	360	2.2	97	23	-	87	76672699	881295	830000	152	228	96	27	15	9783477	652232	650000	33	38	98	25	5	2392500	478500	470000	4	3	98	29	16	6826300	426644	431500	19	19	98	20	48	29722774	619224	613000	76	70	99	16	64	36549074	571079.28125
08-2018	18	08	Mississauga	710	485511602	683819	625500	1134	53.6	1433	2.2	98	25	-	213	216814467	1017908	895000	441	697	96	28	100	72807892	728079	716250	151	152	99	22	144	79965465	555316	555000	170	177	98	24	224	93738228	418474	405000	326	350	98	24	22	16026050	728457	707500	40	52	98	16	246	109764278	446196.25203252
08-2018	18	08	New Tecumseth	67	36964490	551709	510000	127	47	232	3.8	97	40	-	47	27591000	587043	540000	91	180	97	40	4	1972000	493000	498500	5	7	98	38	1	320000	320000	320000	2	5	91	86	4	1507500	376875	369000	3	5	97	57	8	3673990	459249	438250	14	13	97	35	12	5181490	431790.833333333
08-2018	18	08	Newmarket	93	70239951	755268	694000	212	34.2	404	4.5	97	37	-	57	50019013	877527	815000	136	285	96	36	10	5751288	575129	640000	24	33	100	32	4	2087150	521788	484625	6	13	98	63	8	3604000	450500	435000	11	18	98	35	14	8778500	627036	623250	35	55	98	39	22	12382500	562840.909090909
08-2018	18	08	Oakville	259	266894816	1030482	866000	428	43.8	782	3.5	97	36	-	130	180006400	1384665	1200000	264	521	96	37	5	3850000	770000	790000	13	19	97	47	24	17177116	715713	551500	28	50	99	30	48	26093800	543621	459000	48	83	98	39	48	36797600	766617	747500	73	105	97	31	96	62891400	655118.75
08-2018	18	08	Orangeville	45	24030965	534021	510000	84	65.2	115	1.8	98	26	-	26	16109200	619585	557400	53	85	98	28	4	1739000	434750	437500	9	8	99	18	3	1110000	370000	370000	4	4	99	18	3	866265	288755	298765	3	4	97	24	9	4206500	467389	505000	15	14	99	25	12	5072765	422730.416666667
08-2018	18	08	Oshawa	241	122032934	506361	490000	452	46.5	580	2.4	98	25	-	177	95853385	541545	512500	347	442	98	24	22	9029600	410436	402000	36	39	100	12	21	7181899	341995	332000	21	28	98	42	4	1548150	387038	345575	9	19	99	38	11	5646900	513355	539900	35	48	98	28	15	7195050	479670
08-2018	18	08	Peel Region	1446	1017032249	703342	663250	2647	50.9	3325	2.3	98	24	-	634	569676530	898543	832000	1328	1904	97	27	217	147513091	679784	672000	408	416	99	20	178	96064537	539688	529150	276	293	99	24	275	111942741	407065	391000	395	418	98	24	130	81966350	630510	630000	225	279	98	19	405	193909091	478787.879012346
08-2018	18	08	Pickering	78	50973400	653505	652750	161	49.4	221	2.4	98	26	-	41	31055400	757449	725000	93	157	98	28	8	5029000	628625	629000	10	8	98	15	8	3289900	411238	406500	18	21	98	18	8	3429500	428688	391250	17	18	98	36	11	6903500	627591	615000	22	16	98	32	19	10333000	543842.105263158
