date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
06-2022	22	06	Adjala-Tosorontio	5	5362000	1072400	965000	35	0.539	57	1.8	0.97	23	35	5	5362000	1072400	965000	35	57	0.97	23	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
06-2022	22	06	Ajax	135	137849172	1021105	985000	255	0.657	185	0.7	1.03	13	20	96	105796672	1102049	1040000	147	107	1.02	14	4	3663000	915750	932500	17	14	0.97	15	17	15083900	887288	865000	50	36	1.08	9	11	8370600	760964	755000	21	11	1.03	13	5	3225000	645000	650000	11	9	1.16	12	16	11595600	724725
06-2022	22	06	Aurora	70	102391675	1462738	1250500	172	0.594	185	1.2	0.99	17	28	43	74786976	1739232	1410000	94	107	0.99	15	9	9068900	1007656	987000	17	13	0.99	15	13	14045799	1080446	1070000	22	23	0.99	23	2	1810000	905000	905000	25	28	0.95	3	3	2680000	893333	800000	14	13	0.97	24	5	4490000	898000
06-2022	22	06	Bradford West Gwillimbury	40	45364187	1134105	1040000	103	0.544	113	1.2	0.97	21	35	36	41563300	1154536	1050000	82	86	0.96	22	2	1888887	944444	944444	11	10	1	11	2	1912000	956000	956000	10	13	1.02	6	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	2	NA	NA	-	-	-
06-2022	22	06	Brampton	518	550882285	1063479	999000	1467	0.619	1303	0.8	0.99	15	25	271	337460962	1245243	1190000	823	721	0.99	15	93	91633398	985305	985000	231	210	1.01	13	73	65601924	898656	915000	169	137	1.01	14	49	36592001	746776	735000	131	112	1.01	19	30	17809000	593633	587500	106	117	0.97	17	79	54401001	688620.265822785
06-2022	22	06	Brock	17	12394000	729059	745000	43	0.602	62	1.4	0.96	27	39	15	11414000	760933	800000	42	62	0.96	28	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	2	980000	490000	490000	1	0	0.97	22	0	NA	NA	NA	0	0	NA	NA	-	-	-
06-2022	22	06	Burlington	199	249504535	1253792	1049900	530	0.672	481	0.8	0.98	15	21	108	177070837	1639545	1347500	279	253	0.98	16	10	9573500	957350	927500	20	14	0.98	16	20	19085000	954250	977000	42	28	0.97	12	29	22366582	771261	791500	82	70	0.98	13	30	19320616	644021	595000	102	109	0.99	16	59	41687198	706562.677966102
06-2022	22	06	Caledon	58	87827103	1514260	1342500	199	0.556	257	1.5	0.96	19	31	45	75377203	1675049	1571000	162	221	0.96	18	5	4820000	964000	1015000	11	12	0.92	22	8	7629900	953738	962500	22	20	1	22	0	NA	NA	NA	3	3	NA	NA	0	NA	NA	NA	1	1	NA	NA	-	-	-
06-2022	22	06	City of Toronto	2422	2790567821	1152175	930000	5988	0.613	6290	1.3	1.01	16	23	747	1297547669	1737012	1375000	1688	1624	1.01	12	245	329127688	1343378	1200000	505	413	1.04	11	78	99541000	1276167	1234500	197	168	1.03	14	165	150032076	909285	835000	420	434	1.02	16	1165	898526388	771267	690000	3140	3593	1	18	1330	1048558464	788389.822556391
06-2022	22	06	City of Toronto Total	2422	2790567821	1152175	930000	5988	0.613	6290	1.3	1.01	16	23	747	1297547669	1737012	1375000	1688	1624	1.01	12	245	329127688	1343378	1200000	505	413	1.04	11	78	99541000	1276167	1234500	197	168	1.03	14	165	150032076	909285	835000	420	434	1.02	16	1165	898526388	771267	690000	3140	3593	1	18	1330	1048558464	788389.822556391
06-2022	22	06	Clarington	175	163759472	935768	865000	366	0.682	236	0.7	1.05	9	15	138	137927972	999478	908500	287	184	1.05	8	6	3733000	622167	620000	6	3	1.06	10	15	11664500	777633	795000	28	21	1.07	10	4	2497000	624250	616000	10	5	1.06	8	9	5639500	626611	595000	23	16	1.03	19	13	8136500	625884.615384615
06-2022	22	06	Dufferin County	41	36909057	900221	850000	93	0.675	99	0.8	0.98	16	23	24	24526657	1021944	962500	65	65	0.98	12	7	4683400	669057	651000	7	4	0.96	17	8	6487000	810875	832500	11	12	0.98	21	2	1212000	606000	606000	5	7	1.02	30	0	NA	NA	NA	5	11	NA	NA	-	-	-
06-2022	22	06	Durham Region	967	937433226	969424	885000	1979	0.667	1415	0.7	1.04	12	19	660	704100390	1066819	990000	1378	989	1.04	12	80	63114107	788926	760000	119	56	1.08	9	98	81914229	835859	840000	184	140	1.06	11	77	53489900	694674	720000	160	110	1.03	14	44	28147200	639709	600000	108	100	1.02	16	121	81637100	674686.776859504
06-2022	22	06	East Gwillimbury	37	46464138	1255788	1200000	89	0.59	116	1.3	1	18	28	27	37545888	1390588	1430000	69	100	0.99	17	3	3280000	1093333	1000000	3	2	1.1	36	6	5209250	868208	853725	17	14	0.96	12	0	NA	NA	NA	0	0	NA	NA	1	429000	429000	429000	0	0	0.95	21	-	-	-
06-2022	22	06	Essa	33	29533500	894955	775000	86	0.592	91	1.2	0.98	18	26	27	25154500	931648	841500	75	79	0.97	20	2	1370000	685000	685000	1	1	0.97	20	4	3009000	752250	750000	7	7	1	9	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
06-2022	22	06	Georgina	60	56075825	934597	810000	171	0.574	199	1.3	0.98	16	28	54	52111825	965034	858250	157	181	0.98	16	0	NA	NA	NA	4	4	NA	NA	4	2865000	716250	717500	7	9	0.97	22	0	NA	NA	NA	0	0	NA	NA	2	1099000	549500	549500	2	4	1	3	-	-	-
06-2022	22	06	Halton Hills	72	84935530	1179660	1050000	207	0.62	193	1	0.98	16	26	54	70408530	1303862	1275000	175	161	0.98	15	4	3687000	921750	968750	9	4	0.98	15	6	5300000	883333	890000	11	11	0.96	21	7	4650000	664286	620000	11	14	0.99	22	1	890000	890000	890000	1	3	1.11	6	8	5540000	692500
06-2022	22	06	Halton Region	665	844584914	1270053	1100000	1715	0.641	1562	0.9	0.98	15	24	344	554039053	1610579	1372500	967	886	0.98	16	44	45941897	1044134	1005000	78	56	0.98	15	117	121127186	1035275	975000	252	186	0.98	14	75	59619782	794930	770000	161	157	1	15	80	58638616	732983	639000	244	262	0.99	18	155	118258398	762957.406451613
06-2022	22	06	Innisfil	57	57856205	1015021	890000	240	0.542	266	1.5	0.98	28	38	48	49048205	1021838	890000	200	216	0.98	30	0	NA	NA	NA	0	1	NA	NA	5	4518000	903600	670000	17	20	0.98	18	0	NA	NA	NA	1	2	NA	NA	4	4290000	1072500	850000	22	27	1.01	15	-	-	-
06-2022	22	06	King	21	43734500	2082595	1618000	86	0.546	129	2.3	0.92	29	42	14	36745000	2624643	2282000	73	119	0.91	37	0	NA	NA	NA	0	0	NA	NA	3	3730000	1243333	1300000	6	4	0.95	9	1	1250000	1250000	1250000	0	0	1	9	3	2009500	669833	600000	7	6	1.01	17	4	3259500	814875
06-2022	22	06	Markham	269	359970053	1338179	1268000	585	0.627	588	1.1	1.01	17	27	126	221928190	1761335	1588300	263	265	1	16	13	15843388	1218722	1230000	37	33	1.01	20	42	49498688	1178540	1160000	91	79	1.05	14	23	21375300	929361	852000	53	56	1.04	16	59	43704487	740754	707500	135	146	1	21	82	65079787	793655.93902439
06-2022	22	06	Milton	167	184011976	1101868	1050000	408	0.624	322	0.8	0.99	13	24	77	104131500	1352357	1257500	202	162	0.99	13	13	13427898	1032915	1010000	28	25	0.99	14	49	46235198	943575	950000	111	70	1	11	9	6586000	731778	735000	18	20	0.98	17	17	11316000	665647	640000	47	44	1	20	26	17902000	688538.461538462
06-2022	22	06	Mississauga	596	651870948	1093743	977250	1612	0.644	1526	1	0.99	16	24	207	332337779	1605497	1425000	567	563	0.98	15	84	88880464	1058101	1047500	195	146	1.01	14	27	29504000	1092741	1065000	57	39	1.01	14	102	83555993	819176	826500	288	259	1.01	16	173	114100212	659539	633900	500	515	1	18	275	197656205	718749.836363636
06-2022	22	06	New Tecumseth	61	60413776	990390	940000	164	0.596	182	1.2	0.98	20	32	47	49241276	1047687	1010000	116	135	0.98	19	2	1845000	922500	922500	6	9	1	36	7	5437500	776786	810000	28	24	0.98	24	1	620000	620000	620000	5	3	0.98	10	1	690000	690000	690000	3	5	0.99	40	2	1310000	655000
06-2022	22	06	Newmarket	94	107628100	1144980	1091000	194	0.666	173	0.8	0.99	16	21	62	80420600	1297106	1255000	138	124	0.99	16	11	10050000	913636	930000	24	22	1	14	9	8254000	917111	932000	20	16	1	20	6	5032000	838667	793500	5	6	1.01	18	6	3871500	645250	612500	7	5	0.99	13	12	8903500	741958.333333333
