date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
02-2016	16	02	Adjala-Tosorontio	12	6447400	537283	458500	11	70	39	3.4	97	56	-	12	6447400	537283	458500	11	39	97	56	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
02-2016	16	02	Ajax	149	82347694	552669	530000	171	78	75	0.7	103	12	-	102	62637650	614095	601450	112	46	103	13	12	5742746	478562	495500	13	3	104	7	9	3228000	358667	367000	11	5	102	19	5	1337800	267560	254500	10	11	101	16	20	9001498	450075	450000	23	9	103	9	25	10339298	413571.92
02-2016	16	02	Aurora	93	80562239	866261	731000	134	73.2	99	1.3	101	22	-	56	61611776	1100210	961000	80	59	101	23	8	4845888	605736	609500	10	3	109	5	7	2393000	341857	315000	8	7	103	49	8	2864888	358111	351000	18	23	98	41	10	6179787	617979	619000	16	7	104	4	18	9044675	502481.944444444
02-2016	16	02	Bradford West Gwillimbury	70	41217539	588822	554000	77	77.3	57	1.3	98	17	-	56	34997139	624949	582500	63	49	98	18	5	2111000	422200	435000	2	1	101	8	0	-	-	-	1	1	-	-	0	-	-	-	1	2	-	-	5	2320900	464180	475000	7	3	100	12	-	-	-
02-2016	16	02	Brampton	738	401757754	544387	508000	1004	67.5	670	1.2	99	15	-	402	260681466	648461	592000	565	378	98	15	158	76050479	481332	481000	179	86	101	13	44	15246085	346502	335750	75	52	100	17	53	12914100	243662	240000	75	93	97	28	74	33543124	453285	459000	102	58	102	9	127	46457224	365804.913385827
02-2016	16	02	Brock	15	4414400	294293	280000	31	55.3	60	4.6	96	68	-	15	4414400	294293	280000	28	53	96	68	0	-	-	-	1	1	-	-	0	-	-	-	2	6	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
02-2016	16	02	Burlington	126	82862992	657643	597500	209	73.5	229	1.7	99	26	-	73	59315467	812541	732000	116	134	98	27	9	4931200	547911	560000	12	7	103	4	18	7975350	443075	437700	19	16	101	23	17	6279400	369376	345000	39	55	97	41	8	3861675	482709	476888	20	15	102	18	25	10141075	405643
02-2016	16	02	Caledon	76	58409657	768548	719000	124	62	147	2.6	98	17	-	58	49258000	849276	777250	99	135	97	19	5	2693007	538601	555000	6	4	100	14	0	-	-	-	0	1	-	-	0	-	-	-	1	1	-	-	12	5921150	493429	503500	16	6	101	7	-	-	-
02-2016	16	02	City of Toronto	2809	2022039822	719843	549900	4476	58.5	5070	2.1	102	24	-	855	1035797538	1211459	920000	1286	1039	104	15	239	202871658	848835	735000	312	189	106	16	179	90034232	502985	452000	266	286	101	24	1439	626798406	435579	377500	2461	3432	98	32	74	56368400	761735	720750	108	72	103	11	1513	683166806	451531.266358229
02-2016	16	02	City of Toronto Total	2809	2022039822	719843	549900	4476	58.5	5070	2.1	102	24	-	855	1035797538	1211459	920000	1286	1039	104	15	239	202871658	848835	735000	312	189	106	16	179	90034232	502985	452000	266	286	101	24	1439	626798406	435579	377500	2461	3432	98	32	74	56368400	761735	720750	108	72	103	11	1513	683166806	451531.266358229
