date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
10-2017	17	10	Adjala-Tosorontio	9	5927500	658611	640000	20	56.2	60	3.1	97	33	-	9	5927500	658611	640000	20	60	97	33	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
10-2017	17	10	Ajax	134	82518700	615811	584750	256	55.2	261	1.3	99	19	-	81	55404900	684011	670000	166	183	99	20	8	4360500	545063	568250	25	21	98	23	12	5753400	479450	473750	13	11	100	17	6	2023900	337317	348000	11	11	100	16	25	13941000	557640	556000	39	33	99	15	31	15964900	514996.774193548
10-2017	17	10	Aurora	56	56963774	1017210	892500	244	42.6	342	2.3	97	30	-	28	35864874	1280888	1155000	162	234	96	33	3	2155500	718500	675500	17	19	97	25	7	6486500	926643	1041000	13	29	98	50	4	2435000	608750	620000	9	13	100	12	12	8521900	710158	714000	43	46	98	16	16	10956900	684806.25
10-2017	17	10	Bradford West Gwillimbury	41	27670900	674900	653000	145	44.1	243	2.4	97	32	-	28	20737000	740607	692500	110	199	97	30	5	2879900	575980	580000	13	18	94	24	2	750000	375000	375000	0	0	93	46	1	525000	525000	525000	1	3	100	109	3	1710000	570000	570000	9	7	98	26	4	2235000	558750
10-2017	17	10	Brampton	650	435103106	669389	640000	1429	50.3	1633	1.6	98	24	-	351	272084622	775170	736000	858	1017	97	24	139	83376614	599832	592000	247	256	98	23	34	14685300	431921	413500	79	98	98	29	38	13475500	354618	357250	76	78	98	27	77	44429570	577007	570000	162	174	99	26	115	57905070	503522.347826087
10-2017	17	10	Brock	11	4755500	432318	390000	31	55.8	54	2.8	97	40	-	11	4755500	432318	390000	30	53	97	40	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	1	1	-	-	-	-	-
10-2017	17	10	Burlington	203	147950086	728818	675000	333	62.1	517	1.6	97	29	-	102	91336650	895457	796500	202	349	97	29	8	5473500	684188	680000	16	22	100	27	44	22038436	500874	473500	40	49	97	28	24	13272700	553029	460000	41	54	96	29	19	11553800	608095	624900	28	38	98	29	43	24826500	577360.465116279
10-2017	17	10	Caledon	77	68378924	888038	760000	161	48.7	282	2.7	96	29	-	61	58100424	952466	860000	123	240	96	31	11	7190000	653636	640000	13	11	96	21	0	-	-	-	0	1	-	-	0	-	-	-	0	0	-	-	5	3088500	617700	620000	23	27	100	31	-	-	-
10-2017	17	10	City of Toronto	2885	2360509668	818201	650000	5051	61.3	5681	1.4	99	20	-	812	1045665529	1287765	1000000	1758	2194	99	19	284	269319778	948309	838000	455	394	103	17	187	119106577	636934	579000	319	358	99	22	1485	824181063	555004	488000	2324	2549	99	22	97	91861501	947026	939000	164	154	101	17	1582	916042564	579040.811630847
10-2017	17	10	City of Toronto Total	2885	2360509668	818201	650000	5051	61.3	5681	1.4	99	20	-	812	1045665529	1287765	1000000	1758	2194	99	19	284	269319778	948309	838000	455	394	103	17	187	119106577	636934	579000	319	358	99	22	1485	824181063	555004	488000	2324	2549	99	22	97	91861501	947026	939000	164	154	101	17	1582	916042564	579040.811630847
