date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
03-2021	21	03	Adjala-Tosorontio	34	38335301	1127509	1187500	33	82.1	16	1.6	105	11	13	34	38335301	1127509	1187500	33	16	105	11	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
03-2021	21	03	Ajax	298	290867416	976065	925000	466	78.3	145	0.6	113	7	8	202	215635757	1067504	1005000	303	83	114	7	22	19252200	875100	866000	48	18	114	6	46	36357348	790377	785000	78	31	111	7	19	13315111	700795	685000	20	8	112	7	5	2897000	579400	527000	11	4	114	6	24	16212111	675504.625
03-2021	21	03	Aurora	187	242539586	1297003	1180000	315	62.2	160	1.6	107	9	9	120	183181632	1526514	1432000	199	113	106	9	12	11492500	957708	972750	22	8	107	7	25	24673800	986952	1000000	49	15	115	6	20	16226154	811308	792000	27	12	103	10	8	5100500	637563	580500	12	9	99	13	28	21326654	761666.214285714
03-2021	21	03	Bradford West Gwillimbury	140	144083886	1029171	975000	206	73	100	0.9	107	11	12	114	123596198	1084177	1030000	169	84	107	11	10	8143000	814300	840000	15	6	109	9	12	9827800	818983	830500	17	8	108	7	2	1248888	624444	624444	2	1	111	9	1	418000	418000	418000	1	0	105	6	3	1666888	555629.333333333
03-2021	21	03	Brampton	1599	1640981514	1026255	950000	2458	69.3	891	0.8	106	7	10	871	1058067628	1214773	1160000	1398	495	106	7	323	290700069	900000	895000	440	139	107	6	198	167320555	845053	845000	344	130	107	8	115	78579651	683301	680000	165	79	106	8	89	43806611	492209	495000	102	42	102	14	204	122386262	599932.656862745
03-2021	21	03	Brock	34	25040799	736494	677450	53	81.5	24	1.2	110	7	8	31	23598799	761252	730000	50	23	110	6	0	0	0	-	0	0	-	-	1	575000	575000	575000	0	0	128	6	2	867000	433500	433500	3	1	108	14	0	0	0	-	0	0	-	-	-	-	-
03-2021	21	03	Burlington	453	498011025	1099362	999000	627	75.9	255	1	108	9	11	235	334220343	1422214	1265000	340	130	107	10	20	17835012	891751	850007	26	12	109	6	49	45086067	920124	900001	50	11	109	6	75	55458670	739449	732500	101	36	108	10	68	40663033	597986	527500	102	64	106	12	143	96121703	672179.741258741
03-2021	21	03	Caledon	175	239884813	1370770	1180000	265	69	143	1.4	105	10	12	131	200315379	1529125	1350000	205	122	104	11	18	16273435	904080	895500	22	7	109	5	24	21440999	893375	883000	37	12	109	5	0	0	0	-	0	0	-	-	1	730000	730000	730000	1	2	100	56	-	-	-
03-2021	21	03	City of Toronto	5130	5557439345	1083322	860000	7206	55.8	3960	1.8	107	12	17	1450	2538251179	1750518	1400000	2274	1207	108	10	471	606650412	1288005	1175000	669	268	117	7	184	223016989	1212049	1141800	278	134	113	10	371	310279311	836332	770000	566	311	109	9	2614	1850280829	707835	645000	3371	2012	103	15	2985	2160560140	723805.742043551
03-2021	21	03	City of Toronto Total	5130	5557439345	1083322	860000	7206	55.8	3960	1.8	107	12	17	1450	2538251179	1750518	1400000	2274	1207	108	10	471	606650412	1288005	1175000	669	268	117	7	184	223016989	1212049	1141800	278	134	113	10	371	310279311	836332	770000	566	311	109	9	2614	1850280829	707835	645000	3371	2012	103	15	2985	2160560140	723805.742043551
03-2021	21	03	Clarington	400	330990711	827477	790500	466	79.3	130	0.8	114	7	8	285	255140432	895230	850000	339	98	113	8	15	9662800	644187	641000	15	4	117	5	58	41444100	714553	718500	72	17	115	6	13	7751834	596295	603200	16	5	119	4	18	8687045	482614	477500	14	5	109	9	31	16438879	530286.419354839
03-2021	21	03	Dufferin County	114	92173561	808540	785000	146	86.9	40	0.6	110	6	6	69	62546661	906473	853000	95	26	111	5	19	12684000	667579	655000	16	2	105	8	18	13005000	722500	735000	19	4	112	6	4	2336900	584225	577500	11	5	106	7	4	1601000	400250	388000	5	3	106	9	8	3937900	492237.5
03-2021	21	03	Durham Region	2077	1872044947	901322	845000	2838	77.8	918	0.8	113	7	8	1448	1432402439	989228	925000	1945	611	113	7	133	98191463	738282	701000	198	54	117	6	253	194470177	768657	770000	362	117	112	7	141	89373883	633857	650000	220	90	113	8	75	36151485	482020	495000	81	38	107	10	216	125525368	581135.962962963
