date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
07-2012	12	07	Adjala-Tosorontio	16	5938900	371181	347500	21	52.6	87	6.3	97	67	-	16	5938900	371181	347500	21	87	97	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
07-2012	12	07	Ajax	181	67917696	375236	357500	236	66.6	243	1.6	99	23	-	114	48448596	424988	413500	162	165	99	22	17	5702800	335459	334900	23	17	100	15	16	3875800	242238	244000	13	15	98	25	6	1490500	248417	215250	4	10	97	41	24	7391000	307958	309500	33	35	98	22	30	8881500	296050
07-2012	12	07	Aurora	81	47180350	582473	499900	106	68.5	155	1.7	97	24	-	50	34946200	698924	588800	63	107	97	26	7	2707000	386714	390500	10	7	100	17	3	996000	332000	333500	11	16	97	17	3	817000	272333	270000	4	8	95	54	16	6814000	425875	412000	15	15	99	18	19	7631000	401631.578947368
07-2012	12	07	Bradford West Gwillimbury	47	19616167	417365	374000	75	73.5	104	1.9	98	32	-	29	13783017	475276	417500	65	99	97	40	3	1005750	335250	355000	3	3	99	12	2	471000	235500	235500	2	1	99	19	1	228000	228000	228000	-	-	104	32	5	1761500	352300	370000	2	1	98	20	6	1989500	331583.333333333
07-2012	12	07	Brampton	777	314738144	405068	380400	1467	56.3	1752	2	98	23	-	419	201107341	479970	460000	844	1064	98	25	161	57687401	358307	354000	319	316	98	20	59	15209402	257786	237100	77	94	98	24	48	9984750	208016	207625	87	129	98	34	89	30414350	341734	342000	136	139	98	17	137	40399100	294883.941605839
07-2012	12	07	Brock	13	3325500	255808	260000	39	41.1	151	8.5	96	57	-	12	3198000	266500	262000	37	143	96	61	1	127500	127500	127500	1	1	95	12	-	-	-	-	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
07-2012	12	07	Burlington	75	33524400	446992	385000	123	60	223	2.5	98	28	-	35	20126700	575049	562500	64	159	98	32	5	1916000	383200	379000	9	7	100	22	16	5542500	346406	331000	20	20	99	31	12	3339200	278267	275900	14	19	98	21	7	2600000	371429	370000	13	15	100	17	19	5939200	312589.473684211
07-2012	12	07	Caledon	88	49329300	560560	501250	119	56.7	269	3.5	97	33	-	72	42945800	596469	547500	105	257	97	37	11	4482500	407500	405500	7	4	100	13	-	-	-	-	1	4	-	-	-	-	-	-	1	2	-	-	4	1481000	370250	357500	5	2	99	8	-	-	-
07-2012	12	07	City of Toronto	2721	1363040705	500934	410000	5537	55.5	8385	2.3	98	26	-	852	641071616	752431	589500	1548	1993	98	21	272	143338171	526979	487650	417	424	100	17	228	79044601	346687	330450	322	476	99	25	1246	433603541	347996	320000	3013	5191	98	32	95	55350588	582638	507000	175	210	99	18	1341	488954129	364619.037285608
07-2012	12	07	City of Toronto Total	2721	1363040705	500934	410000	5537	55.5	8385	2.3	98	26	-	852	641071616	752431	589500	1548	1993	98	21	272	143338171	526979	487650	417	424	100	17	228	79044601	346687	330450	322	476	99	25	1246	433603541	347996	320000	3013	5191	98	32	95	55350588	582638	507000	175	210	99	18	1341	488954129	364619.037285608
07-2012	12	07	Clarington	127	36938490	290854	276000	193	62.9	325	2.4	97	32	-	89	28045840	315122	299900	136	246	97	34	3	574000	191333	205000	7	6	97	11	5	1067900	213580	169900	6	10	98	53	7	1229800	175686	181000	15	31	97	46	9	2175000	241667	245000	10	14	100	17	16	3404800	212800
07-2012	12	07	Dufferin County	70	24308225	347260	321000	61	71.7	105	2.5	98	32	-	54	20499200	379615	338000	51	81	98	30	4	918250	229563	232875	6	5	97	20	4	662475	165619	169738	3	5	93	17	1	345000	345000	345000	-	12	96	203	6	1638300	273050	279400	1	2	99	44	7	1983300	283328.571428571
07-2012	12	07	Durham Region	967	326944270	338102	315000	1398	62.7	1958	2.2	98	26	-	678	254403418	375226	360000	1010	1507	98	27	64	16899870	264060	273450	79	81	99	20	77	15685332	203706	213000	86	119	98	33	27	5549250	205528	195000	77	126	98	42	88	25234550	286756	283000	104	90	99	19	115	30783800	267685.217391304
07-2012	12	07	East Gwillimbury	33	15822500	479470	424900	49	62.6	88	2.9	96	24	-	28	14219000	507821	450000	44	84	96	23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	1603500	320700	312500	5	4	99	27	-	-	-
07-2012	12	07	Essa	26	7188800	276492	241000	35	57.9	98	4.6	97	64	-	22	6195900	281632	241000	30	91	96	70	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	237000	237000	237000	2	5	99	85	-	-	-
07-2012	12	07	Georgina	70	21189705	302710	275250	99	67.4	240	3	98	36	-	61	18746815	307325	275500	93	235	97	37	1	312000	312000	312000	2	1	99	5	2	650900	325450	325450	-	-	97	57	1	135000	135000	135000	-	1	97	32	5	1344990	268998	262000	4	3	98	22	6	1479990	246665
07-2012	12	07	Halton Hills	77	35488550	460890	432500	94	69.7	174	2.3	98	28	-	57	29515150	517810	501000	73	149	98	30	4	1330000	332500	352500	4	3	98	15	8	1793200	224150	233450	11	10	99	18	1	230000	230000	230000	2	8	97	115	7	2620200	374314	382500	4	4	99	16	8	2850200	356275
07-2012	12	07	Halton Region	484	247931095	512254	466000	775	60.2	1289	2.3	98	24	-	277	168559883	608519	552500	466	908	98	26	39	15826788	405815	405000	64	64	99	14	40	14040000	351000	331000	49	65	99	24	34	11434288	336303	271950	51	97	97	31	90	36319136	403546	395000	136	148	99	19	124	47753424	385108.258064516
07-2012	12	07	Innisfil	63	19940436	316515	305000	81	54.8	203	4.6	97	59	-	58	18877936	325482	322250	77	198	97	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	1062500	212500	214500	3	3	98	58	-	-	-
07-2012	12	07	King	22	16945425	770247	677500	55	51.3	145	5.6	96	35	-	22	16945425	770247	677500	52	133	96	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	12	-	-	-	-	-	-	-	-	-	-	-	-	-
07-2012	12	07	Markham	379	226902366	598687	535000	758	57.6	981	1.9	98	21	-	172	135842650	789783	718500	369	462	98	20	28	13659488	487839	475944	47	47	100	14	31	11868200	382845	365000	53	66	98	24	60	20830400	347173	330000	148	262	97	30	47	23545000	500957	465000	71	69	99	19	107	44375400	414723.364485981
07-2012	12	07	Milton	169	78570045	464912	447000	260	61.9	307	1.6	98	19	-	89	47855433	537701	505000	144	204	98	20	23	9636288	418969	417000	40	40	99	13	2	550000	275000	275000	4	4	99	18	5	1352788	270558	258000	7	7	98	41	48	18364536	382595	384500	63	52	99	20	53	19717324	372024.981132075
07-2012	12	07	Mississauga	936	426850272	456037	406000	1708	58.4	2266	2	98	24	-	315	215322544	683564	607000	620	831	98	22	142	61635816	434055	432500	230	195	98	18	198	69284587	349922	342250	257	296	98	23	236	61410375	260213	247500	514	859	97	30	34	14509650	426754	420000	74	69	99	19	270	75920025	281185.277777778
07-2012	12	07	New Tecumseth	34	10153200	298624	283500	66	68.7	148	3.1	97	37	-	21	6891600	328171	305000	43	106	97	44	-	-	-	-	3	4	-	-	2	370600	185300	185300	3	5	97	21	2	437000	218500	218500	-	6	96	71	5	1226500	245300	247000	7	3	98	14	7	1663500	237642.857142857
07-2012	12	07	Newmarket	121	55699441	460326	432500	177	75	197	1.2	99	19	-	79	40401041	511406	475000	109	130	99	21	11	4098400	372582	382000	25	28	99	18	8	2363400	295425	291250	7	9	98	27	2	585100	292550	292550	11	15	99	4	17	6817000	401000	400000	24	15	100	14	19	7402100	389584.210526316
07-2012	12	07	Oakville	163	100348100	615633	560000	298	55.9	585	2.8	98	25	-	96	71062600	740235	645000	185	396	98	27	7	2944500	420643	407000	11	14	99	14	14	6154300	439593	414250	14	31	98	21	16	6512300	407019	295450	28	63	97	30	28	12734400	454800	444500	56	77	99	18	44	19246700	437425
07-2012	12	07	Orangeville	70	24308225	347260	321000	61	71.7	105	2.5	98	32	-	54	20499200	379615	338000	51	81	98	30	4	918250	229563	232875	6	5	97	20	4	662475	165619	169738	3	5	93	17	1	345000	345000	345000	-	12	96	203	6	1638300	273050	279400	1	2	99	44	7	1983300	283328.571428571
07-2012	12	07	Oshawa	257	66845540	260099	247000	339	64	442	2.1	98	27	-	185	53757088	290579	279000	249	321	98	25	25	4941920	197677	200000	30	43	98	25	28	4020032	143573	141000	31	39	98	42	3	498500	166167	156000	5	22	97	70	9	2010000	223333	214000	16	11	99	20	12	2508500	209041.666666667
07-2012	12	07	Peel Region	1801	790917716	439155	395000	3294	57.4	4287	2.1	98	24	-	806	459375685	569945	520500	1569	2152	98	25	314	123805717	394286	385000	556	515	98	19	257	84493989	328770	323000	335	394	98	23	284	71395125	251391	239000	602	990	97	30	127	46405000	365394	360000	215	210	98	17	411	117800125	286618.309002433
07-2012	12	07	Pickering	135	53116925	393459	380000	207	60.6	254	2	99	24	-	86	39113475	454808	430000	123	163	99	24	13	4170500	320808	315000	12	11	99	25	15	3796100	253073	245000	25	31	98	23	7	1472700	210386	208000	33	38	99	36	12	3861650	321804	304375	11	10	98	26	19	5334350	280755.263157895
07-2012	12	07	Richmond Hill	252	165676118	657445	595000	577	56.5	763	1.8	98	21	-	143	119232118	833791	760000	362	497	98	20	6	2808000	468000	490000	19	21	100	12	16	6576700	411044	422000	21	24	98	20	35	10826000	309314	315000	95	142	98	26	50	25228300	504566	500000	72	68	99	22	85	36054300	424168.235294118
07-2012	12	07	Scugog	37	14392575	388989	348000	52	55.4	130	4.3	97	52	-	36	14150575	393072	349000	49	128	97	53	1	242000	242000	242000	2	1	99	8	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-
07-2012	12	07	Simcoe County	186	62837503	337836	312625	278	62.8	640	3.6	97	50	-	146	51687353	354023	337500	236	581	97	56	3	1005750	335250	355000	7	8	99	12	4	841600	210400	204800	5	6	98	20	3	665000	221667	227000	-	6	99	58	16	4287500	267969	246000	14	12	98	34	19	4952500	260657.894736842
07-2012	12	07	Toronto C01	337	146717026	435362	387000	885	48	1435	3	98	31	-	4	3634500	908625	807250	11	12	105	30	13	9151518	703963	640500	23	22	99	16	20	10294300	514715	508500	30	41	98	21	294	120121208	408576	374500	798	1333	98	32	5	2979500	595900	515000	22	24	102	13	299	123100708	411708.053511706
07-2012	12	07	Toronto C02	43	42797500	995291	800000	104	48.5	236	3.4	97	32	-	10	13479000	1347900	1375000	8	21	97	25	4	4535000	1133750	1130000	11	20	98	35	1	778000	778000	778000	2	14	99	39	24	17533000	730542	737500	76	170	96	36	3	6000000	2000000	1160000	5	6	96	27	27	23533000	871592.592592593
