date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
11-2022	22	11	Adjala-Tosorontio	6	5448000	908000	849000	17	0.392	46	3.7	0.96	26	63	6	5448000	908000	849000	17	46	0.96	26	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
11-2022	22	11	Ajax	76	72012514	947533	920500	126	0.55	120	1.1	1.02	14	24	48	51250514	1067719	1020750	74	68	1.02	12	6	5182000	863667	870000	10	4	1.04	10	12	10149500	845792	811250	22	24	1.01	17	1	720000	720000	720000	7	9	1.11	5	9	4710500	523389	525000	12	13	0.98	27	10	5430500	543050
11-2022	22	11	Aurora	50	62227600	1244552	1143900	78	0.519	99	1.7	0.97	18	30	31	46722800	1507187	1250000	54	72	0.97	17	3	2914000	971333	872000	2	1	0.99	17	3	3219800	1073267	1092000	6	3	1.01	8	8	6291000	786375	680500	8	10	0.98	22	5	3080000	616000	610000	8	12	0.97	24	13	9371000	720846.153846154
11-2022	22	11	Bradford West Gwillimbury	41	39018448	951669	981000	59	0.44	67	2	0.98	22	32	28	29178948	1042105	1032500	42	51	0.98	20	4	3295000	823750	825000	11	9	0.99	22	5	4217000	843400	847000	3	3	0.97	23	1	710000	710000	710000	1	1	0.97	8	2	870000	435000	435000	0	1	0.94	61	3	1580000	526666.666666667
11-2022	22	11	Brampton	283	282895621	999631	957500	705	0.476	872	1.6	0.98	20	30	142	169990950	1197119	1150000	393	501	0.97	19	52	47767183	918600	926000	108	105	0.99	14	38	33096888	870971	882500	91	88	0.99	21	29	19123600	659434	650000	59	75	0.99	23	20	10597000	529850	520000	49	97	0.97	35	49	29720600	606542.857142857
11-2022	22	11	Brock	10	7134500	713450	712500	28	0.457	36	2.4	0.95	24	47	10	7134500	713450	712500	26	34	0.95	24	0	NA	NA	NA	1	1	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	1	1	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
11-2022	22	11	Burlington	135	130266793	964939	870000	253	0.542	446	1.6	0.97	28	40	53	64860866	1223790	1200000	123	216	0.96	28	8	7269328	908666	849000	6	6	0.97	19	11	9692200	881109	870000	18	31	1.01	15	29	22512500	776293	752000	43	58	0.97	27	33	24941899	755815	620000	63	132	0.96	36	62	47454399	765393.532258064
11-2022	22	11	Caledon	56	76678964	1369267	1202500	151	0.406	224	2.7	0.96	24	46	40	63221800	1580545	1405000	125	206	0.95	26	3	2594000	864667	859000	5	6	0.96	13	11	9393164	853924	840000	17	8	1	20	0	NA	NA	NA	2	3	NA	NA	2	1470000	735000	735000	2	1	1	31	-	-	-
11-2022	22	11	City of Toronto	1798	1889316028	1050788	851000	3562	0.519	4931	1.9	0.98	22	34	542	845816887	1560548	1273000	944	1246	0.97	19	169	200605743	1187016	1095000	265	269	1	16	67	82020955	1224193	1100000	128	111	1	19	111	95102211	856777	753800	220	309	1	20	899	660582732	734797	649000	1990	2957	0.98	25	1010	755684943	748202.913861386
11-2022	22	11	City of Toronto Total	1798	1889316028	1050788	851000	3562	0.519	4931	1.9	0.98	22	34	542	845816887	1560548	1273000	944	1246	0.97	19	169	200605743	1187016	1095000	265	269	1	16	67	82020955	1224193	1100000	128	111	1	19	111	95102211	856777	753800	220	309	1	20	899	660582732	734797	649000	1990	2957	0.98	25	1010	755684943	748202.913861386
11-2022	22	11	Clarington	108	92813086	859380	800000	209	0.569	194	1.1	0.99	19	27	80	74415011	930188	844500	149	138	0.98	20	2	1360000	680000	680000	6	2	1.11	8	11	8040500	730955	720000	15	16	1.03	15	1	650000	650000	650000	6	5	1.08	19	9	4386675	487408	499900	26	31	1.01	21	10	5036675	503667.5
11-2022	22	11	Dufferin County	22	16104593	732027	765000	42	0.555	64	1.5	0.96	28	38	11	9172000	833818	800000	28	38	0.96	28	6	3790693	631782	627153	4	3	0.96	31	3	2257000	752333	745000	6	11	0.98	23	0	NA	NA	NA	3	3	NA	NA	2	884900	442450	442450	1	9	0.99	21	-	-	-
11-2022	22	11	Durham Region	564	503469946	892677	822500	1037	0.557	1025	1.2	1	17	26	376	369467007	982625	925000	689	678	0.99	17	36	27264000	757333	742500	51	35	1.04	15	75	59667226	795563	770000	133	121	1.02	15	38	24000638	631596	640950	74	75	1.01	19	32	17811175	556599	525000	78	109	0.99	23	70	41811813	597311.614285714
11-2022	22	11	East Gwillimbury	29	33988380	1172013	1101900	60	0.451	100	2.2	0.96	33	46	19	25096480	1320867	1381000	44	83	0.96	40	0	NA	NA	NA	7	7	NA	NA	10	8891900	889190	890000	9	10	0.97	19	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
11-2022	22	11	Essa	22	16685400	758427	697500	34	0.456	51	2.1	0.96	23	48	19	14928400	785705	680000	26	47	0.96	26	1	312000	312000	312000	2	1	0.92	16	2	1445000	722500	722500	6	3	0.92	6	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	-	-	-
11-2022	22	11	Georgina	45	34470901	766020	748000	87	0.466	122	2	0.99	20	28	37	28767151	777491	748000	76	112	0.98	22	1	820000	820000	820000	1	0	1.17	5	6	4473750	745625	741875	6	3	1	12	0	NA	NA	NA	2	3	NA	NA	1	410000	410000	410000	2	4	0.93	39	-	-	-
11-2022	22	11	Halton Hills	50	53338799	1066776	930000	103	0.484	136	1.8	0.95	35	56	36	41786499	1160736	1051750	87	119	0.94	36	2	1482500	741250	741250	2	1	0.94	20	7	6394800	913543	900000	8	5	0.99	16	3	2051000	683667	657000	4	7	0.98	85	2	1624000	812000	812000	2	4	0.93	26	5	3675000	735000
11-2022	22	11	Halton Region	431	498371643	1156315	1005000	802	0.513	1238	1.7	0.97	26	39	209	308548817	1476310	1340000	454	706	0.96	26	22	21185827	962992	979500	33	27	0.97	16	67	66596212	993973	915000	95	113	1	18	58	47152388	812972	751000	77	108	0.97	30	72	51788399	719283	630000	139	279	0.97	32	130	98940787	761082.976923077
11-2022	22	11	Innisfil	37	32912530	889528	815000	128	0.37	217	3	0.97	25	38	32	28557530	892423	839140	99	168	0.97	24	0	NA	NA	NA	0	0	NA	NA	4	3620000	905000	727500	21	23	0.96	31	0	NA	NA	NA	2	3	NA	NA	1	735000	735000	735000	6	22	0.98	36	-	-	-
11-2022	22	11	King	23	57424500	2496717	2360000	44	0.378	105	3.9	0.93	35	49	21	55912000	2662476	2400000	37	90	0.93	36	0	NA	NA	NA	1	2	NA	NA	1	875000	875000	875000	0	2	0.95	15	0	NA	NA	NA	0	1	NA	NA	1	637500	637500	637500	6	9	0.98	51	-	-	-
11-2022	22	11	Markham	208	279577520	1344123	1305400	373	0.528	398	1.6	1.04	18	26	99	175025678	1767936	1666000	171	184	1.03	18	12	14332000	1194333	1153000	18	12	1.14	9	23	27222074	1183568	1188888	44	38	1.11	11	19	18439800	970516	801000	36	41	1.03	22	46	32977968	716912	676500	94	117	0.98	25	65	51417768	791042.584615385
