date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
09-2020	20	09	Adjala-Tosorontio	25	22387000	895480	949000	22	73.3	29	2.8	99	39	39	25	22387000	895480	949000	22	29	99	39	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
09-2020	20	09	Ajax	246	186800702	759352	735400	274	77	114	0.8	105	10	12	147	123297926	838761	820000	169	75	104	10	20	14029600	701480	720000	21	6	104	10	47	32238988	685936	685000	45	14	105	9	22	12497588	568072	572000	18	3	110	10	8	3557600	444700	452500	17	13	104	8	30	16055188	535172.933333333
09-2020	20	09	Aurora	151	170163118	1126908	974000	252	56	253	2.3	99	22	28	94	130021818	1383211	1199950	162	168	99	23	13	10431500	802423	815000	13	5	101	11	14	11444888	817492	803000	26	18	102	11	14	9927512	709108	655106	24	30	99	20	16	8337400	521088	512500	27	32	98	32	30	18264912	608830.4
09-2020	20	09	Bradford West Gwillimbury	89	76960600	864726	822000	140	69.1	97	1.4	101	12	16	67	62479200	932525	885000	117	88	101	12	9	5765000	640556	615000	9	3	99	10	12	8006400	667200	674000	11	2	101	14	0	0	0	-	0	0	-	-	0	0	0	-	0	1	-	-	-	-	-
09-2020	20	09	Brampton	1142	984263535	861877	811750	1714	66.6	1075	1.1	101	13	18	636	632996366	995277	914500	925	582	101	13	208	161673400	777276	774500	300	152	102	10	154	110478629	717394	720000	243	152	102	12	75	42808150	570775	557250	125	81	101	15	55	25463990	462982	446000	101	95	100	21	130	68272140	525170.307692308
09-2020	20	09	Brock	21	11696200	556962	525000	42	67.8	42	2.4	101	13	18	21	11696200	556962	525000	42	41	101	13	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	1	-	-	0	0	0	-	0	0	-	-	-	-	-
09-2020	20	09	Burlington	356	326093936	915994	847500	497	70.5	374	1.4	101	18	21	181	212417897	1173580	1050000	276	205	101	17	23	17747650	771637	784000	24	9	102	13	25	19583000	783320	775000	36	21	102	8	61	38349861	628686	620000	71	50	103	17	60	33779628	562994	472000	85	87	99	29	121	72129489	596111.479338843
09-2020	20	09	Caledon	158	188381473	1192288	1106251	237	60	225	2.2	99	16	23	121	159410076	1317439	1215000	183	186	99	17	11	8593095	781190	760000	19	15	100	11	24	17834302	743096	740000	31	19	100	13	1	1265000	1265000	1265000	1	2	99	4	0	0	0	-	0	0	-	-	-	-	-
09-2020	20	09	City of Toronto	3555	3633390955	1022051	840000	8689	54.6	8586	1.8	102	16	23	1161	1726548815	1487122	1185000	2318	1991	103	14	421	482280143	1145559	1037000	698	408	108	10	139	155489841	1118632	1015000	268	215	106	12	263	193448048	735544	690000	574	491	103	15	1549	1062910628	686191	595000	4783	5423	99	19	1812	1256358676	693354.677704194
09-2020	20	09	City of Toronto Total	3555	3633390955	1022051	840000	8689	54.6	8586	1.8	102	16	23	1161	1726548815	1487122	1185000	2318	1991	103	14	421	482280143	1145559	1037000	698	408	108	10	139	155489841	1118632	1015000	268	215	106	12	263	193448048	735544	690000	574	491	103	15	1549	1062910628	686191	595000	4783	5423	99	19	1812	1256358676	693354.677704194
09-2020	20	09	Clarington	273	192785983	706176	670000	325	71.3	189	1.3	103	13	17	201	153620193	764280	725000	243	141	103	13	8	4344900	543113	535000	10	5	102	5	34	19774890	581614	590000	38	22	105	15	9	4725000	525000	435000	11	6	109	22	12	5000500	416708	387000	14	11	99	20	21	9725500	463119.047619048
09-2020	20	09	Dufferin County	81	53096301	655510	660000	98	85.1	53	0.9	102	11	12	51	36781301	721202	711000	62	36	101	11	4	2317000	579250	565500	8	4	108	8	15	9211000	614067	625000	12	3	103	12	9	4005000	445000	450000	10	2	108	9	2	782000	391000	391000	6	8	98	26	11	4787000	435181.818181818
09-2020	20	09	Durham Region	1492	1095184734	734038	700000	1873	72.3	1042	1.2	104	12	16	1011	818807745	809899	769900	1237	730	103	13	103	63364769	615192	591250	135	47	107	7	171	110531056	646380	650200	232	108	105	11	116	59477129	512734	520000	135	61	106	13	69	29373749	425707	440000	106	84	101	18	185	88850878	480275.016216216
