date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
03-2020	20	03	Adjala-Tosorontio	17	13349000	785235	730000	27	61.5	35	3.3	96	39	45	17	13349000	785235	730000	26	34	96	39	0	0	0	-	1	1	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
03-2020	20	03	Ajax	168	123194899	733303	697500	265	64.8	123	1.3	104	8	10	106	85086699	802705	806000	155	73	104	8	11	7375500	670500	670000	23	12	107	5	36	22860700	635019	645250	62	24	106	7	9	4829000	536556	549000	15	10	104	19	3	1233000	411000	403000	5	3	101	7	12	6062000	505166.666666667
03-2020	20	03	Aurora	93	93911806	1009804	935000	181	50.6	164	2.9	100	15	20	58	68718199	1184797	1116500	116	122	99	16	7	5443000	777571	780000	23	11	108	8	16	12575580	785974	805540	26	11	106	10	8	5218250	652281	553500	9	12	96	21	4	1956777	489194	443389	7	8	99	9	12	7175027	597918.916666667
03-2020	20	03	Bradford West Gwillimbury	56	42755067	763483	710000	100	54.8	78	2.4	98	12	19	40	33452767	836319	798500	86	68	98	12	4	2410000	602500	605000	6	3	98	12	6	3855500	642583	630750	6	4	100	9	2	961900	480950	480950	0	0	99	15	1	350000	350000	350000	0	0	98	8	3	1311900	437300
03-2020	20	03	Brampton	767	618983192	807019	780000	1469	63.9	790	1.3	103	8	9	399	370627111	928890	885000	828	499	102	8	163	123476699	757526	761000	294	119	104	6	88	62776740	713372	715278	188	96	105	8	69	38963842	564693	550000	89	45	104	9	44	20246400	460145	461750	62	26	105	7	113	59210242	523984.442477876
03-2020	20	03	Brock	13	6970900	536223	488000	32	48.8	51	4.4	96	48	55	13	6970900	536223	488000	30	49	96	48	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	2	2	-	-	0	0	0	-	0	0	-	-	-	-	-
03-2020	20	03	Burlington	242	203613004	841376	793950	389	67.1	307	1.8	101	11	14	123	131473431	1068890	985000	223	206	100	12	12	8948500	745708	755000	20	13	105	4	17	12694167	746716	729900	28	14	104	5	34	21200200	623535	587750	46	25	104	14	49	24570206	501433	470000	63	44	102	12	83	45770406	551450.674698795
03-2020	20	03	Caledon	74	72784100	983569	892500	162	54	202	2.8	99	16	26	51	55819700	1094504	1125000	121	179	98	20	7	5202500	743214	755000	14	6	103	4	15	11181900	745460	753500	21	13	101	10	1	580000	580000	580000	4	3	108	6	0	0	0	-	0	0	-	-	-	-	-
03-2020	20	03	City of Toronto	2771	2737158052	987787	800000	4900	63	3373	1.6	104	12	16	833	1221033150	1465826	1180000	1570	1268	103	13	229	264599701	1155457	1075000	385	207	111	8	82	90653970	1105536	1005000	150	103	109	8	210	152932579	728250	668000	336	191	106	11	1402	999269652	712746	640000	2430	1582	104	13	1612	1152202231	714765.651985112
03-2020	20	03	City of Toronto Total	2771	2737158052	987787	800000	4900	63	3373	1.6	104	12	16	833	1221033150	1465826	1180000	1570	1268	103	13	229	264599701	1155457	1075000	385	207	111	8	82	90653970	1105536	1005000	150	103	109	8	210	152932579	728250	668000	336	191	106	11	1402	999269652	712746	640000	2430	1582	104	13	1612	1152202231	714765.651985112
03-2020	20	03	Clarington	204	124484451	610218	572500	317	58.8	242	1.9	100	17	20	155	101014751	651708	624900	230	178	100	18	2	975000	487500	487500	5	4	107	10	21	10843690	516366	531990	37	22	103	14	7	3405000	486429	409100	10	4	103	12	13	4861511	373962	355000	25	24	99	16	20	8266511	413325.55
03-2020	20	03	Dufferin County	49	30172230	615760	610000	73	73.6	52	1.3	100	14	19	32	21543230	673226	682500	49	37	100	15	2	988000	494000	494000	4	4	100	11	10	5738500	573850	576000	10	6	101	12	3	1302500	434167	440000	4	2	103	21	2	600000	300000	300000	5	2	100	8	5	1902500	380500
