date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
01-2015	15	01	Adjala-Tosorontio	12	4983500	415292	412500	26	52	52	5.4	97	58	-	12	4983500	415292	412500	26	52	97	58	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01-2015	15	01	Ajax	79	34982686	442819	425000	138	74.6	104	1	99	20	-	48	24806286	516798	479500	91	72	98	20	5	1967900	393580	392000	3	2	98	30	8	2407500	300938	307500	15	10	101	13	7	1539500	219929	204500	11	9	98	37	10	3896500	389650	387500	16	9	99	10	17	5436000	319764.705882353
01-2015	15	01	Aurora	47	32110000	683191	588000	102	64.5	115	2	98	29	-	35	26388100	753946	700000	64	71	98	34	2	872000	436000	436000	2	2	99	13	-	-	-	-	12	17	-	-	1	467000	467000	467000	12	20	97	34	9	4382900	486989	469900	12	4	99	13	10	4849900	484990
01-2015	15	01	Bradford West Gwillimbury	33	15997690	484778	441000	74	59.3	93	2.6	99	31	-	27	13649690	505544	507000	61	85	98	36	3	1219000	406333	430000	3	1	101	11	-	-	-	-	-	-	-	-	-	-	-	-	2	2	-	-	3	1129000	376333	375000	5	2	99	11	-	-	-
01-2015	15	01	Brampton	428	195149672	455957	430000	783	61	746	1.8	98	26	-	232	122313717	527214	500500	443	429	98	26	94	39035942	415276	409000	140	109	99	21	17	4999900	294112	272000	47	63	98	39	26	5683400	218592	221000	68	86	97	41	55	21421213	389477	405000	77	52	99	22	81	27104613	334624.851851852
01-2015	15	01	Brock	11	3143400	285764	312500	28	57.3	59	4.8	98	52	-	11	3143400	285764	312500	26	56	98	52	-	-	-	-	-	-	-	-	-	-	-	-	2	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01-2015	15	01	Burlington	100	51443528	514435	490000	158	67.1	213	2.3	98	34	-	49	33013950	673754	653000	84	123	98	35	8	3643877	455485	472050	7	1	101	14	15	5433900	362260	328000	25	25	97	40	22	6604013	300182	272000	28	49	98	38	6	2747788	457965	439444	11	12	99	24	28	9351801	333992.892857143
01-2015	15	01	Caledon	42	23819270	567125	556500	97	57.5	157	3.3	96	38	-	27	16745800	620215	635000	75	143	95	45	9	4097500	455278	454500	8	1	100	23	-	-	-	-	3	2	-	-	-	-	-	-	1	2	-	-	6	2975970	495995	459495	10	8	100	25	-	-	-
01-2015	15	01	City of Toronto	1561	907685684	581477	460000	3912	56.1	5056	2.4	100	32	-	451	427869584	948713	751528	993	1039	101	23	128	85433827	667452	630000	216	165	104	18	103	42015983	407922	389000	212	262	99	32	809	309408890	382458	337500	2375	3477	98	40	52	35835400	689142	639000	74	67	100	30	861	345244290	400980.592334495
01-2015	15	01	City of Toronto Total	1561	907685684	581477	460000	3912	56.1	5056	2.4	100	32	-	451	427869584	948713	751528	993	1039	101	23	128	85433827	667452	630000	216	165	104	18	103	42015983	407922	389000	212	262	99	32	809	309408890	382458	337500	2375	3477	98	40	52	35835400	689142	639000	74	67	100	30	861	345244290	400980.592334495
