date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
10-2020	20	10	Adjala-Tosorontio	14	14559900	1039993	915000	19	73.4	26	2.6	98	32	32	14	14559900	1039993	915000	19	26	98	32	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
10-2020	20	10	Ajax	198	154008716	777822	761000	238	79.9	99	0.7	105	10	13	130	110673136	851332	830500	162	72	106	9	13	9478000	729077	725000	12	3	105	12	29	20634580	711537	705000	26	6	104	11	8	4608500	576063	596000	12	6	108	11	14	5774500	412464	407500	23	12	100	13	22	10383000	471954.545454545
10-2020	20	10	Aurora	138	145239130	1052457	949300	176	57.5	192	2.1	99	20	30	79	101013140	1278647	1225000	106	131	99	20	6	4629000	771500	793500	10	5	99	13	28	22717990	811357	792000	28	7	102	14	16	12298500	768656	691500	18	21	98	29	9	4580500	508944	510000	14	28	98	25	25	16879000	675160
10-2020	20	10	Bradford West Gwillimbury	81	70498299	870349	845000	105	70.2	89	1.3	100	18	22	66	60940400	923339	875000	87	83	100	19	3	2235000	745000	810000	6	2	101	9	5	3578999	715800	699999	5	1	105	8	1	505000	505000	505000	1	0	101	13	3	1163900	387967	384900	3	1	98	26	4	1668900	417225
10-2020	20	10	Brampton	1096	948597787	865509	815000	1522	67	940	1	101	14	19	617	614892481	996584	940000	800	475	101	13	196	152507417	778099	780000	246	127	102	12	151	108620092	719338	720000	222	130	101	13	71	41705736	587405	578000	109	82	100	16	53	24634000	464792	458200	130	116	100	20	124	66339736	534997.870967742
10-2020	20	10	Brock	34	21847250	642566	569450	34	71.3	31	2.1	100	21	27	33	21286250	645038	569900	31	29	100	22	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	2	2	-	-	0	0	0	-	0	0	-	-	-	-	-
10-2020	20	10	Burlington	370	339294676	917013	818000	421	72.5	316	1.3	100	15	20	183	217588938	1189011	1090000	201	156	100	15	16	12906500	806656	814000	19	10	100	13	30	23376500	779217	747500	28	16	102	10	67	42898200	640272	634900	76	45	103	10	70	38956038	556515	482000	93	88	98	22	137	81854238	597476.189781022
10-2020	20	10	Caledon	159	196440163	1235473	1065000	188	62.7	188	2	99	18	27	118	165710222	1404324	1241500	155	166	99	18	16	12083900	755244	750250	13	8	100	21	19	13796542	726134	722000	17	12	99	11	2	1244000	622000	622000	1	1	100	60	1	660000	660000	660000	2	1	100	7	3	1904000	634666.666666667
10-2020	20	10	City of Toronto	3514	3605098740	1025925	836100	7823	52.3	8623	1.9	102	17	25	1228	1806212931	1470857	1164500	1955	1812	102	14	416	480100094	1154087	1050000	608	359	106	11	125	133607543	1068860	985000	227	203	105	15	284	205081328	722117	660000	487	463	101	17	1438	960814944	668161	585000	4494	5719	99	21	1722	1165896272	677059.391405343
10-2020	20	10	City of Toronto Total	3514	3605098740	1025925	836100	7823	52.3	8623	1.9	102	17	25	1228	1806212931	1470857	1164500	1955	1812	102	14	416	480100094	1154087	1050000	608	359	106	11	125	133607543	1068860	985000	227	203	105	15	284	205081328	722117	660000	487	463	101	17	1438	960814944	668161	585000	4494	5719	99	21	1722	1165896272	677059.391405343
