date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
04-2021	21	04	Adjala-Tosorontio	34	36301200	1067682	938500	52	79.3	26	1.4	101	10	10	34	36301200	1067682	938500	52	26	101	10	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	-	-	-
04-2021	21	04	Ajax	283	267376960	944795	895000	400	77.8	134	0.5	110	9	11	178	185836833	1044027	987500	238	75	110	8	28	23354000	834071	845000	35	10	108	12	49	39992127	816166	802500	84	33	110	8	20	13492000	674600	678000	29	9	108	11	7	3862000	551714	528000	12	5	110	7	27	17354000	642740.740740741
04-2021	21	04	Aurora	190	242823901	1278021	1200000	268	63.7	152	1.4	105	10	13	125	185277191	1482218	1437500	188	111	104	11	15	14163499	944233	930000	21	10	107	10	24	23304050	971002	950000	27	8	109	7	14	11677161	834083	760000	16	10	102	10	10	6334000	633400	589000	16	12	101	11	24	18011161	750465.041666667
04-2021	21	04	Bradford West Gwillimbury	126	131636009	1044730	965500	178	73.2	86	0.9	104	10	16	101	111900519	1107926	1060000	146	73	104	9	11	8703000	791182	775000	12	2	105	10	11	9102490	827499	835000	15	9	103	12	1	670000	670000	670000	0	0	99	17	1	490000	490000	490000	2	1	115	4	2	1160000	580000
04-2021	21	04	Brampton	1331	1338194311	1005405	930000	2144	69.2	989	0.8	105	9	12	730	856849858	1173767	1120000	1161	505	105	9	251	223420131	890120	880000	390	163	106	8	191	160430403	839950	835000	301	143	105	10	85	56841433	668723	662500	174	109	104	12	66	33331486	505023	497750	101	59	102	13	151	90172919	597171.649006622
04-2021	21	04	Brock	39	31891600	817733	775000	57	79.4	34	1	107	9	9	39	31891600	817733	775000	56	33	107	9	0	0	0	-	0	0	-	-	0	0	0	-	0	0	-	-	0	0	0	-	1	1	-	-	0	0	0	-	0	0	-	-	-	-	-
04-2021	21	04	Burlington	391	412514057	1055023	931000	502	76.9	255	0.9	105	12	13	195	271246707	1391009	1240000	243	126	105	12	18	16660123	925562	933000	20	9	108	9	36	31163600	865656	852500	56	21	105	7	60	44344828	739080	723000	81	37	106	9	75	43751699	583356	546000	94	60	103	16	135	88096527	652566.866666667
04-2021	21	04	Caledon	159	217986473	1370984	1180000	249	70.3	150	1.2	103	11	14	127	189870893	1495046	1299000	199	129	103	13	7	6332000	904571	890000	9	4	108	6	23	20260580	880895	885000	35	12	105	6	1	765000	765000	765000	4	3	109	11	1	758000	758000	758000	2	2	100	15	2	1523000	761500
04-2021	21	04	City of Toronto	4694	5107168556	1088021	875000	7481	56.8	4627	1.7	107	11	14	1322	2247077654	1699756	1401400	2286	1398	107	10	487	637385075	1308799	1215000	723	320	116	7	174	211698300	1216657	1096000	286	159	109	12	404	332991875	824237	760500	627	370	107	10	2277	1655691451	727137	645000	3518	2351	104	12	2681	1988683326	741769.237597911
04-2021	21	04	City of Toronto Total	4694	5107168556	1088021	875000	7481	56.8	4627	1.7	107	11	14	1322	2247077654	1699756	1401400	2286	1398	107	10	487	637385075	1308799	1215000	723	320	116	7	174	211698300	1216657	1096000	286	159	109	12	404	332991875	824237	760500	627	370	107	10	2277	1655691451	727137	645000	3518	2351	104	12	2681	1988683326	741769.237597911
