date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
09-2018	18	09	Adjala-Tosorontio	15	11506300	767087	760000	28	48.4	61	4.4	95	48	-	15	11506300	767087	760000	28	61	95	48	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
09-2018	18	09	Ajax	134	85543807	638387	624000	259	53.4	256	1.9	98	24	-	83	59688619	719140	709000	184	184	98	24	8	4710300	588788	586000	12	12	99	18	12	5572188	464349	450000	20	15	99	26	11	4262900	387536	360000	8	9	98	29	20	11309800	565490	569000	33	34	98	23	31	15572700	502345.161290323
09-2018	18	09	Aurora	57	46290400	812112	810000	264	32.6	387	4.8	97	28	-	34	32247800	948465	875000	183	257	97	28	2	1323000	661500	661500	15	17	97	10	7	3814600	544943	524900	20	37	97	32	5	2550000	510000	475000	9	22	98	51	9	6355000	706111	687000	36	53	98	17	14	8905000	636071.428571429
09-2018	18	09	Bradford West Gwillimbury	61	41253250	676283	679000	161	36.1	251	4.6	98	39	-	43	31881950	741441	760000	127	208	98	41	5	2646000	529200	481000	9	8	97	25	0	-	-	-	1	1	-	-	3	1070000	356667	310000	3	9	97	29	7	4006300	572329	577000	13	13	98	42	10	5076300	507630
09-2018	18	09	Brampton	618	427204115	691269	660000	1387	49.4	1644	2.3	98	23	-	310	252432631	814299	776250	824	1009	97	23	141	89279190	633186	630000	238	229	99	22	35	15825601	452160	440000	101	134	98	23	42	15491200	368838	360000	56	65	99	18	86	51491993	598744	592500	162	201	98	26	128	66983193	523306.1953125
09-2018	18	09	Brock	20	8557000	427850	387500	46	40.3	87	4.7	96	45	-	20	8557000	427850	387500	46	87	96	45	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
09-2018	18	09	Burlington	205	153488600	748725	679900	399	58.1	516	2.4	98	31	-	107	99823700	932932	813000	243	336	98	31	11	6971000	633727	647000	19	24	99	20	30	15683300	522777	507000	47	51	98	27	39	19270600	494118	405000	61	78	99	39	16	10480000	655000	631500	23	21	99	21	55	29750600	540920
09-2018	18	09	Caledon	82	76066650	927642	819125	212	46.4	327	3.6	97	30	-	58	60525750	1043547	932500	171	283	96	32	9	5996000	666222	660000	14	17	97	34	1	540000	540000	540000	1	1	99	11	0	-	-	-	1	1	-	-	14	9004900	643207	648750	25	25	98	18	-	-	-
09-2018	18	09	City of Toronto	2468	2133030181	864275	690000	5456	57.7	5830	1.9	101	21	-	665	892671260	1342363	1045800	2009	2317	99	21	255	253967536	995951	850000	511	393	106	18	176	117618189	668285	592000	361	382	100	21	1282	789175870	615582	539050	2347	2527	100	23	75	69055826	920744	806500	187	164	104	18	1357	858231696	632447.823139278
09-2018	18	09	City of Toronto Total	2468	2133030181	864275	690000	5456	57.7	5830	1.9	101	21	-	665	892671260	1342363	1045800	2009	2317	99	21	255	253967536	995951	850000	511	393	106	18	176	117618189	668285	592000	361	382	100	21	1282	789175870	615582	539050	2347	2527	100	23	75	69055826	920744	806500	187	164	104	18	1357	858231696	632447.823139278
