date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
05-2018	18	05	Adjala-Tosorontio	7	5202000	743143	670000	35	44.9	56	4.9	98	22	-	7	5202000	743143	670000	35	56	98	22	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
05-2018	18	05	Ajax	148	94160600	636220	613500	306	47.7	281	2.1	100	17	-	83	59751500	719898	686000	192	187	100	18	15	8757000	583800	570000	27	22	99	16	11	5023700	456700	460000	17	16	98	18	5	2006000	401200	362000	6	7	98	20	32	17622400	550700	565000	59	47	99	16	37	19628400	530497.297297297
05-2018	18	05	Aurora	98	90964570	928210	827450	288	29.8	398	4.9	98	27	-	57	64476080	1131159	1080000	190	260	98	26	9	5986500	665167	635000	22	25	97	29	8	4748500	593563	537500	29	42	98	21	6	2385890	397648	404995	12	19	97	60	17	12602600	741329	720000	34	50	98	23	23	14988490	651673.47826087
05-2018	18	05	Bradford West Gwillimbury	56	39369000	703018	711500	188	31	275	5	97	28	-	45	33600500	746678	735000	150	225	97	31	3	1718000	572667	585000	11	13	98	14	1	437500	437500	437500	3	2	98	37	1	333000	333000	333000	2	13	97	20	5	2715000	543000	550000	15	15	98	17	6	3048000	508000
05-2018	18	05	Brampton	824	586997471	712376	668000	1610	45.9	1525	2.4	98	19	-	455	376472081	827411	785000	956	921	98	20	151	95798500	634427	634000	276	215	99	16	54	25550650	473160	462625	83	98	99	21	46	16872000	366783	351500	71	77	98	25	111	67976240	612399	614000	210	202	99	17	157	84848240	540434.649681529
05-2018	18	05	Brock	15	7419200	494613	420000	59	42.2	89	4.3	97	27	-	15	7419200	494613	420000	59	89	97	27	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
05-2018	18	05	Burlington	265	213561517	805893	740000	518	53.6	599	2.5	98	25	-	155	154453947	996477	929000	338	408	97	26	11	6647700	604336	595000	26	27	99	16	33	17268100	523276	488000	49	51	99	21	38	17338000	456263	382950	74	84	99	30	23	14699770	639120	627000	29	28	98	18	61	32037770	525209.344262295
05-2018	18	05	Caledon	102	95059574	931957	849500	219	43.5	281	3.7	97	24	-	76	78027774	1026681	925838	177	246	97	25	8	5608500	701063	710250	14	13	98	20	0	-	-	-	1	1	-	-	0	-	-	-	2	1	-	-	16	10010800	625675	625000	23	16	98	18	-	-	-
05-2018	18	05	City of Toronto	3284	2855619168	869555	690000	6392	56.6	5797	1.9	101	16	-	905	1235371168	1365051	1083000	2243	2306	100	16	303	319076927	1053059	900000	534	371	108	12	202	130795999	647505	589000	403	371	100	20	1742	1050568697	603082	537250	2974	2552	101	17	112	104550877	933490	807500	201	158	104	14	1854	1155119574	623041.841423948
05-2018	18	05	City of Toronto Total	3284	2855619168	869555	690000	6392	56.6	5797	1.9	101	16	-	905	1235371168	1365051	1083000	2243	2306	100	16	303	319076927	1053059	900000	534	371	108	12	202	130795999	647505	589000	403	371	100	20	1742	1050568697	603082	537250	2974	2552	101	17	112	104550877	933490	807500	201	158	104	14	1854	1155119574	623041.841423948
05-2018	18	05	Clarington	170	88047145	517924	497000	387	49.7	362	2.1	99	16	-	115	64270240	558872	549900	289	294	99	16	4	1698500	424625	429250	10	6	99	8	6	2316000	386000	375000	11	12	99	18	11	4041475	367407	346500	14	15	99	25	20	9175400	458770	452500	40	25	100	11	31	13216875	426350.806451613
05-2018	18	05	Dufferin County	53	29484200	556306	550000	85	65.2	89	1.8	98	23	-	40	23807800	595195	580750	63	65	98	24	2	863000	431500	431500	4	6	98	28	3	987000	329000	305000	4	1	101	7	2	791500	395750	395750	0	2	96	45	6	3034900	505817	521000	13	14	99	15	8	3826400	478300
05-2018	18	05	Durham Region	919	548267086	596591	563000	2276	46.8	2283	2.3	99	19	-	591	386847676	654565	622000	1679	1780	99	19	60	30291340	504856	487500	113	85	99	15	53	21532365	406271	415000	110	103	99	21	49	20610275	420618	385000	81	92	99	23	123	66211500	538305	540000	234	198	99	17	172	86821775	504777.761627907
05-2018	18	05	East Gwillimbury	55	46492000	845309	800000	188	24.4	295	7.5	96	31	-	45	40415000	898111	825000	156	250	95	32	1	665000	665000	665000	10	15	97	2	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	9	5412000	601333	627500	22	30	99	31	-	-	-
05-2018	18	05	Essa	39	20639900	529228	495000	89	46.3	134	3.7	96	31	-	25	14298900	571956	520000	57	103	95	33	1	413000	413000	413000	1	0	99	6	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	6	2507000	417833	415000	19	21	98	33	-	-	-
05-2018	18	05	Georgina	69	36766317	532845	512000	232	31.2	335	5.2	97	31	-	61	33018817	541292	519999	211	316	97	32	1	435000	435000	435000	0	2	99	10	0	-	-	-	1	1	-	-	0	-	-	-	1	2	-	-	7	3312500	473214	500000	18	14	98	17	-	-	-
05-2018	18	05	Halton Hills	82	62981300	768065	699450	186	57.2	199	1.9	97	25	-	63	52528500	833786	775000	145	165	96	27	6	3181000	530167	527500	9	6	99	15	3	1298900	432967	449000	9	9	99	16	2	1173000	586500	586500	3	2	99	32	8	4799900	599988	610950	19	15	100	13	10	5972900	597290
05-2018	18	05	Halton Region	863	737441375	854509	770000	1924	48	2334	2.7	97	24	-	475	500870086	1054463	909000	1200	1555	97	25	57	38164500	669553	652500	105	107	99	21	65	33737150	519033	490000	116	139	98	23	103	50522170	490507	425000	186	233	98	29	154	107781669	699881	640000	309	287	98	17	257	158303839	615968.245136187
05-2018	18	05	Innisfil	59	33356300	565361	530000	291	25.9	436	6.9	97	34	-	56	31900300	569648	542500	250	381	96	34	0	-	-	-	1	1	-	-	0	-	-	-	1	1	-	-	0	-	-	-	17	21	-	-	3	1456000	485333	492000	21	30	99	33	-	-	-
05-2018	18	05	King	37	53823498	1454689	1350000	145	24.5	266	8.4	96	35	-	29	47057498	1622672	1488000	131	245	95	39	0	-	-	-	2	5	-	-	0	-	-	-	0	0	-	-	3	1688000	562667	560000	1	6	97	27	3	2958000	986000	1030000	9	9	105	26	6	4646000	774333.333333333
05-2018	18	05	Markham	316	295544566	935268	880000	971	36.4	1204	3.8	98	22	-	128	162468555	1269286	1200000	479	638	97	24	28	23835888	851282	839500	84	78	101	10	21	15201800	723895	628000	66	90	95	38	72	36068035	500945	461950	176	197	100	20	35	29838900	852540	823000	105	137	99	19	107	65906935	615952.663551402
05-2018	18	05	Milton	203	147459267	726400	692000	403	50.9	428	2.1	98	20	-	97	84490967	871041	820000	208	268	98	24	24	16204100	675171	665000	38	35	99	20	3	1380650	460217	464500	8	9	98	25	14	6137650	438404	435000	24	28	99	21	65	39245900	603783	614000	124	86	99	13	79	45383550	574475.316455696
05-2018	18	05	Mississauga	881	647334195	734772	669000	1820	50.3	1736	2.2	98	19	-	314	337952140	1076281	946750	775	825	97	20	117	83877700	716903	710000	220	182	99	14	161	90146659	559917	559000	304	262	99	20	252	109801396	435720	410000	437	398	99	19	30	20450800	681693	673750	74	65	98	16	282	130252196	461887.219858156
05-2018	18	05	New Tecumseth	82	49545537	604214	582500	171	44.5	269	3.9	98	37	-	60	38314038	638567	623500	128	207	98	37	5	2800000	560000	560000	7	6	97	37	1	380000	380000	380000	5	6	95	36	3	1064000	354667	374000	3	4	98	40	4	1981499	495375	495750	15	20	98	25	7	3045499	435071.285714286
05-2018	18	05	Newmarket	105	76994223	733278	705000	405	31.4	538	4.5	97	28	-	56	48210823	860908	797293	284	390	97	29	19	11801400	621126	625000	48	44	97	23	7	3747000	535286	515000	10	21	98	41	6	2444000	407333	417000	14	22	98	28	16	10141000	633813	623000	47	59	97	26	22	12585000	572045.454545455
05-2018	18	05	Oakville	313	313439291	1001403	855000	817	41.2	1108	3.6	97	25	-	160	209396672	1308729	1137500	509	714	96	24	16	12131700	758231	775000	32	39	99	30	26	13789500	530365	516000	50	70	98	24	49	25873520	528031	447500	85	119	98	30	58	49036099	845450	768056	137	158	97	22	107	74909619	700089.897196262
05-2018	18	05	Orangeville	53	29484200	556306	550000	85	65.2	89	1.8	98	23	-	40	23807800	595195	580750	63	65	98	24	2	863000	431500	431500	4	6	98	28	3	987000	329000	305000	4	1	101	7	2	791500	395750	395750	0	2	96	45	6	3034900	505817	521000	13	14	99	15	8	3826400	478300
05-2018	18	05	Oshawa	245	122789609	501182	480000	662	45.2	638	2.3	99	17	-	176	95362969	541835	522500	519	501	99	18	25	10498700	419948	425000	47	38	100	15	17	5499940	323526	330000	40	35	100	18	7	2396500	342357	290000	11	24	98	23	13	5959500	458423	485000	40	38	99	10	20	8356000	417800
05-2018	18	05	Peel Region	1807	1329391240	735690	679900	3649	47.8	3542	2.4	98	19	-	845	792451995	937813	860000	1908	1992	98	20	276	185284700	671321	668000	510	410	99	15	215	115697309	538127	529900	388	361	99	20	298	126673396	425079	400000	510	476	99	20	157	98437840	626993	619900	307	283	99	17	455	225111236	494749.969230769
05-2018	18	05	Pickering	120	87887564	732396	689450	272	45.5	284	2.5	99	19	-	64	56611499	884555	800000	170	191	99	19	10	6151640	615164	611045	16	13	100	14	9	3797925	421992	418800	21	21	99	19	11	5281300	480118	410000	29	29	99	15	23	14080300	612187	585000	30	27	99	22	34	19361600	569458.823529412
05-2018	18	05	Richmond Hill	188	183863844	977999	907000	761	29.8	1107	5.1	97	24	-	82	113277356	1381431	1270944	449	723	96	26	10	8429000	842900	862500	33	45	100	21	9	5428500	603167	567000	19	36	97	24	47	22043300	469006	439000	154	175	98	23	33	28282688	857051	840000	97	112	98	24	80	50325988	629074.85
05-2018	18	05	Scugog	23	16804200	730617	610000	78	46.6	116	3.5	96	31	-	22	16344200	742918	624950	78	116	96	32	1	460000	460000	460000	0	0	102	7	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	0	-	-	-	0	0	-	-	-	-	-
05-2018	18	05	Simcoe County	243	148112737	609517	586000	774	34.6	1170	4.9	97	33	-	193	123315738	638942	620000	620	972	97	34	9	4931000	547889	560000	20	20	97	26	2	817500	408750	408750	9	9	97	37	4	1397000	349250	353500	22	38	98	35	18	8659499	481083	467000	70	86	98	27	22	10056499	457113.590909091
